HSA #,HSA name,State,Medicare enrollees (2015),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2015)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2015)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2015)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2015)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2015)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2015)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2015)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2015)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2015)"
35022,Hillsboro,ND,334,8065.97,8407.76,3153.8,3380.37,1162.78,1138.27,2981.59,3016.58,,,451.71,546.74,241.36,231.01
35023,Jamestown,ND,2572,7858.05,7925.97,3404.96,3419.71,1747.38,1758.13,2299.81,2299.04,111.94,110.74,201.41,246.15,158.07,148.91
35025,Langdon,ND,853,8515.51,8217.07,3541.1,3239.08,1623.15,1607.44,3211.3,3235.83,37.49,38.06,,,175.31,166.72
35026,Linton,ND,705,8672.03,8651.33,3769.16,3825.56,1863.45,1860.1,2844.84,2794.72,78.15,69.02,,,180.46,162.9
35027,Lisbon,ND,551,9880.73,9221.5,4748.8,4099.61,1608.17,1552.14,2845.51,2849.74,150.91,150.55,258.26,314.94,362.53,339.4
35029,Mayville,ND,891,8722.82,8867.72,4203.22,4244.66,1423.09,1445,2725.81,2764.64,91.33,94.18,180.25,219.63,196.63,183.04
35030,McVille,ND,310,8359.73,8556.17,4103.21,4254.15,1275.66,1297.08,2806.96,2835.49,,,,,177.25,164.13
35031,Minot,ND,9566,7861.09,8164.82,3309.33,3576.22,1377.29,1466.93,2877.75,2826.32,97.07,95.38,68.06,76.01,135.94,127.58
35034,Northwood,ND,417,9819.78,9685.85,4926.37,4633.23,1151.71,1211.09,3010.36,3106.58,136.74,137.51,,,526.34,491.19
35035,Oakes,ND,751,9536.16,10186.54,4187.41,4767.31,1740.37,1774.36,3071.01,3065.36,152.94,151.14,211.83,256.8,263.58,245.99
35036,Park River,ND,481,9752.38,10826.25,5207.43,6226.91,1579.13,1599,2784.69,2781.24,76.02,79.33,,,201.68,190.62
35038,Rolla,ND,1061,9402.57,9252.28,4150.98,4032.69,1329.97,1380.83,2981.97,2931.82,37.54,36.25,,,251.41,248.34
35039,Rugby,ND,923,8084.39,8615.79,3204.57,3743.07,1350.96,1378.65,3357.16,3329.58,73.57,74.18,,,200.23,188.67
35040,Stanley,ND,412,8980.38,9032.61,4617.3,4664.42,1349.48,1398.53,2919.01,2873.13,,,,,157.71,149.36
35041,Tioga,ND,654,7316.97,7542.08,3402.33,3665.1,1183.39,1190,2496.41,2451.04,51.25,50.12,,,117.87,112.33
35042,Turtle Lake,ND,182,8301.51,8247.35,2435.7,2425.21,2338.92,2387.66,2749.94,2701.65,,,,,493.71,461.84
35043,Valley City,ND,1552,8108.95,8450.29,3399.15,3707.51,1799.73,1791.42,2479.76,2502.93,192.39,189.11,135.95,163.43,185.22,172.17
35044,Watford City,ND,612,8962.93,8378.52,4574.32,3962.53,1542.6,1605,2541.28,2492.42,,,,,116.27,111.78
35045,Williston,ND,2601,7927.13,7878.22,3765.55,3725.09,1502.86,1537.89,2358.74,2316.03,118.26,116.02,59.86,66.65,135.62,128.22
35046,Wishek,ND,588,6849.78,7247.22,2441.11,2860.95,1584.74,1609.61,2882.7,2833.79,64.02,63.31,,,133.9,124.67
28001,Ainsworth,NE,815,9662.14,9345.14,4895.06,4362.66,1148.63,1177.68,3212.9,3398.44,49.25,52.34,205.92,230.83,208.14,177.92
28002,Albion,NE,1368,9965.9,10309.8,4235.48,4316.49,1546.74,1577.97,3471.95,3669.76,122.53,126.9,427.74,477.76,261.95,238.18
28003,Alliance,NE,1692,11228.31,11513.87,6202.09,6249.28,1687.52,1765.42,2965.15,3127,39.75,41.56,66.88,74.07,299.86,281.51
28004,Alma,NE,706,11772.29,11501.02,4971.46,4364.88,1838.51,1873.32,4069.69,4320.62,422.99,449.72,297.47,333.85,192.96,179.17
28005,Atkinson,NE,724,12420.28,12079.23,5628.18,4955.88,1421.59,1463.64,4560.23,4819.8,,,440.2,492.17,405.52,383.58
28006,Auburn,NE,1156,11049.09,10734.46,5016.33,4453.12,2201.73,2255.76,2957.48,3108.8,350.35,371.73,354.65,393.33,210.15,191.39
28007,Aurora,NE,1247,8079.23,7783.48,3493.11,3073.9,1696.32,1737.27,2226.01,2286.56,145.54,150.44,279.41,314.54,263.75,243.6
28008,Bassett,NE,269,9716.99,9674.78,4269.89,3954.64,1178.72,1207.74,3612.59,3822.44,,,417.08,467.24,314.88,301.91
28009,Beatrice,NE,3514,9049.29,9013.74,3778.53,3526.93,1794.52,1847.41,2874.61,3015.49,113.83,120.29,320.01,360.4,230.11,207.97
28010,Benkelman,NE,286,10629.5,10198.43,4330.11,3592.44,1145.14,1174.47,5068.8,5385.62,,,,,276.13,264.79
28011,Blair,NE,2590,9711.91,9551.46,4206.54,3909.74,1950.99,2009.5,2785.07,2834.09,320.06,323.69,229.47,242.58,249.6,260.62
28013,Broken Bow,NE,1473,9906.51,10473.57,4778.46,5062.53,2083.86,2191.99,2378.71,2507.56,154.44,162.52,344.88,388.93,191.9,177.76
28014,Callaway,NE,521,10602.39,10531.88,5156.61,4848.77,2053.07,2107.58,2824.64,2990.26,189.69,202.41,209.57,240.26,217.34,190.28
28015,Cambridge,NE,978,11396.63,11978.48,5738.72,5964.83,1655.98,1780.58,3458.82,3664.97,150.72,160.36,255.35,284.79,208.62,187.19
28016,Central City,NE,895,10047.8,10722.84,5094.43,5627.62,1680.47,1722.19,2530.82,2600.52,214.32,218.42,318.4,357.88,235.07,212.2
28017,Chadron,NE,1069,7600.1,7423.35,3782.81,3450.29,1387.04,1436.51,2148.82,2247.37,51.89,54.77,116.73,133.17,158.73,148.82
28018,Columbus,NE,4840,8471.21,8492.38,3788.19,3612.34,2442.82,2528.21,1549.52,1624.15,171.34,177.4,322.29,364.35,198.72,184.62
28019,Cozad,NE,763,10184.99,10833.12,4808.81,5205.04,1651.44,1681,2884.12,3054.08,234.44,248.93,418.44,471.38,210.79,194.9
28020,Crawford,NE,330,6983.7,6907.52,2985.16,2756.37,1296.61,1309.4,2351.08,2470.45,,,178.01,204.89,130.74,120.93
28021,Creighton,NE,615,8808.34,8779.89,4207.95,3977.5,1614.29,1692,2579.57,2695.3,,,213.16,238.02,251.98,236.76
28022,Crete,NE,805,10364.77,10524.09,4037.53,3984.15,2398.44,2450.6,3069.5,3216.88,292.31,297.64,282.32,321.14,336.38,308.31
28023,David City,NE,1519,9260.09,8784.95,4285.14,3799.93,2306.19,2189.74,2127.18,2231.79,88.57,90.96,235.89,267.83,264.65,252.03
28024,Fairbury,NE,1436,8338.94,8715.54,3102.26,3251.95,1590.51,1628.39,2918.47,3080.23,83.46,89.1,374.38,423.04,310.89,285.95
28025,Falls City,NE,1342,11354.11,10918.65,6300.87,5647.04,1597.23,1665.35,2798.58,2943.98,268.03,283.72,67.35,75.38,377.79,355.49
28026,Franklin,NE,570,8430.14,8716.82,2726.83,2749.33,1540.23,1572.26,3583.86,3801.14,133.88,142.61,229.75,257.74,220.58,207.68
28027,Fremont,NE,6360,8624.61,8983.4,3858.81,4031.38,2228.92,2296.43,1869.93,1962.58,223.25,229.14,275.69,308.14,186.98,171.38
28030,Geneva,NE,767,9808.62,9952.57,3545.05,3399.24,1863.34,1954.65,3700.3,3896.4,156.2,160.07,339.99,380.79,337.62,304.32
28031,Genoa,NE,255,11574.01,12064.81,6436.38,6647.17,1591.7,1678.35,2774.94,2930.29,,,280.06,316.28,509.77,495.06
28032,Gordon,NE,745,8408.01,8064.85,4033.76,3521.4,1425.99,1469.34,2644.1,2756.63,,,98.25,112.67,188.95,183.45
28033,Gothenburg,NE,761,8773.26,8763.46,4007.4,3794.67,1452.19,1481.78,2914.33,3086.34,192.85,204.87,110.88,125.08,166.65,145.24
28034,Grand Island,NE,9137,8630.6,9229.9,3724.73,4141.08,2285.64,2381.45,1838.26,1897.74,246.98,256.01,308.02,343.52,233.25,214.74
28035,Grant,NE,643,9390.53,10251.25,4262.14,4921.08,1579.43,1624.18,3077.28,3250.02,127.13,134.69,,,362.33,336.47
28036,Hastings,NE,6234,8383.66,9016.46,3500.57,3923.84,2259.48,2355.65,1989.21,2091.51,184.4,195.18,242.43,262.47,230.38,210.8
28037,Hebron,NE,995,9814.88,9912.16,4126.41,3998.01,1514.74,1550.98,3693.01,3898.45,83.17,88.33,153.76,173.35,377.98,344.04
28038,Henderson,NE,388,6962.29,8065.4,2572.66,3428.7,1222.9,1289.51,2902.29,3061,,,226.36,255.69,115.3,98.25
28039,Holdrege,NE,2506,10019.18,9807.64,5138.86,4693.12,2057.62,2136.7,2078.94,2195.79,267.99,283.9,290.53,322.69,208.08,191.57
28040,Humboldt,NE,385,9522.65,9796.36,4706.26,4714.07,1345.05,1392.56,2522.8,2672.64,184.63,195.35,553.64,620.94,215.4,197.42
28041,Imperial,NE,915,10631.96,10862.9,4082.52,4000.34,1451.19,1496.23,4947.84,5246.51,57.32,60.73,52.13,60.17,274.15,251.74
28042,Kearney,NE,5987,9050.99,9299.81,3861.66,3886.45,2444.19,2523.24,1970.55,2083.7,231.54,242.4,293.41,327.33,253.59,239.99
28043,Kimball,NE,763,9941.92,9375.23,4724.47,3968.52,1572.73,1601.63,3042.17,3197.34,83.19,85.79,151.22,167.42,402.93,387.44
28044,Lexington,NE,1234,8393.65,8755.19,3658.34,3839.97,2078.81,2125.89,2041.83,2170.71,156.17,165.35,152.17,172.39,298.76,275.27
28045,Lincoln,NE,34702,8442.06,9059.53,3432.46,3906.49,2609.81,2708.76,1459.81,1489.69,359.72,365.5,334.77,363.69,237.92,218.84
28046,Lynch,NE,655,10529.2,10096.57,5185.62,4535.47,1529.48,1595.04,2984.2,3099.6,91.06,95.12,362.81,404.78,314.89,301.28
28047,McCook,NE,2450,9285.56,9296.77,4200.2,3990.08,1744.03,1797.01,3031.69,3209.93,104.14,110.34,64.88,73.98,232.28,212.92
28048,Minden,NE,671,10218.7,10091.82,4330.02,3895.59,1835.44,1918.93,3198.38,3392.9,249.17,264.19,417.22,463.55,267.19,242.74
28049,Nebraska City,NE,1408,9443.68,9460.89,3508.17,3252.71,1703.89,1779.36,3456.18,3637.45,407.6,418.9,221.77,252.37,208.44,188.37
28050,Neligh,NE,1100,10057.24,10089.82,4233.61,4056.02,1681.35,1671.89,3531.4,3731.92,90.13,95.9,298.22,332.7,281.33,264.03
28051,Norfolk,NE,5405,8696.52,8777.92,3862.46,3746.1,2325.85,2398.17,1887.15,1989.2,108.21,114.17,318.33,352.76,215.32,196.3
28052,North Platte,NE,5206,8994.13,9619.47,4186.52,4591.67,2166.19,2262.96,2163.17,2285.96,153.19,161.78,87.62,98.64,256.07,235.69
28053,O'Neill,NE,1380,12065.48,11597.96,5940.73,5165.66,1286.21,1321.36,4302.66,4553.66,95,99.09,310.16,346.87,257.22,243.62
28054,Oakland,NE,706,10290.66,10348.92,4989.1,4857.67,1514.73,1530.17,3541.51,3737.09,125.21,127.54,105.71,105.93,176.69,161.85
28055,Ogallala,NE,1965,9004.73,9475.83,4550.65,4840.47,1797.04,1862.23,2232.79,2350.75,106.39,111.25,62.95,65.47,233.53,218.77
28056,Omaha,NE,59549,8781.43,9233.36,4040.49,4357.81,2398.94,2478.86,1390.94,1406.16,493.66,498.57,304.6,317.57,157.42,179.36
28057,Ord,NE,1355,11313.8,11860.3,5075.73,5359.74,1809.45,1867.58,3824.78,4030.48,196.51,208.47,230.23,237.37,240.28,220.38
28058,Osceola,NE,757,9610.89,9709.34,4056.09,3896.26,2039.22,2117.47,2788.36,2931.98,102.51,105.96,457.08,511.6,198.02,175.13
28059,Oshkosh,NE,340,11032.32,11034.89,4230.92,3910.9,1566.61,1611.01,4992.83,5284.13,,,,,208.36,190.9
28060,Osmond,NE,903,10146.88,9658.21,5283.4,4635.6,1948.47,1974.65,2569.91,2701.22,62.95,65.37,204.25,227.9,166.38,149.27
28062,Pawnee City,NE,559,10086.26,10520.4,4420.8,4556.27,1362.63,1423.1,3472.82,3658.06,142.92,149.64,521.34,582.59,231.69,206.36
28063,Pender,NE,702,8457.33,8696.74,3689.23,3781.34,1657.51,1649.82,2632.39,2779.98,119.65,125.68,206.62,222.79,182.92,165.59
28064,Plainview,NE,420,13406.92,11580.59,6596.41,4422.94,1603.2,1648.74,4570.95,4834.17,,,461.96,519.1,198.85,187.03
28065,Red Cloud,NE,344,10922.08,11232.94,4585.52,4618.18,2013.27,2060.34,3966.77,4195.66,,,198.41,221.4,275.14,256.44
28066,Sargent,NE,330,10870.74,11550.99,4742.69,5155.16,2144.1,2209.31,3316.18,3500.56,149.97,158.39,,,258.28,237.15
28067,Schuyler,NE,821,10241.01,10039.31,4180.54,3761.43,2253.37,2256.4,3250.75,3444.99,73.18,73.97,343.81,385.8,202.39,185.92
28068,Scottsbluff,NE,6600,8657.29,8865.37,4511.64,4518.7,1942.29,2049.78,1684.83,1776.59,100.54,106.12,53.93,59.4,402.67,389.6
28069,Seward,NE,1414,9172.24,9841.37,4173.97,4708.6,1923.03,1984.62,2234.58,2270.35,372.91,378.43,299.57,324.17,201.52,198.08
28070,Sidney,NE,1691,8832.54,8594.92,4270.85,3831.44,1269.08,1320.81,2827.57,2972.38,201.83,213.46,109.29,120.95,238.39,223.84
28071,St. Paul,NE,1014,10232.15,10442.26,4323.78,4351.9,1583.54,1616.87,3420.05,3518.29,321.57,340.25,397.86,445.64,210.65,194.91
28072,Superior,NE,1068,11510.63,10436.5,5958.49,4622.54,1317.15,1353.61,3851.97,4078.91,155.65,166.83,106.56,118.22,214.85,197.05
28073,Syracuse,NE,685,10590.47,10118.87,4198.28,3518.58,1912.92,1945.06,3793.13,3982.49,429.9,455.45,161.29,179.3,326.17,297.55
28074,Tecumseh,NE,878,10781.77,10568.83,4887.84,4420.39,1662.13,1720.59,3651.36,3839.03,230.39,243.87,171.7,192.61,229.49,204.81
28076,Valentine,NE,1004,8072.27,8037.49,3469.47,3227.62,1059.27,1094.24,3151.13,3323.61,76.16,80.02,134.21,150.3,224.01,208.59
28077,Wahoo,NE,830,10028.3,10159.99,4319.78,4264.91,1878.64,1977.17,3310.48,3356.93,184.35,187.02,325.55,344.24,143.39,167.28
28078,Wayne,NE,1384,8527.81,8338.95,4098,3743.94,1827.27,1871.34,2242.6,2370.24,84.36,89.4,120.55,127.1,238.7,227.17
28079,West Point,NE,1384,8945.49,8515.29,4356.19,3774.33,1437.07,1428.36,2945.11,3111.18,98.37,104.09,76.03,87.93,156.56,143.13
28080,York,NE,2057,9193.49,9865.29,4122.93,4571.86,1963.73,2046.77,2353.96,2464.93,206.56,216.98,328.79,368.87,239.34,212.63
30001,Berlin,NH,2984,9926.83,8970.39,4776.92,3989.31,1021.04,1145.8,3607.18,3344.27,344.56,321.33,96.76,95.24,173.48,159.41
30002,Claremont,NH,3215,9445.55,8556.07,4449.85,3750.94,1141.87,1144.46,3075.72,2905.02,408.96,385.95,210.45,214.19,193.79,177.81
30003,Colebrook,NH,1424,10541.03,9452.86,5564.6,4728.29,1087.96,1074.89,3188.26,2968.78,426.59,403.79,115.42,112.03,175.51,164.11
30004,Concord,NH,16437,9105.71,8680.8,4060.55,3908.18,1984.32,1960.79,1754.52,1616.51,749.22,695.42,427.72,379.32,152.71,140.75
30005,Derry,NH,5964,9522.13,9092.86,4306.88,4096.98,2414.76,2410.7,1876.2,1692.26,474.37,432.83,319.66,309.1,133.65,148.71
30006,Dover,NH,9998,8413.11,8295.03,3537.54,3589.23,1902.43,1908.49,1876.12,1736.34,565.25,524.94,399.83,395.68,141.96,149.05
30007,Exeter,NH,14165,8705.3,8325.07,3655,3487.53,2251.89,2251.76,1857.98,1681.72,489.3,445,312.09,303.85,140.59,153.89
30008,Franklin,NH,3837,9009.03,8568.54,4391.15,4208.75,1579.21,1548.34,2117.27,1952.37,478.02,443.27,236.86,220.31,230.91,213.63
30010,Keene,NH,9090,8475.58,7721.13,3704.73,3173.7,1322.5,1340.87,2574.83,2385.13,505.27,464.38,225.83,221.64,169.74,155.96
30011,Laconia,NH,9811,9222.76,8757.47,4324.21,4128.77,1825.48,1782.94,2290.02,2110.52,389.2,362.71,199.38,190.57,202.69,186.18
30012,Lancaster,NH,2833,10205.54,9263.34,4869.5,4204.7,1125.01,1119.96,3368.84,3124.41,441.42,415.47,228.96,228,186.86,173.94
30013,Lebanon,NH,10806,8796.5,7803.44,4072.98,3238.53,1318.34,1335.24,2567.36,2395.68,388.22,389.93,328.15,326.95,149.82,137.34
30014,Littleton,NH,2884,8442.2,7463.32,3842.96,3095.16,1341.67,1334.34,2672.99,2475.24,343.16,319.55,89.16,87.54,143.26,129.92
30015,Manchester,NH,23113,9196.95,9056.76,4208.54,4205.52,2084.43,2155.63,1955.02,1798.35,519.9,481.8,281.57,273.59,164,153.47
30016,Nashua,NH,21556,9049.56,8724.89,4179.23,4035.54,2205.59,2251.89,1758.05,1595.66,457.72,419.46,288.42,271.7,168.82,153.19
30017,New London,NH,5080,8590.76,8055.39,3620.69,3338.09,1339.52,1343.31,2881.58,2662.2,401.7,374,224.38,223.9,139.34,127.39
30019,North Conway,NH,3559,8987.64,8695.11,3940.05,3783.54,1501.47,1605.37,2759.57,2561.49,444.18,412.4,167.99,165.94,159.96,147.14
30020,Peterborough,NH,5135,8568.96,7798.42,3681.65,3169.35,1485.24,1473.13,2685.69,2472.31,379.16,353.36,214.21,214.34,142.72,130.35
30021,Plymouth,NH,3003,8105.7,7365.24,3669.22,3150.02,1473.85,1461.83,2274.63,2102.59,322.09,299.38,187.16,175.75,167.03,155.68
30022,Portsmouth,NH,5368,8593.7,8279.75,3630.11,3539.72,2296.13,2263.87,1791.79,1640.64,532.55,488.74,248.2,240.17,100.2,110.43
30023,Rochester,NH,7139,8260.78,8169.21,3442.31,3534.81,1729.6,1732.9,2102.5,1942.14,534.87,495.03,290.51,285.09,169.13,188.57
30024,Wolfeboro,NH,5864,8116.26,7546.51,3246.54,2940.76,1596.96,1580.37,2512.82,2310.88,379.08,350.73,194.08,183.1,171.64,164.58
30025,Woodsville,NH,2692,9288.65,8684.12,4557.78,4134.03,1165.32,1172.74,2864.96,2686.95,371.6,371.38,209.37,206.22,154.04,138.16
31001,Atlantic City,NJ,24293,11581.65,10641.92,5120.25,4694.54,3879.34,3625.12,1477.99,1327.61,437.1,391.32,459.5,415.86,222.21,202.26
31002,Bayonne,NJ,5720,12077.46,10834.77,5925.18,5258.61,3547.38,3304.73,1586.99,1363.33,581.55,492.31,175.79,151.89,275.67,279.52
31003,Belleville,NJ,6046,11836.65,10723.52,5530.3,4891.43,3811.44,3547.88,1808.25,1637.22,388.75,356.92,192.15,173.93,143.11,151.6
31004,Bridgeton,NJ,9774,11644.54,10827.74,5725.38,5241.63,3469.59,3308.37,1535.19,1422.01,380.46,351.91,288.32,282.57,248.44,228.63
31005,Camden,NJ,55207,11182.99,10428.57,5145.37,4707.31,3524.88,3359.92,1497.84,1385.28,473.46,438.34,365.36,352.64,180.77,192.15
31006,Cape May Court House,NJ,14106,11066.46,10401.03,4674,4398.07,3666.68,3487.88,1762.22,1616.32,399.47,362.33,343.75,335.75,193.67,176.38
31007,Denville,NJ,14734,10393.38,9477.97,4627,4108.6,3402.06,3168.98,1534.08,1412.12,406.75,374.96,279.55,259.45,132.81,141.76
31008,Dover,NJ,16106,10723.61,9902.65,4991.09,4569.74,3476.42,3240.3,1424.45,1311.18,386.83,353.9,294.38,262.73,139.58,151.44
31010,Edison,NJ,18542,10938.16,9827.98,5039.98,4428.37,3622.38,3376.74,1612.02,1397.16,277.81,250.52,242.71,218.36,161.57,173.79
31011,Elizabeth,NJ,13556,10701.46,9722.56,5104.99,4551.78,3409.51,3156.31,1543.59,1413.42,321.98,295.13,214.42,201.97,154.73,161.11
31012,Elmer,NJ,4536,11490.04,10759.23,5372.67,4948.84,3475.54,3304.64,1585.24,1472.14,458.17,423.89,360.32,357.22,233.95,247.85
31013,Englewood,NJ,18705,11111.76,9854.63,4687.8,4041.18,3780.54,3539.75,1939.7,1661.3,443.39,380.2,175.72,142.71,139.98,144.12
31014,Flemington,NJ,14527,9900.41,9287.6,4252.51,4046.29,3410.93,3152.69,1483.48,1361.2,352.15,326.42,233.48,226.99,151.23,159.44
31015,Freehold,NJ,16017,11766.82,10549.24,5092.19,4446.07,4178.63,3905,1537.6,1315.45,423.28,361.29,339.99,315.22,192.81,202.01
31016,Hackensack,NJ,15719,12354.82,10764.67,5718.98,4807.04,3732.24,3467.87,1851.42,1572.14,594.22,503.69,235.71,191.62,245.76,251.39
31017,Hackettstown,NJ,5097,10658.76,10083.52,4948,4746,3447.31,3217.4,1574.75,1445.37,311.02,288.34,236.61,229.71,143.17,156.35
31019,Hammonton,NJ,3261,11298.73,10394.13,5107.79,4631.26,3441.6,3278.67,1633.8,1478.98,447.16,402.15,471.29,423.23,188.87,170.59
31020,Hoboken,NJ,6340,12688.91,10757.14,6865.71,5485,3476.49,3260.22,1672.63,1436.4,337.09,287.54,219.2,186.1,162.51,169.61
31021,Holmdel,NJ,12176,12317.96,11166.44,5936.22,5326.53,3962.5,3721.25,1573.1,1337.92,391.96,333.82,283.47,259.59,158.81,171.44
31022,Irvington,NJ,2595,12420.3,10611.6,6558.55,5301.3,3528.13,3255.41,1698.63,1550.12,270.47,245.17,202.87,180.53,113.37,120.38
31023,Jersey City,NJ,13021,12611.81,10870.75,6555.61,5366.18,3425.7,3237.33,1686.37,1460,394.12,337.25,292.63,247.93,243.75,250.19
31024,Kearny,NJ,5997,10980.23,9732.53,5332.06,4554.83,3438.44,3202.22,1445.81,1291.03,345.79,293.54,230.12,193.95,199.91,205.41
31025,Lakewood,NJ,18706,12185.47,10839.51,5541.92,4795.88,4189.56,3895.31,1566.91,1334.15,388.55,331.86,289.71,261.82,212.85,223.12
31026,Livingston,NJ,13697,11161.04,9810.08,4978.39,4091.9,3850.92,3577.02,1553.53,1421.36,333.7,307.98,328.71,298.55,160.01,167.27
31027,Long Branch,NJ,9516,11757.63,10102.79,5550.44,4444.82,3651.22,3430.02,1617.19,1373.78,398.57,339.18,386.09,355.34,158.46,167.85
31028,Manahawkin,NJ,18377,11147.21,10149.08,4550.17,4111.32,3851.93,3602.73,1824.3,1572.87,352.44,304.66,316.35,288.05,188,208.25
31030,Montclair,NJ,17173,11382.54,10074.42,5243.79,4405.06,3666.84,3421.7,1752.3,1579.53,375.81,345.46,246.63,224.33,149.36,155.75
31031,Morristown,NJ,24296,10074.74,9103.36,4357.88,3794.11,3513.83,3263.92,1426.67,1308.03,364.97,336.29,256.48,239.1,167.11,175.07
31032,Mount Holly,NJ,19943,10410.4,9829.1,4691.55,4415.74,3462.77,3301.95,1362.88,1258.46,384.68,355.28,337.27,316.35,171.72,182.12
31033,Neptune,NJ,18043,11148.56,9765.31,5023.34,4199.74,3828.48,3580.56,1517.66,1287.65,364.78,308.52,291.23,261.24,152.24,162.26
31034,New Brunswick,NJ,29768,11563.93,10207.54,5492.48,4656.58,3967.43,3682.25,1386.12,1199.43,322.59,284.6,242.51,224.82,166.72,177.66
31035,Newark,NJ,14743,12970.11,11249.56,7027.52,5820.85,3523.32,3284.2,1758.29,1608.97,276.19,249.64,164.8,147.74,176.13,183.06
31036,Newton,NJ,10875,10776.91,10088.65,4950.02,4676.69,3549.92,3283.6,1392.68,1278.45,347.79,322.49,399.65,377.46,120.68,133.92
31037,North Bergen,NJ,8760,12094.17,10410.51,6192.39,5065.15,3546.5,3317.25,1690.44,1454.96,357.88,306.04,180.07,148.97,192.74,199.7
31038,Orange,NJ,3490,12764.74,11194.13,6726.25,5715.54,3661.95,3390.98,1750.99,1601.21,278.14,249.73,141.92,120.72,198.86,205.2
31039,Paramus,NJ,4259,12485.81,11207.15,5895.99,5258.17,3836.87,3569.13,1767.74,1511.61,444.29,379.97,307.87,253.77,258.47,262.42
31040,Passaic,NJ,20074,11591.3,10241.37,5815.7,5015.32,3515.34,3276.74,1481.15,1277.85,494.78,420.16,143.2,111.67,172.83,177.91
31041,Paterson,NJ,11574,12923.05,11195,6722.78,5617.62,3785.58,3522.67,1658.41,1421.38,393.08,333.58,192.09,148.66,182.91,190.53
31042,Perth Amboy,NJ,3252,11595.24,10288.27,5994.02,5231.6,3403.01,3137.62,1641.19,1412.38,248.37,214.35,216.5,205.15,164.97,173.32
31043,Phillipsburg,NJ,10336,10612.14,10170.37,5002.15,4855.77,3032.13,2876.83,1847.26,1701.49,324.67,301.27,232.34,238.31,183.96,202.11
31044,Plainfield,NJ,12672,10018.69,9259.49,4308.71,4018.4,3575.68,3306.21,1468.01,1301.11,292.1,266.8,266.74,247.27,170.02,177.22
31045,Point Pleasant,NJ,18229,11284.76,10179.06,4833.39,4347.25,4112.02,3786.09,1497.05,1277.41,321.67,274.66,345.23,308.21,161.06,171.78
31046,Pompton Plains,NJ,15450,11830.68,10772.97,5491.33,4997.62,3775.76,3486.29,1609.52,1433.01,424.58,373.85,326.23,273.03,207.15,213.01
31047,Princeton,NJ,30516,10585.33,9470.05,4509.92,3890.21,4035.26,3756.77,1398.39,1216.77,270.29,243.27,237.94,225.39,161.67,162.19
31048,Rahway,NJ,7457,10698.03,9939.27,4748.7,4472.57,3759.15,3482.73,1571.09,1400.36,313.92,282.33,220.68,201.16,153.05,162.87
31049,Red Bank,NJ,15260,11339.11,10247.12,5086.62,4537.74,3808.29,3567.58,1532.55,1303.47,393.17,335.07,339.3,311.08,175.82,186.39
31050,Ridgewood,NJ,25392,10625.44,9571.3,4357.86,3935.06,3777.99,3496.91,1677,1425.7,440.58,374.88,233.35,194.17,161.38,167.01
31051,Riverside,NJ,6297,10748.25,10037.64,5003.11,4617.2,3409.36,3238.17,1383.52,1279.15,454.42,420.22,320.31,296.92,177.33,186.58
31053,Salem,NJ,6585,11444.57,10968.44,5343.92,5090.82,3443.52,3336.88,1611.78,1521.11,428.9,405.29,405.23,391,214.67,228.54
31054,Secaucus,NJ,2047,13876.25,11676.07,7390.42,5759.87,3930.11,3700.29,1721.28,1466.58,379.08,323.24,243.43,204.01,219.56,229.89
31055,Somers Point,NJ,10215,10987.23,10212.3,4458.62,4176.38,3871.95,3629.94,1538.2,1390.28,362.29,326.77,511.1,465.34,226.94,208.75
31056,Somerville,NJ,16489,10277.86,9653.93,4459.18,4260.58,3635.97,3364.59,1297.3,1177.36,399.13,367.79,320.51,305.98,164.41,173.51
31057,South Amboy,NJ,5946,11669.43,10240.05,5829.95,4911.89,3597.26,3335.59,1412.87,1212.98,335.59,290.64,269.33,253.88,223.93,230.67
31058,Stratford,NJ,18298,11687.12,10757.03,5554.28,4954.13,3568.02,3394.93,1524.26,1408.14,489.23,452.7,366.45,347.92,187.5,200.45
31059,Summit,NJ,18550,9811.41,8996.17,4172.72,3781.5,3476.05,3216.69,1474.17,1345.73,339.63,315.02,234.48,215.52,149.07,155.37
31060,Sussex,NJ,5943,10796.32,10029.49,4984.59,4684.95,3610.91,3321.98,1286.89,1156.88,367.08,338.47,277.6,248.7,231.07,242.46
