HSA #,HSA name,State,Medicare enrollees (20% sample) (2004),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2004)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2004)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2004)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2004)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2004)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2004)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2004)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2004)"
6051,Vail,CO,118,3202.31,3297.54,639.87,682.43,1518.19,1535.51,614.98,631.01,,,,,173.53,193.69
6052,Walsenburg,CO,196,6328.8,6721.1,3269.68,3608.71,1638.54,1609.99,681.53,709.66,218.12,228.38,,,408.44,443.85
6053,Wheat Ridge,CO,2261,6512.65,6521.83,3035.92,3099.45,1985.96,1973.61,556.05,529.42,404.13,387.39,242.21,222.96,287.94,311.27
6054,Wray,CO,196,7711.11,7509.42,4140.85,3823.28,1360.4,1372.45,1821.44,1897.2,117.06,124.86,,,282.98,299.33
6055,Yuma,CO,127,6991.46,6902.23,2977.65,2794.41,974.54,973.04,2264.04,2349.76,,,,,515.82,537.7
7001,Bridgeport,CT,5713,8079.44,6659.13,4253.35,3243.3,2472.39,2259.35,647.62,562.4,429.64,372.7,112.57,73.74,171.46,165.52
7002,Bristol,CT,1840,7906.79,7161.06,4279.54,3849.8,2014.47,1857.26,899.28,805.83,457.2,413.16,70.4,52.04,202.88,197.83
7003,Danbury,CT,3484,8220.91,6880.04,4575.63,3601.11,2398.81,2192.82,573.62,494.53,411.06,357.14,107.65,79.98,152.96,150.23
7004,Derby,CT,1931,7953.5,6756.75,4270.64,3446.8,2197.27,2022.77,729.12,627.59,355.02,308.23,223.27,183.65,167.89,163.23
7006,Greenwich,CT,1664,7752.34,6582.53,3962.47,3171.01,2266.21,2092.55,990.95,848.82,346.4,300.92,71.73,59.79,127.01,121.93
7007,Hartford,CT,13272,7551.82,6462.55,4112.7,3374.22,2070.95,1873.76,726,653.12,390.99,350.86,112.51,79.89,138.25,136.03
7008,Manchester,CT,2159,7130.46,6366.67,3546.17,3115.4,2079.28,1901.84,727.81,653.71,437.75,395.83,179.78,148.71,158.79,153.62
7009,Meriden,CT,2516,8399.18,7312.85,4471.15,3793.48,2436.32,2256.65,750.96,647.65,424.38,368.49,153.55,97.4,161.78,158.22
7010,Middletown,CT,4357,7467.52,6498.36,3884.5,3286.48,2109.41,1904.82,741.64,662.88,445.5,399.2,134.02,98.7,155.61,151.47
7011,Milford,CT,1149,8859.9,7661.61,4960.34,4117.87,2496.07,2304,676.22,582.27,393.97,344.15,132.5,111.45,196.78,197.36
7012,New Britain,CT,2561,7390.78,6561.88,4187.71,3618.54,1830.56,1700.23,760.03,682.26,412.12,372.49,59.11,50.61,146.41,143.23
7013,New Haven,CT,8919,8743.39,7127.31,4881.97,3707.62,2427.02,2232.61,614.21,529.32,462.86,402.32,156.58,78.24,188.8,183.27
7014,New London,CT,3886,7532.82,6887.45,3761.23,3448.96,2194.95,2025.48,872.48,773.15,471.97,421.62,62.5,52.48,177.31,172.74
7015,New Milford,CT,1073,7730.39,6891.77,4202.25,3550.93,2152.93,2093.6,787.03,696.07,407.69,373.14,39.34,36.43,146.89,141.17
7017,Norwalk,CT,3405,8143.98,6985.93,4391.97,3567.65,2594.11,2414.57,531.72,458.74,409.15,354.86,86.74,64.29,127.51,123.41
7018,Norwich,CT,1683,9049.35,8159.29,4870.32,4389.65,2415.37,2181.69,937.69,832.24,498.62,445.61,110.24,96.4,222.66,216.73
7019,Putnam,CT,1744,7130.42,6319.75,3852.36,3371.28,1679.12,1532.66,912.61,794.71,444.5,387.67,70.19,61.39,194.34,191.14
7020,Rockville,CT,1323,8375.63,7562.4,4497.11,4065.41,2330.52,2098.94,822.6,739.69,497.51,450.17,59.16,41.17,177.74,174
7021,Sharon,CT,1188,8267.58,7053.18,4511.06,3574.19,2152.32,2025.8,859.24,767.04,492.98,456.85,64.58,52.22,203.79,196.37
7022,Southington,CT,1142,7447.65,6710.76,3995.66,3558.22,2023.01,1868.58,884.83,787.71,392.22,353.07,,,128.9,125.38
7023,Stafford Springs,CT,1772,7708.65,6822.33,4310.5,3730.49,2120.39,1926.06,752.62,678.08,311.5,282.16,68.74,60.44,149.71,146
7024,Stamford,CT,2946,8763.99,7395.51,4758.3,3801.27,2553.7,2336.53,809.81,696.01,468.7,406.75,26.6,16.84,155.51,149.88
7025,Torrington,CT,1743,7864.28,6985.43,3921.96,3441.43,2302.18,2082.94,805.32,720.93,598.17,523.29,25.51,15.2,235.7,227.92
7026,Waterbury,CT,6268,8525.61,7193.16,4559.5,3657.85,2432.2,2211.45,714.95,617.32,499.27,445.52,128.4,83.57,189.7,183.07
7027,Willimantic,CT,1495,7790.63,6917.28,4187.82,3633.67,1964.28,1810.75,898.16,787.19,508.79,460.29,48.85,44.98,199.73,193.68
7028,Winsted,CT,469,6365.91,5737.03,2935.96,2614.77,2094.17,1913.5,778.26,699.16,384.64,345.86,,,164.45,162.04
9001,Washington,DC,13625,7000.17,6293.35,3792.29,3295.47,2093.84,1957.19,712.04,670.82,214.89,201.98,99.72,91.93,128.32,127.39
8001,Dover,DE,2719,7671.73,7598.81,3834.49,3776.02,2247.7,2214.47,973.74,979.23,224.44,229.51,170.97,185.63,205.96,200.32
8002,Lewes,DE,2972,7061.3,7131.71,3404.03,3509.94,2165.02,2098.27,937.68,959.25,219.08,226.08,135.13,146.43,166.49,163.81
8003,Milford,DE,1736,7259.54,7253.97,3833.34,3816.66,1930.88,1912.99,889.28,905.68,275.46,283.24,82.04,90.57,237.04,233.9
8004,Seaford,DE,1232,8207.92,8452.94,4632.46,4855.06,2319.19,2300.06,820.08,847.57,190.25,196.94,67.49,75.58,173.97,173.92
8005,Wilmington,DE,10841,7696.25,7338.29,3872.07,3607.76,2457.05,2448.35,641.79,591.69,330.06,306.63,223.83,214.98,175.45,173.88
10001,Apalachicola,FL,180,9272.47,9391.64,4673.5,4836.03,2988.58,2919.01,689.76,729.14,326.59,346.74,,,378.26,385.46
10002,Arcadia,FL,837,7622.25,8086.2,3553.31,4020.97,2592.61,2548.52,856.78,889.63,305.06,314.16,65.47,59.05,219.15,226.41
10003,Atlantis,FL,3233,9075.29,8971.84,3541.41,3715.64,3653,3478.39,773.98,755.26,608.84,601.92,274.81,206.31,227.2,229.38
10005,Avon Park,FL,2785,7356.76,7658,3438.54,3747.32,2461.49,2408.43,652.69,670.05,285.52,294.57,236.01,257.39,273.43,275.82
10006,Bartow,FL,814,7698.09,8283.31,3700.03,4271.89,2357.44,2333.13,536.24,548.01,454.62,469.9,380.7,388.44,293.95,298.26
10007,Belle Glade,FL,168,6782.86,7033.13,2529.36,2863.84,2515.45,2385.01,756.88,751.11,460.2,455.81,,,324.04,322.48
10008,Blountstown,FL,277,8528.96,8931.94,4470.99,4844.44,2099.26,2051.12,595.55,628.82,448.64,478.07,,,462.76,466.39
10009,Boca Raton,FL,7004,8876.55,8722.33,3226.67,3382.54,3910.1,3696.65,844.59,823.51,551.69,544.37,168.36,117.23,195.93,193.89
10011,Boynton Beach,FL,6436,9322.63,9094.56,3404.82,3530.2,4234.72,3994.33,677.68,659.66,530.49,523.52,261.99,188.42,180.95,178.36
10012,Bradenton,FL,9289,7348.42,7597.88,3247.34,3530.59,2800.79,2769.3,467.34,473.39,413,425.46,184.12,164.54,223.08,226.23
10013,Brandon,FL,2732,7876.65,8216.4,3520.12,3855.13,2654.62,2631.34,516.55,533.59,410.72,426.36,530.01,529.35,262.23,264.81
10014,Brooksville,FL,839,8130.84,8620.83,3826.62,4443.82,2892.45,2772.34,528.24,550.32,326.22,340.2,257.42,210.14,297.9,301.44
10015,Bunnell,FL,1779,6368.27,6658.12,2829.87,3085.12,2277.54,2282.39,619.32,637.1,304.11,313.37,148.12,151.91,167.97,169.13
10016,Cape Coral,FL,3901,7000.65,7094.69,2772.63,3091.31,2701.96,2530.72,502.15,502.25,387.55,391.22,426.68,377.53,195.06,196.93
10017,Chipley,FL,457,6603.71,7354.05,3486.65,4155.37,1762.13,1786.82,684.99,727.25,317.59,338.36,,,233.64,235.56
10018,Clearwater,FL,4488,7465.8,8038.62,3206.35,3729.17,2712.31,2716.26,598.44,619.29,499.32,522.48,235.03,236.89,211.24,209.86
10019,Clermont,FL,1696,7043.29,7373.21,3129.97,3473.07,2526.11,2509.78,559.15,573.68,266.15,270.22,259.31,244.95,285.45,287.91
10020,Clewiston,FL,280,6737.01,6994.63,2787,3116.92,2414.95,2348.47,716.22,711.41,165.8,164.73,,,498.96,497.94
10021,Cocoa Beach,FL,1612,7594.67,7759.4,3415.31,3679.75,2544.35,2528.38,690.6,668.98,395.34,384.99,350.78,296.17,191.21,195.49
10022,Coral Gables,FL,219,10308.18,9820.97,4749.95,4497.45,3479.99,3253.85,800.59,798.99,478.28,479.27,,,474.72,479.68
10023,Coral Springs,FL,972,9535.54,9453.78,3795.78,4011.64,3414.2,3242.98,672.99,651.3,946.52,923.39,414.02,340.1,241.86,241.82
10024,Crestview,FL,1027,7660.46,8074,3707.94,4215.8,2133.94,2144.36,715.91,727.05,335.45,340.18,541.17,405.48,280.7,282.48
10025,Crystal River,FL,4129,6765.91,7121.03,2832.07,3225.42,2631.44,2548.5,560.77,586.34,354.89,372.73,151.61,164.08,201.23,203.54
10026,Dade City,FL,629,8580.13,8963.22,4017.68,4477.56,2700.22,2698.49,700.55,725.29,424.8,441.85,490.92,368.02,249.43,255.38
10027,Daytona Beach,FL,3877,6655.14,7097.03,3126.08,3577.82,2167.03,2143.58,635.02,654.13,294.4,304.55,221.56,205.38,208.04,209.05
10028,DeFuniak Springs,FL,674,7486.05,8203.63,3797.62,4447.19,1881.96,1875.96,727.5,748.06,382.57,398.1,392.63,441.57,337.94,343.19
10029,DeLand,FL,2209,6621.31,7073.8,3007.32,3406.1,2203.03,2213.43,650.69,669.71,263.78,273.51,259.23,271.22,235.18,236.17
10030,Delray Beach,FL,4721,9628.2,9499.4,3552.59,3758.31,4508.41,4264.03,765.41,744.7,515.5,509.73,135.58,85.51,205.24,205.21
10031,Destin,FL,863,7643.51,8051.81,3564.04,4049.32,2304.17,2305.95,749.47,779.52,386.48,400.54,466.27,331.2,199.16,204.37
10032,Dunedin,FL,1308,7916.39,8528.59,3600.48,4150.38,2685.86,2693.1,655.96,674.5,481.62,502.5,271.07,283.31,205.9,206.11
10033,Englewood,FL,2539,6929.83,7132.21,2781,3035.09,2950.9,2906.02,496.88,502.17,300.13,305.99,178.54,167.36,183.23,185.27
10034,Eustis,FL,4240,7902.65,8240.34,3597.06,3950,2641.58,2627.57,716.14,717.89,389.44,397.23,277.29,266.31,274.19,277.87
10035,Fernandina Beach,FL,828,6212.17,6539.51,2490.73,2722.56,2393.84,2466.21,705.29,717.59,172.67,176.51,275.85,284.7,145.22,146.76
10036,Fort Lauderdale,FL,7618,8852.81,8667.15,3463.53,3578.28,3271.21,3117.5,852.72,823.23,744.05,722.94,310.17,225.94,218.46,218.83
10037,Fort Myers,FL,11467,7011.04,7030.33,2793.98,3045.57,2867.62,2691.34,486.53,485.17,329.75,332.12,333.41,283.99,178.72,179.13
10038,Fort Pierce,FL,2033,8437.28,8473.76,3934.34,4152.53,3150.84,2976.79,434.16,434.06,461.38,459.5,252.34,243.04,228.04,228.17
10039,Fort Walton Beach,FL,1972,6774.99,7199.64,3236.2,3718.41,2400.35,2397.8,453.09,462.03,246.35,251.61,204.31,132.1,208.7,210.23
10040,Gainesville,FL,8112,7352.03,7353.27,3585.49,3611.43,2202.29,2186.48,648.67,645.78,270.01,273.76,371.68,359.85,281.1,283.04
10041,Graceville,FL,197,10441.49,11738.75,6155.5,7146.73,2197.01,2329.56,802.97,861.6,394.04,419.2,,,294.71,295.73
10043,Gulf Breeze,FL,1231,7238.65,7661.74,3376.28,3873.41,2026.01,2058.08,809.17,860.36,294.63,314.38,601.87,402.25,176.45,179.96
10045,Hialeah,FL,3622,14698.18,13996.29,5233.18,4676.98,3940.7,3681,1380.48,1396,1133.95,1140.49,191.64,138.73,1827.59,1804.05
10046,Hollywood,FL,3717,9680.92,9369.03,3958.23,3961.73,3499.09,3310.51,834.64,824.45,698.11,679.17,335.19,250,349.21,344.83
10047,Homestead,FL,237,13674.72,13355.13,4816.64,4753.36,3444.78,3179.59,1088.95,1091.5,1709.42,1717.08,,,1799.11,1789.65
10048,Hudson,FL,1569,6972.58,7461.49,2901.86,3425.56,2602.13,2557.6,595.99,614.5,433.27,452.8,210.69,188.39,221.56,221.2
10049,Inverness,FL,3250,7029.97,7444.16,3228.59,3645.67,2478.28,2430.93,590.66,618.11,375.96,393.94,100.86,107.79,233.49,234.47
10050,Jacksonville,FL,15355,7782.67,8058.87,3717.47,3997.99,2538.75,2535.46,630.12,642.94,338.19,346.89,332.27,304.5,240.16,242.01
10051,Jacksonville Beach,FL,782,8439.18,8840.12,4222.67,4622.31,2737.02,2726.54,513.05,522.7,389.92,400.23,348.43,340.92,220.31,222.16
10052,Jasper,FL,203,8023.14,8704.74,4076.71,4671.37,2256.71,2280.63,837.66,882.43,331.43,349.65,,,365.21,372.38
10053,Jay,FL,139,6783.19,7271.05,3499.93,4019.83,1820.69,1819.19,598.7,643.21,386.11,416.87,,,300.03,296.09
10054,Jupiter,FL,1961,8023.35,8065.15,3222.9,3478.04,3068.13,2929.16,839.1,821.98,421.19,414.66,265.87,224.91,187.37,186.89
10055,Key West,FL,738,9161.91,8144.59,5134.01,4267.91,2660.66,2471.55,629.86,650.3,388.78,402.35,103.27,106.28,238.73,237.21
10056,Kissimmee,FL,2439,7797.98,8046.5,3985.31,4259.69,2478.55,2464.25,510.93,514.96,319.61,324.74,269.53,248.55,249.02,251.09
10058,Lake City,FL,1662,7208.71,7545.54,3545.72,3898,2336.03,2289.3,500.08,517.99,348.91,364.34,182.66,177.98,295.92,301.2
10059,Lake Wales,FL,1542,7252.8,7759.81,3440.09,3945.76,2366.15,2358.58,560.39,571.05,328.54,338.13,282.26,271.31,278.11,281.17
10061,Lakeland,FL,6496,7082.84,7488.32,3097.65,3532.87,2574.65,2528.81,377.3,383.57,423.89,437.55,332.52,331.28,278.73,280.37
10062,Largo,FL,4616,7965.85,8484.98,3360.71,3844.46,2947.59,2941.59,557.89,577.01,470.41,491.43,354.54,357.09,252.03,252.3
10063,Leesburg,FL,6832,6972.73,7350.9,3079.19,3505.68,2601.43,2561.26,512.96,517.62,310.42,316.2,197.54,185.61,240.85,242.18
10064,Lehigh Acres,FL,1076,7089.76,7390.5,2935.68,3389.91,2681.41,2533.23,573.31,576.62,426.86,430.29,200.57,189.8,271.35,270.06
10069,Madison,FL,246,6057.18,6628.09,3025.54,3474.69,1765.3,1791.33,726.12,779.68,120.87,129.16,,,392.97,414.03
10070,Marathon,FL,420,7292.81,6834.8,3800.34,3462.66,2146.87,2005.27,617.67,633.92,389.52,404.83,,,228.09,225.02
10071,Margate,FL,819,9261.14,8980.92,3438.88,3572.98,3660.06,3390.99,825.74,798.59,787.55,766,313.07,229.28,241.43,242.07
10072,Marianna,FL,1051,6086.02,6741.32,2642.42,3132.71,1787.47,1841.81,668.79,713.88,358.07,379.33,351.6,387.93,283.8,288.42
10073,Melbourne,FL,7014,7612.47,7857.27,3268.8,3593.96,2911.81,2872.07,504.83,491.27,369.01,360.88,358.89,339.92,189.58,192.35
10074,Miami,FL,18590,12716.15,12146.82,4850.26,4524.48,3699.54,3449.07,1212.43,1217.89,857.33,860.25,297.2,237.83,1382.39,1361.63
10075,Miami Beach,FL,2244,12689.59,12163.23,5274.34,5030.63,3931.09,3677.43,1236.98,1234.83,756.6,756.68,142.22,112.79,1198.59,1177.4
10076,Milton,FL,969,7890.71,8254.4,3795.26,4153.66,2109.64,2146.67,730,780.44,264.02,284.02,742.3,630.13,326.39,325.45
10077,Naples,FL,11897,7398.34,7444.66,2946.91,3191.8,3218.74,3063.04,530.73,524.49,292.04,292.22,205.6,178.28,147.36,148.52
10078,New Port Richey,FL,5667,7817.59,8302.87,3357.19,3913.58,2970.83,2907.83,497.4,513.38,479.77,501.47,251.91,212.45,245.91,245.2
10079,New Smyrna Beach,FL,1799,6964.35,7393.69,2986.89,3409.48,2184.69,2167.38,983.36,1012.69,314.1,326.16,290.28,282.83,197.48,195.04
10080,Niceville,FL,1115,7933.11,8434.54,3866.34,4480.16,2417.5,2420.7,639.9,653.54,287.8,295.42,447.99,290.92,293.91,298.82
10083,Ocala,FL,14066,6826.93,7183.64,2987.2,3400.47,2682.48,2638.26,433.6,439.13,274.66,281.97,185.71,161.64,233.79,236.99
10084,Okeechobee,FL,1046,9102.66,9321.35,4614.87,4902.47,3068.17,2999.74,525.68,528.88,355.71,356.73,101.39,88.19,402.58,414.38
10085,Orange Park,FL,2648,7996.03,8300.6,3782.19,4115.4,2606.32,2561.56,670.24,681.36,316.98,325.49,334.53,333.77,279.32,282.48
10086,Orlando,FL,17064,8024.4,8246.83,3975,4240.72,2578.51,2553.58,594.55,597.1,306.12,309.72,327.95,300.28,252.53,255.38
10087,Ormond Beach,FL,2613,6487.08,6889.71,2732.92,3131.59,2333.67,2313.48,685.39,705.61,299.59,311.14,233.96,226.66,188.84,193.68
10088,Pahokee,FL,97,9755.14,10151.92,4578.77,5123.59,3167.56,3053.01,641.42,635.62,510.68,504.89,,,527.63,514.95
10089,Palatka,FL,2290,8451.3,8692.01,4134.73,4366.1,2637.44,2616.34,718.73,746.14,345.23,361.94,271.42,253.65,346.02,349.26
10090,Palm Beach Gardens,FL,2672,8378.99,8347.9,3246.8,3466.6,3430.64,3262.96,765.46,745.91,446.45,440.83,325.51,265.18,141.27,155.61
10091,Panama City,FL,4321,8390.49,8953.37,4090.78,4615.08,2541.32,2537.46,711.06,747.72,388.16,411.18,360.84,347.37,310.58,313.53
10092,Pembroke Pines,FL,2109,9518.62,9153.92,3962.59,3929.29,3342.97,3152.21,818.95,797.41,688.24,673.36,411.1,304.4,288.4,286.62
10093,Pensacola,FL,7838,6964.97,7417.53,3099.71,3546.64,2134.45,2161.8,779.65,833.37,259.97,279.44,474.21,362.28,237.79,243.44
10096,Plant City,FL,1021,6920.2,7248.81,3125.91,3426.4,2354.18,2338.69,565.9,586.27,362.16,373.66,199.18,211.3,303.41,308.56
10097,Plantation,FL,2630,9159.49,9054.53,3745.44,4002.67,3492.68,3274.34,660.19,638.58,731.23,710.68,292.11,200.34,229.34,227.81
10098,Pompano Beach,FL,2000,8868.41,8730.14,3585.59,3738.19,3265.8,3099.64,804.74,779.87,739.35,717.67,252.88,190.48,228.98,228.64
10099,Port Charlotte,FL,5598,7732.91,8137.6,3339.44,3768.68,2979.48,2936.27,596.28,609.34,378.89,386.75,173.26,168.99,255.92,260.98
10100,Port St Joe,FL,282,6761.88,7315.82,2463.57,2869.82,2245.56,2226.22,536.17,564.04,490.43,520.94,,,219.28,216.67
10101,Port St Lucie,FL,3965,8286.7,8307.02,3520.53,3760.36,3354.56,3159.48,513.74,506.8,415.9,413.09,244.29,236.69,215.8,215.88
10102,Punta Gorda,FL,2058,7825.86,8061.73,3402.9,3697.17,3036.5,2984.02,581.08,590.15,341.1,349.48,226.18,210.18,199.02,199.43
10104,Rockledge,FL,2738,8078.94,8341.98,3629.11,4006.29,2717.71,2674.36,612.64,595.63,422.84,412.63,491.22,443.33,223.22,227.37
10105,Safety Harbor,FL,2943,7475.8,8056.3,3121.69,3653.17,2739.7,2741.25,651.68,673.91,499.54,521.41,250.74,255.64,206.53,207.61
10106,Sanford,FL,2892,7789.44,8193.99,3676.67,4109.4,2654.33,2622.17,609.79,619.05,297.56,305.76,260.18,234.76,294.84,306
10107,Sarasota,FL,10338,7020.27,7267.96,2699.65,2995.08,2954.54,2920.92,617.3,623.49,353.28,360.74,204.64,183.05,182.05,183.35
10108,Sebastian,FL,1766,7966.14,8155.78,3592.13,3990.53,3063.13,2890.04,543.73,532.76,385.63,383.69,112.26,98.91,230.97,230.2
10109,Sebring,FL,2610,8238.48,8620.82,3867.86,4251.72,2815.36,2753.52,662.49,683.95,319.02,329.93,266.27,297.07,292.39,294.92
10111,South Miami,FL,396,9500.5,9095.91,4251.32,4097.95,3108.69,2885.9,639.2,639.38,653.92,656.57,,,660.41,650.04
10112,Spring Hill,FL,4881,8358.81,8835.11,3690.23,4274.74,3191.44,3096.89,525.26,547.49,406.29,420.33,267.42,223.61,253.17,253.12
10113,St. Augustine,FL,2858,8160.12,8585.3,3735.94,4169.04,2991.27,2974.92,599.61,609.29,307.55,315.07,280.81,272.4,231.06,233.49
10114,St. Cloud,FL,921,8726.28,8675.85,4267.9,4373.55,2607.51,2551.37,602.26,603.88,359.57,361.29,580.68,472.66,314.59,318.62
10115,St. Petersburg,FL,9952,7662.51,8107.91,3444.35,3866.02,2683.67,2667.97,606.12,628.1,403.96,422.45,282.07,277.41,238.43,240.21
10117,Stuart,FL,5642,7473.61,7305.32,2990.09,3045.45,3028.85,2846.32,623.42,614.75,405.49,403.16,247.58,220.43,157.01,163.88
10118,Sun City Center,FL,2643,6541.57,6867.78,2744.11,3071.67,2515.68,2499.96,543.3,559.31,379.71,395.19,192.11,177.9,161.84,163.12
10119,Tallahassee,FL,5416,6419.07,6976.37,2984.84,3434.14,1940.57,1963.22,553.85,594.35,306.86,330.44,350.46,357.57,292.67,298.7
10120,Tamarac,FL,1403,10198.91,9973.1,3916.75,4096.09,4258.44,4023.71,765.79,735.04,748.91,726.97,274.87,177.96,253.65,250.89
10121,Tampa,FL,10737,7336.05,7753.27,3326.02,3703.33,2461.81,2446.88,559.53,581.89,414.16,431.2,360.36,372.55,219.93,221.29
10122,Tarpon Springs,FL,912,7679.82,7902.78,3274.86,3480.89,2821.07,2793.4,639.3,659,458.29,479.12,288.45,300.43,186.92,186.13
10123,Tavernier,FL,607,8186.99,7838.65,3895.08,3703.69,2605.28,2426.53,779.75,792.94,420.49,431.47,198.77,189.7,279.39,292
10124,Titusville,FL,2040,7964.73,8144.8,3813.92,4059.33,2429.84,2422.21,715.53,693.83,374.33,368.92,414.76,376.78,228.22,236.05
10125,Venice,FL,5028,6657.65,6857.2,2430.49,2674.9,2996.68,2954.25,568.39,572.35,290.02,295.67,169.32,166.37,174.59,175.57
10126,Vero Beach,FL,5149,7252.24,7308.71,2972.71,3180.32,3002.11,2847.63,554.9,567.44,416.32,424.47,116.35,104.12,182.69,183.62
10128,West Palm Beach,FL,5752,8391.74,8312.31,3327.33,3476.47,3271.61,3120.89,717.34,700.61,557.45,551.63,319.65,264.06,209.84,210.25
10131,Winter Haven,FL,5675,7471.14,7947.97,3499.65,3966.19,2518.57,2506.38,502.16,509.17,367.43,378.97,297.49,300.6,287.08,292.49
10132,Winter Park,FL,1771,8254.99,8510.92,4014.58,4298.78,2785.75,2767.39,629.29,630.24,300.89,304.48,251.5,217,269.09,290.2
10133,Zephyrhills,FL,1604,7652.21,8064.99,3474.75,3934.18,2569.3,2557.14,682.94,706.16,364,377.73,269.23,197.46,279.61,283
10135,Ocoee,FL,1079,8223.87,8401.75,4044.31,4274.39,2476.69,2450.71,689.62,693.65,272.39,275.02,459.04,424.09,293.66,295.48
11001,Adel,GA,346,6656.34,7381.17,2777.15,3240.4,1792.91,1890.37,787.76,862.87,319.68,352.9,386.25,442.81,592.94,586.04
11002,Albany,GA,3510,6516.84,6366.46,3276.43,3081.19,1532.98,1621.45,960.3,924.04,231.81,226.25,232.06,243.23,259.87,255.33
11003,Alma,GA,348,10916.93,11680.64,5820.22,6334.07,2297.82,2360.31,1034.88,1130.89,1176.4,1297.67,,,622.64,605.09
11004,Americus,GA,827,6794.85,7279.41,3465.76,3734.92,1434.32,1544.84,1103.21,1170.66,270.98,284.03,195.87,221.6,284.84,282.93
11005,Arlington,GA,113,7357.53,7890.21,2955.44,3168.55,1340.2,1388.85,2108.02,2263.83,276.88,283.24,,,148.91,147.12
11006,Athens,GA,3800,5873.47,6105,2779.97,2914.57,1664.15,1769.13,660.67,645.05,214.81,215.88,302.61,310.1,254.83,254.77
11007,Atlanta,GA,18592,6475.46,6431.27,3077.4,3093.35,2071.81,2047.46,633.86,625,302,298.39,221.67,194.36,189.94,188.38
11008,Augusta,GA,8046,6230.78,6380.18,3186.51,3320.32,1842.4,1887.24,628.88,611.72,196.51,192.5,164.65,159.16,216.9,216.65
11009,Austell,GA,2081,7784.76,7784.32,3956.09,4061.01,2457.92,2405.4,646.38,635.95,270.91,268.63,221.85,182.59,227.21,224.35
11010,Bainbridge,GA,643,5733.59,6464.27,2875.84,3334.62,1371.14,1452.15,705.65,763.72,123.38,134.54,501.26,596.35,186.4,217.98
11011,Baxley,GA,326,7655.14,8536.24,4086.56,4735.17,1929.4,2006.96,523.41,565.37,397.39,438.56,496.46,585.64,271.85,270.22
11013,Blairsville,GA,758,6599.5,7119.31,2973.2,3276.25,1852.77,1960.01,887.42,958.55,527.65,581.92,90.76,89.62,280.41,274.35
11014,Blakely,GA,294,5716.71,6440.35,2683.7,3150.8,1451.42,1575.61,1320.27,1430.65,112.68,123.76,,,123.75,123.17
11015,Blue Ridge,GA,747,7133.88,7556.46,3754.23,4069.26,1943.49,1988.49,578.31,620.88,490.27,496.11,62.27,73.42,322.05,326.65
11017,Bremen,GA,629,7559.18,7795.02,3812.76,3921.26,1928.97,1980.48,1044.41,1104.27,351.93,353.4,106.56,124.73,316.72,312.97
11018,Brunswick,GA,2411,7021.31,7329.78,3298.75,3519.47,2261.01,2348.75,620.19,670.85,295.08,325.01,261.03,176.08,298.32,293.9
11020,Cairo,GA,535,6436.74,7165.22,3216.89,3744.78,1580.57,1653.33,834.47,913.91,273.34,301.67,204.03,228.02,313.68,307.51
11021,Calhoun,GA,813,7361.61,7806.16,4139.3,4449.31,1895.9,1957.38,622.4,674.64,301.88,321.01,144.5,148.81,264.95,262.13
11023,Canton,GA,1101,7555.54,7611.22,3507.27,3667.65,2482.76,2397.7,641.31,630.8,374.25,370.42,253.29,258.29,285.36,284.19
11024,Carrollton,GA,1745,7243.1,7449.65,3460.7,3603.14,2008.99,2066.06,800.27,795.29,413.69,411.84,236.53,254.73,323.32,320.41
11025,Cartersville,GA,1105,7684.37,7942.34,3745.44,3941.48,2014.69,2056.25,669.92,665.46,535.16,586.44,488.43,468.08,258.19,254.54
11028,Claxton,GA,231,4042.43,4527.87,1613.54,1905.69,1303.45,1383.32,557.21,600.14,190.43,209.97,,,153.31,157.76
11029,Clayton,GA,537,5893.43,6308.6,2392.56,2655.35,1660.68,1735.91,760.58,822.02,687.28,698.85,89.02,101.74,331.9,331.19
11030,Cochran,GA,338,6799.67,7169.45,3221.68,3362.49,1678.51,1761.75,853.1,909.47,306.82,334.4,308.08,367.94,428.62,430.81
11031,Colquitt,GA,179,6963.04,7647.58,3418.29,3814.07,1312.82,1383.26,1362.98,1458.12,201.44,213.85,,,141.37,139.98
11032,Columbus,GA,5269,6050.7,6696.15,2688.54,3100.04,1811.07,1925.12,660.76,718.11,202.98,220.04,545.86,585.61,183.28,183.31
11033,Commerce,GA,439,5958.86,6347.15,2991.17,3213.33,1525.49,1625.87,593.32,605.77,298.27,304.1,253.09,305.03,304.97,302.43
