HSA #,HSA name,State,Medicare enrollees (20% sample) (2005),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2005)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2005)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2005)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2005)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2005)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2005)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2005)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2005)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2005)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2005)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2005)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2005)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2005)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2005)"
14024,Chicago Heights,IL,2845,9103.1,8656.27,5044.09,4875.82,2454.71,2311.1,688.58,650.26,433.86,406.88,325.13,257.95,163.25,160.95
14026,Clinton,IL,327,7539.88,7691.83,4371.98,4332.88,1580.11,1633.17,1057.46,1148.23,129.38,139.49,,,223.21,222.37
14027,Danville,IL,2305,7101.48,7640.34,3722.67,4073.7,1867.47,1962.69,872.57,931.46,172.73,177.19,191.75,222.36,274.11,270.22
14028,DeKalb,IL,1292,7439.91,7453.17,3561.53,3612.14,2276.44,2318.67,979.97,926.27,246.69,232.28,197.1,187.96,183.09,180.96
14029,Decatur,IL,3935,6280.95,7077.75,3059.09,3636.37,1872.82,1980.34,928.33,1014.58,186.63,204.8,50.08,57.73,193.39,192.14
14031,Dixon,IL,782,5957.42,6335.56,2751.35,3000.49,1858.65,1907.05,931.56,988.45,197.62,216.4,82.42,92.26,127.86,125.76
14032,Downers Grove,IL,1749,7806.08,7642.22,4040.48,4123.4,2276.1,2117.67,724.92,676.12,382.27,359.2,218.89,200.78,158.96,159.79
14033,Du Quoin,IL,303,6817.34,7084.72,3260.39,3323.08,1668.12,1731.73,1346.25,1468.26,252.47,276.99,,,302.97,298.12
14035,Effingham,IL,1583,6657.32,7433.97,3450.66,4082.45,1793.3,1844.67,889.62,962.38,193.36,212.82,51.35,58.94,274.88,269.93
14036,Eldorado,IL,410,6256.44,7031.99,3226.1,3788.71,1511.5,1605.4,1008.4,1096.59,263.01,288.7,,,205.72,201.21
14037,Elgin,IL,5488,8440.32,8330.82,4492.53,4583.28,2284.27,2188.32,858.81,803.39,355.85,334.89,278.82,252.42,173.99,172.29
14038,Elk Grove Village,IL,2677,9073.65,8957.01,4904.94,5087.59,2496.72,2328.22,810.51,755.78,405.69,380.6,288.3,241.73,171.36,167.79
14039,Elmhurst,IL,4682,8266.14,8081.4,4293.89,4364,2215.46,2065.45,861.78,804.39,465.97,437.02,242.76,224.56,185.77,183.14
14040,Evanston,IL,6033,7836.63,7384.85,3786.3,3578.48,2205.7,2094.02,1082.09,1010.34,327.38,307.82,294.02,258.83,141.08,137.81
14043,Fairfield,IL,492,6933.09,7550.29,3425.86,3869.9,1820.49,1860.11,1098.16,1196.05,211.71,233.01,,,297.54,291.96
14044,Flora,IL,375,8469.42,9642.51,4457.21,5428.29,1830.87,1837.07,1275.43,1385.44,535.29,583.32,,,255.03,259.65
14045,Freeport,IL,1849,6590.7,7121.88,3704.26,4059.22,1663.69,1752.74,843.17,897.23,117.07,126.36,95.14,112.57,173.3,174.25
14047,Galesburg,IL,2052,7184.78,7873.53,3913.08,4343.63,1770.15,1873.94,677.79,734.73,299.47,327.08,305.67,367.26,215.1,218.68
14048,Geneseo,IL,506,5960.51,6368.68,2957.36,3218.61,1498.42,1558.37,863.13,899.06,250.28,263,,,250.89,265.98
14049,Gibson City,IL,284,6552.09,7016,3027.96,3297.72,1622.07,1689.87,1450.39,1559.83,152.61,161.09,,,235.86,231.38
14050,Glendale Heights,IL,745,9713.7,9309.86,5440.08,5328.91,2432.13,2269.97,874,817.6,540.51,509.19,193.24,153.88,250.29,246.25
14051,Granite City,IL,1034,8309.52,8514.66,4847.63,4984.58,2033.75,2047.22,666.26,692.98,324.2,339.48,185.27,199.27,257.59,254.46
14052,Greenville,IL,416,7930.31,8585.19,4458.24,4946.26,1660.38,1680.25,1354.69,1463.64,161.67,176.84,,,191.21,191.85
14053,Harrisburg,IL,656,6491.67,7256.73,3461.72,4089.81,1593.59,1624.78,972.33,1061.44,208.76,229.07,24.69,26.28,230.35,226.28
14054,Harvard,IL,249,5624.22,5384.67,2496.82,2273.3,1559.51,1620.93,842.27,791.52,181.19,177.41,,,304.55,299.67
14055,Harvey,IL,1982,8456.95,8333.87,4382.45,4498.94,2454.24,2320.44,646.66,610.96,539.84,505.69,238,201.05,197.25,194.5
14056,Havana,IL,265,7842.11,8125.32,3825.59,3829.77,1182.62,1226.67,2146.28,2332.6,255.28,280.69,,,320.25,318.09
14057,Hazel Crest,IL,2254,10242.27,9821.02,5762.28,5684.91,2845.58,2643.28,659.71,617.78,400.39,375.88,383.59,314.89,200.51,196.39
14058,Herrin,IL,1139,6561.89,7074.54,3219.13,3592.35,1791.04,1831.77,917.93,1000.53,246.6,264.04,121.79,126.16,271.79,268.13
14059,Highland,IL,523,7549.7,7848,4006.31,4184.81,1918.67,1975.35,932.44,971.47,250.25,264.23,,,315.85,310.73
14060,Highland Park,IL,2146,8254.94,7790,3732.79,3500.65,2524.92,2427.13,1154.22,1075.35,345.77,323.98,347.86,318.64,140.04,138.71
14061,Hillsboro,IL,719,7337.71,8103.88,3916.09,4519.21,1683.14,1698.9,1285.11,1393.2,244.56,269.35,,,162.16,163.09
14062,Hinsdale,IL,2894,7830.08,7526.51,4082.44,4018.38,2270.86,2109.82,791.61,740.11,346.38,325.62,190.04,184.3,147.12,145.17
14063,Hoffman Estates,IL,1408,9416.11,9329.74,4923.62,5131.07,2445.99,2276.46,837.46,783.8,413.12,390.6,595.15,529.32,189.85,210.9
14064,Hoopeston,IL,152,6203.27,6873.85,2418.17,2948.5,1324.3,1291.13,1983.9,2145.77,,,,,248.52,245.42
14065,Hopedale,IL,268,5698.67,6143.61,2529.19,2808.33,1728.62,1822.8,892.99,934.03,173.13,185.96,,,245.45,247.8
14066,Jacksonville,IL,1483,5615.36,6196.62,2860.83,3254.71,1364.65,1450.75,887.48,955.14,171.37,185.11,105.33,126.17,237.28,234.61
14067,Jerseyville,IL,622,7757.23,8228.02,4470.7,4869.32,1921.71,1932.52,964.25,1003.63,233.1,244.25,,,157.26,159.06
14068,Joliet,IL,8100,8758.56,8577.87,4572.33,4654.13,2537.24,2376.5,806.52,753.46,405.11,379.94,250.87,226.56,185.76,187.37
14069,Kankakee,IL,2957,8808.91,8784.65,5168.62,5161.91,1977.89,2003.62,859.6,823.65,366.12,353.09,232.87,237.67,203.93,201.75
14070,Kewanee,IL,588,7340.55,7495.45,4053.85,4056.04,1513.96,1576.55,1213.22,1270.43,320.97,337.77,88.51,100.92,174.39,175.68
14071,La Grange,IL,3319,8109.77,7610.35,4402.79,4147.61,2123.85,1977.52,786.86,733.85,436.52,408.95,202.63,186.09,152.31,149.5
14072,Lake Forest,IL,826,8065.43,7925.07,3702,3754.17,2478.37,2378.54,1023.73,957.18,320.28,300.26,405.84,406.77,119.94,117
14073,Lawrenceville,IL,515,7923.71,8935.41,4229.92,4898,1586.77,1769.28,1404.41,1509.36,458.71,505.37,,,264.32,264.38
14074,Libertyville,IL,2453,7347.76,7198.93,3378.84,3450.59,2317.5,2198.66,917.9,859.59,334.48,314.62,223.08,204.53,168.08,166.97
14075,Lincoln,IL,608,7046.89,7467.35,3687.11,3983.42,1489.71,1541.35,1405.55,1419.88,210.9,230.29,150.2,179.64,130.21,132.89
14076,Litchfield,IL,665,6105.56,6735.31,3298.21,3796.29,1403.93,1432.36,1029.37,1109.31,175.21,190.63,,,207.58,204.84
14077,Macomb,IL,1044,6208.78,7004.82,3414.09,4001.23,1446.46,1529.48,955.66,1037.93,101.1,111.15,136.98,160.98,168.08,169.55
14078,Marion,IL,1003,6854.79,7350.4,3526.08,3895.08,1902.91,1933.46,690.38,751.76,340.98,369.92,150.43,165.09,245.63,238.96
14079,Maryville,IL,1739,6906.89,7364.85,3538.05,3872.07,1978.05,2028.03,616.47,641.27,256.84,269.62,296.78,334.14,211.41,207.86
14080,Mattoon,IL,1739,6299.15,7023.31,3229.99,3775.02,1578.78,1646.39,878.38,948.73,260.29,284.04,94.2,112.61,270.86,268.61
14082,McHenry,IL,1982,8667.34,8704.25,4904.35,5018.16,2206.91,2208.85,717.9,671.74,471.48,445.97,158.49,144.96,219.75,218.31
14083,McLeansboro,IL,294,6770.83,7599.97,3389.35,4150.31,1867.97,1825.02,1094.28,1192.18,182.49,199.77,,,246.55,242.48
14084,Melrose Park,IL,3008,8286.51,7925.97,4521.9,4424.16,2105.62,1944.13,845.94,790.59,470.29,441.11,119.4,103.95,205.76,206.08
14085,Mendota,IL,725,7472.24,7490.25,4175.42,4013.09,1678.92,1744.43,1257.67,1352.46,155.18,169.28,,,201.02,200.47
14086,Metropolis,IL,405,6490.22,6978.51,3783.92,4095.23,1410.27,1483.2,774.2,850.97,232.73,246.44,96.67,109.87,198.68,195.9
14088,Monmouth,IL,480,7161.13,7445.01,3911.42,3966.17,1625.96,1722.82,1049.53,1141.09,216.07,237.52,,,226.64,223.85
14089,Monticello,IL,248,7464.59,7139.67,4508.32,4007.93,1526.54,1619.6,1110.4,1185.63,89.06,90.62,,,250.97,249.72
14090,Morris,IL,900,8410.87,8522.54,4584.5,4771.07,2205.59,2201,842.63,789.34,383.56,359.31,174.92,162.72,223.62,237.6
14092,Mount Carmel,IL,473,6294.7,6832.77,3069.94,3335.06,1312.38,1425.64,1438.47,1562.84,208.14,221.19,,,165.31,168.8
14093,Mount Vernon,IL,1297,7627.35,8327.71,4044.56,4588.15,2028.54,2076.19,956.3,1037.69,230.94,253.25,55.95,64.89,320.41,314.74
14094,Murphysboro,IL,593,7590.33,8137.71,3884.12,4217.37,1855.66,1937.13,1246.39,1362.29,283.82,299.79,131.02,132.9,199.22,198.52
14095,Naperville,IL,2896,8572.53,8386.52,4566.96,4605.66,2357.99,2214.29,775.14,726.14,399.35,377.04,281.76,274.25,187.76,184.47
14096,Nashville,IL,345,7119.98,7594.48,3725.95,4010.39,1614.77,1651.3,1247.83,1349.89,219.76,238.82,,,171.5,171.1
14097,Oak Lawn,IL,5807,9107.93,8444.72,5172.27,4796.75,2296.1,2119.91,750.24,699.37,484.05,453.79,222.26,192.23,180.94,178.21
14098,Oak Park,IL,1295,8533.39,7818.4,4610.27,4143.21,2004.92,1877.86,969.07,905.11,514.42,482.66,226.32,208.56,187.38,183.85
14099,Olney,IL,660,6064.41,6825.56,3161.7,3737.22,1320.22,1369.23,857.02,929.13,363.36,399.21,,,220.47,220.89
14100,Ottawa,IL,1053,6884.71,7350.08,3513.52,3823.77,1723.83,1788.85,1001.34,1049.17,252.61,275,108.27,129.54,300.82,298.19
14101,Palos Heights,IL,5003,8265.2,7893.69,4215.67,4132.67,2383.82,2199.01,755.56,703.97,496.25,465.06,252.34,234.05,162.81,161.12
14102,Pana,IL,274,7296.96,7969.12,3721.65,4138.69,1626.34,1719.45,1374.22,1485.9,420.15,463.33,,,202.96,205.2
14103,Paris,IL,437,6362.31,6695.33,3004.24,3161.07,1519.09,1586.5,1122.46,1219.17,309.73,341.47,,,337.51,333.16
14104,Park Ridge,IL,5434,8458.31,7968.42,4503.44,4283.17,2436.43,2266.33,751.48,701.9,401.99,377.43,196.21,173.74,165.01,161.6
14105,Pekin,IL,1343,7055.37,7639.52,3480.41,3873.82,2011.06,2108.43,1017.34,1076.87,213.94,228.11,138.35,159.83,184.87,183.72
14106,Peoria,IL,7288,6489.83,6976.98,3355.2,3677.45,1740.54,1821.96,811.49,858.77,237.31,253.29,125.9,144.58,226.28,225.41
14107,Peru,IL,1053,5501.98,6153.58,2842.93,3326.92,1452.78,1517.19,810.13,876.75,183.66,201.74,69.68,82.4,164.35,165.62
14108,Pinckneyville,IL,267,8167.32,9028.19,5034.4,5669.95,1451.27,1511.14,1068.14,1166.08,309.13,340.59,,,169.08,160.59
14109,Pittsfield,IL,459,6395.04,6970.07,2982.44,3344.72,1304.86,1336.41,1523.44,1653.69,195.64,213.13,168.17,199.54,249.31,253.97
14110,Pontiac,IL,834,6581.03,7126.53,3207.25,3592.3,1861.38,1922.44,947.1,1006.56,200.42,219.24,120.86,141.57,266.01,264.05
14111,Princeton,IL,792,6418.92,6660.88,3295.46,3354.71,1571.43,1638.99,1220.87,1317.8,185.74,203.44,,,165.05,166.22
14112,Quincy,IL,2900,6281.45,6991.14,3400.42,3924.53,1806.8,1901.99,629.24,686.2,116.53,127.89,90.43,105.42,239.76,241.33
14113,Red Bud,IL,645,7569.03,8149.64,4181.04,4671.46,2079.84,2115.43,640.62,669.17,392.2,412.59,130.07,134.15,149.36,147.31
14114,Robinson,IL,626,5522.98,6166.59,2668.23,3147.59,1309.28,1362.76,1048.41,1129.87,164.7,180.88,,,233.86,236.73
14115,Rochelle,IL,468,8282.04,8075.85,4463.04,4117.5,1696.04,1773.94,1394.07,1395.4,178.25,185.02,412.45,459.59,144.31,144.94
14116,Rock Island,IL,2653,5939.66,6580.14,2881.09,3411.73,1956.51,2015.23,551,574.01,190.86,200.95,186.64,202.12,170.55,170.05
14117,Rockford,IL,7377,6481.06,6719.6,3467.76,3626.49,1787.69,1856.4,732.42,732.47,220.35,221.06,105.27,113.39,168.89,168.65
14118,Rosiclare,IL,142,7420.86,8507.75,4032.62,4881.82,1440.94,1512.7,1281.88,1403.18,,,,,304.91,306.41
14119,Rushville,IL,282,10018.59,7188.2,6895.69,4031.43,1475.94,1350.71,1339.07,1452.84,122,131.3,,,130.5,131.26
14120,Salem,IL,594,7459.19,8164.66,3591.62,4113.72,2203.42,2270.02,1247.74,1343.95,140.41,152.94,,,221.05,221.44
14121,Sandwich,IL,496,7685.28,7104.65,4033.58,3540.55,2006.43,1983.29,964.77,909.18,297.95,286.64,210.28,207.89,169.06,168.48
14123,Shelbyville,IL,537,6766.51,7540.42,3268.97,3815.14,1995.57,2093.61,859.57,937.82,246.62,271.73,,,251.61,241.45
14124,Silvis,IL,1043,7000.22,7704.72,3615.23,4194.08,1938.02,2000.72,854.79,889.67,247.05,259.05,158.44,174.22,187.28,185.55
14125,Skokie,IL,1679,9290.72,8724.62,4548.44,4269.71,2754.78,2599.34,1081.86,1011.54,520.57,489.62,217.19,192.46,177.77,174.69
14126,Sparta,IL,317,6333.99,6817.56,3148.29,3541.16,1628.34,1630.7,972.85,1051.68,201.52,219.87,,,214.41,210.05
14127,Spring Valley,IL,460,6949.37,7703.82,3465.38,3969,1708.19,1810.03,1276.63,1382.9,180.32,198.48,,,193.71,194.84
14128,Springfield,IL,6527,6474.56,7003.28,3389.7,3775.53,1784.08,1866.2,765.58,802.36,232.53,245.27,93.65,104.14,215.42,214.07
14130,Staunton,IL,323,6604.74,7150.66,3373.86,3793.16,1523.56,1571.67,1034.12,1082.58,399.51,419.25,,,218.86,217.88
14131,Sterling,IL,1633,6278.96,6881.66,3164.73,3587.14,1848.82,1935.65,816.72,879.39,245.87,269.8,55.54,62.12,154.2,154.27
14132,Streator,IL,1131,6765.5,7319.91,3851.06,4259.55,1735.98,1796.62,775.55,826.73,174.38,190.5,75.47,80.5,165.51,171.57
14134,Taylorville,IL,709,7688.92,8253.41,4152.31,4529.14,1796.91,1844.1,1023.38,1109.97,396.21,434.32,128.12,144.86,207.68,207.13
14136,Urbana,IL,3459,6431.13,6767.21,3367.98,3595.14,1905.38,2003.94,714.36,716.77,169.23,170.29,93.44,99.51,180.19,179.22
14137,Vandalia,IL,381,7747.35,8621.54,3571.15,4204.06,2149.84,2204.98,1324.04,1443.97,168.51,183.15,,,258.31,259.6
14138,Watseka,IL,739,8621.6,9247.29,5262.17,5697.07,1625.6,1690.72,1192.42,1266.41,228.58,246.87,128.84,152.39,196.96,194.21
14139,Waukegan,IL,3634,7800.84,7672.17,4136.29,4203.48,2201.31,2084.92,711.67,674.96,348.67,327.67,219.23,201.2,186.41,183.86
14140,West Frankfort,IL,469,7507.67,8079.09,3647.19,3993.41,2136.77,2229.82,1115.65,1214.57,208.59,223.25,,,242.2,240.59
14141,Winfield,IL,3300,7659.19,7558.17,3777.44,3926.59,2235.05,2080.16,819.06,764.28,362.56,340.52,286.93,271.91,172.09,169.07
14143,Woodstock,IL,667,8440.05,8579.49,4347.43,4540.8,2206.17,2254.43,806.91,754,329.4,312.26,495.29,464.98,227.46,224.18
14146,Eureka,IL,223,7000.54,7058.33,3715.54,3626.72,1631.29,1711.91,1355.26,1434.79,,,,,123.29,124.52
14147,Geneva,IL,2026,7706.05,7632.37,4211.22,4323.88,2139.53,2029.56,650.16,607.8,325.72,306.11,223.73,207.95,147.99,145.61
15001,Anderson,IN,3472,7161.62,7779.28,3656.39,4035.69,1727.77,1971.87,1026.5,1013.08,322.26,321.31,167.79,175.41,264.65,262.75
15002,Angola,IN,836,7296.73,7684.33,3879.84,3966.42,1732.34,1957.23,1156.91,1194.41,147.66,155.69,182.09,207.27,190.22,188.44
15003,Auburn,IN,916,6221.13,6886.63,3174.26,3458.23,1450.54,1802.13,910.68,917.65,165.03,168.11,218.73,232.62,308.51,308.88
15004,Batesville,IN,565,6698.09,7449.24,3742.12,4035.79,1500.43,1891.31,987.8,1024.17,183.71,194.02,,,247.3,249.73
15005,Bedford,IN,1589,7266.75,8222.05,4033.77,4577.92,1486.91,1796.2,1029.37,1083.5,354.74,376.72,146.01,159.16,240.06,245.45
15006,Beech Grove,IN,3634,7884.43,8295.99,4294.77,4556.67,1838.27,2000.62,884.84,872.04,344.55,342.78,282.3,280.71,251.26,249.39
15007,Bloomington,IN,3335,5983,6728.87,2857.57,3297.47,1767.83,2000.34,730.56,767.76,224.17,237.15,214.51,232.6,179.78,183.45
15008,Bluffton,IN,751,5907.27,6778.47,2831.85,3112.11,1693.25,2297.49,1046.37,1055.64,86.48,87.54,103.83,92.85,192.01,192.93
15009,Boonville,IN,374,7045.76,7988.04,3119.99,3512.9,1850.56,2221.45,1110.38,1198.76,408.59,444.56,,,208.91,210.07
15010,Brazil,IN,654,8515.27,9407.41,4173.13,4642.76,2120.97,2360.8,1159.33,1251.59,359.88,389.39,382.86,446.02,328.69,328.32
15011,Bremen,IN,236,5794.7,6860.57,2579.56,2997.91,1343.17,1931.98,1087.26,1082.21,227.2,232.88,,,135.89,139.97
15012,Charlestown,IN,334,8838.36,9603.05,4584,5130.64,2219.07,2394.68,787.93,808.42,489.83,505.92,,,390.35,384.09
15013,Clinton,IN,753,8606.51,9076.61,4350.81,4489.86,2178.45,2375.21,1254.47,1351.73,369.62,395.47,120.82,135.14,340.37,335.04
15014,Columbia City,IN,717,7140.41,7891.43,3955.49,4344.16,1781.94,2121.46,944.99,946.91,117.41,119.96,184.42,188.03,153.29,157.63
15015,Columbus,IN,1942,6656.16,7233.91,3442.06,3743.63,1441.44,1678.45,980.62,1025.13,154.77,162.21,453.8,430.37,196.39,199.97
15016,Connersville,IN,744,6969.48,7875.19,3967.51,4366.62,1495.07,1926.58,916.9,956.14,263,277.67,,,235.85,235.58
15017,Corydon,IN,969,8055.3,9133.56,4524.64,5073.3,1850.03,2306.63,846.69,873.53,216.59,225.78,311.75,337.15,314.26,311.5
15018,Crawfordsville,IN,1080,6035.62,6941.57,2991.36,3389.01,1663.47,2114.58,911.39,945.32,197.09,208.9,71.18,74.54,196.39,195.91
15019,Crown Point,IN,2258,7581.71,8037.67,4103.87,4364.77,2075.05,2246.77,801.23,809.9,226.25,231.94,139.65,142.11,228.6,229.11
15020,Danville,IN,1671,7965.57,8367.22,4349.44,4587.17,1946.66,2124.23,867.19,856.47,255.83,256.88,293.61,286.16,256.98,252.55
15021,Decatur,IN,774,6449.35,7405.54,3246.22,3607.45,1614.66,2163.46,1000.29,1007,205.66,206.11,228.62,261.05,163.11,166.76
15022,Dyer,IN,1177,9135.88,9439.36,4867.31,5079.24,2512.23,2606.79,876.46,880.03,334.81,340.07,348.89,330.65,200.05,201.42
15023,East Chicago,IN,649,9482.64,9826.68,5722.52,5865.51,2027.82,2240.56,799.79,816.15,571.91,583.42,46.33,46.26,204.39,206.15
15024,Elkhart,IN,2448,7912.52,8527.08,4175.32,4578.93,2489.12,2684.32,640.55,636.34,173.03,172.99,242.23,257.28,178.48,179.38
15025,Elwood,IN,419,8876.76,9061.4,4708.75,4547.66,1619.95,1970.81,1919.85,1897.33,334.5,340.12,,,289.99,287.3
15026,Evansville,IN,6607,6825.74,7809.11,3271.32,3784.32,1936.62,2282.59,796.52,858.29,294.24,317.11,322.04,358.26,200.72,202.44
15027,Fort Wayne,IN,7439,6727.29,7336.83,3418.16,3736.47,1870.32,2157.4,873.99,879.19,204.09,205.84,175.8,170.29,187.84,190.33
15028,Frankfort,IN,581,6356.41,7292.19,3247.27,3561.87,1706.4,2248.33,928.61,979.57,63.32,64.27,,,247.27,244.82
15029,Franklin,IN,1327,7403.2,8153.56,3935.93,4250.84,1703.42,2147.14,1023.37,1013.77,209.77,208.83,285.86,279.09,243.61,244.85
15030,Gary,IN,5579,8270.81,8640.68,4393.8,4603.24,2194.77,2351.63,828.28,841.1,462.32,471.68,126.83,113.47,236.93,240.78
15031,Goshen,IN,1946,5693.87,6323.97,2969.24,3390.15,1487.6,1680.12,747.65,745.1,136.23,136.2,192.39,203.49,155.99,159.08
15032,Greencastle,IN,718,7466.85,8452.12,3888.02,4258.06,1742.59,2293.42,1041.46,1070.61,133.05,138.08,360.26,377.58,294.78,293.63
15033,Greenfield,IN,1288,7238.67,7818.87,3511.88,3855.02,2183.79,2418.17,876.59,866.14,241.7,240.07,212.08,222.05,196.54,197.16
15034,Greensburg,IN,554,6037.76,6955.11,2958.55,3260.15,1352.39,1941.91,1127.6,1121.9,163.34,163.44,149.18,163.81,286.02,284.97
15035,Hammond,IN,1858,10128.57,10172.5,5779.25,5806.35,2470.61,2546.51,813.82,806.2,596.06,579.61,187.94,167.39,254.05,249.15
15036,Hartford City,IN,431,7487.02,7850.79,3764.2,3705.4,1704.17,2038.36,1701.47,1784.46,114.12,118.01,,,204.3,205.83
15037,Huntingburg,IN,690,6838.23,7771.6,3754.09,4011.44,1365.52,1912.66,1155.64,1216.14,120.95,129.08,,,215.34,218.84
15038,Huntington,IN,671,7097.41,7904.35,3744.89,3972.51,1754.81,2324.24,1135.73,1142.61,146.96,148.7,,,277.87,279.37
15039,Indianapolis,IN,17477,7363.55,7644.27,3767.78,3909.36,1944.39,2116.41,869.74,858.94,281.5,280.4,295.38,278.34,202.51,202.06
15040,Jasper,IN,847,6402.51,7604.81,3398.5,4056.5,1452.78,1893.87,1060.61,1116.45,127.5,135.44,,,187.48,189.04
15041,Jeffersonville,IN,1888,8137.26,8685.31,4183.14,4565.19,2201.58,2344.43,829.48,851.56,226.35,233.68,439.24,433.23,259.96,258.58
15042,Kendallville,IN,422,4776.16,5467.98,2182.44,2500.05,1255.04,1586.95,917.93,946.82,75.58,76.78,,,224.21,225.55
15043,Knox,IN,504,7992.96,8616.61,4312.62,4615.59,1976.25,2214.53,905.22,939.53,354.4,374.25,,,293.78,294.84
15044,Kokomo,IN,2745,8471.47,9355.6,4677.84,5274.96,2104.99,2330.56,1040.43,1071.07,115.86,114.78,263.98,290.93,259.2,260.16
15045,Lafayette,IN,3299,7034.06,7816.49,3536.01,4042.75,2068.98,2273.54,801.73,848.41,183.71,193.52,180.14,193.26,255.24,254.08
15046,Lagrange,IN,534,7227.08,8047.18,3488.89,3649.79,1761.29,2325.05,1368.75,1409.32,167.84,171.16,231.75,258.58,190.91,197.07
15047,Laporte,IN,1470,6771.54,7366.01,3554.04,3881.41,1793.92,2026.55,699.37,723.14,237.65,243.09,271.15,271.93,215.37,213.66
15048,Lawrenceburg,IN,1157,7151.7,7918.6,3775.16,4274.17,1987.87,2222.63,772.22,786.47,258.98,265.15,130.9,136.95,217.58,218.26
15049,Lebanon,IN,607,8784.97,9294.5,4674,4934.17,2073.92,2389.35,1002.97,990.07,275.19,274.54,489.09,428.45,267.29,267.27
15050,Linton,IN,425,6968.82,7082.52,3574.55,3406.74,1539.99,1735.53,1408.45,1478.5,218.23,230.5,,,218.88,216.77
15051,Logansport,IN,902,6242,6924.92,3219.44,3661.68,1587.19,1776.12,931.6,973.64,162.06,161.31,141.07,146.25,199.77,201.14
15052,Madison,IN,1299,7579.34,8684.14,4181.46,4702.89,1537.48,2028.85,1104.69,1154.36,212.76,222.89,260.98,280.58,294.64,292.69
15053,Marion,IN,2218,7012.88,7754.96,3548.59,3916.88,1861.3,2157.46,1016.95,1060.48,116.86,120.24,193.82,221.96,272.73,272.3
15054,Martinsville,IN,811,7926.89,8489.29,4224.66,4504.44,1697.22,1973.75,1048.64,1034.43,338.5,336.81,416.3,428.38,228.74,229.46
15055,Michigan City,IN,1637,7028.74,7273.04,3631.36,3743.19,1995.65,2096.18,775.68,788.17,255.06,260.96,131.65,144.42,232.17,232.32
15056,Monticello,IN,584,6731.95,7855.83,2837.26,3138.62,1869.02,2570.37,1450.38,1526.5,146.64,153.63,,,238.93,244.12
15057,Muncie,IN,3628,6316.98,7017.34,3176.41,3421.91,1807.62,2182.49,731.53,768.28,135.74,141.02,212.5,245.46,243.53,243.43
15058,Munster,IN,3635,8509.01,8857.42,4637.45,4860.31,2310.73,2431.64,778.37,781.21,443.92,444.79,147.41,143.88,192,191.89
15059,New Albany,IN,1914,8408.95,9266.08,4531.4,5101.75,2240.39,2505.45,758.15,778.38,334.89,345.75,268.22,255.59,273.5,271.47
15060,New Castle,IN,1119,6941.49,7654.99,3656.11,3955.33,1780.85,2114.85,884.45,924.04,143.01,148.26,243.73,271.79,227.84,227.45
15061,Noblesville,IN,1373,7656.29,8311.79,3816.38,4214.86,2080.15,2350.24,917.63,906.94,310.23,309.46,283.89,279.81,246.07,242.86
15062,North Vernon,IN,534,7133.54,7967.56,3565.34,3785.78,1261.97,1758.65,1446.56,1519.95,182.78,185.51,475.46,484.06,238.48,248.19
15064,Paoli,IN,337,5375.22,6583.01,2628.26,3126.55,1057.27,1661.02,1242.67,1308.36,212.69,225.75,,,161.28,166.27
15065,Peru,IN,653,7812.05,8326.63,4306.68,4567.25,1672.82,1848.94,1392.18,1445.68,91.57,94.19,121.58,140.06,226.38,222.7
15066,Plymouth,IN,777,6267.59,7104.56,2977.96,3273.21,1976.63,2457.87,773.54,799.65,225.38,232.58,146.77,167.74,161.85,161.98
15067,Portland,IN,457,7894.78,8495.6,4563.82,4431.6,1588.63,2214.22,1138.1,1185.4,163.83,171.09,171.89,197.96,277.81,281.75
15068,Princeton,IN,392,6596.89,7426.68,3415.37,3952.68,1608.58,1795.4,960.7,1021.21,385.78,408.47,,,141.14,144.96
15069,Rensselaer,IN,366,7891.92,8768.59,4320,4785.39,1586.47,1891.6,1300.97,1363.88,239.62,254.08,,,271.48,266.19
15070,Richmond,IN,2439,6988.93,8178.62,3773.41,4239.34,1761.69,2409.86,908.38,951.14,139.53,147.14,178.26,191.76,224.59,223.94
15071,Rochester,IN,659,6403.13,6830.33,3143.63,3168.69,1605.81,1931.59,1191.07,1239.35,168.67,177.26,89.99,103.69,209.1,210.65
15072,Rushville,IN,442,7599.35,8541.5,4033.25,4250.77,1631.77,2330.72,1449.66,1436.37,194.7,193.35,,,186.14,193.39
15073,Salem,IN,599,6531.23,7407.32,3167.46,3414.89,1566.17,2078.21,856.65,894.32,330.26,345.4,354.42,398.3,280.32,286.58
