HSA #,HSA name,State,Medicare enrollees (2010),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2010)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2010)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2010)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2010)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2010)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2010)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2010)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2010)"
21021,Laurel,MD,8327,10546.49,9007.06,5599.2,4348.84,3114.75,2890.3,1054.47,1012.41,346.48,332.61,254.38,246.57,182.54,182.98
21022,Leonardtown,MD,8512,9820.69,8965.19,4927.79,4077.62,2749.89,2730.63,1459,1461.55,219.97,207.66,168.95,188.3,247.64,247.74
21023,Oakland,MD,4379,8532.75,8255.34,4400.49,3956.86,1700.34,1756.16,1784.89,1848.13,242.54,251.08,179.73,203.97,193.65,198.07
21024,Olney,MD,20508,9608.92,8431.95,4564.68,3755.76,3311.13,3024.25,1085.95,1033.37,338.82,321.56,184.03,174.4,172.48,171.11
21025,Prince Frederick,MD,8301,9543.4,8773,4708.41,4044.29,2616.18,2594.79,1401.55,1330.24,237.69,224.79,346.47,347.43,221.98,220.65
21026,Randallstown,MD,16381,10937.83,9390.2,5734.58,4380.29,2926.81,2828.02,1502.58,1461.83,340.03,329.99,206.58,176.13,234.7,231.88
21028,Rockville,MD,19156,9341.68,8347.36,4431.47,3781.03,3246.37,2966.67,971.27,930.13,301.36,286.78,219.89,206.88,170.42,172.69
21029,Salisbury,MD,28483,10251.87,9592.22,5345.63,4657.64,2489.2,2480.8,1478.85,1510.56,447.06,457.06,267.28,259.59,207.79,207.59
21030,Silver Spring,MD,14307,8960.85,7971.35,4232.28,3580.61,3141.47,2877.18,1004.28,954.26,317.56,300.5,196.38,188.18,168.29,167.33
21031,Takoma Park,MD,6048,9607.65,8401.31,5074.17,4184.21,2913.09,2683.16,1051.42,999.55,258.85,244.94,238.58,231.24,165.61,166.31
21033,Westminster,MD,12956,10776.95,9420.87,5614.67,4490.87,3076.48,2910.47,1195.78,1163.9,466.17,452.35,178.13,155.76,233.96,230.57
20001,Augusta,ME,7738,7436.59,7755.55,3740.86,3829.43,1454.75,1573.95,1355.58,1427.9,400.42,420.33,302.14,318.23,189.96,190.01
20002,Bangor,ME,13345,8622.58,8838.11,4374.98,4467.68,1605.99,1740.49,1789.47,1768.93,379.59,372.51,273.14,284.03,204.66,203.48
20003,Bar Harbor,ME,1759,10594.41,10227.75,5638.09,4978.96,1541.82,1634.97,2945.23,3116.93,215.26,226.79,151.27,164.04,136.62,136.39
20005,Belfast,ME,2674,8179.99,7881.42,4049.72,3520.24,1182.12,1257.52,2245.15,2361.97,403.73,429.35,126.13,135.05,197.2,197.3
20006,Biddeford,ME,8851,8686.7,8746.08,4046.71,4128.64,2155.46,2220.39,1450.1,1401.24,506.39,489.61,338.06,319.29,194.75,191.67
20007,Blue Hill,ME,1961,7367.77,7562.03,3358.07,3346.91,1299.85,1385.52,2178.18,2273.39,224.81,234.66,128.92,144.18,150.59,148.37
20008,Boothbay Harbor,ME,1368,8671.32,8797.5,4347.39,4316.4,1700.44,1737.64,1846.59,1942.61,388.48,408.44,236.5,237.92,161.71,162.95
20009,Bridgton,ME,2644,8158.6,8136.07,3655.72,3638.13,1592.21,1621.43,1892.97,1846.93,489.77,492.02,310.3,326.76,215.33,211.81
20010,Brunswick,ME,9280,7188.92,7279.16,3185.09,3280.89,1871.3,1919.4,1139.93,1110.16,475.19,462.07,340.4,334.51,173.56,169.98
20011,Calais,ME,2210,8195.12,8259.86,3839.07,3707.75,1392.63,1460.13,2381.81,2489.77,299.36,311.16,25.91,29.51,218.67,221.43
20012,Caribou,ME,2965,7808.1,8252.04,3936.59,4179.14,1387.99,1452.16,1788.43,1898.56,274.76,292.48,45.52,51.46,346.37,346.9
20013,Damariscotta,ME,2268,8218.37,8167.72,4246.15,4031.55,1797.56,1865.98,1461.08,1513.67,344.29,364.6,236.26,257.63,147.08,145.2
20014,Dover-Foxcroft,ME,2954,7640.55,7930.18,3466.1,3572.64,1105.47,1191.78,2238.23,2307.06,293.29,287.03,312.08,340.8,219.56,224.15
20015,Ellsworth,ME,3524,8102.73,8355.67,3934.94,3938.62,1508.29,1638.89,1971.62,2063.32,279.09,282.21,165.06,182.9,221.21,220.8
20016,Farmington,ME,5108,7651.15,7827.52,3707.8,3654.35,1259.49,1365.91,1686.5,1782.72,397.89,410.24,391.24,401.56,218.11,218.3
20017,Fort Kent,ME,2525,8234.05,8162.96,4097.59,3797.01,1305.58,1356.46,2147.42,2279.61,236.37,252.17,176.13,201.37,244.31,243.52
20018,Houlton,ME,2716,8264.63,8370.08,4074.49,3979.15,1266.29,1305.89,2232.91,2352.42,386.4,411.72,96.71,111.48,225.96,226.77
20019,Lewiston,ME,11873,8022.99,8238.21,3726.17,3810.22,1555.49,1664.55,1682.79,1733.18,482.17,495.58,372.31,334.69,213.92,213.22
20020,Lincoln,ME,2142,8699.69,8823.64,4373.26,4434.96,1101.08,1194.6,2183.36,2139.36,418.48,409.65,399.06,413.44,237.12,239.96
20021,Machias,ME,2525,8530.38,8471.83,4411.97,4145.82,1333.1,1394.08,2132.47,2250,303.79,314.36,93.96,103.09,238.77,238.45
20022,Millinocket,ME,1745,8482.86,8551.45,3943.76,3982.5,1144.45,1213.3,2651.53,2606.48,277.34,273.81,210.72,216.82,255.39,256.98
20023,Norway,ME,3862,6946.57,7355.1,3040.92,3253.84,1327.33,1431.86,1610.87,1681.71,405.47,416.8,331.5,338.98,233.55,236.94
20024,Pittsfield,ME,2469,8418.6,8782.94,4307.96,4492.81,1131.22,1207.46,2165.64,2243.94,409.14,412.3,139.94,156.76,264.9,264.6
20025,Portland,ME,25180,8455.29,8359.73,4140.84,4048.6,2256.45,2318.91,1034.08,1001.89,581.69,563.86,273.28,259.16,172.81,171.11
20026,Presque Isle,ME,3554,8129.91,8336.39,4236.22,4167.87,1546.29,1686.62,1734.22,1839.65,270.85,289.32,76.33,83.03,269.52,267.37
20027,Rockland,ME,7727,7559.79,7698.17,3693.25,3624.82,1640.61,1734.7,1496.43,1577.8,338.73,358.51,232.92,245.12,163.32,161.83
20028,Rumford,ME,2284,8220.88,8475.25,3916.04,4008.26,1290.47,1337.46,2135.2,2262.57,318.18,327.48,298.24,278.61,279.91,279.03
20029,Sanford,ME,7091,8198.5,8312.35,3916.81,4047.86,1872.44,1929.22,1406.48,1357.06,509.1,491.79,300.32,293.9,198.24,195.22
20030,Skowhegan,ME,4079,9160.54,8894.05,4395.43,3826.78,1275,1352.66,2518.53,2681.92,337.04,357.18,344.91,382.16,288.56,287.37
20031,Waterville,ME,7750,8072.4,8287.5,4073.09,4026.61,1498.27,1617.25,1633.21,1731.5,405.94,429.45,225.37,245.18,252.24,250.28
20033,York,ME,5229,7722.03,7917.92,3514.75,3752.57,1730.24,1778.91,1554.91,1485.6,509.38,491.08,256.73,255.06,164.46,162.84
20035,Greenville,ME,791,9296.71,9569.59,4905,4988.21,1139.69,1199.89,2469.4,2589,342.88,334.13,201.93,207.12,204.84,203.89
23002,Adrian,MI,7900,8021.27,8444.66,3657.34,3921.07,1866.45,1912.93,1313.39,1359.45,535.66,559.32,393.61,442.68,261.13,259.89
23003,Albion,MI,1662,7649.04,7887.87,3352.99,3540.81,1941.54,2003.98,1382.24,1366.59,519.49,524.74,159.11,160.93,300.09,294.79
23004,Allegan,MI,2290,8776.61,8547.41,4317.45,3936.99,1656.81,1706.06,1569.3,1615.36,554.58,568.19,388.57,429.16,302.02,302.17
23005,Alma,MI,6336,9318.27,9244.02,4881.47,4629.67,1957.81,2017.51,1575.33,1650.42,409.35,420.88,221.72,249.12,282.42,279.92
23006,Alpena,MI,9190,8640.61,8865.1,4099.21,4098.88,1844.92,1913.95,1562.12,1638.47,302.3,316.49,561.04,626.19,258.12,258.64
23007,Ann Arbor,MI,45511,9832.96,9535.7,4733.5,4518.36,2389.01,2347.7,1399.2,1365.57,650.82,644.15,423.24,422.45,238.31,238.66
23008,Bad Axe,MI,3154,9531.96,9992.54,4636.42,4933.1,2027.96,2080.47,1725.11,1802.43,643.67,662.25,274.17,291.33,241.5,239.69
23009,Battle Creek,MI,13441,9538.73,9642.33,4703.73,4782.56,2357.48,2411.6,1340.25,1308.86,514.68,505.67,337.25,349.55,283.09,280.89
23010,Bay City,MI,15710,9667.29,10254.4,4967.18,5451.99,2212.92,2295.9,1364.33,1387.5,586.52,591.44,296.69,282.84,251.19,253.28
23011,Berrien Center,MI,223,11652.51,12211.26,5787.76,6096.16,2850.68,2872.7,1086.38,1120.65,341.18,349.29,1180.32,1323.62,197.25,194.58
23012,Big Rapids,MI,3634,7911.17,8141.02,3597.38,3654.89,1766.64,1811.05,1365.3,1428.12,379.23,396.68,515.41,573.78,285.07,279.33
23013,Cadillac,MI,7990,8475.12,8941.64,3863.9,4158.77,2037.72,2077.52,1152.24,1210.5,460.57,483.59,657.99,719.24,314.35,312.71
23014,Caro,MI,1697,10863.46,10962.8,5091.17,5037.14,2510.02,2557.88,1818.08,1887.44,814.75,821.98,261.85,291.72,380,379.06
23015,Carson City,MI,1805,9867.27,10017.55,5321.35,5321.17,2020.2,2077.38,1770.26,1838.98,381.45,393.8,71.86,76.33,281.95,279.94
23016,Cass City,MI,1435,10200.95,10513.97,4781.99,4911.83,2198.08,2237.42,2050.06,2138.35,551.99,560.35,291.69,323.78,321.3,337.81
23017,Charlevoix,MI,2922,7637.55,7623.53,3086.99,2924.43,2015.89,2058.08,1660.77,1747.23,328.64,343.89,231.77,240.38,274.05,273.65
23018,Charlotte,MI,3038,9035.16,8923.82,4092.96,3923.15,2096.84,2156.2,1762.59,1755.36,581.81,583.86,206.51,213.38,282.43,279.19
23019,Cheboygan,MI,2940,7935.31,8362.18,3445.61,3700.04,1911.29,1943.93,1431.46,1504.9,375.77,394.5,459.3,508.23,294.93,300.92
23020,Chelsea,MI,2587,8599.65,8532.86,4091.43,4086.05,2092.54,2077.78,1560.31,1516.01,467.56,464.94,215.33,216.97,198.86,195.79
23021,Clare,MI,6611,8812.13,9186.18,4165.58,4384.35,1898.48,1943.39,1508.23,1576.78,554.79,564.01,331.48,363.89,353.22,358.06
23022,Coldwater,MI,5663,9212.04,9693.12,4687.15,4997.13,2017.85,2098.6,1585.43,1637.34,392.71,407.34,186.32,207.86,334.62,334.88
23023,Crystal Falls,MI,1021,8195.06,8119.31,3921.51,3640.35,1347.86,1400.02,2527.46,2657.08,275.7,291.06,,,196.09,213.07
23024,Dearborn,MI,15255,11737.69,11365.48,6076.93,5828.12,3131.16,3036.54,1125.88,1119.39,915.34,909.65,235.58,222.89,258.65,256.08
23025,Deckerville,MI,754,9521.79,9729.09,4539.1,4579.85,1998.48,2046.73,1917.45,1993.82,546.98,564.75,251.58,278.55,287.07,283.52
23026,Detroit,MI,72485,12056.22,11392.58,5982.75,5446.99,3209.37,3130.3,1081.57,1073.53,1149.89,1135.03,206.36,194.81,264.67,266.29
23027,Dowagiac,MI,1976,9452.33,9263.76,4722.5,4486.74,2003.78,2030.4,1563.11,1575.53,468.52,466.94,392.33,403.93,296.27,292.49
23029,Escanaba,MI,6379,7843.11,8086.8,3530.92,3614.44,1742.58,1783.82,1706.2,1791,463.93,488.41,142.55,158.09,265.28,262.14
23030,Farmington Hills,MI,8757,11106.35,10661.44,5498.83,5174.58,3108.03,3025.32,1143.91,1133.41,764.73,757.47,354.79,339.88,231.16,229.1
23031,Flint,MI,48162,11523.72,10807.2,5795.81,5200.93,3197.48,3225.24,1045.41,977.53,762.68,728.77,435.82,389.51,294.5,293.19
23032,Frankfort,MI,927,7672.49,7774.79,3482.19,3465.66,2066.5,2083.96,1451.99,1526.76,340.34,353.04,141.47,153.97,179.65,183.05
23033,Fremont,MI,3119,7808.36,8049.31,3722.18,3874.45,1648.38,1679.31,1173.47,1202.32,679.8,694.27,253.85,270.68,352.99,352.05
23034,Garden City,MI,7333,11208.36,10846.59,5718.34,5486.39,2912.31,2825.02,1270.94,1259.3,796.77,789.79,246.51,225.26,270.5,268.06
23035,Gaylord,MI,5239,8263.71,8559.52,3570.22,3696.97,1927.37,1960.3,1753.1,1843.07,302.38,316.44,370.5,410.03,294.82,295.08
23036,Gladwin,MI,3457,10118.36,10244.38,4901.78,4834.86,2206.45,2258.26,1794.52,1875.95,503.58,521.68,325,360.57,360.97,366.36
23038,Grand Haven,MI,4013,7706.59,8133.92,3193.61,3455.17,2182.75,2259.56,1143.52,1176.4,535.56,552.62,411.27,453.16,229.49,226.54
23039,Grand Rapids,MI,51898,8449.86,8482.03,4188.06,4089.83,2176.3,2245.04,909.75,934.77,556.12,570,347.76,368.48,265.95,267.52
23040,Grayling,MI,7425,9877.48,10146.89,4701.99,4822.8,2188.59,2175.04,1581.46,1657.9,454.69,476.13,655.37,732.95,313.17,313.64
23041,Greenville,MI,1917,9472.4,9806.27,4739.91,4864.16,2142.26,2230.75,1395.81,1460.3,490.03,506.02,367.51,404.73,341.27,340.95
23042,Grosse Pointe,MI,6074,9521.24,9305.1,4444.61,4331.53,2801.92,2720.2,1154.63,1145.25,666.39,659.06,274.37,273.71,191.2,187.77
23044,Hancock,MI,2739,7145.24,7372.72,3253.95,3264.69,1156.34,1234.76,1853.33,1947.23,647.17,681.25,109.17,122.73,171.8,172.04
23045,Harbor Beach,MI,1173,9488.79,9495.14,4202.72,4048.91,2046.31,2076.64,2138.11,2241.09,643.86,669.63,159.05,172.31,312.01,304.38
23047,Hastings,MI,4526,8281.04,8624.41,4292.32,4496.04,1997.69,2090.27,961.22,977.11,409.4,417.6,311.03,330.64,311.77,311.16
23049,Hillsdale,MI,4192,8630.59,9019.91,4265.1,4477.31,1985.64,2048.9,1497.94,1562.26,333.93,347.86,255.54,290.82,279.79,278.96
23050,Holland,MI,7453,6913.75,7280.22,2973.07,3201.68,2010.21,2081.23,890.01,930.59,497.47,520.21,301.51,308.65,240.91,239.14
23051,Howell,MI,6256,9898.79,9832.83,4767.59,4679.15,2490.9,2521.61,1254.7,1233.1,689.6,691.24,445.35,454.42,267.47,269.32
23052,Ionia,MI,1818,8669.3,8455.08,4436.65,4115.67,1945.75,2005.22,1326.92,1354.7,365.86,370.81,259.26,267.63,328.23,327.67
23053,Iron Mountain,MI,5800,6536.78,7071.16,3371.14,3773.01,1611.42,1681.57,1212.05,1264.86,150.23,157.62,12.34,10.54,199.27,199.91
23054,Iron River,MI,1635,8288.08,8109.23,3906.99,3529.09,1255.94,1306.44,2599.88,2730.08,286.39,300.87,,,277.87,290.16
23055,Ironwood,MI,3098,6710.07,6781.37,2878.47,2822.61,1144.12,1159.5,2247.74,2344.88,309.13,324.98,49.25,51.68,156.74,160.99
23056,Ishpeming,MI,1783,7260.59,6866.2,3396.7,2784.47,1367.58,1461.15,1747.94,1835.99,379.35,399.13,205.61,222.78,170.82,171.38
23057,Jackson,MI,18905,9593.37,10071.36,4697.85,5024.03,2410.9,2477.03,1328.43,1373.76,615.3,641.01,279.94,296.09,265.43,263.5
23058,Kalamazoo,MI,30120,8581.25,8413.99,4296.42,4116.27,1989.7,2050.78,1122.81,1096.28,422.31,415.78,501.88,485.31,238.84,239.21
23060,L'Anse,MI,1605,8647.49,8655.18,4359.61,4157.41,1376.6,1442.43,1927.44,2026.49,715.58,749.82,67.58,76.3,186.82,186.64
23061,Lakeview,MI,589,8339.18,8554.49,3491.94,3473.25,1645.9,1717.74,1803.16,1891.42,412.36,429.46,641.22,699.2,325.03,327.13
23062,Lansing,MI,37515,9539.22,9519.43,4598.73,4489.12,2435.23,2508.09,1270.12,1268.99,594.45,600.06,372.17,386.39,268.96,266.54
23063,Lapeer,MI,9481,10155.41,10233.54,4765.37,4878.62,2853.05,2876.11,1131.52,1109.26,680.1,658.15,399.78,385.76,325.34,324.5
23064,Laurium,MI,2252,8279.28,8573.02,3370.09,3435.69,1160.64,1196.52,2741.07,2886.19,676.43,712.16,129.69,148.54,214.46,214.2
23066,Livonia,MI,20062,10649.92,10480.98,5078.87,5016.11,3018.31,2948.58,1191.37,1177.18,746.12,738.76,365.75,355.63,248.92,244.68
23067,Ludington,MI,4940,7815.93,8119.54,3261.86,3380.28,2294.14,2370.89,1373.79,1437.64,307.97,322.73,319.54,354.22,227.89,226.85
23068,Madison Heights,MI,4521,12540.23,12152.94,6368.7,6153.77,3514.91,3378.8,1031.14,1023.89,1100.9,1090.92,237.24,218.43,286.81,287
23069,Manistee,MI,4164,8340.34,8200.37,4164.54,3845.28,1939.21,1996.6,1300.41,1365.86,349.28,366.99,279.45,318.17,291.52,288.62
23070,Manistique,MI,2115,8388.96,8112.7,3765.04,3303.05,1251.3,1274.27,2212.01,2323.34,732.69,768.95,120.16,133.37,286.66,287.64
23071,Marlette,MI,1004,10212.76,10533.47,4459.82,4647.95,2293.97,2339.14,2145.82,2224.33,677.12,681.88,311.47,323.4,326.71,321.96
23072,Marquette,MI,7317,7350.58,7412.78,3257.37,3111.83,1716.32,1800.31,1480.38,1556.84,457.47,481.19,232.54,259.22,205.27,203.79
23073,Marshall,MI,2914,8362.04,8459.99,3912.83,3983.23,1995.6,2052.07,1501.85,1472.74,460.64,455.1,216.62,223.89,276.57,274.46
23074,Midland,MI,12474,7966.9,8236.52,3668.6,3729.8,1756.29,1848.6,1524.01,1597.91,463.31,475.65,288.49,321.22,268.72,266.04
23075,Milford,MI,10148,11038.82,10758.53,5304.35,5145.49,3209.26,3123.03,1134.52,1120.72,731.39,724.57,368.54,354.48,288.3,288.65
23076,Monroe,MI,9574,10849.9,10942.24,5644.63,5709.22,2803.36,2842.51,1329.09,1308.72,598.64,590.93,223.58,239.99,254.22,248.74
23078,Mount Clemens,MI,44376,11429.65,11401.3,5359.69,5491.06,3410.78,3281.33,1244.01,1232.38,776.95,769.58,351.56,347.69,282.86,278.63
23079,Mount Pleasant,MI,4531,8543.21,8963.45,3840.16,4075.97,2032.99,2102.05,1544.46,1614.52,508.09,524.78,310.92,341.41,303.66,302.75
23080,Munising,MI,1099,8662.45,8716.1,3827.11,3664.52,1581.37,1650.57,1977.61,2079.6,1090.82,1147.15,35.44,31.98,199.45,197.08
23081,Muskegon,MI,18748,8210.49,8437.21,3724.77,3910.69,2217.05,2263.08,1095.35,1093.61,494.86,492.39,396.01,396.24,280.65,279.73
23082,Newberry,MI,1438,10691.95,9982.8,5322.22,4414.26,1537.83,1548.83,2540.88,2672.36,909.63,954.22,93.79,97.6,288.93,286.95
23083,Niles,MI,7312,8565,8880.91,4085.49,4304.59,2375.53,2410.41,1129.89,1158.12,415.2,422.03,321.52,348.34,232.11,232.18
23084,Northport,MI,576,7562.28,7638.75,3242.37,3314.89,2692.89,2637.39,1076.01,1123.59,228.67,237.53,114.19,125.41,159.13,157.06
23085,Ontonagon,MI,852,9797.72,10063.15,4768.94,4811.1,1402.8,1441.77,2660.31,2797.89,747.61,787.32,,,189.84,193.34
23086,Owosso,MI,7418,8766.82,8919.92,4011,4023.49,2259.97,2345.46,1542.07,1575.12,428.38,435.45,237.31,253.34,286.2,285.63
23087,Paw Paw,MI,3227,7898.1,7693.88,3598.86,3431.03,1598.89,1639.8,1576.09,1529.84,402.86,394.64,470.19,448.78,248.19,246.5
23088,Petoskey,MI,11848,7819.33,8116.36,3396.14,3507.1,2107.32,2183.97,1401.6,1471.09,329.61,344.83,310.61,336.58,240.67,241.9
23089,Pigeon,MI,1650,9933.12,10184.49,3999.24,4081.89,1898.1,1908.22,3120.06,3270.92,543.79,558.12,141.73,148.85,246.88,241.63
23091,Pontiac,MI,31913,11524.07,10962.26,5574.35,5181.11,3395.62,3257.44,1060.5,1047.27,789.68,779.12,421.03,416.45,287.74,285.45
23092,Port Huron,MI,17657,9297.4,9705.07,4319.75,4685.61,2753.55,2808.65,1079.61,1072.15,620.71,615.69,207.12,212.91,310.65,305.26
23094,Reed City,MI,3652,8383.33,8588.43,3977.05,4007.74,1704.05,1748.35,1464.05,1534.22,460.58,479.44,434.06,479.45,348.25,348.19
23095,Rochester,MI,13135,10833.79,10883.85,4830.86,5063.01,3630.47,3480.09,1046.09,1036.56,715.56,707.59,356.35,352.98,236.06,232.01
23097,Royal Oak,MI,37037,11112.36,10747.85,5252.89,5030.33,3407.97,3300.77,1105.45,1094.6,802.92,795.46,312.56,301.13,239.29,235.52
23098,Saginaw,MI,26663,9660.31,9922.55,4942.41,5130.03,2411.3,2458.06,1111.91,1119.28,648.91,647.3,246.95,268.77,295.82,295.63
23099,Saline,MI,1898,9645.11,9458.75,4585.9,4523.74,2205.21,2166.01,1694.68,1642.48,483.5,472.06,415.02,403.77,254.99,245.62
23100,Sandusky,MI,1172,9476.89,9809.81,3947.56,4118.31,2149.45,2201.98,1952.34,2035.22,686.33,699.67,257.91,284.06,507.51,501.17
23101,Sault Ste Marie,MI,4718,8806.51,8806.88,4180.33,4038.62,2049.96,2076.8,1634.94,1717.49,533.93,558.14,110.91,118.08,255.25,255.58
23104,South Haven,MI,2689,8685.88,8535.96,4059.93,3918.42,2008.06,2029.92,1387.36,1362.53,467.93,462.08,504.66,507.63,260.59,258.4
23105,Southfield,MI,6532,11958.85,11674.95,5558.17,5401.71,3520.51,3430.99,1149.35,1138.39,1126.32,1111.69,236.7,224.33,314.25,306.96
23106,St. Clair,MI,3948,9568.25,9710.74,4359.86,4533.83,2752.49,2755.27,1258.72,1246.86,601.08,594.78,213.36,206.79,370.29,364.09
23108,St. Johns,MI,1930,8597.47,8520.34,4173.29,3980.17,2190.2,2269.44,1243.76,1246.79,534.09,543.11,255.68,270.89,205.05,212.66
23109,St. Joseph,MI,13577,8722.88,9112.62,3948.12,4156.86,2352.32,2446.5,1146.79,1185.66,640.55,652.26,392.28,426.85,241.38,242.38
23110,Standish,MI,1637,10476.26,10894.4,5248.42,5523.53,2124.27,2157.73,1695.37,1763.11,612.23,625.98,491.23,518.44,331.87,334.77
23111,Sturgis,MI,3444,7654.65,7997.79,3654.42,3843.08,1692.62,1749.81,1561.38,1614.42,222.36,229.22,246.97,283.28,267.07,267.26
23112,Tawas City,MI,8072,8399.69,8766.98,3770.43,4022.18,1915.57,1913.23,1612.57,1678.85,405.09,422.02,396.77,444.24,277.58,277.45
23113,Taylor,MI,5591,13509.88,13339.14,7512.43,7474.18,3344.47,3243.84,1146.18,1138.6,983.38,973.14,264.61,247.8,283.88,281.49
23114,Tecumseh,MI,3029,8783.73,8804.31,4351.01,4282.31,1948.71,1962.88,1446.49,1476.64,470.9,488.3,354.7,381.35,217.31,217.83
23115,Three Rivers,MI,4161,8299.68,8518.22,4360.84,4424.45,1750.86,1831.57,1192.23,1213.77,327.69,331.58,432.93,480.37,241.03,241.22
23116,Traverse City,MI,24055,7982.06,8172.78,3778.49,3829.48,2272.68,2311.78,1101.92,1157.47,315.5,330.24,246.67,277.78,244,243.89
23117,Trenton,MI,9620,11216.44,11096.71,5807.78,5801.06,3108.63,3017.2,1083.67,1074.38,763.23,755.99,215.95,210.8,236.93,235.04
23118,Troy,MI,13562,10679.47,10685.96,4934.56,5060.49,3228.26,3133.69,1075.85,1071.01,872.27,867.04,333.69,322.88,236.08,235.68
23119,Warren,MI,27082,11852.45,11664.54,5863.47,5823.12,3505.23,3388.57,1131.03,1120.48,847.15,838.63,243.13,232.97,271.09,268.77
23120,Watervliet,MI,1652,8801.63,8889.89,4268.6,4282.38,2084.69,2141.63,1299.09,1310.48,538.48,541.29,291.7,296.22,315.21,313.54
23121,Wayne,MI,14098,12206.66,12036.61,6261.4,6231.8,3128.33,3035.64,1262.44,1248.24,990.39,980.67,247.72,229.43,287.92,283.4
23122,West Branch,MI,6906,9593.63,10087.72,4241.63,4563.15,2202.2,2223.59,1514.16,1579.45,675.68,705.81,637.99,712.15,357.8,358.51
23124,Wyandotte,MI,13248,12246.1,12144.65,6346.47,6387.19,3312.53,3197.55,1114.58,1105.62,966.27,956.46,233.45,222.56,266.28,266.04
23127,Zeeland,MI,1427,7970.87,8422.65,3768.79,4073.07,2200.75,2278.02,912.26,954.23,593.23,619.12,275.91,278.47,220.1,219.22
24001,Ada,MN,305,9001.02,9110.62,4524.03,4464.82,1421.46,1510.77,2834.35,2900.49,155.43,159.27,,,139.55,144.06
24003,Aitkin,MN,1621,8246.51,7774.73,4003.45,3443.96,1271.76,1312.67,2369.8,2393.11,197.06,198.1,169.4,185.53,198.63,199.39
24005,Albert Lea,MN,4335,6788.97,6962.12,3424.13,3424.4,1270.04,1402.25,1722.44,1743,77.29,78.48,154.27,169.39,197.46,199.4
24006,Alexandria,MN,3523,7697.32,7973.41,4053.38,4170.32,1735.38,1862.89,1400.29,1408.73,170.87,172.1,114.34,125.68,227.93,232.01
24007,Appleton,MN,378,7529.66,7504.5,3726.7,3562.15,1083.89,1162.37,2497.13,2547.7,,,,,191.4,200.07
24008,Arlington,MN,678,9219.29,8842.78,4816.95,4366.15,1485.44,1528.06,2550.52,2569.72,133.12,133.94,77.8,87.5,234.76,234.65
24009,Aurora,MN,633,8898.63,8825.52,4430.23,4317.5,1951.15,2085.04,1766.05,1667.31,78.32,72.92,422.45,426.92,218.89,218.54
24010,Austin,MN,3949,7061.84,7226.03,3713.28,3725.51,1325.3,1453.2,1816.07,1831.04,36.66,36.97,83.34,89.51,195.53,197.88
24011,Bagley,MN,689,7117.02,7271.3,3521.54,3558.72,1406.7,1467.29,1682.07,1714.9,196.3,200.64,105.62,119.77,236.31,240.33
24012,Baudette,MN,516,8670.96,9070.78,5082.49,5356.3,1031.77,1092.01,2181.76,2224.6,184.37,186.6,,,189.9,195.58
24013,Bemidji,MN,3882,7324.49,7535.74,3701.73,3849.38,1980.26,2012.48,1034.95,1042.13,238.12,242.82,146.71,164.13,211.44,211.53
24014,Benson,MN,612,7732.28,7610.38,3621.93,3332.92,1448.95,1580.59,2327.36,2366.59,183.02,187.64,72.03,71.61,211.37,215.27
24015,Bigfork,MN,513,8904.03,8565.72,4479.66,4036.38,987.23,1040.46,2879.3,2910.33,185.87,190.68,,,198.95,199.04
24016,Blue Earth,MN,1388,8210.67,8103.36,4475.17,4268.38,1398.15,1477.4,2050.47,2078.77,114.83,118.15,82.68,71.53,171.49,173.54
24017,Brainerd,MN,6854,7467.63,7503.2,3740.74,3639.31,1584.03,1688.51,1587.87,1596.33,131.42,132.19,175.82,193.97,225.02,225.64
24018,Breckenridge,MN,2624,6706.74,7245.48,3292.81,3615.82,1630.86,1762.39,1129.13,1162.22,335.6,350.13,132.68,159.22,211.02,215.98
24019,Buffalo,MN,1885,8609.74,8442.41,4331.17,4317.47,2098.39,2076.48,1330.09,1231.09,326.16,301.73,327.5,314.68,186.98,187.24
24020,Burnsville,MN,6802,7852.69,7916.36,3853.13,3926.83,2124.46,2200.98,976.24,911.67,371.59,346.44,293.01,286.48,222.81,228.35
24021,Cambridge,MN,1672,9297.41,9283.94,4970.05,4971.41,1785.36,1894.48,1574.59,1474.51,341.51,317.8,319.2,314.97,309.99,304.03
24022,Canby,MN,607,8106.87,8441.9,3500.92,3630.35,1109.35,1203.75,3175.61,3263.28,147.8,151.71,,,207,224.08
