HSA #,HSA name,State,Medicare enrollees (20% sample) (2007),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2007)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2007)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2007)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2007)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2007)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2007)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2007)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2007)"
20025,Portland,ME,5445,7333.77,7224.51,3657.8,3644.49,2125.53,2078.52,784.11,751.86,411.97,396.81,198.52,194.39,156.65,157.53
20026,Presque Isle,ME,811,7438.01,7581.83,3914.29,3852.09,1402.41,1521.06,1521.57,1583.5,316.78,333.14,,,257.71,258.25
20027,Rockland,ME,1556,7109.58,7451.66,3640.33,3797.65,1496.02,1600.36,1220.74,1268.64,327.3,344.11,259.25,272.88,175.69,175.56
20028,Rumford,ME,506,6369.97,6525.78,2872.03,2980.37,1194.38,1180.52,1351.57,1406.46,406.23,414.47,392.84,395.78,174.42,174.31
20029,Sanford,ME,1425,8179.3,8229.58,4371.22,4501.39,1770.96,1755.76,1117.29,1067.8,535.31,512.81,265.19,268.79,149.39,149.64
20030,Skowhegan,ME,862,7351.82,6775.79,4025.51,3288.17,1177.56,1236.17,1396.23,1458.02,256.82,269.54,221.92,241.43,290.58,292.82
20031,Waterville,ME,1673,7102.93,7269.27,3713.32,3711.14,1455.45,1553.32,1189.44,1237.28,332.39,349.09,153.78,157.03,273.11,273.12
20033,York,ME,1013,6277.09,6397.65,2734.2,2922.25,1609.4,1614.67,1326.8,1267.68,322.95,309.69,124.49,127.04,152.6,151.69
20035,Greenville,ME,148,5892.93,5953.51,2461.84,2420.75,874.91,917.59,1805.53,1868.59,328.72,324.22,,,143.37,145.44
23002,Adrian,MI,1419,7116.46,7223.44,3332.17,3340.63,1725.93,1750.5,1204.4,1234.86,363.74,372.48,264.71,299.82,235.35,235.25
23003,Albion,MI,264,8574.28,8855.68,4152.9,4355.84,1897.85,1935.5,1372.72,1380.39,480.67,488.04,,,310.42,307.31
23004,Allegan,MI,446,9041.28,8854.83,5338.23,5065.78,1780.5,1816.24,1099.21,1125.79,355.26,363.91,190.78,198.4,281.82,282.47
23005,Alma,MI,1101,8509.24,8806.74,4329.69,4518.39,1946.11,1965.28,1479.57,1539.42,223.93,232.12,221.07,244.3,313.65,310.61
23006,Alpena,MI,1685,8035.13,8325.21,3943.76,4090.87,1792.36,1799.66,1266.19,1316.44,234.33,244.61,572.37,648.57,214.83,217.5
23007,Ann Arbor,MI,8474,9270,8752.48,4674.36,4393.56,2291.27,2155.55,1189.17,1122,566.44,547.97,304.85,291.98,246.89,244.62
23008,Bad Axe,MI,571,8988.2,9435.38,4373.88,4683.45,2199.8,2233.85,1337.62,1389.1,575.62,599.79,260.44,288.08,258.89,260.09
23009,Battle Creek,MI,2375,7962.9,8255.58,3960.19,4205.68,2096.98,2136.97,1120.11,1122.02,310.23,310.45,228.52,232.11,237.27,237.75
23010,Bay City,MI,3130,8875.79,9274.07,4684.16,5016.43,2069.55,2132.37,1111.39,1134.72,472.56,483.24,305.56,271.04,239.57,241.53
23011,Berrien Center,MI,32,9657.71,10022.82,,,1752.8,1846.53,588.26,608.46,,,,,,
23012,Big Rapids,MI,633,6808.24,6750.01,3107.55,2985.05,1713.18,1673.71,1106.64,1153.13,225.43,235.22,395.59,447.8,243.68,245.21
23013,Cadillac,MI,1482,6625.57,6990.65,2835.69,3126.61,1710.12,1688.11,988.71,1030.68,403.78,423.22,398.13,445.69,293.97,293.51
23014,Caro,MI,321,10066.53,10281.25,5158.92,5156.3,2229.74,2326.32,1310.3,1357.83,542.72,563.76,558.81,609.05,272.5,272.17
23015,Carson City,MI,286,8756.6,9027.54,4929.04,5051.18,1763.91,1813.48,1041.17,1079.43,393.87,411.92,,,300.99,300.21
23016,Cass City,MI,234,9515.55,9681,4794.7,4789.77,1973.22,2036.57,1623.36,1678.16,652.14,675.3,,,297.31,295.93
23017,Charlevoix,MI,490,6062.62,6059.28,2336.71,2256.68,1615.24,1606.06,1508.88,1565.96,261.58,273.9,129.65,147.52,198.44,203.86
23018,Charlotte,MI,596,9321.73,9196.71,4967.78,4818.55,2129.43,2150.67,1378.73,1367.72,459.97,457.76,,,253.79,256.11
23019,Cheboygan,MI,495,8030.31,8439.19,3429.37,3769.25,1889.8,1840.93,1656.52,1727.82,255,267.32,533.54,575.95,248.27,249.06
23020,Chelsea,MI,477,9223.43,8821.53,4809.14,4568.9,1883.07,1820.17,1471.01,1379.57,454.89,437.9,400.02,401.93,201.01,203.53
23021,Clare,MI,1160,8339.32,8617.25,4363.83,4529.73,1843.67,1878.26,1169.29,1212.15,411.77,417.43,274.84,306.79,284.48,284.11
23022,Coldwater,MI,995,8303.43,8721.5,4608.78,4861.56,1704.25,1791.39,1285.49,1322.79,241.38,249.5,177.63,202.36,290.87,292.07
23023,Crystal Falls,MI,184,7489.19,7378.02,4246.11,4056.73,1433.82,1436.65,1468.47,1531.31,,,,,186.72,187.97
23024,Dearborn,MI,3503,9792.56,9273.56,5223.91,4938.23,2958.05,2772.88,547.05,524.85,680.02,663.54,153.53,144.41,222.79,221.6
23025,Deckerville,MI,124,10896.23,11018.86,6129.93,6092.57,2124.72,2206.58,1655.12,1716.03,742.43,762.35,,,327.3,327.74
23026,Detroit,MI,15490,10108.85,9473.97,5003.24,4584.16,2989.36,2825.21,637.71,618.8,978.98,960.44,144.52,127.65,262.32,261.39
23027,Dowagiac,MI,332,8675.81,8438.77,4325.52,4038.63,1978.74,2005.57,1464.69,1463.91,423.14,419.76,266.02,290.66,223.88,227.67
23029,Escanaba,MI,1071,6627.58,6808.37,3008.69,3055.28,1511.58,1553.07,1360.8,1418.83,427.49,447.69,124.32,141.74,217.11,217.25
23030,Farmington Hills,MI,1781,9877.61,9391.7,4910.4,4685.41,3069.13,2871.78,853.3,833.26,565.02,555.17,238.75,209.98,248.05,245.2
23031,Flint,MI,9860,9839.09,9264.52,5088.13,4564.64,2847.46,2886.49,835.09,793.1,526.71,505.61,285.64,259.73,258.56,257.29
23032,Frankfort,MI,159,6058.03,6017.72,2458.7,2559.95,1794.79,1570.99,1138.53,1179.61,304.72,317.12,,,144.53,147.57
23033,Fremont,MI,580,8119.61,7995.62,3921,3844.19,1726.76,1619.06,1187.04,1205.46,643.72,654.2,395.59,436.5,285,285.12
23034,Garden City,MI,1702,10169.51,9529.24,5196.98,4854.95,2983.52,2769.39,811.88,777.67,668.75,651.79,290.7,261.72,211.27,209.08
23035,Gaylord,MI,958,6553.1,6852.51,2628.35,2791.14,1745.79,1770.52,1179.31,1227.11,293.82,306.88,489.08,551.57,205.89,208.31
23036,Gladwin,MI,593,7755.87,7871.93,3203.21,3220.34,2155.61,2163.67,1193.01,1237.4,486.01,504.19,354.32,393.71,357.68,358.2
23038,Grand Haven,MI,750,7101.15,7272.44,3029.84,3124.28,1827.09,1876.19,1086.1,1110.68,494.72,508.4,421.85,414.28,234.54,237.97
23039,Grand Rapids,MI,10320,7511.2,7212.5,3802.29,3475.99,1959.31,1949.51,786.03,801.92,392.88,400.94,322.4,334.1,241.42,244.84
23040,Grayling,MI,1342,8127.54,8454.3,3930.28,4201.05,1805.51,1764.03,1144.64,1187.98,472.25,493.58,587.59,638.8,251.01,253.03
23041,Greenville,MI,360,9537.92,9477.93,5198.28,5094.64,2299.63,2258.83,1144.06,1186.29,372.29,382.64,244.22,271.22,289.74,288.4
23042,Grosse Pointe,MI,1111,7644.22,7398.07,3912.58,3814.81,2540.83,2414.3,455,438.2,470.48,463.56,137.57,136.34,131.44,132.21
23044,Hancock,MI,425,7001.03,7234.97,3531.85,3613.27,1182.14,1228.3,1445.83,1509.15,590.2,610.69,140.86,159.52,157.19,159.93
23045,Harbor Beach,MI,231,7425.8,7602.71,3109.68,3136.48,1737.27,1782.88,1548.94,1604.4,472.43,496.35,,,242.51,246.09
23047,Hastings,MI,820,6788.96,7005.62,3237.75,3380.85,1820.76,1865.96,927.95,936.86,379.49,385.88,195.63,208.74,223.95,225.32
23049,Hillsdale,MI,817,7663.07,7843.5,3910.07,4007.41,1793.43,1805.7,1176.39,1215.33,288.56,299.31,,,364.58,370.49
23050,Holland,MI,1498,6460.36,6621.4,2964.1,3060.91,1824.68,1822.41,822.43,849.49,439.46,459.73,206.46,224.07,213.73,214.89
23051,Howell,MI,1121,9113.42,9021.46,4374.56,4350.83,2432.63,2402.3,1193.44,1157.12,437.2,431.86,377.28,385.92,290.95,287.95
23052,Ionia,MI,311,9719.84,9116.54,5729.28,5053.91,2023.79,2040.62,1165.22,1180.11,319.87,325.44,211.82,231.98,275.73,277.25
23053,Iron Mountain,MI,1208,6440.36,6963.91,3390.65,3821.1,1442.26,1476.76,1030.98,1064.61,245.19,257.57,63.34,70.04,306.47,306.84
23054,Iron River,MI,303,6640.42,6450.34,3363.73,3104.32,1148.23,1145.74,1716.38,1786.69,163.23,169.86,,,271.9,275.6
23055,Ironwood,MI,619,6424.43,6554.96,3043.33,3051,1260.65,1302.34,1581.31,1636.94,341.81,358.72,,,195.14,197.58
23056,Ishpeming,MI,346,6151.47,6139.41,3115.23,2945.17,1223.7,1292.56,1244.81,1300.49,358.29,376.5,,,132.86,134.77
23057,Jackson,MI,3387,8408.17,8543.94,4235.94,4339.95,2094.58,2107.62,1124.56,1126.26,471.41,478.45,261.57,269.96,223.36,223.95
23058,Kalamazoo,MI,5208,8113.17,7887.73,4162.52,3920.53,2014.49,2069.82,969.11,941.68,327.06,317.08,387.04,385.15,243.12,243.18
23060,L'Anse,MI,285,6761.8,6740.73,3223.85,3042.73,1100.73,1138.73,1530.5,1596.47,580.26,607.54,,,128.46,133.35
23061,Lakeview,MI,116,6943.97,6950.28,2932.21,2860.66,1832.97,1812.59,1349.42,1399.93,,,,,260.64,255.4
23062,Lansing,MI,6966,8807.21,8694.55,4377.06,4204.64,2330.21,2385.87,1085.01,1077.41,428.77,429.19,302.98,312.96,282.34,283.11
23063,Lapeer,MI,1701,8409.56,8451.26,3938.15,4013.92,2489.81,2502.31,929.73,912.03,441.17,431.32,351.52,336.99,246.46,242.21
23064,Laurium,MI,362,7989.76,7962.26,3712.86,3481,1193.24,1253.52,2083.85,2177.7,738.2,776.42,,,201.46,201.71
23066,Livonia,MI,4112,9729.16,9351.89,4757.71,4637.1,2928.41,2739.28,902.6,867.96,655.7,643.32,249.21,232.71,235.91,232.66
23067,Ludington,MI,800,6750.48,6978.96,2723.92,2863.52,2047.5,2067.42,1070.15,1109.94,342.33,357.74,295.99,319,253.62,251.82
23068,Madison Heights,MI,943,10997.58,10616.99,5925.2,5804.89,3015.1,2814.26,813.49,802.94,689.96,682.92,269.64,228.12,286.83,287.33
23069,Manistee,MI,747,7638.89,7800.68,3689.64,3731.94,2001.79,2020.4,1020.27,1064.44,283.34,296.36,397.85,444.96,232.68,234.26
23070,Manistique,MI,346,8056.32,7880.6,3832.81,3489.26,1033.69,1062.03,2247.23,2333.9,655.97,685.88,,,162.11,167.64
23071,Marlette,MI,211,9123,9310.89,3475.38,3566.72,2672.65,2687.66,1733.04,1788.29,529.8,539.94,248.32,274.15,426.36,427.25
23072,Marquette,MI,1202,7312.01,7410.26,3600.69,3522.9,1597.31,1666.63,1184.18,1237.51,480.49,504.41,264,292.49,197.07,198.73
23073,Marshall,MI,480,6509.55,6564.31,2847.14,2848.86,1622.78,1642.15,995.4,1000.92,428.72,432.25,342.49,374.08,279.78,277.73
23074,Midland,MI,2144,7583.26,7852.22,3635.87,3736.48,1853.79,1932.09,1286.15,1333.71,262.23,272.05,311.48,347.14,222.55,220.03
23075,Milford,MI,1857,10233.05,9977.17,5089.79,5047.73,3001.32,2847.92,789.44,770.12,640.92,630,382.67,356.45,328.91,326.5
23076,Monroe,MI,1894,9241.65,9323.22,4649.62,4720.84,2681.47,2692.41,1055.87,1048.5,404.88,396.66,215.45,227.55,226.79,227.25
23078,Mount Clemens,MI,8149,10214.03,10115.61,4917.68,5099.89,3303.61,3064.42,885.05,871.25,615.68,607.59,217.25,203.07,268.18,266.66
23079,Mount Pleasant,MI,692,7355.23,7703.3,3185.01,3390.23,1833.32,1866.61,1248.25,1296.71,312.22,323.97,471.15,524.04,288.9,285.83
23080,Munising,MI,201,10572.56,9997.85,5364.26,4657.79,2148.27,2143.75,1643.88,1718.44,1018.17,1066.12,,,198.16,196.19
23081,Muskegon,MI,3704,7800.74,7905.83,3793.94,3836.21,1860.3,1908.89,1116.38,1120.76,476.74,479.02,294.82,300.88,259.87,261.28
23082,Newberry,MI,276,10653.12,9605.86,5385.08,4213.24,1681.78,1671.95,2187.27,2274.91,866.75,904.55,,,414.01,407.84
23083,Niles,MI,1407,7464.56,7821.32,3401.91,3706.73,2497.33,2500.75,864.76,884.61,334.25,343.67,188.83,207.86,169.1,169.64
23084,Northport,MI,105,9819.03,10113.42,5830.25,5996.74,2037.27,2079.78,1562.11,1622.29,,,,,69.69,71.82
23085,Ontonagon,MI,160,7506.69,8039.51,3572.99,3933.15,1346.76,1414.89,1541.9,1604.13,857.89,901.1,,,252.17,254.76
23086,Owosso,MI,1446,7966.82,8054.97,3420,3448.65,2247.86,2254.56,1483.81,1520.4,356.74,362.73,197.11,215.67,251.3,248.13
23087,Paw Paw,MI,583,8193.1,7750.89,3951.5,3536.3,1960.94,1987.81,1246.77,1204.94,437.16,421.79,297.5,301.23,300.16,298.59
23088,Petoskey,MI,2114,7923.26,8115.48,3832.73,3957.9,1977.07,1961.91,1211.47,1262.02,357.51,373.7,277.04,292.25,255.55,257.12
23089,Pigeon,MI,299,8609.22,8676.93,3866.51,3804.74,1707.37,1753.76,2172.7,2259.98,656.39,683.86,,,177.39,175.29
23091,Pontiac,MI,6034,10336.34,9865.16,5088.59,4862.73,3121.33,2914.58,871.43,857.51,646.64,636.57,355.39,342.4,255.23,254.14
23092,Port Huron,MI,3201,8298.56,8558.02,3856.95,4111.24,2488.29,2503.8,875.26,864.4,526.9,522.47,226.29,236,325.54,321.39
23094,Reed City,MI,692,7562.3,7549.7,3727.9,3633.11,1677.82,1668.85,1214.42,1265.22,377.07,393.06,243.81,272.01,313.49,313.14
23095,Rochester,MI,2465,9392.82,9285.93,4013.53,4189.12,3426.68,3170.94,798.54,788.21,575.71,569.69,363.49,359.87,194.84,194.64
23097,Royal Oak,MI,7038,9763.48,9424.13,4651.26,4549.94,3158.3,2952.45,816.46,801.79,616.87,609.08,296.07,286.32,229.79,227.7
23098,Saginaw,MI,5364,8130.55,8404.2,3824.77,4019.24,2260.09,2272.52,1026.92,1059.64,483.92,496.64,244.6,266.63,286.48,285.97
23099,Saline,MI,325,9465.87,9211.78,5013.73,5002.36,2095.78,1957.61,1352.24,1264.31,540.97,521.02,258.9,254.94,222.11,224.4
23100,Sandusky,MI,237,10235.01,10660.61,5192.3,5450.56,2205.92,2296.27,1852.85,1914.93,509.24,517.29,,,392.75,383.68
23101,Sault Ste Marie,MI,835,7424.72,7775.61,3289.18,3570.16,1697.41,1659.2,1269.05,1323.45,738.88,769.61,184.26,203.72,256.87,261.11
23104,South Haven,MI,481,7461.61,7329.47,3016.73,2906.34,2099.37,2108.64,1192.51,1164.41,301.45,292.74,548.99,557.47,287.6,286.19
23105,Southfield,MI,1200,9334.93,8919.28,4311.63,4083.8,3149.02,2987.86,717.42,702.43,736.45,726.12,217.01,203.97,243.62,241.43
23106,St. Clair,MI,689,8781.81,8950.77,3954.61,4190.21,2636.25,2591.82,996.4,980.86,531.4,524.77,311.84,317.67,345.28,344.33
23108,St. Johns,MI,343,7863.3,7661.57,3804.35,3560.36,2229.23,2271.16,1076.55,1064.62,428.08,429.46,133.67,142.78,196.21,196.94
23109,St. Joseph,MI,2583,7760.92,8113.54,3442.84,3693.94,2407.81,2420.74,972.01,1010.68,468.27,485.27,234.25,263.43,238.86,241.41
23110,Standish,MI,283,8867.66,9210.84,4589.04,4822.25,1817.99,1821.69,1296.83,1348.93,346.41,360.25,,,417.62,416.13
23111,Sturgis,MI,660,7948.72,8109.59,4104.22,4164.55,1676.41,1710.46,1354.38,1388.95,215.96,222.43,342.71,367.56,250.95,249.57
23112,Tawas City,MI,1498,7789.9,8109.52,3642.69,3863.83,1802.76,1811.06,1434.79,1490.4,329.26,343.53,266.1,294.33,286.69,288.46
23113,Taylor,MI,1154,11428.55,10921.82,6334.83,6092.36,3180.77,2966.68,553.95,529.49,809.93,787.8,337.14,325.49,258.96,266.06
23114,Tecumseh,MI,470,6997.28,6856.72,3505.26,3370.11,1651.71,1614.8,988.42,988.71,387.42,392.26,272.31,298.07,203.24,206.78
23115,Three Rivers,MI,676,7260.31,7312.76,4236.56,4160.31,1375.18,1444.18,885.03,892.68,202.63,204.13,340.37,385.85,230.08,230.56
23116,Traverse City,MI,4201,7175.19,7370.83,3431.72,3613.28,2128.52,2080.45,970.73,1010.89,287.18,300.42,120.43,130.46,223.75,225.65
23117,Trenton,MI,1799,9635.92,9264.34,5179.08,5042.91,2960.8,2783.07,535.02,512.25,606.36,587.37,126.07,110.66,220.43,217.95
23118,Troy,MI,2501,9915.98,9882.86,4851.93,5045.71,3004.01,2805.34,825.09,815.79,697.68,690.81,311.16,305.42,226.83,225.7
23119,Warren,MI,5499,10450.01,10209.79,5148.28,5187.1,3343.69,3108.88,867.39,853.4,678.54,668.97,172.91,154.38,240.28,239.43
23120,Watervliet,MI,290,8608.45,8820.04,4550.12,4666.4,1899.97,1951.08,1031.94,1048.06,557.52,564.44,,,387.95,386.64
23121,Wayne,MI,2949,10562.18,10083.72,5484.65,5301.43,3033.81,2822.6,921.78,878.95,706.36,688.41,152.52,129.89,256.45,255.37
23122,West Branch,MI,1283,9560.83,10010.29,4963.19,5313.8,2087.98,2093.11,1149.15,1192.53,522.65,545.76,537.95,572.38,346.37,348.22
23124,Wyandotte,MI,2807,10576.42,10161.58,5689.75,5547.7,3199.42,2985.63,463.48,444.52,805.85,782.6,181.73,165.43,225.82,223.89
23127,Zeeland,MI,309,6758.63,7013.75,3077.56,3267.93,2184.4,2191.14,702.91,725.56,398.09,416.66,249.46,269.72,136.46,136.43
24001,Ada,MN,71,9475.55,10154.58,3888.03,4339.06,1995.44,2037.24,2666.29,2779.88,,,,,234.31,239.8
24003,Aitkin,MN,383,8492.73,8105.62,4041.44,3579.24,1630.18,1661.12,2389.55,2431.1,,,,,119,124.72
24005,Albert Lea,MN,1143,6674.19,6760.9,3765.08,3676.7,1229.83,1357.43,1380.8,1411.63,76.74,79.31,59.42,66.55,182.52,184.5
24006,Alexandria,MN,1006,6861.79,7152.41,3793.36,3962.1,1739.58,1818.93,953.78,966.72,85.83,87.47,117.57,130.63,160.84,168.79
24007,Appleton,MN,100,4663.07,4694.44,1728.74,1718.21,910.62,943.95,1512.65,1555.66,,,,,195.82,204.66
24008,Arlington,MN,179,7659.52,7311.97,4416.94,4006.14,1211.38,1227.21,1763.79,1795.72,,,,,166.61,168.17
24009,Aurora,MN,183,7330.83,7262.3,3686.33,3562.95,1939.21,2035.27,1157.22,1136.89,,,,,221.9,228.16
24010,Austin,MN,929,6588.51,6737.78,3696.96,3710.29,1221.47,1319.8,1363.68,1389.15,28.38,28.57,132.17,137.74,185.21,187.61
24011,Bagley,MN,190,6167.62,6174.66,3335.79,3211.35,1157.28,1224.03,1423.9,1475.15,,,,,146.77,155.53
24012,Baudette,MN,155,6760.59,6450.61,3802.42,3354.39,887.34,970.93,1856,1908.18,,,,,168.95,169.78
24013,Bemidji,MN,926,6955.26,7166.55,3573.3,3693.39,2015.61,2060.13,797.42,815.78,191.15,196.29,173.04,192.11,186.91,189.48
24014,Benson,MN,163,5272.7,5382.02,2534.33,2587.05,1504.43,1546.66,992.09,1007.92,,,,,166.56,177.42
24015,Bigfork,MN,130,6413.18,6272.27,3530.59,3289,844.84,883.82,1742.75,1784.62,,,,,163.62,171.41
24016,Blue Earth,MN,341,5201.72,5136.21,2503.17,2342.9,1203.38,1288.14,1010.75,1030.91,81.61,84.91,,,249.33,249.45
24017,Brainerd,MN,1772,7071.59,7209.61,3844.67,3888.63,1767.23,1827.99,902.1,907.01,128.28,131.89,135.36,151.05,271.6,275.93
24018,Breckenridge,MN,581,5611.17,6142.12,2720.81,3059.52,1501.5,1615.69,873.35,926.85,238.76,257.25,,,215.32,217.15
24019,Buffalo,MN,459,7682.25,7675.82,3690.67,3693.1,1753.75,1845.45,1178.85,1101.28,197.82,188.53,716.05,699.84,159.62,159.28
24020,Burnsville,MN,1481,8000.54,8022.77,4174.09,4216.91,2125.7,2187.23,815.59,755.4,376.59,350.42,257.55,251.91,249.54,252.77
24021,Cambridge,MN,420,6480.33,6565.52,3443.94,3535.45,1458.1,1542.16,987.25,918.47,196.95,182.05,,,170.01,159.87
24022,Canby,MN,152,6175.8,6518.76,2780.59,2984.86,973.35,1049.48,2391.67,2447.49,,,,,160.66,167.22
24023,Cannon Falls,MN,178,8883.07,8580.9,5143.22,4865.75,1925.8,1901.22,1403.02,1382.87,,,,,254.57,254.69
24024,Chisago City,MN,423,6946.81,6664.7,3475.31,3236.46,1413.64,1487.18,1438.88,1336.56,314.97,290.29,,,232.8,232.43
24025,Cloquet,MN,462,7266.12,7156.76,3832.04,3699.73,1588.13,1657.12,1369.67,1320.75,210.47,203.17,,,186.95,192.46
24027,Cook,MN,115,10005.51,9865.36,6520.08,6347.07,1274.2,1354.92,1925.33,1857.46,,,,,167.22,170.27
24028,Crookston,MN,304,5562.39,6032.66,2679.98,2934.36,1258.19,1312.11,1336.92,1479.27,,,,,191.49,197.65
24029,Crosby,MN,335,7560.44,6906.26,4463.25,3675.6,1470.06,1552.76,1167.07,1184.77,108.31,111.62,,,202.19,205.18
24030,Dawson,MN,72,7003.69,7430.38,3734.46,4040.94,940.8,999.81,1870.95,1911.07,,,,,170.4,175.89
24031,Deer River,MN,193,7639.68,7295.91,4223.1,3783.67,1465,1527.79,1438.68,1450.05,,,,,172.21,171.86
24032,Detroit Lakes,MN,691,5917.75,6429.08,2707.03,3121.91,1865.16,1914.45,655.9,680.92,210.61,217.44,156.64,167.76,309.77,314.62
24033,Duluth,MN,3872,6921.97,7027.49,3792.52,3855.74,1508.36,1593.78,1035.04,1001.04,188.82,182.96,210.21,193.81,188.86,198.63
24034,Elbow Lake,MN,92,5211.89,5964.63,2470.69,3071.94,811.3,895.8,1251.67,1288.91,,,,,257.79,268.05
24035,Ely,MN,209,6005.83,5836.4,2778.37,2638.8,1505.91,1527.85,1407.41,1357.52,,,,,203.88,206.58
24037,Fairmont,MN,676,6078.43,6174.11,3293.86,3275.8,1415.31,1495.98,1135.64,1159.67,82.7,84.01,,,172.52,178.34
24038,Faribault,MN,676,7490.49,7485.46,4153.95,4006.21,1682.86,1797.62,1220.54,1223.49,104.53,100.52,134.99,150.09,183.36,189.45
24039,Farmington,MN,164,9586.29,10024.2,6459.16,6789.43,2007.44,2126.42,686.6,658.62,,,,,173.83,177.48
24040,Fergus Falls,MN,929,6160.35,6679.93,3280.93,3654.25,1454.12,1540.47,766.96,790.64,187.68,191.79,197.69,215.95,268.35,277.32
24041,Forest Lake,MN,207,7566.69,7178.31,3738.47,3551.29,2102.07,1990.17,992.33,918.87,182.23,168.91,,,256.12,260.73
24042,Fosston,MN,139,6111.02,6792.16,3271.56,3678.89,1295.89,1413.94,1327.14,1459.08,175.27,196.67,,,112.57,114.91
24043,Glencoe,MN,281,6741.75,6433.03,3850.09,3469.55,1136.31,1165.87,1563.82,1585.78,,,,,112.52,118.72
24044,Glenwood,MN,214,5979.69,6269.32,3145.34,3351.2,1235.88,1276.2,1330.73,1362.84,,,,,74.87,78.15
24045,Graceville,MN,68,8795.45,9180.62,5252.96,5520.21,1016.76,1060.81,2206.61,2286.2,,,,,76.38,82.04
24046,Grand Marais,MN,136,6324.56,6373.09,3500.49,3489.54,1021.34,1045.41,1512.24,1539.11,,,,,205.31,209.54
24047,Grand Rapids,MN,710,6981.6,7120,4196.97,4219.43,1223.04,1301.11,1126.38,1137.66,145.27,149,107.99,118.6,176.09,179.42
24048,Granite Falls,MN,240,4311.08,4572.73,1868.43,2019.04,1242.82,1315.87,999.16,1022.69,,,,,102.56,112.72
24050,Hallock,MN,86,2477.01,2659.36,,,837.06,884.67,898.03,946.03,,,,,118.32,126.06
24052,Hastings,MN,547,7318.49,7236.07,4324.89,4224.82,1563.35,1656.66,1009.75,940.82,186.34,172.7,63.05,55.98,167.83,169.6
24053,Hendricks,MN,66,7203.23,7448.02,3813.73,3911.43,933.5,982.19,1893.91,1947.16,,,,,189.67,200.81
24055,Hibbing,MN,795,6003.83,6129.04,3172.98,3234.94,1276.38,1362.32,1161.2,1123.22,87.13,86.76,179.43,183.52,129.36,135.63
24056,Hutchinson,MN,528,5810.53,5956.05,3083.95,3120.72,1304.89,1363.49,960.67,979.56,,,,,171.53,177.87
24057,International Falls,MN,306,7130.46,7201.61,3764.94,3742.96,1470.69,1521.22,1466.91,1489.94,200.01,204.47,,,134.9,140.54
24058,Ivanhoe,MN,52,12341.77,12821.02,5516.81,5726.69,1489.29,1598.74,4617.98,4717.15,,,,,305.05,313.95
24059,Jackson,MN,161,7393.26,7391.18,3655.25,3560.53,1644.48,1719.52,1551.73,1571.76,,,,,276.54,281.1
24060,Karlstad,MN,49,5218.67,5551.85,,,1133.66,1196.43,1535.2,1647.73,,,,,25.47,32.84
24061,Lake City,MN,207,5510.67,5174.45,2819.61,2358.19,1036.65,1149.99,1088.44,1084.06,,,,,169.27,169.95
24062,Lakefield,MN,110,6200.7,6428.63,3257.54,3322.15,1486.81,1596.49,1241.1,1282.39,,,,,137.36,143.39
24063,Le Sueur,MN,121,9036.54,9143.69,4761.89,4726.44,1515.01,1624.62,2629.41,2651.5,,,,,88.22,96.5
24064,Litchfield,MN,255,6184.36,6215,3546.46,3476.35,1375.97,1441.79,852.97,853.49,,,,,141.47,147.84
24065,Little Falls,MN,584,6545.04,6475.22,3188.67,2998.43,1457.8,1534.67,1242.18,1243.9,151.52,156.11,,,269.91,279.75
24066,Long Prairie,MN,102,7724.37,7860.54,4518.91,4557.6,1454.71,1508.92,1383.01,1410.31,,,,,184.49,185.92
24067,Luverne,MN,274,5305.84,5720.42,2533.22,2712.88,1241.13,1424.16,1072.03,1097.67,151.02,155.25,191.25,208.26,134.04,137.62
24068,Madelia,MN,78,9046.74,9176.36,6171.12,6137.49,1547.73,1666.4,979.01,999.88,,,,,224.98,232.82
24069,Madison,MN,121,9040.38,9465.19,5475.73,5739.61,1122.99,1206.72,2240.64,2302,,,,,218.84,222.84
24071,Mankato,MN,1307,6227.35,6404.13,3418.35,3486.3,1715.75,1797.56,772.62,783.74,82.31,85.11,42.86,47.11,211.12,215.41
24072,Maplewood,MN,1409,7650.84,7583.68,3869.52,3851.35,2253.15,2290.47,865.6,802.02,316.89,293.86,181.18,172.41,146.18,150.13
24073,Marshall,MN,397,7579.69,7744.78,3960.04,3960.68,1583.71,1693.12,1551.19,1575.82,95.43,98.79,,,213.33,214.12
