County ID,County name,Medicare enrollees (20% sample) (2007),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2007)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2007)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2007)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2007)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2007)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2007)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2007)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2007)"
13313,GA-Whitfield County,1786,7466.72,7947.62,3707.35,3986.42,2034.62,2161.15,668.3,692.03,384.02,398.53,442.65,481.14,241.95,242.58
13315,GA-Wilcox County,204,7198.93,8188.51,3293.71,3882.73,1687.97,1821,943.82,1055.66,573.23,653.6,,,301.46,296.19
13317,GA-Wilkes County,313,8537.47,8958.14,5079.03,5246.85,1661.89,1757.58,969.78,1049.85,480.3,547.86,,,215,217.02
13319,GA-Wilkinson County,247,9162.97,9290.74,4841.5,4771.78,2351.14,2476.28,956.76,1004.15,613.07,627.66,,,298.83,293.55
13321,GA-Worth County,360,7420.64,8099.99,3313.55,3652.99,1710.66,1840.46,1263.71,1358.3,349.59,378.39,504.47,590.69,270.55,267.12
15001,HI-Hawaii County,2471,5973.96,6017.59,2857.81,2917.3,1719.83,1708.55,752.63,742.07,138.82,136.46,433.98,451.14,121.41,117.69
15003,HI-Honolulu County,12461,6260.58,6315.66,3019.95,3053.38,1828.86,1903.08,952.03,931.01,119.01,115.89,215.66,166.62,126.17,123.08
15007,HI-Kauai County,963,6366.65,6468.04,3355.97,3367.38,1686.28,1788.64,864.5,859.87,247.08,245.68,,,101.7,102.54
15009,HI-Maui County,1266,6317.24,5887.08,3216.68,2791.85,1923.65,1926.99,771.52,757.6,165.49,165.94,,,101.68,100.4
19001,IA-Adair County,303,5662.38,6131.5,2700.66,2985.84,1234.68,1334.72,1378.62,1439.88,120.44,127.24,,,150.53,157.43
19003,IA-Adams County,179,7633.53,7421.02,3513.74,3202.98,948.56,1005.95,2649.68,2820.35,146.49,157.26,,,206.37,208.25
19005,IA-Allamakee County,481,5966.08,6128.44,3140.13,3076.77,1056.04,1173.98,1187.2,1241.85,164.07,173.73,241,272.94,182.91,190.11
19007,IA-Appanoose County,409,5354.74,6036.77,2386.05,2828.59,1396.4,1554.38,995.67,1049.38,108.45,116.86,,,294.79,300.78
19009,IA-Audubon County,242,7649.58,7979.09,3103.19,3183.47,1310.4,1384.83,2189.69,2336.46,305.46,329.23,,,204.61,206.69
19011,IA-Benton County,593,5646.78,6159.89,2341.3,2644.64,1441.91,1529.35,1123.25,1179.03,102.59,108.5,381.02,433.42,245.28,250.87
19013,IA-Black Hawk County,2416,6205.33,6874.59,3178.46,3594.15,1634.59,1800.33,805.75,855.34,127.96,137.42,232.24,254.89,224.94,226.94
19015,IA-Boone County,710,7153.7,7816.14,3499.29,3899.37,1574.47,1712.33,1246.76,1305.11,101.59,106.47,394.14,444.27,318.69,318.55
19017,IA-Bremer County,662,6887.92,7264,3321.93,3443.8,1452.64,1561.73,1501.65,1596.64,133.66,143.85,292.79,328.27,198.87,202.18
19019,IA-Buchanan County,501,6268.57,6744.96,2871.71,3097.46,1476.28,1605.1,1396.33,1486.2,133.08,143.15,153.06,172.3,246.9,250.39
19021,IA-Buena Vista County,577,6710.88,7423.26,3047.39,3452.84,1425.29,1588.65,1825.8,1954.11,80.47,86.31,,,317.23,318.4
19023,IA-Butler County,458,6539.18,6983.21,3165.95,3373.01,1422.03,1539.4,1538.41,1642.32,121.44,130.8,96.2,102.87,223.52,224.13
19025,IA-Calhoun County,394,6292.43,7035.48,3015.75,3487.78,1293.48,1435.77,1461.58,1551.97,189.46,204.27,,,162.69,168.21
19027,IA-Carroll County,685,6450.54,7197.59,3358.45,3844.72,1576.49,1731.33,1025.75,1084.51,208.88,225.08,110.15,125.9,200.28,210.18
19029,IA-Cass County,494,7483.34,7719.26,3906.51,3912.2,1511.57,1598.94,1453.44,1548.58,182.26,195.64,199.5,228.24,275.38,278.18
19031,IA-Cedar County,402,6154.32,6640.69,2860.81,3158.31,1551.55,1672.5,870.24,893.25,,,589.01,619.87,133.68,137.42
19033,IA-Cerro Gordo County,1449,6692.52,7193.83,3427.7,3724.12,1552.47,1672.89,1158.23,1233.73,169.92,182.76,146.86,138.97,255.17,259.21
19035,IA-Cherokee County,428,6239.02,7025.52,2699.65,3301.56,1793.46,1873.42,1332.78,1412.78,94.2,101.57,,,241.44,244.1
19037,IA-Chickasaw County,411,7996.23,8379.64,4214.93,4350.14,1531.2,1642.46,1582.4,1680.62,260.72,281.03,,,292.94,296.66
19039,IA-Clarke County,241,6589.65,6353.24,2874.5,2491.94,1381.21,1531.8,1628.86,1720.96,,,466.66,383.89,201.28,206.91
19041,IA-Clay County,574,6326.98,6968.25,3143.4,3548.88,1637.88,1800.68,1174.96,1241.29,76.83,82.66,,,251.94,250.82
19043,IA-Clayton County,558,5537.19,5883.18,2421.93,2579.43,1138.1,1227.92,1313.45,1383.62,96.88,103.16,167.45,191.67,418.31,416.92
19045,IA-Clinton County,1349,7228.52,7892.52,3659.72,4063.31,1952.37,2090.14,797.53,849.32,305.95,328.38,286.7,328.21,218.83,220.49
19047,IA-Crawford County,438,6170.45,6468.48,2721.89,2825.84,1436.22,1542.27,1456.3,1539.44,90.48,95.28,113.72,117.39,421.39,425.29
19049,IA-Dallas County,784,6640.73,6998.04,2959.96,3219.34,1716.91,1855.22,1075.4,1074.91,143.51,143.68,498.69,463.85,215.12,214.22
19051,IA-Davis County,208,5017.22,5553.71,2851.26,3151.65,863.04,1014.12,1027.45,1095.52,,,,,186.92,190.87
19053,IA-Decatur County,240,7560.89,8080.84,3361.32,3610.61,1685.3,1767.29,1633.02,1725.49,,,,,279.15,287.04
19055,IA-Delaware County,406,5678.19,6086.36,2535.73,2732.4,1181.07,1281.73,1399.33,1485.44,200.94,213.49,,,237.58,241.91
19057,IA-Des Moines County,1167,7430.92,8057.53,3980.01,4390,1822.35,1949.82,1224.82,1302.08,132.63,142.89,104.45,98.72,181.33,185.79
19059,IA-Dickinson County,697,6205.59,6661.78,3244.22,3489.62,1516.17,1649.63,1039.27,1095.07,130.3,140.4,,,228.4,233.79
19061,IA-Dubuque County,1340,6335.87,6982.61,3099.92,3557.77,1771.6,1891.71,776.6,800.66,231.79,241.74,256.63,286.48,185.43,188.54
19063,IA-Emmet County,401,6199.08,6658,3394.18,3673.87,1323.33,1456.07,1039.53,1098.59,176.88,190.17,,,196.06,195.98
19065,IA-Fayette County,716,5826.12,6237.29,2678.01,2896.63,1254.97,1352.54,1375.88,1459.37,155.19,166.88,183.1,182.62,196.42,199.69
19067,IA-Floyd County,587,7438.96,8013.83,4024.59,4304.61,1419.9,1586.89,1415.03,1508.47,93.12,100.43,179.18,199.12,330.98,332.67
19069,IA-Franklin County,335,5297.85,5696.9,2260.35,2422.18,1098.64,1222.15,1369.23,1462.69,86.66,93.43,,,382.88,378.79
19071,IA-Fremont County,253,7053.46,7234.23,3629.42,3618.44,1391.6,1427.72,1496.48,1587.73,184.29,198.64,,,185.82,205.82
19073,IA-Greene County,332,5979.77,6409.36,2782.23,2996.55,1537.05,1660.35,1267.88,1343.1,79.85,85.11,,,218.73,220.25
19075,IA-Grundy County,374,6882,7554.77,3780.62,4218.24,1568.05,1711.81,1186.84,1259.51,94.98,102.15,78.49,84.58,212.67,212.1
19077,IA-Guthrie County,295,8236.41,8740.29,4216.28,4556.26,1740.97,1846.56,1575.7,1590.36,132.55,134.33,309.53,336.65,274.36,279.56
19079,IA-Hamilton County,487,6394.05,7031.53,2984.69,3352.97,1913.37,2102.75,1084.94,1135.47,66.24,70.13,,,180.94,183.08
19081,IA-Hancock County,376,8240.7,8373.31,4828.18,4718.37,1327.76,1447.55,1627.01,1736.48,96.7,103.41,186.79,189.16,195.25,196.62
19083,IA-Hardin County,723,6549.68,7196.05,3265.24,3682.19,1642.35,1764.79,1154.91,1222.29,135.79,145.18,156.43,179.19,222.63,225.06
19085,IA-Harrison County,496,8301.11,8337.31,3845.26,3825.15,1590.77,1617.45,2256.24,2279.26,175.52,179.31,189.79,194.04,293.2,294.28
19087,IA-Henry County,554,5702.48,6091.33,2769.98,2946.77,1342.99,1486.07,1166.26,1225.25,156.05,167.94,99.46,95.89,184.81,187.56
19089,IA-Howard County,396,5152.96,5418.47,2376.1,2452.05,918.05,996.07,1549.52,1639.53,106.95,115.11,,,200.73,206.62
19091,IA-Humboldt County,341,6587.85,7035.8,2816.58,3017.75,1418.49,1541.11,1814.01,1933.68,149.33,161.04,116.66,116.86,347.17,346.91
19093,IA-Ida County,273,6693.44,7643.61,3042.69,3750.33,1518.36,1632.6,1706.19,1814.01,116.38,125.38,,,275.16,278.89
19095,IA-Iowa County,485,6948.01,7384.92,3920.59,4133.36,1363.93,1491.88,1130.22,1175.93,,,262.19,294.77,202.13,207.58
19097,IA-Jackson County,576,6770.6,7389.17,3330.08,3685.01,1699.81,1825.82,1084.96,1142.48,161.32,172.27,188.65,219.33,300.31,337.44
19099,IA-Jasper County,1033,5905.76,6386.06,2766.67,3093.91,1665.63,1800.85,949.01,997.45,83.52,88.97,235.83,201.67,190.5,190.49
19101,IA-Jefferson County,362,6738.54,7220.59,2534.35,2808.95,1346.64,1466.32,2209.23,2286.21,490.9,524.63,,,236.8,237.16
19103,IA-Johnson County,1649,6045.68,6305.48,3138.78,3234.87,1398.57,1553.95,885.64,884.24,133.64,133.73,309.1,315.41,169.31,169.03
19105,IA-Jones County,516,6098.71,6532.14,2579.94,2845.55,1501.4,1571.37,1181.15,1240.1,232.73,245.66,420.84,444.01,172.15,178.52
19107,IA-Keokuk County,353,5183.81,5500.14,2357.91,2451.26,1259.89,1406.08,1138.09,1183.56,,,,,149.12,154.12
19109,IA-Kossuth County,629,6405.01,6880.4,3101.11,3379.84,1247.61,1328.82,1723.07,1829.95,150.71,161.2,85.39,81.06,163.93,169.11
19111,IA-Lee County,988,7187.36,7755.62,3711.5,4033.42,1419.27,1554.32,1427.89,1495.84,258.81,277.68,167.94,187.13,211.13,213.13
19113,IA-Linn County,3976,6736.22,7480.95,3221.73,3755.82,1797.3,1926.55,977.72,1023.75,152.28,159.86,368.58,390.97,199.85,201.31
19115,IA-Louisa County,274,5678.04,6202.53,2620.63,2951.4,1325.02,1417.46,881.63,917.45,157.87,170.74,488.23,544.4,209.65,211.66
19117,IA-Lucas County,314,6535.31,7119.15,2884.38,3225.06,1457.7,1598.33,1437.03,1525.13,332.75,358.89,,,273.61,273.63
19119,IA-Lyon County,352,5468.7,5954.64,2559.77,2814.87,1251.34,1390.95,1307.05,1354.79,,,,,120.35,126.4
19121,IA-Madison County,450,6311.55,7003.35,2667.72,3207.09,1641.49,1769.87,1199.94,1199.43,130.48,131.38,355.49,380.18,293.9,294.7
19123,IA-Mahaska County,547,6012.5,6686.06,2747.77,3215.61,1290.96,1422.09,1166.72,1239.88,203.36,219,377.05,360.56,224.53,229.28
19125,IA-Marion County,895,6839.11,7313.52,3094.79,3298.9,1318.31,1464.22,1688.98,1796.3,141.44,152.05,403.07,413.67,188.23,187.61
19127,IA-Marshall County,1120,5433.04,5940.71,2495.33,2771.15,1670.8,1831.16,799.53,839.22,56.94,59.31,211.21,235.99,193.03,195.12
19129,IA-Mills County,302,6485.96,6883.04,3336.09,3574.81,1695.28,1806.33,708.46,716.32,197.2,201.39,382.79,409.42,145.75,149.73
19131,IA-Mitchell County,386,6429.19,6564.84,3219.43,3131.1,1014.66,1131.73,1847.05,1965.39,100.4,107.08,,,157.21,163.75
19133,IA-Monona County,384,7883.66,8621.81,4314.11,4787.6,1453.6,1574.89,1445.38,1527.3,222.6,239.91,220.84,248.85,245.93,253.23
19135,IA-Monroe County,234,5703.2,6128.7,2213.57,2326.03,1200.76,1342.77,1594.62,1689.23,170.13,183.4,,,177.22,178.93
19137,IA-Montgomery County,404,7845.45,8257.94,4301.46,4516.85,1586.67,1672.65,1581.08,1681.67,121.69,130.43,,,278.47,282.22
19139,IA-Muscatine County,891,5589.07,6160.19,2836.53,3164.21,1334.65,1469.85,777.94,811.04,92.37,98.91,368.45,426.99,161.1,164.79
19141,IA-O'Brien County,603,6384.6,6891.95,2563.28,2801.82,1261.87,1352.23,1939.32,2068.58,135.7,145.5,309.84,350.48,194.78,197.26
19143,IA-Osceola County,223,6326.11,6824.99,2916.63,3281.69,1852.79,1914.08,1245.35,1310.33,,,,,239.08,242.45
19145,IA-Page County,588,6973.52,7347.49,3574.11,3699.53,1201.5,1315.5,1818.35,1936.61,82.77,86.57,,,282.85,275.98
19147,IA-Palo Alto County,361,6769.94,7290.52,2868.4,3186.42,1433.38,1552.79,1680.18,1787.83,83.79,89.64,,,560.68,565.34
19149,IA-Plymouth County,623,6652.87,7196.33,2981.72,3282.13,1676.44,1810.13,1489.86,1561.96,92.81,96.69,211.43,241.88,214.04,215.8
19151,IA-Pocahontas County,327,7258.67,7701.95,3600.25,3745.36,1404.16,1559.77,1718.64,1830.19,96.55,104.07,,,366.17,372.84
19153,IA-Polk County,6844,6808.36,7286.13,3268.93,3639.63,1964.13,2117.06,657.18,656.79,245.37,246.07,419.37,373.17,229.96,233.08
19155,IA-Pottawattamie County,1778,7957.88,8322.05,4164.6,4381.78,2030.88,2143.99,987.25,996.82,227.74,230.91,305.71,323.22,229.84,228.94
19157,IA-Poweshiek County,586,6333.26,6914.39,3045.15,3380.6,1578.7,1732.69,1060.86,1114.16,73.4,79.17,287.69,315.51,286.67,286.92
19159,IA-Ringgold County,211,6223.47,6902.78,2278.06,2701.71,1204.17,1276.19,2166.71,2310.39,,,,,188.41,190.2
19161,IA-Sac County,444,8143.05,9230.42,4191.43,5053.24,1595.04,1707.99,1860.12,1976.46,167.28,180.43,103.57,78.78,303.6,305.07
19163,IA-Scott County,3222,6863.46,7581.24,3352.22,3861.91,1865.39,1985.04,783.66,825.07,350.69,371.29,290,316.96,218.86,217.85
19165,IA-Shelby County,439,8879.97,9187.29,5263.58,5423.92,1477.28,1517.35,1620.29,1711.93,180.36,194.28,171.14,163.11,176.52,176.22
19167,IA-Sioux County,771,5785.62,6383.94,2514.64,2853.82,1183.57,1289.72,1513.53,1606.76,95.35,101.4,297.06,347.04,191.83,193.24
19169,IA-Story County,1453,7209.51,7733.91,3563.37,3941.58,2202.34,2353.41,905.06,909.89,184.03,184.56,121.74,105.08,239.4,245.2
19171,IA-Tama County,530,5775.38,6372.02,2698.72,3081.79,1562.53,1694.72,1054.57,1112.6,77.58,83.32,124.47,140.69,275.51,275.62
19173,IA-Taylor County,269,8584.73,8871.19,4643.73,4688.95,1240.37,1340.79,2213.87,2361.3,135.75,146.34,,,267.24,266.24
19175,IA-Union County,396,6281.53,6757.05,3372.6,3606.3,1150.19,1290.23,1123.48,1192.59,156.37,163.65,,,241.01,241.34
19177,IA-Van Buren County,279,5323.49,5851.22,2470.82,2833.75,957.44,1070.56,1447.42,1536.76,,,,,173.13,175.93
19179,IA-Wapello County,916,7136.3,7776.36,3973.62,4386.19,1617.53,1780.22,1034.87,1097.57,100.36,108.16,199.18,187.76,213.03,215.1
19181,IA-Warren County,875,6659.28,7042.38,3147.57,3421.02,2018.39,2156.51,648.46,651.89,138.3,140.12,453.21,420.62,210.12,211.08
19183,IA-Washington County,513,5750.41,6182.11,2669.12,2985.29,1282.08,1417.81,1286.06,1280.76,,,173.08,158.12,279.85,278
19185,IA-Wayne County,245,6107.71,6837.14,2650.13,3188.03,1256.92,1377.79,1340.99,1422.74,323.21,346.82,,,218.23,222.51
19187,IA-Webster County,1169,6489.05,7209.8,2810.26,3224.03,1617.03,1793.86,1180.3,1244.74,187.35,199.89,335.5,384.77,359.24,360.04
19189,IA-Winnebago County,414,5541.13,5942.85,3125.44,3358.31,1330.93,1447.05,784.6,828.82,90.24,95.24,64.09,64.34,178.36,178.47
19191,IA-Winneshiek County,599,5588.92,5817.33,2221.89,2159.1,1197.27,1359.35,1642.34,1734.5,152.45,164.32,184.57,212.34,233.26,237.91
19193,IA-Woodbury County,1965,6543.3,7179.54,3117.46,3541.6,1812.76,1952.32,792.61,809.33,189.32,193.17,391.96,423.28,215.23,229.75
19195,IA-Worth County,235,5679.14,6069.96,2460.29,2660.25,1271.25,1356.27,1516.97,1596.44,,,,,169.58,165.42
19197,IA-Wright County,518,7292.72,6999.94,3438.8,2914.2,1304.72,1409.05,1884.21,2011.44,187.17,198.84,242.58,239.44,263.29,265.28
16001,ID-Ada County,4401,6529.21,6973.56,3007.77,3249.29,1563.68,1668.45,945.35,977.41,376.21,389.95,416.03,464.08,213.44,216.03
16003,ID-Adams County,115,6631.85,6577.45,2567.59,2172.47,1058.48,1078.29,1367.35,1464.38,,,,,289.77,299.59
16005,ID-Bannock County,1202,6808.84,7029.1,2838.27,2841.01,1568.98,1701.54,842.51,863.76,744.71,763.79,546.41,588.04,312.26,319.45
16007,ID-Bear Lake County,152,7635.8,7883.01,3609.52,3576.11,1220.42,1274.41,1653.38,1780.03,610.81,677.22,,,465.64,475.1
16009,ID-Benewah County,277,7664.63,7844.24,4184.32,4167.57,1276.52,1348.88,1605.21,1703.58,92.85,91.02,,,295.13,297.37
16011,ID-Bingham County,690,6584.52,6527.76,2916.82,2605.63,1425.48,1493.2,919.91,983.07,372.76,379.6,683.7,802.16,322.97,333.13
16013,ID-Blaine County,336,6873.36,6410.33,3474.69,2739.96,1310.86,1412.9,1519.89,1631.04,215.3,228.49,,,196.16,197.35
16015,ID-Boise County,71,4998.84,5297.63,,,1080.36,1178.27,1319.39,1368.86,,,,,273.17,274.15
16017,ID-Bonner County,946,5836.3,6078.74,3090.89,3217.2,1427.81,1496.82,822.87,843.02,136.43,144.4,79.36,87.44,259.63,267.79
16019,ID-Bonneville County,1857,6599.17,7016.83,2788.86,3040.22,1792.27,1893.67,663.69,676.14,535.99,548.11,414.45,458.89,424.19,425.29
16021,ID-Boundary County,254,5364,5588.83,2395.51,2505.02,983.71,1030.8,1415.99,1502.96,,,,,257.35,259.69
16023,ID-Butte County,98,9049.44,9631.32,2750.09,2623.79,1292.97,1316.11,2197.32,2394.42,,,,,435.29,446.26
16025,ID-Camas County,25,8455.89,8015.78,,,1061.78,1127.95,2431.15,2606.72,,,,,,
16027,ID-Canyon County,1850,6757,7174.73,3429.85,3640.89,1567.11,1689.63,867.61,900,311.72,324.54,345.3,376.85,237.08,243.04
16029,ID-Caribou County,167,6740.19,6890.68,3770.72,3715.8,1144.18,1220.17,1058.35,1141.92,245.06,254.59,,,333.55,331.26
16031,ID-Cassia County,416,5339.34,5732.93,2388.48,2479.08,1147.94,1259.32,1142.81,1248.45,285.29,317.78,181.79,223.67,201.18,214.84
16033,ID-Clark County,12,3003.53,3151.46,,,,,,,,,,,,
16035,ID-Clearwater County,311,5491.51,5820.84,1969.38,2086.98,1307.54,1384.49,1674.69,1802.28,,,,,395.94,399.56
16037,ID-Custer County,108,5770.95,6159.2,1919.2,2019.18,1150.37,1186.01,1341.15,1426.19,,,,,253.84,261.03
16039,ID-Elmore County,378,5499.61,5898.44,2197.29,2411.13,1371.83,1424.47,1267.29,1369.48,324.52,339.05,,,250.66,263.7
16041,ID-Franklin County,186,5189.38,5641.33,1673.08,2059,1749.19,1746.92,855.52,880.27,417.7,430.93,,,302.12,303.26
16043,ID-Fremont County,258,5702.54,6194.12,2597.77,2933.9,1531.26,1593.81,755.09,801.27,401.08,435.03,,,274.35,270.18
16045,ID-Gem County,341,5928.15,6128.84,2543.15,2583.57,1430.67,1509.75,1194.83,1240.64,306.71,318.98,,,217.62,218.85
16047,ID-Gooding County,360,6630.59,7181.52,3449.04,3733.58,1138.08,1195.2,1220.1,1332.97,289.34,321.84,282.93,338.89,257.65,263.21
16049,ID-Idaho County,422,7375.51,7738.63,4152.04,4335.26,1205.3,1228.28,1616.61,1751.63,84.53,90.94,,,241.81,245.93
16051,ID-Jefferson County,341,7880.51,8483.56,3354.09,3752.46,2101,2226.27,1111.4,1153.19,452,460.98,287.68,318.36,553.84,560.49
16053,ID-Jerome County,359,4626.28,5169.25,1978.4,2267.02,1048.95,1175.53,994.25,1082.09,212.49,236.05,,,280.73,282.08
16055,ID-Kootenai County,2654,6619.94,6814.64,3067.02,3133.7,1819.67,1949.47,966.73,961.6,291.72,286.24,213.46,219.17,248.89,249.84
16057,ID-Latah County,584,6890.66,6546.18,3638.98,3135.78,1559.39,1614.16,1111.09,1168.71,240.39,253.44,,,230.9,234.61
16059,ID-Lemhi County,309,5514.38,5764.22,2066.16,2065.84,849.2,906.24,1791.21,1950.43,317.89,345.44,,,422.33,426.23
16061,ID-Lewis County,194,7889.67,8382.39,4197.79,4525.52,1446.7,1485.04,1789.63,1895.6,,,,,275.95,286
16063,ID-Lincoln County,81,10429.43,10893.65,6279.19,6482.84,1677.7,1730.76,1621.69,1769.51,,,,,365.36,361.05
16065,ID-Madison County,265,7987.68,8813.13,3615.18,4205.05,1862.09,1884.87,647.36,700.04,613.95,665.13,856.17,957.31,368.44,373.3
16067,ID-Minidoka County,451,5011.84,5444.37,2308.15,2417.05,902.11,1026.97,1051.92,1156.04,351.1,391.38,246.48,297.84,171.38,177.64
16069,ID-Nez Perce County,1009,6735.9,6854.58,3344.22,3400.31,2075.05,2147.73,867.4,859.24,135.55,133.02,,,286.16,290.21
16071,ID-Oneida County,109,10748.17,11316.31,5188.78,5381.14,1516.27,1562.86,1525.66,1649.47,1392.08,1475.32,,,488.07,486.7
16073,ID-Owyhee County,136,5024.72,5338.37,2618.64,2751.38,1187.93,1286.13,543.38,570.48,,,,,238.84,247.8
16075,ID-Payette County,439,6206.32,6474.42,2897.92,3049.96,1432.31,1449.88,885.87,905.61,254.91,272.72,416.84,478.91,311.61,312.62
16077,ID-Power County,133,7407.76,7821.51,4243.71,4467.45,1353.03,1469.85,916.83,934.12,265.56,273.77,,,262.39,266.88
16079,ID-Shoshone County,423,7324.72,7622.87,3867.54,3962.7,1470.96,1554.97,1297.29,1377.41,463.14,489.27,,,228.1,239.07
16081,ID-Teton County,116,5764.79,5604.69,2683.31,2315.74,1125.64,1168.96,1251.16,1365.56,,,,,349.99,357.52
16083,ID-Twin Falls County,1663,5492.59,6007.4,2490.76,2750.3,1344.58,1442.26,868.99,946.63,316.56,349.96,234.38,276.62,244.44,250.61
16085,ID-Valley County,238,8301.54,8372.28,4105.74,3875.54,1122.8,1213.05,1810.39,1967.3,857.51,893.67,,,277.81,277.47
16087,ID-Washington County,252,5669.28,5933.08,1708.98,1552.33,1055.43,1157.57,1510.34,1599.97,81.29,86.84,972.53,1179.79,284.35,286.81
17001,IL-Adams County,1944,7169.77,8018.7,3876.1,4482.05,1980.07,2111.29,809.09,879.63,135.12,147.46,85.91,99.56,281.84,289.93
17003,IL-Alexander County,228,6487.52,7186.72,3569.3,4029.18,1609.26,1738.07,870.95,963.77,,,,,273.17,275.73
17005,IL-Bond County,515,7464.66,8067.82,3807.04,4307.86,1638.05,1657.27,1395,1460.86,337.06,351.42,64.2,66.92,239.31,237.38
17007,IL-Boone County,810,7577.35,7814.58,3973.42,4125.82,1659.5,1769.67,1128.27,1103.64,388.58,378.67,188.32,193.09,245.51,244.9
17009,IL-Brown County,139,5903.67,6385.12,2803.6,3138.38,1516.12,1564.01,978.87,1056.59,,,,,357.94,365.69
17011,IL-Bureau County,1097,6780.28,7050.9,3486.51,3567.63,1578.88,1631.8,1259.09,1356.11,168.99,183.79,93.5,112.21,210.51,215.65
17013,IL-Calhoun County,175,10093.16,10743.17,6033.63,6630.03,2167.81,2122.19,1167.74,1223.96,509.25,532.56,,,194.56,197.3
17015,IL-Carroll County,541,7076.27,7653.43,3631.65,3976.7,1957.3,2084.49,864.23,914.37,229.11,245.56,,,207.42,209.13
17017,IL-Cass County,382,7739.58,8294.31,3898.42,4308.16,2065.05,2079.9,1105.26,1185.67,176.22,190.97,,,276.02,275.14
17019,IL-Champaign County,2565,7473.71,7896.91,3783.28,4012.9,2190.08,2366,894.11,898.94,193.82,196.45,158.55,169.73,243.67,240.7
17021,IL-Christian County,1150,7333.09,7823.26,3467.69,3810.19,1889.72,1886.94,1368.78,1481.74,359.92,392.66,40.67,44.01,226.71,232.74
17023,IL-Clark County,435,7796.6,8480.32,3599.86,4038.8,1955.45,2039.24,1696.03,1838.54,222.51,237.66,,,331.88,332.65
17025,IL-Clay County,467,9063.95,10317.4,4523.62,5631.49,2316.75,2278.96,1244.89,1355.61,499.17,546,,,396.18,398.7
17027,IL-Clinton County,831,7889.99,8580.8,4116.1,4678.94,1754.64,1799.66,1337.24,1400.72,303.64,318.01,190.31,193.83,192.33,190.41
17029,IL-Coles County,1170,7095.98,7834.08,3413.11,3941.48,1855.65,1925.01,1111.06,1199.46,314.8,340.91,135.85,161.5,282.02,280.86
17031,IL-Cook County,89408,9810.16,9242.1,5139.46,4875.32,2472.5,2309.59,934.69,879.34,779.09,732.48,251.76,217.88,201.75,200.16
17033,IL-Crawford County,658,6440.35,6953.24,2916.03,3288.7,1527.44,1531.22,1525.29,1644.33,202.67,221.56,,,251.33,255.05
17035,IL-Cumberland County,321,6040,6595.74,2642.91,3051.87,1748.14,1767.49,929.65,1001.44,196.06,211.83,,,294.04,297.12
17039,IL-De Witt County,452,7415.85,7789,3359.04,3697,2318.21,2258.89,1254.54,1343.29,134.03,140.9,,,271.46,273.65
17037,IL-DeKalb County,1882,8395.56,8407.02,4472.09,4495.58,2168.11,2217.4,1044.56,987.68,303.75,287.56,161.15,167.37,247.87,247.06
17041,IL-Douglas County,511,6784.41,7112.72,3212.09,3418.9,2143.37,2191.52,939.35,991.16,191.41,203.44,,,234.35,237.84
17043,IL-DuPage County,16999,8746.22,8576.32,4374.11,4470.61,2460.61,2295.76,893.05,838.22,483.08,454.98,342.06,325.3,187.56,185.51
17045,IL-Edgar County,506,8455.95,9072.96,4266.46,4638.21,1584.55,1670.26,1934.94,2054.27,302.77,324.18,,,321.53,318.14
17047,IL-Edwards County,287,6384.93,7142.65,3044.49,3464.06,1635.8,1838.37,1107.82,1195.92,262.53,287.52,,,245.25,245.86
17049,IL-Effingham County,964,6751.34,7496.98,3166.28,3773.95,2138.77,2186.97,847.83,918.55,173.61,190.06,,,337.29,333.97
17051,IL-Fayette County,566,8517.34,9410.16,3979.98,4681.96,2325.15,2340.53,1500.78,1628.63,248.28,270.28,,,306.98,308.87
17053,IL-Ford County,429,8464.34,8783.48,4291.85,4469.11,1685.35,1777.63,1659.61,1671.09,185.6,191.75,380.37,407.28,259.88,258.61
17055,IL-Franklin County,1241,9017.51,9518.67,4519.77,4804.79,2184.38,2226.71,1484.99,1614.89,374.71,407.54,140.52,157.34,314.18,310.66
17057,IL-Fulton County,1015,7216.43,7755.36,4059.99,4370.85,1463.09,1551.95,1112.74,1199.05,217.42,236.86,145.88,173.08,225.61,226.16
17059,IL-Gallatin County,199,7427.35,8348.66,3633.25,4326.22,1871.18,1954.59,1251.57,1357.99,393.32,430.07,,,265.77,269.22
17061,IL-Greene County,396,8590.65,9150.42,4339.98,4757.27,1762.99,1738.8,1552.34,1661.33,370.17,403.84,,,361.98,363.66
