HSA #,HSA name,State,Medicare enrollees (2011),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2011)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2011)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2011)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2011)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2011)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2011)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2011)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2011)"
14095,Naperville,IL,18643,10126.95,10240.12,4754.26,5067.16,2826.94,2726.97,1220.92,1176.99,725.73,698.84,380.97,358.43,222.88,220.53
14096,Nashville,IL,1614,8976.18,9969.33,4292.12,5138.37,2071.63,2053.45,1950.86,2095.87,293.33,310.15,83.94,87.76,289.99,291.09
14097,Oak Lawn,IL,26046,11377.78,10807.2,6053.72,5740.84,2916.54,2761.87,1014.59,973.41,819.17,784.95,322.38,295.48,242.86,240.92
14098,Oak Park,IL,6869,10222.77,9578.65,5226.94,4801.98,2297.6,2197.63,1347.88,1295.5,843.56,809.42,288.18,265.13,191.92,187.49
14099,Olney,IL,3176,8504.84,9435.67,4081.6,4770.58,1966.07,2026.65,1654.38,1786.71,448.71,487.92,80.58,95.71,291.35,288.47
14100,Ottawa,IL,4689,9216.36,9544.86,4651.08,4880,2342.13,2327.41,1418.01,1498.28,338.92,354.41,202.59,217.95,270.58,271.56
14101,Palos Heights,IL,26575,10478.75,10267.88,5036.77,5114.68,3186.74,2996.15,1042.17,1000.05,647.03,620.56,344.89,318.68,217.67,215.59
14102,Pana,IL,1471,9269.52,10264.95,4475.08,5230.47,2152.6,2196.45,2196.96,2368.86,177.1,190.31,61.3,70.25,254.42,255.98
14103,Paris,IL,2311,9765.49,10355.47,4945.54,5284.03,1779.66,1850.68,2465.82,2618.82,202.31,219.44,105.68,119.3,277.16,270.8
14104,Park Ridge,IL,25756,11177.6,10726.57,5624.06,5444.16,3094.05,2945.58,1110.9,1069.57,831.46,799.85,315.56,271.73,198.51,195.36
14105,Pekin,IL,6803,8802.72,9373.84,4269.7,4738.45,2270.77,2305.95,1208.88,1239.14,489.62,503.03,335.85,361.62,228.7,227.43
14106,Peoria,IL,33865,8596.07,9012.55,4346.62,4688.38,2170.36,2179.89,1142.6,1172.42,402.94,414.62,309.89,333.64,222.05,218.8
14107,Peru,IL,4805,8677.62,9255.23,4443.7,4878.63,2060.98,2076.95,1529.98,1635.43,341.13,338.57,113.99,129.26,242.99,245.17
14108,Pinckneyville,IL,1467,10182.03,10990.83,4781.74,5285.14,1754.69,1771.54,2863.96,3105.07,323.73,350.57,167.87,194.06,259.62,256.18
14109,Pittsfield,IL,2249,8920.28,9436.03,4567.21,4892.22,1873.74,1887.02,1876.07,2022.51,167.69,180.51,123.26,136.01,334.24,336.86
14110,Pontiac,IL,3720,8846.69,9184.68,4136.22,4328.42,2442.65,2458.5,1461.76,1543.07,270.49,274.13,268.65,314.81,267.21,262.8
14111,Princeton,IL,3979,8462.21,8816.75,4115.44,4282.97,1902.9,1940.21,1819.46,1950.56,299.75,303.4,141.11,156.31,191.6,189.86
14112,Quincy,IL,14084,8607.53,9079.25,4362.45,4653.97,2310.73,2354.67,1390.34,1496.93,166.64,180.5,88.65,99.55,301.08,303.56
14113,Red Bud,IL,3595,8625.89,9812.09,3986.72,5068.94,2476.13,2468.98,1117.29,1179.4,514.14,551.93,279.2,303.53,248.53,246.75
14114,Robinson,IL,3087,8195.42,8994.1,3790,4363.07,1739.02,1789.39,2120.31,2281.2,180.33,195.51,65.03,69.5,297.8,294.52
14115,Rochelle,IL,2300,10930.17,10709.76,5469.93,5084.54,2143.18,2181.3,2297.13,2403.73,420.09,410.99,352.08,375.33,247.91,245.85
14116,Rock Island,IL,14012,8593.37,9470.47,4171.69,4867.74,2490,2543.54,1097.08,1169.41,453.1,483.53,195.81,221.05,188.72,187.09
14117,Rockford,IL,35266,9088.47,9312.32,4476.2,4677.93,2022.87,2093.34,1478.52,1444.18,457.43,443.09,411.74,412.66,240.17,237.97
14118,Rosiclare,IL,819,9088.62,10521.38,4605.09,5761.4,1923.07,2006.44,1822.48,1983.66,214.57,232.74,111.72,130.68,352.71,356.1
14119,Rushville,IL,1388,9307.92,10014.52,5071.92,5543.26,1728.42,1778.08,2066.83,2226.48,145.89,157.27,77.82,86.39,236.87,235.39
14120,Salem,IL,2671,9684.49,10509.09,5064.67,5710.56,2204.49,2216.17,1699.39,1838.4,305.25,324.95,70.63,80.02,341.89,340.4
14121,Sandwich,IL,2725,9347.85,8853.4,4796.85,4387.19,2299.78,2282.97,1480.03,1426.62,326.44,316.29,224.07,213.7,206.03,204.01
14123,Shelbyville,IL,2610,9004.1,9708.09,4409.59,4927,2305.98,2335.13,1666.86,1795.06,261.6,284.03,78.93,89.43,271.9,268.69
14124,Silvis,IL,6960,9065.69,10009.56,4313.23,5024.9,2331.63,2390.18,1323.49,1413.69,593.4,634.07,318.37,366.3,189.56,186.89
14125,Skokie,IL,7644,11092.16,10711.56,5189.58,5039.21,3068.75,2955.34,1461.26,1413.65,935.13,902.4,244.86,216.68,211.89,207.45
14126,Sparta,IL,1534,10235.85,11502.82,5500.19,6594.63,2004.14,1989.06,1920.31,2064.84,323.48,347.75,253.5,274.43,220.97,221.46
14127,Spring Valley,IL,2096,9036.49,9616.62,4422.37,4831.11,2090.51,2106.55,1792.67,1913.82,293.92,301.03,168.01,185.52,293.25,301.28
14128,Springfield,IL,31797,8539.36,8980.06,4136.9,4455.81,2435.72,2503.5,1154.61,1189.64,387.32,397.01,166.95,175.83,258.89,258.77
14130,Staunton,IL,1651,9906.61,10274.5,4976.94,5250.05,2070.72,2069.23,2042.66,2126.15,381.07,396.11,240.57,241.04,207.63,203.13
14131,Sterling,IL,7942,9176.42,9983.92,4547.12,5133.68,2123.07,2167.42,1629.19,1748.59,293.86,315.83,306.65,342.3,279.31,276.4
14132,Streator,IL,5476,8742.58,9157.33,4369.76,4680.08,2400.37,2416.32,1349.96,1429.32,220.8,230.78,174.02,173.83,230.42,228.38
14134,Taylorville,IL,3402,8946.6,9849.29,4401.62,5134.48,2206.27,2240.49,1732.08,1836.91,266.48,273.78,121.6,142.8,224.33,224.22
14136,Urbana,IL,17483,8142.69,8358.79,4115.69,4287.23,2290.14,2347.32,1128.02,1116.13,183.04,182.46,200.17,202.04,219.58,216.12
14137,Vandalia,IL,2298,10130.41,11728.56,4998.36,6389.98,2426.6,2438.27,1822.1,1962.39,430.58,463.86,170.52,198.57,276.97,277.75
14138,Watseka,IL,3489,9370.91,9753.5,4918.38,5158.24,1788.71,1832.33,1875.93,1950.04,168.5,177.92,372.68,383.43,241.92,241.28
14139,Waukegan,IL,19855,10131.75,10121.71,4989.37,5160.04,2705.4,2625.55,1165.1,1122.35,746.65,717.42,285.45,260.03,231.81,229.53
14140,West Frankfort,IL,2334,8331.48,9040.77,3948.92,4514.89,2144.3,2144.72,1371.27,1487.32,417.19,452.3,104.98,109.86,324.65,318.33
14141,Winfield,IL,18346,9331.53,9406.07,4208.24,4499.87,2678.29,2557.72,1156.66,1112.81,610.37,588.25,452.31,429.56,218.33,214.18
14143,Woodstock,IL,3722,9714.45,9933.48,4447.6,4746.02,2560.23,2595.29,1241.09,1191.13,549.59,527.61,652.73,616.52,253.33,250.27
14146,Eureka,IL,1124,8844.1,9010.47,4159.45,4284.76,1943.71,1914.69,2174.13,2222.74,311.91,318.19,143.38,157.62,225.6,222.06
14147,Geneva,IL,11556,9307.02,9320.18,4293.1,4528.5,2797.72,2674.01,1096.8,1053.17,492.81,472.86,413.43,386.99,199.34,195.03
15001,Anderson,IN,17778,9851.67,10809.15,4920.13,5513.33,2114.4,2393.47,1667.54,1714.01,488.08,501.99,354.55,372.35,307.74,311.51
15002,Angola,IN,2858,7676.55,8502.83,3482.69,3824.38,2026.37,2365.9,1593.13,1698.28,152.77,162.62,179.69,200.54,189.87,191.83
15003,Auburn,IN,2923,8068.83,9002.47,4376.2,4874.35,1674.97,1989.8,1344.85,1431.12,191.49,200.76,224.29,239.8,262.39,263.63
15004,Batesville,IN,2697,7126.63,7536.62,3380.26,3427.04,1636.07,1865.1,1510.13,1602.36,222.02,234.82,131.91,150.97,237.11,242.38
15005,Bedford,IN,7401,8802.4,9743.92,4520.15,4816.95,1881.92,2363.89,1416.81,1499.18,417.57,433.82,318.18,364.26,254.56,257.08
15006,Beech Grove,IN,15999,9798.16,10527.33,5188.28,5581.82,2114.53,2413.17,1364.91,1371.63,519.41,524.24,344.51,363.74,279.38,277.18
15007,Bloomington,IN,15764,7826.83,8459.21,3637.51,3978.11,2153.7,2372.63,1148.02,1170.97,309.37,315.42,341.76,376.54,222.39,229.15
15008,Bluffton,IN,3117,8341.13,9430.84,4052.93,4670.53,2260.96,2633.46,1387.53,1455.18,156.58,163.33,281.65,303.6,222.48,223.42
15009,Boonville,IN,1780,10222.08,12003.05,5026.56,6269.08,2524.55,2862.49,1456.95,1564.99,526.36,565.38,443.68,502.91,245.65,243.8
15010,Brazil,IN,3013,10204.73,11373.92,5211.33,5687.45,2164.54,2747.88,1963.23,2027.55,352.91,365.58,247.14,264.62,253.89,252.04
15011,Bremen,IN,1380,7340.18,7948.11,3254.79,3419.62,1886.39,2211.79,1397.58,1458.75,237.85,244.78,382.4,429.5,176.83,179.07
15012,Charlestown,IN,1478,10799.19,12115.96,5854.43,6699.87,2302.7,2663.19,1178.26,1235.39,880.13,915.43,241.75,250.46,400.78,403.01
15013,Clinton,IN,3741,10274.32,10868.7,5331.96,5574.55,2121.9,2364.18,1840.96,1903.62,349.34,356.04,329.15,361.1,292.8,290.8
15014,Columbia City,IN,2122,8025.85,8954.39,3999.91,4479.44,1954.69,2310.23,1245.77,1308.09,297.79,312.33,307.16,321.11,220.02,219.38
15015,Columbus,IN,9161,8399.39,8989.76,4056.14,4337.47,1873.2,2179.28,1426.51,1441.69,270.84,274.05,486.3,457.94,276.18,281.26
15016,Connersville,IN,3564,9406.9,10130.84,5098.86,5341.41,1837.93,2155.38,1712.26,1826.44,269.69,289.14,166.36,188.78,316.73,312.91
15017,Corydon,IN,4611,9756.94,10859.29,5096.18,5489.89,2041.8,2609.84,1576.76,1654.18,420.65,441.89,300.26,323.08,326.34,328.56
15018,Crawfordsville,IN,4617,7712.99,8721.4,3801.79,4176.66,1961.01,2481.33,1156.67,1213.32,281.76,287.82,249.79,286.77,253.7,256.24
15019,Crown Point,IN,13208,9876.74,10584.34,5128.41,5580.84,2655.27,2872.85,1153.1,1180,564.43,579.35,132.16,122.13,245.23,244.99
15020,Danville,IN,8018,9276.47,9956.95,4651.05,5007.67,2158.96,2450.55,1380.42,1388.1,503.01,510.29,289.76,302.05,298.79,296.96
15021,Decatur,IN,2562,8113.08,9372.22,4157.42,4764.54,1743.88,2251.31,1509.55,1603.03,142.67,151.81,334.79,374.54,234.64,233.66
15022,Dyer,IN,7401,10663.9,11224.03,5410.76,5775.54,2941.92,3090.21,1228.31,1253,613.58,629.68,219.86,222.69,248.4,248.69
15023,East Chicago,IN,2620,11910.24,12540.89,6177.04,6583.28,2818.83,2973.89,1231.02,1271.22,1140.59,1174.61,67.59,67.07,256.45,259.24
15024,Elkhart,IN,10081,9099.25,9756.72,4500.56,5044.69,2738.84,2819.61,1065.07,1078.92,291.11,295.88,269.69,280.37,232.14,233.27
15025,Elwood,IN,1537,9538.02,10261.18,4792.01,4969.99,1945.42,2403.66,1999.32,2050.05,389.04,400.9,126.71,135.12,289.28,294.01
15026,Evansville,IN,28563,8920.48,10292.94,4487.69,5390.93,2227.67,2544.35,1245.88,1337.86,415.52,446.24,325.59,351.36,216.97,217.3
15027,Fort Wayne,IN,24012,8124.02,8855.59,3905.54,4387.13,2064.05,2234.22,1246.71,1303.79,300.92,313.4,359.57,367.65,247.13,248.03
15028,Frankfort,IN,3069,8914.81,9985.39,4728.87,5181.25,1948.47,2455.51,1257.77,1303.12,272.02,277.58,410.35,456.74,290.59,291.98
15029,Franklin,IN,6184,8756.02,9746.15,4115.15,4562.09,1986.26,2495.98,1699.68,1708.12,367.83,372.35,309.65,319.52,273.44,277.79
15030,Gary,IN,23444,11268.23,12006.96,5724.33,6241.28,2918.82,3094.79,1161.42,1191.48,925.53,951.07,167.63,160.88,283.06,283.33
15031,Goshen,IN,8669,7427.25,8177.55,3754.99,4201.93,1888.61,2137.79,1169.8,1192.39,158.59,162.66,254.48,276.13,198.43,198.54
15032,Greencastle,IN,3431,10524.63,11183.87,5631.22,5661.69,2098.24,2652,1781.87,1795.52,299.53,307.89,467.91,496.98,245.55,244.6
15033,Greenfield,IN,7043,9048.45,9834.55,4522.53,4959.5,2395.26,2713.56,1152.94,1163.46,352.41,357,370.9,376.86,243.53,245.62
15034,Greensburg,IN,2318,8272.73,8948.33,4161.53,4125.12,1427.07,1984.34,1853.87,1956.98,272.25,289.27,330.25,355.83,234.79,233.46
15035,Hammond,IN,7866,12632.29,12835.24,6794.24,6925.77,2964.46,3087.38,1126.25,1133.31,1195.02,1175.46,139.35,117.43,294.76,293.39
15036,Hartford City,IN,2050,9742.69,10804.11,5470.71,5989.74,2067.49,2444,1246.39,1328.06,331.76,351.16,342.88,392.8,295.12,295.68
15037,Huntingburg,IN,3496,8850.83,10290.59,4832.69,5600.95,1781.29,2277.9,1464.3,1569.44,357.98,384.05,244.06,269.66,178.89,182.89
15038,Huntington,IN,2373,8823.91,9653.8,4650.97,5035.47,1952.58,2270.27,1482.82,1573.85,291.07,304.06,246.74,267.38,223.34,222.58
15039,Indianapolis,IN,77963,9428.17,9815.68,4816.68,5006.36,2304.38,2490.27,1266.47,1273.66,462.18,465.9,330.77,336.23,242.06,241.29
15040,Jasper,IN,4417,8073.6,9430.74,4224.56,5039.71,1626.36,2003.2,1502.06,1608.81,296.47,315.39,213.12,235.93,211.22,219.68
15041,Jeffersonville,IN,9092,10345.33,11496.11,5492.12,6309.52,2406.47,2648.41,1222,1280.39,554.88,578.59,335.76,340.46,345.73,346.84
15042,Kendallville,IN,1561,8821.19,10021.5,4629.62,4992.99,1844.03,2532.31,1559.61,1656.95,240.11,249.93,287.61,319.7,269.92,270.91
15043,Knox,IN,2553,9017.23,9890.49,4470.51,4891.65,2239.48,2562.3,1468.83,1541.97,301.95,312.08,237.95,273.8,259.32,260.81
15044,Kokomo,IN,14501,9554.14,10354.4,4804.1,5396.72,2196.69,2375.78,1522.5,1523.88,399.13,403.17,322.02,342,301.66,304.86
15045,Lafayette,IN,18131,9157.66,10066.55,4787.92,5385.16,2139.62,2356.75,1278.5,1322.11,327.22,334.61,329.66,365.42,294.08,294.93
15046,Lagrange,IN,2106,7806.53,8630.48,3952.14,4271.42,1710.91,2090.56,1379.22,1461.42,139.88,145.56,296.96,324.93,310.67,308.57
15047,Laporte,IN,8122,8840.51,9527.36,3876.3,4354.72,2648.76,2800.51,1322.9,1357.07,497.01,511.1,243.54,255.81,230.52,230.63
15048,Lawrenceburg,IN,5417,8915.23,9507.58,4789.39,5168.6,2241.47,2402.03,1325.88,1359.42,231.71,237.17,140,131.21,168,182.95
15049,Lebanon,IN,3059,9474.53,10258.17,4585.59,4768.88,2230.81,2790.52,1521.1,1528.01,478.34,481.78,353.67,368.69,305.01,306.6
15050,Linton,IN,2176,10626.74,10801.92,5588.89,5287.4,1950.32,2297.1,2036.52,2087.75,303.18,316.45,458.86,509.13,289.7,292.41
15051,Logansport,IN,4162,9305.33,9985.28,4550.06,4714.6,2050.14,2419.12,1644.15,1731.14,505.83,531.92,298.98,329.1,269.39,268.7
15052,Madison,IN,6650,9055.53,10431.22,4745.35,5407.81,1816.34,2373.01,1585.81,1688.39,331.73,351.1,179.95,197.27,386.02,386.57
15053,Marion,IN,9591,8806.81,9738.92,4150.64,4581.43,2025.81,2348,1589.46,1691.86,444.02,471.57,294.12,339.78,300.33,301.82
15054,Martinsville,IN,4207,9460.71,10333.58,5028.79,5400.89,1964.95,2415.74,1425.27,1432.39,440.97,443.61,360.99,381.88,260.82,260.48
15055,Michigan City,IN,7252,8949.96,9508.95,4258.42,4699.94,2453.71,2521.19,1154.37,1178.14,533.28,549.77,276.03,283.03,273.63,275.63
15056,Monticello,IN,2958,9613.45,10731.11,5269.25,5773.95,1914.14,2379.24,1792.96,1893.31,233.56,245.08,86.52,98.5,298.79,303.92
15057,Muncie,IN,17838,8954.31,9829.91,4630.88,4948.1,2266.74,2687.03,1055.81,1125.02,407.43,426.52,281.43,324.11,312.25,311.93
15058,Munster,IN,17266,11369.27,11905.96,5860.66,6237.08,3123.66,3255.64,1185.51,1209.91,783.35,794.92,152.86,142.28,273.73,273.7
15059,New Albany,IN,9105,9831.57,11072.7,5270.87,6139.89,2330.55,2613.41,1236.32,1295.95,411.12,429.83,280.73,285.52,306.21,307.28
15060,New Castle,IN,4593,8641.77,9421.54,4653.99,4927.57,1983.82,2365.98,1280.09,1358.97,268.91,285.3,194.31,212.16,266.87,267.49
15061,Noblesville,IN,7790,9052.24,9790.07,4207.26,4688.13,2391.89,2638.04,1335.16,1343.49,430.67,437.98,385.82,381.35,289.97,288.78
15062,North Vernon,IN,2285,8980.38,9901.79,4824.88,5088.78,1719.45,2255.45,1460.49,1527.41,278.8,281.88,381.48,402.33,322.64,326.66
15064,Paoli,IN,1757,9669.55,11148.96,5111.4,5749.66,1536.58,2148.33,2091.44,2229.34,448.54,479.26,251.04,284.38,239.2,247.01
15065,Peru,IN,3263,9761.45,10403.58,5249.41,5643.91,2156.84,2274.22,1521.91,1599.07,264.74,273.97,278.94,319.48,277.88,276.75
15066,Plymouth,IN,3155,8348.05,9213.48,3975.39,4329.79,2407.47,2799.56,1118.88,1181.76,316.79,326.33,315.86,356.39,210.7,213.25
15067,Portland,IN,1845,8462.08,9571.2,4242.3,4654.18,1851.45,2354.57,1301.47,1389.29,315.12,329.38,503.82,579.58,233.33,238.44
15068,Princeton,IN,1715,8219.01,9400.2,4004.02,4703.06,1894.55,2184.37,1389.96,1493.04,358.07,384.55,375.8,426.65,193.51,201.76
15069,Rensselaer,IN,2126,9321.13,10147.25,5064.57,5634.38,1934.57,2122.66,1638.45,1688.28,255.38,263,122.02,126.13,310.98,310.61
15070,Richmond,IN,11168,9795.42,10749.82,5277.57,5525.54,2046.34,2578.46,1621.46,1732.8,283.41,303.39,305.25,338.15,260.58,259.79
15071,Rochester,IN,2282,9088.84,9619.26,4265.53,4311.47,2083.76,2361.38,1615.7,1711.87,315.15,335.09,541.99,627.08,247.18,247.08
15072,Rushville,IN,1901,9144.77,10150.64,4820.79,5051.22,1775.66,2419.18,1761.3,1852.34,279.92,288.38,267.32,293.8,249.16,243.89
15073,Salem,IN,2531,10111.98,11340.12,5399.63,5959.68,2087.55,2608.28,1555.83,1632.58,385.85,405.81,346.82,382.35,341.63,340.56
15074,Seymour,IN,4513,7866.36,8609.16,4267.42,4656.97,1624.62,1853.57,1285.05,1356.6,208.15,218.12,228.05,260.1,250.22,252.16
15075,Shelbyville,IN,3744,9707.61,10616.49,4905.82,5252.03,1913.67,2443.27,1860.27,1870.71,331.98,336.36,423.37,432.16,273.81,270.64
15076,South Bend,IN,23504,8545.82,8916.23,4220.1,4454.37,2505.21,2620.81,953.11,960.36,324.09,327.28,349,356.45,191.71,192.36
15077,Sullivan,IN,2693,9557.09,10154.77,4591.99,5019.47,2217.09,2287.9,1847.5,1914.54,398.97,415.16,187.46,203.2,299.47,301.2
15078,Tell City,IN,2600,9562.04,10576.53,5502.99,5927.94,1816.33,2226.63,1354.37,1454.14,379.51,407.53,274.59,310.6,248.12,247.45
15079,Terre Haute,IN,15934,10133.9,10898.52,5270.06,5751.59,2278.91,2459.62,1657.81,1715.05,329.07,339.12,301.62,328.79,300.2,302.36
15080,Tipton,IN,1792,9899.78,10597.91,5343.33,5639.43,1747.07,2132.93,2112.9,2111.54,273.36,274.51,165.82,172.73,280.15,278.21
15082,Valparaiso,IN,13850,9633.8,10302,4724.35,5149.12,2681.26,2898.52,1264.29,1294.61,466.18,480.84,232.03,209.63,249.74,249.16
15083,Vincennes,IN,6642,9670,11371.24,5117.8,6091.92,1884.12,2395.04,1553.17,1663.85,556.18,597.11,316.1,364.64,264.81,271
15084,Wabash,IN,3065,8014.17,8612.71,3674.53,3811.44,1882.92,2174.68,1651.3,1755.86,202.56,212.9,337.91,392.38,287.93,287.2
15085,Warsaw,IN,4423,8169.92,9093.15,4086.96,4645.44,1840.22,2058.58,1396.78,1478.33,361.84,385.24,252.36,286.77,241.2,243.08
15086,Washington,IN,3571,10322.32,11721.46,5545.37,6346.18,2207.9,2621.15,1727.57,1847.19,379.25,400.73,203.84,232.91,270.51,274.7
15087,Williamsport,IN,770,8507.65,9525.52,4237.52,5016.75,1822,1919.47,1647.25,1739.32,147.03,148.86,291.94,335.1,338.35,343.4
15088,Winamac,IN,2133,8782.44,9422.69,4613.76,4814.82,1952.61,2261.8,1579.58,1667.96,200.57,213.51,155.58,173.45,275.04,276.35
15089,Winchester,IN,1293,9716.08,10626.03,5027.35,5235.96,1801.94,2265.46,1555.12,1670.09,336.31,356.99,598.31,685.05,385.39,389.39
15091,Mishawaka,IN,2815,9360.08,9754.53,4741.13,4979.41,2768.74,2898.16,906.61,912.13,363.86,366.01,291.63,295.31,288.03,300.06
15093,Scottsburg,IN,2515,10069.78,11524.11,5282.69,6047.87,2205.68,2753.85,1338.91,1418.64,595.84,621.86,248.11,266.19,421.29,423.36
17001,Abilene,KS,2095,6382.9,7382.75,2891.07,3681.17,1481.94,1513.49,1454.34,1591.06,298.07,328.04,95.86,106.52,190.51,192.65
17002,Anthony,KS,617,8085.1,8653.49,4216.78,4571.18,1655.93,1674.45,1791.36,1949.33,103.88,113.91,,,275.48,292.25
17003,Arkansas City,KS,2079,7734.06,8460.33,3736.17,4226.7,1837.73,1870.45,1303.11,1414.64,183.43,200.53,403.19,473.66,253.16,255.68
17004,Ashland,KS,203,13784.04,13735.2,8771.66,8328.83,1752.14,1792.36,2582.65,2831.85,,,,,288.32,287.76
17005,Atchison,KS,2615,8283.34,8459.9,4463.54,4447.54,1579.13,1627.33,1500.62,1591.03,226.31,241.45,298.16,332.06,218.68,218.01
17007,Atwood,KS,484,11225.13,11844.34,5691.78,5928.14,1539.79,1577.11,3806.09,4152.01,,,,,246.77,246.79
17010,Belleville,KS,1356,7130.61,8436.56,3901.02,4994.59,1448.27,1495.23,1594.57,1727.86,51.33,55.05,48.03,57.45,134.54,137.17
17011,Beloit,KS,1883,9195.17,10912.51,5103.05,6578.42,2001.85,2040.2,1689.9,1843.02,18.6,20.13,188.96,216.39,211.5,211.66
17012,Burlington,KS,753,8922.03,9300.92,4901,4991.46,1404.65,1465.31,2031.36,2202.17,164.22,179.59,162.09,193.63,255.83,256.1
17013,Caldwell,KS,296,9130.42,8976.29,4847.31,4484.5,1278.73,1314.55,2305.74,2428.23,261.06,274.73,,,401.65,409.19
17014,Cedar Vale,KS,164,9448.82,10582.45,4885.09,5675.91,1473.81,1496.63,2058.83,2251.46,486.14,534.03,,,217.49,222.85
17015,Chanute,KS,2303,9618.02,10372.41,4777.86,5237.22,2061.22,2103.24,1977.07,2152.34,355.8,390.35,205.87,241.15,253.86,259.85
17016,Clay Center,KS,1594,7992.51,8769.59,3771.12,4272.92,1691.24,1745.39,2082.84,2273.54,80.73,88.7,90.73,108.61,366.03,370.21
17017,Coffeyville,KS,2757,8566.32,10002.21,4554.17,5644.26,1707.14,1824.64,1546.94,1695.57,245.49,267.63,227.33,272.1,268.84,271.45
17018,Colby,KS,1127,10465.82,11458.52,5766.41,6443.46,1784.42,1854.89,2413.11,2625.79,161.95,175.83,,,342.9,348.03
17019,Coldwater,KS,401,8655.84,7774.7,4722.72,3566.49,1603.63,1659.56,1847.9,2015.63,,,,,272.11,280.58
17021,Concordia,KS,1668,7684.53,8953,4008.61,4973.88,1423.51,1484.15,1881.07,2060.64,59.04,64.89,163.87,197.72,204.97,216.09
17022,Council Grove,KS,1020,8235.13,9584.7,4075.89,5167.26,2018.55,2101.6,1681.91,1824.59,174.08,190.58,55.97,66.32,238.84,241.96
17023,Dighton,KS,305,11252.89,11117.78,5271.26,4754.06,1719.97,1741.95,3816.31,4171.48,,,,,454.87,457.21
17024,Dodge City,KS,3236,7594.05,8248.31,3437.07,3873.84,2503.54,2568.03,1025.13,1119.41,160.77,175.95,213.38,254.67,259.77,262.04
17025,El Dorado,KS,2625,8163.01,8737.87,3619.65,4072.81,2367.34,2383.59,1208.07,1262.39,306.66,320.49,377.07,419.24,268.48,266.26
17026,Elkhart,KS,545,9752.94,10158.46,5237.76,5361.51,2599.15,2726.07,1375.15,1497.1,233.95,251.01,,,281.54,278.37
17027,Ellinwood,KS,465,11206.23,12000.33,4755.91,5215.49,2856.36,2870.86,3035.31,3317.4,207.86,227.77,136.52,162.4,235.16,234.59
17028,Ellsworth,KS,1263,10794.01,11657.77,5693.8,6243.49,1971.81,1979.55,2460.53,2698.52,122.9,135.13,274.58,323.03,291.19,289.94
17029,Emporia,KS,4862,7701.85,8338.22,3728.56,4130.56,2206.13,2293.57,1134.3,1220.84,157.36,171.97,219.05,259.54,241.86,246.68
17030,Eureka,KS,1422,10255.41,11560.49,5208.14,6307.69,2073.73,2034.38,1862,2009.09,613.55,672.51,261.8,296.43,255.98,257.7
17031,Fort Scott,KS,3367,8092.23,8702.21,3814.85,4227.26,1882.34,1903.19,1595.3,1708.31,277.83,302.12,242.88,280.51,278.8,279.95
17032,Fredonia,KS,1011,10183.99,11331.15,4844.49,5679.38,2126.75,2165.46,2131.15,2317.85,633.51,695.41,168.05,200.25,297.72,293.58
17033,Garden City,KS,2539,8025.18,8186.86,4344.85,4288.62,1917.63,1988.11,1372.31,1504.7,109.34,119.03,61.16,65.66,239.49,238.76
17034,Garnett,KS,1236,9549.77,10002.05,4417.63,4569.84,1668.7,1728.51,2692.67,2884.93,157.43,158.89,368.67,410.22,244.14,248.2
17035,Girard,KS,770,10315.85,12514.79,5180.31,6969.96,1755.2,1825.76,2254.22,2462.33,471.79,518.12,386.61,457.19,281.17,283.32
17036,Goodland,KS,997,10912.01,11255.09,5450.63,5469.97,1886.8,1934.65,2750.36,2980.63,186.04,200.4,146.7,163.17,511.26,523.79
17037,Great Bend,KS,4478,9556.81,9798.14,4516.39,4520.85,2608.9,2641.56,1852.77,2021.13,188.28,206.23,117.71,135.05,300.04,303.23
17038,Greensburg,KS,452,10401.28,8853.98,6143.85,4281.03,1462.97,1529.56,2211.57,2422.64,93.01,101.75,291.28,328.14,207.38,208.5
17039,Halstead,KS,582,8076.5,8801.44,3301.12,3816.99,2671.73,2736.8,935.89,989.17,129.54,136.87,637.39,722.76,359.9,359.45
17040,Hanover,KS,195,11802.49,15510.24,6905.66,10337.42,2334.75,2402.28,2159.73,2346.17,,,,,178.5,175.77
17041,Harper,KS,535,8539.45,9715.81,4040.79,5031.88,2006.38,2001.21,1908.48,2075.36,63.37,69.58,191.69,206.54,311.09,317.6
17042,Hays,KS,4064,9025.77,9610.01,4649.1,4903.2,1778.84,1868.93,1977.95,2166.54,205.28,224.52,116.66,140.71,339.92,345.02
