HRR #,HRR name,State,Medicare enrollees (2011),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2011)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2011)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2011)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2011)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2011)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2011)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2011)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2011)"
262,Tupelo,MS,47491,8595.2,9730.03,3815.94,4517.09,2050.05,2158.51,1268.23,1433.2,648.68,733.82,459.03,536.59,351.62,350.62
274,Billings,MT,65032,7262.58,7521.22,3351.21,3448.85,1574.31,1595.81,1666.76,1759.96,169.38,179.27,228.82,259.54,242.03,247
275,Great Falls,MT,16864,7714.03,8031.53,3668.55,3812.54,1938,1960.54,1403.63,1515.88,201.51,216.71,210.05,225.26,263.62,268.88
276,Missoula,MT,47505,6951.07,7341.76,3075.6,3275.85,1601.06,1638,1531.47,1638.93,214.85,229.02,251.3,279.17,235.03,240.59
309,Asheville,NC,96108,7777.15,8335.7,3516.82,3838.15,2140.75,2315.51,1070.82,1119.14,391.64,408.34,380.83,375.76,267.11,269.94
311,Charlotte,NC,220941,8578.97,9108.6,3908.91,4198.68,2470.49,2644.96,1079.4,1114.82,449.07,466.59,410.5,411.21,263.06,274.03
312,Durham,NC,134290,8376.8,8705.8,4124.26,4168.89,2200.26,2408.61,1204.22,1257.9,308.66,320.84,299.18,314.61,242.3,242.98
313,Greensboro,NC,46724,7991.07,8428.36,3898.48,4086.4,2172.86,2364.76,798.25,825.37,437.9,453.45,439.66,456.43,240.86,240.7
314,Greenville,NC,102393,8675.51,8957.94,4199.7,4128.22,2525.56,2784.99,1075.43,1130.92,304.55,319.5,327.48,356.62,250.77,251.36
315,Hickory,NC,34058,8129.33,8734.81,3559.71,3904.68,2286.65,2505.67,1026.16,1073.11,420.27,441.66,533.18,503.16,304.35,305.52
318,Raleigh,NC,171480,8830.46,9318.69,4195.45,4365.23,2605.31,2881.27,1078.5,1103.41,376.25,384.97,337.02,349.42,245.77,245.83
319,Wilmington,NC,57968,9084.56,9599.02,3931.66,4037.26,2887.25,3230.85,1106.68,1148.29,398.41,412.31,513.9,515.53,254.92,256.94
320,Winston-Salem,NC,94699,9196.6,9696.09,4438.73,4602.93,2236.46,2488.93,1306.04,1376.31,516.69,546.32,404.42,385.68,293.66,294.17
321,Bismarck,ND,28148,7443.47,8172.93,3540.53,3999.97,1826.42,1892.02,1688.17,1860.66,121.57,133.62,80.21,97.46,199.88,200.65
322,Fargo/Moorhead MN,ND,49123,7543.72,7927.02,3661.23,3873.99,1633.04,1693.49,1685.6,1749.31,162.54,168.24,193.61,225.76,216.44,219.85
323,Grand Forks,ND,16712,7932.99,8313.61,3960.66,4152.84,1416.57,1489.62,2101.33,2190.83,135.44,138.48,95.42,112.45,242.76,244.82
324,Minot,ND,15760,7077.73,7757.39,3512,3894.06,1273.48,1342.95,2024.77,2238.54,66.6,72.55,57.26,62.16,158.67,160.55
277,Lincoln,NE,70769,8448.99,8994.37,4005.49,4357.05,2083.99,2164.24,1628.48,1703.39,246.53,254.11,236.4,264.39,256.68,257.28
278,Omaha,NE,135130,8679.88,9030.17,4261.4,4455.55,2017.93,2084.15,1590.76,1651.12,304.27,310.78,265.17,283.89,243.05,245.06
281,Lebanon,NH,57681,8307.9,7479.68,4269.04,3490.64,1149.15,1173.33,2122.1,2045.97,413.41,404.08,197.56,202.1,175.35,174.51
282,Manchester,NH,98464,8864.96,8689.86,4383.21,4328.01,1936.88,1941.52,1597.55,1509.36,482.4,458.19,273.42,260.13,198.89,196.85
283,Camden,NJ,328825,11003.89,10382.45,5237.02,4985.17,3757.17,3542.35,1028.52,935.68,395,359.4,370.39,345.69,218.65,216.82
284,Hackensack,NJ,127533,11748.28,10261.63,5996.06,5103.94,3802.07,3494.23,1160.85,977.27,368.97,310.22,241.39,199.95,211.02,208.81
285,Morristown,NJ,106879,10251.75,9414.14,4927.64,4512.14,3556.92,3278.32,922.08,834.37,341.41,309.65,304.72,282.06,193.61,192.43
288,New Brunswick,NJ,96696,10917.69,9947.29,5269.11,4737.12,3828.58,3532.74,1047.58,952.04,335.47,306.44,245.92,229.77,204.43,202
289,Newark,NJ,113483,11827.5,10399.06,6212.36,5285.44,3797.88,3489.21,1119.32,999.64,325.98,290.55,230.87,204.7,212.48,210.55
291,Paterson,NJ,37723,11684.86,10199.95,5948.41,5019.46,3804.14,3506.05,1124.11,970.53,319.67,271.36,290.62,238.72,231.47,229.38
292,Ridgewood,NJ,44003,11216.76,9990.77,5492.8,4812.69,3800.23,3515.75,1088.75,923.37,375.68,317.65,240.86,204.13,226.79,225.78
293,Albuquerque,NM,127773,7309.59,7302.43,3402.94,3304.33,1870.84,1917.8,1017.53,1033.97,387.41,393.97,371.12,388.42,259.37,263.08
279,Las Vegas,NV,121748,11360.35,10827.07,5515.73,5277.23,3487.94,3415.37,773.65,701.11,826.49,737.75,560.86,484.7,255.45,252.56
280,Reno,NV,73086,8315.91,8016.56,4030.66,3846.22,2237.34,2199.43,1143.52,1075.78,311.09,296.07,287.05,290.61,279.58,282.27
295,Albany,NY,176449,8378.68,8489.56,4132.9,4202.5,2528.21,2551.67,1002.37,1013.54,304.64,305.66,209.5,214.16,207.25,206.69
296,Binghamton,NY,39722,7539.15,7978.21,3662.54,3876.7,1955.04,2085.27,1270.26,1335.35,292.79,307.29,146.38,160.34,233.19,233.37
297,Bronx,NY,54463,13678.37,10104.84,8394.18,5523.14,3338.63,2998.69,1088.7,917.16,425.03,356.1,194.38,157.33,233.34,230.92
299,Buffalo,NY,77461,8187.63,8399.6,4143.5,4245.23,2198.59,2300.74,968.31,987.86,462.77,462.58,198.32,188.16,224.11,225.56
300,Elmira,NY,34242,8113.43,8884.12,4100.79,4643.79,2264.07,2373.31,1169.59,1246.47,267.54,285.14,113.9,131.17,236.95,237.18
301,East Long Island,NY,389612,12290.84,10384.11,6129.21,4928.41,4400.55,3952.78,930.04,789.01,471.95,400.2,174.13,135.57,215.99,213.77
303,Manhattan,NY,311902,13575.7,10502.69,7349.8,5008.27,4241.1,3830.04,1014.85,856.05,601.19,505.17,150.88,121.35,236.75,232.99
304,Rochester,NY,62039,7285.27,7744.16,3641.26,3927.02,1835.97,1933.5,1059.42,1111.72,377.97,395.85,175.2,180.89,215.25,213.89
307,Syracuse,NY,101361,8204.76,8302.01,4107.19,4045.7,2461.97,2591.05,961.35,981.44,347.15,350.05,101.98,108.96,246.71,246.47
308,White Plains,NY,109714,11085.23,9577.92,5742.04,4785.93,3600.47,3291.59,996.31,846.4,429.38,364.56,168.41,144.71,176.12,174.81
325,Akron,OH,46211,9667.14,10403.57,4985.39,5458.48,2206.69,2365.54,1351.73,1422.26,448.59,471.53,425.09,434.08,235.87,234.68
326,Canton,OH,46838,9111.26,10028.45,4538.56,5205.56,2420.98,2533.81,1226.11,1305.37,365.08,386.82,322.92,353.85,236.28,235.66
327,Cincinnati,OH,117924,9749.94,10209.88,4764.01,5118.74,2462.61,2545.09,1227.88,1257.06,537.54,548.84,559.2,525.26,192.1,207.89
328,Cleveland,OH,175949,9861.36,10591.27,4915.33,5400.96,2324.63,2432.75,1456.81,1528.44,445.71,466.72,494.63,516.01,211.65,230.32
329,Columbus,OH,215273,9891.08,10244.51,4966.64,5140.43,2296.98,2417.95,1370.19,1404.34,549.85,557.12,436.86,452.44,275.62,274.87
330,Dayton,OH,89332,9527.74,10127.8,4597.13,4995.13,2493.75,2634.94,1187.46,1228.61,551.89,570.32,432.86,433.7,262.09,261.83
331,Elyria,OH,23894,10424.9,11466.62,5501.89,6282.25,2458.48,2575.87,1473.94,1543.28,390.69,408.49,381.56,407.07,217.11,246.79
332,Kettering,OH,31574,10099.42,10546.91,4702.74,5049.37,2710.37,2801.75,1120.48,1147.4,738.22,757.77,581.95,540.8,235.37,243.02
334,Toledo,OH,84714,10014.82,10323.73,5123.1,5313.57,2390.45,2481.47,1412.39,1444.51,391.37,398.9,438.26,426.76,253.76,251
335,Youngstown,OH,54687,9935.86,10921.45,5061.07,5773.68,2668.14,2808.52,1259.51,1341.11,407.09,432.86,269.41,287.95,279,279.97
336,Lawton,OK,23046,9143.89,10184.11,4227.59,4866,2016.65,2127.96,1160.02,1270.25,1148.27,1261.73,348.17,421.53,277.42,277.8
339,Oklahoma City,OK,191437,9545.13,10394.57,4308.54,4819.39,2180.23,2274.15,1200.81,1290.59,1092.65,1175.19,522.12,600.15,281.81,282.49
340,Tulsa,OK,130407,9122.24,10016.27,4000.11,4524.79,2246.19,2350.42,1052.93,1134.25,1009.42,1092.15,610.23,714,249.63,250.56
341,Bend,OR,24672,7515.65,7159.92,3212.16,2956.5,2393.06,2399.75,941.02,874.07,319.36,292.76,384.62,365.04,229.07,230.83
342,Eugene,OR,64311,7396.7,7086.76,3517.53,3261.35,1936.78,1954.48,1086.89,1027.18,287.26,270.58,291.59,293.35,258.79,259.11
343,Medford,OR,55290,7325.96,7225.08,3395.56,3321.74,2027.06,2065.1,1116.56,1058.24,260.3,247.4,241.92,248.25,254.83,254.47
344,Portland,OR,140416,8009.58,7561.38,3907.93,3567.05,1803.73,1826.43,1357.43,1270.36,353.9,328.36,358.25,339.88,223.18,220.41
345,Salem,OR,14653,7568.85,7347.96,3495.72,3344.19,2092.6,2134.68,1086.26,1010.7,350.3,326.68,300.89,290.71,233.66,230.41
346,Allentown,PA,129663,10033.85,10066.49,5177.68,5248.87,2757.62,2790.91,1237.74,1164.04,378.66,366.07,268.9,277.79,219.25,218.43
347,Altoona,PA,24668,9683.11,10493.54,4667.48,5211.31,2277.54,2349.57,1484.7,1583.05,536.88,570.57,480.11,534.89,225.78,227.04
350,Danville,PA,48956,8353.37,8854.95,4290.44,4560.73,2009.46,2083.55,1234.52,1330.61,357.19,384.75,227.86,256.14,245.04,245.85
351,Erie,PA,69510,8909.32,9636.64,4507.59,4997.76,2186.54,2267.95,1353.02,1452.17,403.09,428.4,204.28,229.32,269.41,271
352,Harrisburg,PA,92135,8912.48,9318.67,4506.43,4744.22,2429.23,2489.9,1203.41,1261.54,260.64,271.07,297.08,331.36,213.65,213.55
354,Johnstown,PA,13402,10567.02,11318.16,5588.35,6061.17,2344.18,2400.83,1253.42,1344.48,568.28,611.67,514.1,579.28,262.01,265.3
355,Lancaster,PA,61522,8490.55,8798.88,4040.81,4342.06,2412.29,2440.03,1169.16,1160.34,297.17,293.84,360.46,350.25,207.68,207.47
356,Philadelphia,PA,308547,10964.25,10367.92,5334.35,5021.65,3406.44,3255.52,1159.92,1087.58,503.76,472.52,362.45,335.14,213.44,213.37
357,Pittsburgh,PA,174171,10032.87,10907.58,5191.83,5758.34,2361.74,2460.32,1285.6,1379.47,556.74,596.74,392.55,431.87,222.03,244.66
358,Reading,PA,55237,9753.83,9970.21,5113.48,5263.61,2694.94,2717.58,1145.75,1162.71,391.08,398.5,217.95,229.56,204.49,206.06
359,Sayre,PA,22901,8001.56,8606.85,4207.59,4602.49,1959.81,2033.75,1191.63,1284.73,238.68,257.11,158.74,178.68,241.32,242.39
360,Scranton,PA,40053,9638.54,10303.83,4774.51,5255.89,2747.38,2792.39,985.08,1051.78,510.45,550.89,375.6,404.99,239.58,239.84
362,Wilkes-Barre,PA,30083,9753.92,10462.78,5003.7,5497.62,2582.49,2639.67,964.52,1037.26,676.67,734.17,287.85,308.9,241.04,239.91
363,York,PA,41910,8992,9010.87,4557.23,4500.79,2494.42,2516.63,1205.44,1229.05,254.92,261.72,267.45,287.46,210.97,210.16
364,Providence,RI,91017,10082.25,9382.55,5072.21,4594.82,2614.06,2559.63,1265.44,1177.05,570.82,532.91,371.78,333.62,183.97,183.76
365,Charleston,SC,118173,8912.72,9486.83,3730.47,4099.05,2846.32,2952.75,1117.71,1166.18,434.23,451.43,547.73,589.83,253.65,249.65
366,Columbia,SC,120596,8640.29,9215.12,3889.24,4215.63,2557.67,2675.09,1017.48,1080.04,397.74,420.56,548.49,599.88,260.09,255.7
367,Florence,SC,42610,8839.72,9753.93,4121.38,4693.91,2276.94,2427.75,1226.85,1321.25,288.7,309.56,696.58,785.18,287.85,283.74
368,Greenville,SC,91770,8753.2,9187.9,4037,4332.3,2553.3,2687.47,1031.57,1045.96,376.65,378.72,486.24,480.27,266.27,261.29
369,Spartanburg,SC,37603,8597.74,9234.94,4106.1,4495.96,2161.47,2356.39,1087.65,1130.16,367.86,376.57,610.17,616.34,269,264.1
370,Rapid City,SD,24607,7452.39,7441.08,3834.77,3747.51,1787.42,1849.12,1310.39,1314.78,156.13,155.87,92.88,98.88,237.21,239.51
371,Sioux Falls,SD,98804,7742.72,8122.74,3759.34,3942.21,1740.87,1815.76,1725.03,1817.02,126.73,133.88,174.68,192.52,229.81,233.19
373,Chattanooga,TN,70266,9212.77,10128.25,4069.92,4734.68,2532.49,2664.49,1091.13,1158.95,727.98,774.81,488.1,500.74,315.1,312.1
374,Jackson,TN,44720,9615.8,10669.61,4568.45,5293.23,2338.46,2458.2,1157.42,1254.39,1013.12,1107.24,223.08,247.26,322.1,319.25
375,Johnson City,TN,26524,9171.85,10229.51,4496.56,5186.16,2387.19,2525.86,995.72,1093.76,582.2,647.09,411.79,485.28,311.78,311.86
376,Kingsport,TN,45986,9272.19,10578.72,4410.24,5304.08,2241.79,2421.13,1101.88,1213.75,932.7,1031.13,264.81,304.96,366.52,364.4
377,Knoxville,TN,129095,8833.76,10058.17,3841.44,4696.88,2454.04,2562,1091.35,1217.16,876.27,976.3,278.72,332.5,310.55,307.25
379,Memphis,TN,162367,9396.31,10068.43,4479.38,4915.68,2581.59,2667.34,1017.9,1080.18,647.84,695.26,375.87,418.13,290.17,287.35
380,Nashville,TN,237676,9488.35,10346.93,4514.19,5117.63,2502.97,2650.89,1066.71,1124.11,830.21,870.78,304.6,320.16,287.54,284.95
382,Abilene,TX,39923,9209.07,10197.46,4072.18,4719.06,2155.22,2266.14,1294.57,1406.95,989.4,1041.88,445.29,519.02,279.27,279.61
383,Amarillo,TX,46976,9323.79,10240.99,4104.74,4572.12,2610.17,2885.52,953.69,1030.56,882.68,941.2,509.54,550.25,274.51,275.38
385,Austin,TX,118480,9707.04,10146.63,4220.32,4563.67,2925.52,2971.12,933.02,951.39,881.94,897.81,507.98,533.06,253.89,250.69
386,Beaumont,TX,45694,10488.23,11379.03,4533.44,5163.66,2724.61,2814.92,1111.96,1185.87,1292.84,1360.85,562.01,586.88,267.41,267.41
388,Bryan,TX,20835,9437.86,9881.48,4342.63,4609.29,2379.03,2464.29,1102.8,1143.09,1034.85,1063.06,343.11,368.77,232.61,230.58
390,Corpus Christi,TX,40217,11290.27,12105.07,4771.95,5241.14,3043.37,3141.55,1084.11,1158.73,1536.44,1646.16,518.39,584.53,283.18,279.84
391,Dallas,TX,329381,11082,11552.29,4856.01,5215.01,2974.66,3020.98,1027.63,1047.85,1431.96,1451.16,563.03,580.92,247.66,256.55
393,El Paso,TX,77603,8690.14,9206.94,3808.16,4091.38,2332.34,2397.2,888.83,945.21,896.2,957.5,405.34,451.11,294.37,293.91
394,Fort Worth,TX,136225,11044.98,11588,5018.94,5465.65,3051.11,3092.22,962.69,987.49,1162.72,1173.64,638.1,648.58,246.61,259.37
396,Harlingen,TX,41885,11788.16,12060.14,5087.85,5083.89,2893.59,2982.18,1061.35,1103.36,1776.33,1859.54,315.05,353.28,329.76,324.14
397,Houston,TX,385436,11468.3,11646.25,5286.38,5421.65,3033.4,3080.39,1269.34,1275.57,1233.05,1222.57,383.04,383.99,252.47,250.68
399,Longview,TX,22848,10324.91,11393.41,4635.74,5376.99,2500.82,2596.74,1086.97,1182.46,1314.6,1409.69,499.27,541.19,305.07,306.11
400,Lubbock,TX,69859,10129.28,10830.97,4640.4,4997.98,2194.63,2325.19,1389.83,1480.29,1012.43,1063.29,615.74,691.97,292.26,293.04
402,McAllen,TX,43899,13150.45,13367.25,5946.48,5766.4,3126.85,3273.19,1145.87,1221.69,2021.85,2133.76,167.57,194.39,329.2,321.99
406,Odessa,TX,32193,9182.01,9579.29,4331.6,4467.16,2117.86,2312.58,1018.28,1051.77,919.1,933.46,564.61,581.23,225.69,228.7
411,San Angelo,TX,20796,8824.84,9761.79,3863.11,4323,2011.51,2178.74,1386.9,1528.94,838.17,909.28,501.93,604.94,233.79,233.42
412,San Antonio,TX,202620,9815.03,10296.83,4329.22,4580.85,2910.9,2995.6,950.14,1011.82,896.8,948.02,446.18,481.58,260.5,257.01
413,Temple,TX,30355,9642.88,10191.78,4502.06,4778.75,1845.86,1933.81,1612.14,1701.67,929.65,969.58,547.13,611.99,245.93,244.73
416,Tyler,TX,72011,10262.47,11297.86,4402.47,5149.07,2558.4,2643.81,1425.11,1538.81,1121.65,1183.11,457.28,491.86,313.77,312.55
417,Victoria,TX,19499,10159.19,11151.12,4723.18,5400.2,2608.11,2667.21,1342.53,1468.86,854.1,912.81,381.82,458.99,245.88,243.02
418,Waco,TX,34487,8744.49,9495.04,3784.25,4292.45,1954.02,1995.18,1319.02,1408.74,871.3,907.98,547.77,623.49,265.45,264.96
420,Wichita Falls,TX,26474,10486.67,11077.72,4785.49,5191.92,2433.86,2545.14,1234.68,1281.67,1304.97,1326.01,494.58,502.78,275.23,274.29
999,United States,US,25661189,9719.94,9719.94,4638.57,4638.57,2696.24,2696.24,1194.7,1194.7,584.68,584.68,360.32,360.32,245.43,245.43
421,Ogden,UT,25499,8321.08,8773.79,3202.58,3527.24,2310.72,2339.89,1039.75,1060.78,596,607.45,830.54,905.53,353.64,355.72
422,Provo,UT,21985,8942.55,9334.07,3739.01,4039.98,2372.86,2384.37,973.51,995.09,947.02,963.53,584.76,634.3,357.47,357.93
423,Salt Lake City,UT,118279,8221.86,8436.57,3610.79,3666.76,1948.76,2019.17,1215.3,1250.57,657.95,670.19,476.4,516.73,327.42,330.35
426,Arlington,VA,143088,8394.52,8198.93,3593.9,3605.2,2804.04,2677.26,957,911.72,421.54,401.58,440.68,426.63,174.42,172.97
427,Charlottesville,VA,67711,7919.5,8183.23,3963.09,3995.32,1816.99,1926.2,1382.18,1453.05,301.41,313.31,257.27,294.63,191.19,191.64
428,Lynchburg,VA,33746,7712.8,8395.82,3742.51,4232.44,2153.98,2212.24,877.9,943.13,367.98,396.79,342.88,384.42,228.71,228.73
429,Newport News,VA,60689,7871.91,8390.88,3326.22,3634.03,2571.92,2685.86,1133.74,1184.54,396.62,413.64,208.44,235.54,234.97,235.46
430,Norfolk,VA,116433,8278.23,9009.15,3603.07,4079.34,2670.3,2813.21,1066.09,1121.22,460.56,482.93,238.63,269.83,250.59,250.51
431,Richmond,VA,164601,8459.15,9030.68,4104.99,4492.11,2432.81,2575.04,990.5,1009.73,394.63,401.34,313.81,333.09,229.31,228.13
432,Roanoke,VA,86468,8230.04,9008.63,3982.18,4425.27,2185.54,2358.69,1071.02,1151.97,466.14,504.39,251.11,294,272.71,273.56
435,Winchester,VA,47478,8059.26,8332.74,4048.16,4146.9,1960.93,2084.71,1140.01,1156.55,282.99,286.29,425.21,451.27,201.72,204.19
424,Burlington,VT,73592,8016.08,7565.99,4142.03,3570.98,1582.07,1674.08,1559.62,1576.5,362.54,361.52,176.16,180.48,197.87,198.14
437,Everett,WA,47376,8057.69,7737.71,3775.98,3547.66,2094.65,2118.36,1368.16,1289.13,311.51,286.24,267.64,255.3,217,214.76
438,Olympia,WA,36632,7893.46,7551.02,3870.06,3593.9,2097.46,2110.02,1161.31,1101.1,302.11,285.66,233.05,227.4,209.79,209.16
439,Seattle,WA,216139,8024.89,7661.09,3789.57,3584.9,2212.14,2188.11,1245.03,1152.57,313.02,289.18,259.97,241.74,198.7,196.84
440,Spokane,WA,154853,8050.46,7974.79,3766.45,3627.6,2080.67,2163.4,1375.82,1359.06,320.66,311.91,238.01,241.46,256.65,257.26
441,Tacoma,WA,60167,8622.53,8281.66,4288.19,4069.01,2380.54,2387.42,1103.17,1019.82,312.27,288.75,315.48,293.82,211.97,209.24
442,Yakima,WA,26801,7924.32,7758.85,3885.85,3756.72,1901.88,1912.29,1498.44,1452.21,210.88,205.09,192.47,197.28,239.2,238.95
446,Appleton,WI,20678,7484.87,7898.27,3455.7,3760.76,1845.64,1896.56,1440,1470.02,174.27,177.54,357.76,377.09,202.23,203.04
447,Green Bay,WI,45719,7715.37,8189.26,3652,3990.26,1817,1888.71,1474.37,1503.64,182.91,187.17,375.46,401.14,200.17,200.3
448,La Crosse,WI,30478,6843.88,6829.44,3399.98,3259.2,1567.51,1657.52,1436.05,1457.63,102.18,105.35,160.29,168.39,187.15,189.15
449,Madison,WI,98334,7684.49,7483.24,3879.18,3672.52,1546.98,1612.81,1374.79,1333.43,256.25,243.94,427.34,416.12,189.13,189.57
450,Marshfield,WI,36625,7851.72,8049.6,3937.03,4031.53,1962.35,2014.78,1344.77,1369.59,159.02,161.55,218.7,238.4,214.83,215.02
451,Milwaukee,WI,218998,8962.27,9074.36,4456.99,4575.71,2240.98,2289.13,1332.67,1302.13,347.45,337.26,372.5,358.8,209.87,208.81
452,Neenah,WI,16567,7634.58,8001.72,3616.92,3870.49,1779.52,1848.06,1458.78,1476.79,211.36,214.58,326.26,348.39,240.94,238.6
456,Wausau,WI,20561,7789.17,8176.28,3647.29,3915.2,1970.06,2034.99,1455,1478.63,174.39,176.55,329.05,356.99,191.75,190.64
443,Charleston,WV,91663,9063.81,10125.83,4590.6,5307.28,2234.8,2368.47,1241.1,1373.66,453.21,503.62,246.28,273.99,292.85,296.98
444,Huntington,WV,39931,9905.34,10731.33,4937.15,5427.44,2334.83,2582.9,1376.75,1442.3,570.4,600.55,380.04,361.79,319.12,323.12
445,Morgantown,WV,42154,9129.92,9935.92,4619.23,5062,1991.07,2082.37,1414.95,1558.91,319.21,348.89,503.23,598.69,280.21,283.15
457,Casper,WY,24432,8083.42,7873.27,4129.35,3892.09,1909.99,1900.56,1212.45,1230.68,224.3,227.38,258.96,263.63,329.09,335.8
