HRR #,HRR name,State,Medicare enrollees (20% sample) (2009),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2009)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2009)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2009)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2009)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2009)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2009)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2009)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2009)"
262,Tupelo,MS,9020,8594.62,9792.49,3956.26,4660.31,1979.91,2127.55,1224.65,1391.21,582.47,662.83,474.21,568.15,377.69,386.02
274,Billings,MT,12344,7100.72,7575.36,3306.77,3545.06,1551.9,1666.16,1559.52,1639,193.71,203.36,206.2,235.37,264.12,267.04
275,Great Falls,MT,3321,7459.44,8014.93,3634.17,3958.8,1908.12,2033.51,1163.51,1236.33,245.72,260.69,243.97,253.97,247.79,253.77
276,Missoula,MT,8406,6784.99,7321.04,3089.16,3398.01,1635.63,1734.8,1340.61,1421.61,234.73,248.75,199.77,223.99,258.68,268.63
309,Asheville,NC,18190,7532.19,7932.1,3562.36,3795.24,1996.91,2104.99,980.7,1023.21,374.53,390.06,320.59,318.75,288.57,291.32
311,Charlotte,NC,41782,8439.68,8750.95,3917.35,4049.97,2327.9,2465.55,1047.61,1071.47,482.83,496.24,362.08,362.39,301.05,303.77
312,Durham,NC,25497,8073.23,8300.88,3966.64,3985,2073.25,2198.58,1143.13,1194.89,318.69,331.61,322.92,337.96,250.42,257.39
313,Greensboro,NC,8941,7843.23,8153.68,3733.88,3834.86,2022.55,2169.37,1038.41,1075.43,464.03,480.8,337.1,344.7,245.95,248.58
314,Greenville,NC,19091,8509.74,8732.3,4134,4139.93,2426.86,2542.86,1030.98,1084.85,326.83,343.85,351.52,383.22,253.61,255.32
315,Hickory,NC,6625,8169.06,8609.87,3615.75,3862.16,2118.17,2232.46,1040.24,1089.45,579.13,608.92,517.55,518.1,307.13,310.74
318,Raleigh,NC,32146,8612.36,8851.96,4206.75,4263.18,2431.26,2578.09,1036.86,1052.82,390.31,399,311.23,323.84,241.87,243.84
319,Wilmington,NC,10754,8650.34,8962.1,3754.83,3861.57,2760.02,2905.22,999.59,1041.24,436.36,453.73,426.28,421.22,276.36,278.57
320,Winston-Salem,NC,18282,8723.09,9097.33,4205.29,4343.66,2203.24,2348.32,1132.89,1194.72,528.6,558.87,358.69,353.88,293.31,296.99
321,Bismarck,ND,5802,6484.53,7595.2,3020.33,3726.21,1595.9,1745.04,1462.06,1681.18,136.33,157.18,58.69,69.33,214.22,218.41
322,Fargo/Moorhead MN,ND,10551,6828.24,7584.25,3279.68,3758.22,1690.45,1801.21,1269.19,1375.98,167.14,178.6,211.65,250.24,210.29,214.66
323,Grand Forks,ND,3537,7422.06,8146.6,3854.09,4229.64,1353.65,1450.93,1786.94,2004.41,128.99,140.1,115.32,133.21,200.81,203.18
324,Minot,ND,3257,6347.98,7296.64,3252.4,3792.15,1215.64,1346.69,1611.49,1863.34,67.35,76.16,56.2,66.03,165.73,172.22
277,Lincoln,NE,13682,8225.38,8829.58,3950.23,4329.67,2000.17,2125.76,1544.88,1607.69,237.49,243.67,233.22,258.79,268.61,269.65
278,Omaha,NE,26632,8002.26,8479.09,4026.76,4312.77,1892.07,2000.47,1360.73,1412.4,282.98,290.59,207.06,222.85,235.96,240.13
281,Lebanon,NH,11055,8124.07,7298.6,4184.79,3475.43,1140.26,1165.87,2057.27,1929.57,426.84,405.27,174.32,175.67,164.72,165.26
282,Manchester,NH,18026,8347.53,8100.37,4000.8,3924.34,1896.18,1885.38,1476.03,1366.71,530.77,495.04,241.74,227.41,213.21,210.23
283,Camden,NJ,63941,10867.87,10134.45,5321.54,4995.68,3618.28,3363.16,923.71,838.7,439.56,400.94,338.95,311.42,225.72,224.54
284,Hackensack,NJ,24883,11171.18,9636.04,5763.15,4862.66,3616.17,3246.42,1074.76,905.78,357.46,301.55,198.18,158.84,203.55,201.6
285,Morristown,NJ,20706,9917.19,9009.28,4834.99,4390.02,3441.2,3123.39,824.85,746.22,374.82,338.99,257.54,226.82,177.73,178.83
288,New Brunswick,NJ,18564,10655.22,9640.61,5303.75,4752.44,3664.76,3330.86,946.86,862.19,353.34,323.85,212.37,196.56,184.83,185.84
289,Newark,NJ,22797,11322.92,9817.78,5971.06,5015.84,3605.98,3252.42,1048.66,930.44,343.95,304.63,234.86,201.61,200.17,199.76
291,Paterson,NJ,7404,10703.68,9330.48,5414.85,4635.27,3478.11,3117.62,1035.99,893.12,331.16,281.26,247.61,200.79,239.38,244.96
292,Ridgewood,NJ,8448,11387.75,10170.78,5816.95,5191.64,3704.12,3360.11,1077.62,919.99,419.15,354.67,177.61,152.57,201.1,198.91
293,Albuquerque,NM,24046,7011.28,7107.99,3225.28,3198.44,1778.2,1842.09,977.98,1004.13,386.74,397.05,388.82,407.3,258.82,262.82
279,Las Vegas,NV,22608,11305.45,10893.97,5668.48,5503.21,3392.05,3333.19,732.01,671.68,877.06,793,388.77,334.19,281.7,279.1
280,Reno,NV,13623,7959.76,7664.65,3823.59,3662.26,2143,2088.17,1095.1,1031.08,304.78,287.64,285.67,287.65,280.94,282.64
295,Albany,NY,35589,8339.75,8464.97,4107.64,4167.84,2461.72,2496.08,1033.4,1053.77,355.07,361.06,187.88,192.67,197.08,195.7
296,Binghamton,NY,8553,7127.95,7616.3,3361.28,3556.73,1874.89,2048.7,1185.55,1266.24,312.36,333.15,176.31,193.08,232.5,234.25
297,Bronx,NY,10929,13504.98,9753.59,8627.18,5527.56,3275.42,2903.26,935.77,788.87,370.85,310.76,163,133.51,245.16,242.02
299,Buffalo,NY,16038,8091.72,8346.11,4206.82,4316.6,2110.02,2238.62,917.22,944.42,441.32,448.1,209.64,195.58,209.65,209.6
300,Elmira,NY,7217,7634.87,8398.68,3933.43,4445.28,2149.11,2287.94,1061.72,1137.52,237.69,255.55,67.68,78.16,217.65,221.64
301,East Long Island,NY,77118,12102.02,10075.22,6238.66,4918.28,4212.77,3743.59,819.68,696.36,482.61,410.86,158.86,124.86,214.49,211.14
303,Manhattan,NY,61725,13453.39,10196.4,7526.09,5025.76,4074.17,3607.63,939.59,794.79,585.44,493.71,143.25,111.98,228.82,227.81
304,Rochester,NY,12764,7362.45,7757.05,3735.98,3928.87,1782.07,1902.79,1052.42,1108.88,429.62,451.06,171.63,176.98,207.89,206.55
307,Syracuse,NY,20761,7725.88,8028.36,3810.96,3918.64,2305.7,2467.97,933.27,956.39,361.97,366.42,84.64,90.75,247.51,245.86
308,White Plains,NY,21675,11003.19,9372.29,5761.87,4716.38,3466.85,3125.07,1003.41,855.61,451.55,384.53,171.81,147.2,171.9,169.92
325,Akron,OH,10303,9207.37,9668.81,4779.49,5091.73,2202.43,2279.41,1179.52,1238.65,439.79,460.44,369.87,361.17,228.26,227.48
326,Canton,OH,10409,8662.28,9405.03,4395.43,4961.29,2267.98,2336.68,1188.23,1255.74,315.27,332.25,239.12,260.25,251.91,249.72
327,Cincinnati,OH,25643,9388.31,9781.35,4612.47,4927.85,2438.05,2534.79,1118.12,1135.48,507.94,514.06,469.67,427.42,238.37,237.27
328,Cleveland,OH,38487,9602.31,10099.19,4897.29,5233.3,2262.5,2348.8,1341.37,1383.42,437.75,451.03,432.24,449.08,222.86,223.12
329,Columbus,OH,47751,9341.69,9709.47,4737.98,4980.45,2219.72,2282.52,1221.22,1257.58,532.51,542.55,352.56,367.36,280.95,281.4
330,Dayton,OH,20576,9408.74,9889.06,4632.94,4993.86,2448.49,2517.77,1140.19,1178.46,567.35,584.54,358.37,353.34,260.62,259.27
331,Elyria,OH,5224,10475.81,11250.37,5582.54,6229.81,2614.57,2692.33,1295.01,1330.18,392.93,403.4,345.08,347.6,240.14,240.32
332,Kettering,OH,7705,9362.16,9688.33,4339.87,4595.28,2568.34,2644.54,985.74,1004.26,690.86,705.28,519.62,485.7,254.46,252.41
334,Toledo,OH,18350,9440.72,9682.53,4809.27,4964.39,2244.94,2291.36,1323.5,1369.69,399.85,412.64,421.44,402.81,234.25,233.01
335,Youngstown,OH,12739,9849.45,10579.3,5107.26,5633.98,2601.99,2699.31,1231.71,1294.72,397.2,416.88,228.19,246.72,286.94,286.61
336,Lawton,OK,4508,8902.39,9844.37,4174.36,4717.19,2050.56,2192.27,983.92,1065.39,1050.3,1140.06,400.16,488.08,275.63,279.57
339,Oklahoma City,OK,37376,9265.39,10243.9,4244.25,4843.02,2178.94,2311.27,984.93,1066.27,1121.95,1210.88,485.44,566.1,296.15,299.19
340,Tulsa,OK,25044,8942.37,9968.32,3899.41,4515.21,2191.88,2320.23,959.74,1037.49,1046.55,1132.61,611.92,728.18,278.49,281.86
341,Bend,OR,3945,7479.54,7176.86,3170.27,2951.46,2361.36,2375.77,1003.82,930.14,357,330.61,282.68,279.93,258.63,262.58
342,Eugene,OR,12265,7136.48,6929.37,3359.72,3220.36,1870.99,1902.2,1130.25,1046.7,285.64,265.07,231.95,235.54,237.75,237.56
343,Medford,OR,10278,6794.47,6632.35,3107.24,3000.38,1838.19,1880.52,1019.15,938.05,288.91,266.99,258.6,262.79,261.44,261.94
344,Portland,OR,25663,7868.41,7384.99,3846.37,3486.18,1749.54,1770.07,1327.95,1229.47,352.93,326.56,354.32,333.62,230.56,230.36
345,Salem,OR,2824,7056.55,6920.59,3348.47,3232.24,1942.95,1999.77,939.05,875.06,318.77,298.18,273.18,271.96,224.89,232.38
346,Allentown,PA,25522,9638.34,9682.45,5000.94,5008.01,2669.67,2697.53,1134.57,1139.27,373.43,378.16,240.6,239.02,219.73,218.2
347,Altoona,PA,5074,9617.2,10683.63,4750.8,5498.49,2149.6,2231.91,1448.67,1568.25,616.74,669.94,428.51,482.05,217.11,217.26
350,Danville,PA,9822,8156.19,8648.93,4277.09,4522.48,1887.29,1970.21,1213.1,1312.32,313.91,340,225.7,255.12,245.29,250.47
351,Erie,PA,14296,8750.1,9494.63,4417.32,4922.5,2123.46,2202.68,1326.93,1426.95,422.83,450.92,211.92,237.46,256.4,258.59
352,Harrisburg,PA,18609,8485.89,8897.31,4321.11,4578.05,2392.69,2450.76,1049.06,1100.76,254.03,265.19,258.08,287.14,202.84,202.74
354,Johnstown,PA,2768,10280.37,11140.15,5167.24,5642.23,2270.34,2333.73,1243.01,1352.6,598.15,649,651.74,777.4,269.53,272.81
355,Lancaster,PA,12051,8040.92,8336.5,3896.91,4176.95,2324.84,2369.11,980.05,965.23,289.12,283.77,344.4,332.85,193.82,194.34
356,Philadelphia,PA,55160,10640,9996.27,5259.25,4945.93,3256.52,3074.54,1074.76,996.84,504.45,467.54,352.49,322.32,210.11,208.55
357,Pittsburgh,PA,36459,9888.81,10705.48,5137.73,5680.37,2416.43,2508.86,1162.87,1252.38,537.38,575.85,367.57,404.71,246.79,248.42
358,Reading,PA,10753,9038.43,9347.1,4634.24,4854.29,2501.47,2544.26,1126.11,1146.86,369.01,377.49,202.46,211.59,220.99,223.78
359,Sayre,PA,4641,7409.42,8087.59,3909.94,4363.52,1776.81,1863.45,1114.11,1208.68,266.37,288.36,122.24,137.16,218.33,220.9
360,Scranton,PA,7918,9582.11,10207.65,4874.19,5285.81,2579.46,2647.22,977.77,1048.92,513.07,556.13,377.96,405.4,247.39,248.24
362,Wilkes-Barre,PA,6227,9224.64,9979.03,4251.95,4779.67,2693.08,2758.19,1026.86,1111.44,723.41,786.34,282.6,297.97,254.88,253.24
363,York,PA,8593,8651.05,8752.93,4434.94,4442.5,2338.22,2394.52,1140.38,1148.47,250.17,253.24,273.35,299,203.03,199.54
364,Providence,RI,17180,9600.18,8990.73,4769.83,4405.34,2521.79,2428.8,1180.42,1106.8,571.19,536.55,357.64,319.39,191.9,190.66
365,Charleston,SC,22206,8814.31,9340.98,3906.13,4216.33,2630.01,2760.62,1091.1,1136.45,524.11,545.25,400.28,425.42,267.04,262.75
366,Columbia,SC,22931,8345.2,8867.49,3755.67,4023,2435.76,2584.27,965.73,1017.53,421.36,441.71,527.13,565.14,267.41,264.74
367,Florence,SC,8069,8738.39,9544.99,4257.79,4765.99,2165.26,2318.3,1140.32,1215.6,329.69,351.02,579.49,629.65,302.81,306.82
368,Greenville,SC,17844,8433.27,8829.15,3971.37,4236.76,2389.74,2531.88,904.71,913.56,440.87,441.97,452.51,434.06,273.17,268.97
369,Spartanburg,SC,7270,8717.86,9205.21,4292.29,4620.91,2147.5,2266.03,1005.38,1050.24,419.98,429.01,559.4,549.07,293.35,289.39
370,Rapid City,SD,4832,6695.55,6958.06,3389.39,3458.17,1619.81,1762.47,1102.2,1134.4,155.64,160.27,149.1,159.09,258.45,260.96
371,Sioux Falls,SD,20492,7187.9,7755.05,3621.49,3950.29,1637.36,1781.67,1429.78,1497.53,122.8,129.22,156.88,169.67,226.95,230.23
373,Chattanooga,TN,14112,8915.13,9757.48,3936.22,4566.73,2381.08,2536.68,916.26,972.96,739.88,784.03,646.03,608.01,322.27,318.25
374,Jackson,TN,8886,9403.35,10464.16,4448.94,5156.08,2236.87,2366.35,1066.31,1157.79,1112.12,1216.23,201.55,235.13,349.07,348.82
375,Johnson City,TN,5245,9014.65,9988.32,4603.38,5232.88,2179.08,2308.44,918.64,1006.17,679.46,751.99,340.4,401.97,319.97,318.88
376,Kingsport,TN,9200,8843.88,9995.78,4148.84,4941.04,2167.7,2274.03,965.24,1068.24,962.22,1067.6,331.55,398.52,326.99,326.62
377,Knoxville,TN,25576,8915.24,10103.95,4025.15,4841.37,2426.44,2553.85,952.39,1058.63,963.96,1069.98,255.8,302.73,320.49,318.68
379,Memphis,TN,31529,9333.47,10055.34,4541.31,5047.63,2509.85,2574.91,938.87,997.74,669.4,715.45,361.01,406.17,311.81,311.39
380,Nashville,TN,45725,9449.59,10268.18,4664,5205.59,2391.98,2557.7,978.65,1034.86,870.5,917.24,278.88,290.26,288.7,287.35
382,Abilene,TX,7791,8879.94,9803.99,4031.88,4681.37,2117.2,2219.01,1188.68,1286.7,904.76,947.83,360.95,399.04,292.22,291.92
383,Amarillo,TX,9363,8968.41,9853.38,4014.62,4470.58,2420.92,2718.98,1014.09,1077.04,814.72,852.05,436.74,465.19,274.39,277.25
385,Austin,TX,21434,9589.13,10083.5,4190.88,4548.2,2818.37,2891.66,1010.53,1031.18,828.42,845.54,508.17,541.16,243.05,241.45
386,Beaumont,TX,9352,10241.23,11024.01,4420.18,4965.7,2661.45,2773.42,1134.41,1200.48,1296.31,1350.48,432.9,434.44,302.65,302.38
388,Bryan,TX,3908,9644.98,10298.55,4510.37,4964.94,2437.33,2551.37,1009.95,1044.56,1131.89,1162.24,281.68,301.17,258.71,259.25
390,Corpus Christi,TX,8160,10509.62,11341.09,4243.16,4692.94,2900.31,3019.15,993.49,1068.66,1530.36,1646.87,423.62,485.91,295.42,294.66
391,Dallas,TX,62256,11014.52,11398.12,4751.24,5045.5,2806.02,2866.74,1004.14,1013.04,1655.13,1660.89,508.85,523.29,302.95,303.45
393,El Paso,TX,15468,8196.39,8667.63,3728.14,3977.87,2204.51,2297.94,839.04,889.87,727.98,769.76,346.37,376.85,295.21,296.37
394,Fort Worth,TX,25993,10845.96,11247.92,4904.2,5249.62,2794.06,2846.59,938.76,951.14,1270.54,1268.88,637.54,634.53,334.11,332.7
396,Harlingen,TX,8371,12754.29,12897.76,5371.82,5140.24,2810.55,2949.11,1078.33,1124.29,2259.94,2350.35,275.7,315.4,338.51,336.69
397,Houston,TX,73072,11080.97,11292.85,5099.08,5287.99,2906.82,2930.07,1188.05,1195.12,1202.44,1194.21,404.32,404.29,272.16,272.56
399,Longview,TX,4242,9839.19,10807.96,4326.41,5017.89,2319.12,2461.05,1000.63,1059.98,1442.17,1517.21,467.71,467.74,302.11,302.81
400,Lubbock,TX,14134,9605.95,10435.44,4201.59,4653.5,2071.14,2225.77,1375.86,1470.05,1021.7,1079.56,629.3,702.34,309.53,312.89
402,McAllen,TX,8572,14575.99,14750.25,6052.05,5765.18,3165.64,3326.73,1132.92,1196.92,2828.94,2947.23,107.15,121.88,354.16,355.15
406,Odessa,TX,6397,8267.26,8667.12,3684.23,3834.62,1946.94,2140.04,944.04,978.15,904.75,923.68,532.71,530.27,235.98,238.78
411,San Angelo,TX,3937,8732.86,9680.54,3936.94,4453.71,2020.04,2235.04,1173.8,1263.23,879.61,937.38,459.49,527.6,260.35,264.09
412,San Antonio,TX,38825,9594.95,10087.47,4289.25,4530,2706.65,2819.68,880.71,935.19,994.17,1043.58,402.62,433.37,270.85,271.94
413,Temple,TX,5519,9002.12,9406.59,4165.82,4273.27,1692.35,1787.7,1589.57,1674.24,720.93,755.95,638.17,726.34,226.34,228.26
416,Tyler,TX,13904,10188.55,11075.52,4418.64,5023.44,2558.48,2712.1,1260.22,1332.51,1180.98,1224.65,475.16,491.26,314.69,313.43
417,Victoria,TX,3817,10116.98,11186.93,4676.83,5428.12,2417.9,2477.44,1340.41,1458.45,1034.73,1105.56,392.17,466.93,242.46,241.21
418,Waco,TX,6667,8756.49,9559.01,3939.04,4484.78,1901.34,1977.38,1273.96,1349.35,850.13,887.37,509.48,573.19,269.27,271.15
420,Wichita Falls,TX,5404,9983.8,10909.02,4446.06,5093.26,2256.63,2403.23,1165.12,1220.89,1357.19,1400.94,501.05,537.81,292.57,292.36
999,United States,US,5011918,9476.9,9476.9,4579.37,4579.37,2579.16,2579.16,1123.06,1123.06,613.96,613.96,329.08,329.08,252.27,252.27
421,Ogden,UT,5028,8040.97,8642.74,3219.56,3640.18,2086.67,2139.77,1022.06,1055.68,751.45,774.03,676.63,753.45,308.78,313.09
422,Provo,UT,4265,8505.41,8983.13,3509.71,3796.27,2058.98,2135.46,870.88,897.26,1113.79,1143.63,647.67,707.88,356.86,365.05
423,Salt Lake City,UT,22825,8002.07,8368.73,3363.76,3554.52,1831.06,1889.15,1164.41,1209.56,826.5,851.86,523.84,573.65,318.52,322.01
426,Arlington,VA,26340,8090.13,7887.61,3494.84,3485.44,2604.89,2491.08,954.67,912,407.07,389.04,464.19,446.29,164.99,163.03
427,Charlottesville,VA,12599,7596.58,7867.96,3917.48,3982.18,1700.88,1811.63,1282.91,1340.48,294.14,304.33,196.16,222.97,195.17,194.7
428,Lynchburg,VA,5937,7592.05,8276.95,3744.05,4228.83,2027.37,2120.4,889.38,937.8,354.09,375.93,354.88,392.25,222.17,221.65
429,Newport News,VA,11555,7124.75,7765.4,2964.36,3400.94,2352.39,2455.67,988.53,1037.86,358.22,376.18,242.2,274.16,223.38,223.69
430,Norfolk,VA,22122,8045.04,8787.33,3648.05,4153.4,2492.67,2617.43,1023.27,1081.85,420.85,444.3,209.53,238.24,258.5,258.21
431,Richmond,VA,31369,8140.4,8665.34,4080.05,4421.57,2240.99,2371.41,913.93,940.5,377.28,387.92,307.27,325.57,227.57,227.81
432,Roanoke,VA,17142,7609.6,8354.28,3757.97,4203.28,1998.63,2144.69,931.47,1005.06,423.51,459.39,237.88,279.68,258.13,259.76
435,Winchester,VA,8740,7742.54,8035.08,3682.4,3794.25,1883.09,2004.84,1284.5,1301.73,268.46,275.58,410.79,445.31,197.76,198.3
424,Burlington,VT,14509,7893.01,7524.5,4075.6,3607.62,1565.91,1653.94,1521.52,1524.46,403.79,399.08,141.7,149.4,193.84,193.08
437,Everett,WA,9225,7757.95,7467.3,3649.41,3458.28,2066.86,2078.46,1271.33,1192.19,294.17,269,223.38,214.03,222.3,221.94
438,Olympia,WA,6806,7808.12,7435.36,3951.48,3652.58,2012.12,2019.89,1105.97,1041.03,272.09,254.96,228.85,225.68,217.76,217.67
439,Seattle,WA,41219,7995.23,7574.27,3907.2,3650.38,2174.29,2146.72,1155.63,1062.29,317.88,292.01,235.09,217.24,197.13,196.17
440,Spokane,WA,29255,7918.59,7828.34,3786.49,3688.46,2061.67,2090.73,1270.19,1252.01,344.85,336.83,193.75,192.71,256.54,262.05
441,Tacoma,WA,11526,8649.5,8304.13,4410.81,4181.41,2265.12,2275.13,1031.64,951.23,311.85,287.7,415.41,391.75,206.62,205.76
442,Yakima,WA,5013,7311.17,7092.57,3570.95,3359.96,1877.12,1907.69,1187.19,1149.92,208.46,201.87,241.68,243.53,235.4,238.61
446,Appleton,WI,4546,7417.66,7833.39,3640.92,3933.13,1684.41,1778.67,1323.85,1342.39,204.38,206.41,367.95,372.74,175.44,175.95
447,Green Bay,WI,9408,7378.46,7879.01,3636.46,3986.91,1671.38,1775.36,1380.17,1400.52,181.86,185.46,306.01,320.72,197.44,199.84
448,La Crosse,WI,5982,6531.6,6650.92,3338.83,3300.18,1458.94,1588.79,1306.84,1320.39,117.8,120.67,149.29,152.71,173.65,180.87
449,Madison,WI,18739,7590.83,7508.12,3963.11,3842.1,1550.8,1652.79,1227.26,1183.38,273.35,259.2,381.59,371.23,180.62,181.56
450,Marshfield,WI,7367,7690.08,8033.63,3977.51,4190.44,1883.29,1981.47,1266.6,1279.32,188.45,191.09,166.25,175.57,204.11,207.02
451,Milwaukee,WI,44238,8808.71,8957.43,4492.46,4627.98,2172.56,2235.31,1256.72,1228.74,350.07,340.78,326.3,313.76,208.52,207.48
452,Neenah,WI,3652,7549.15,7968.15,3684.79,3991.23,1771.81,1859.45,1459.02,1471.03,230.89,232.32,230.69,236.52,179.92,182.14
456,Wausau,WI,3960,7358.59,7730.93,3544.33,3778.49,1905.61,2019.47,1243.4,1250.74,177.99,179.64,280.64,293.02,187.62,187.62
443,Charleston,WV,18191,8929.1,9888.45,4664.59,5276.63,2096.7,2235.76,1203.16,1331.45,458.6,509.83,198.98,218.12,302.83,312.44
444,Huntington,WV,8028,9828.85,10489.91,5143.9,5496.95,2206.99,2430.73,1290.34,1348.2,515.44,540,361.13,345.31,324.87,332.07
445,Morgantown,WV,8141,8630.67,9355.87,4394.04,4738.28,1826.83,1954.07,1363.3,1501.06,333.04,362.88,418.06,498.66,293.89,299.01
457,Casper,WY,4937,7177,7315.68,3626.89,3623.39,1632.44,1738.53,1157.58,1179.65,235.93,240.63,192.25,193.78,309.74,313.47
