HSA #,HSA name,State,Medicare enrollees (20% sample) (2009),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2009)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2009)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2009)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2009)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2009)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2009)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2009)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2009)"
26004,Bethany,MO,333,8392.55,9059.04,4083.66,4615.45,1562.59,1531.9,2041.26,2169.14,365.05,389.25,67.81,76.54,322.62,329.82
26005,Blue Springs,MO,1258,8323.22,8823.54,3505.88,3939.77,2375.9,2405.36,1282.03,1305.17,368.34,373.94,529.81,542.11,229.55,236.5
26006,Bolivar,MO,801,7780.29,8537.49,3976.75,4433.08,1453.39,1563.99,1577.45,1694.11,306.53,329.91,242.42,286.98,227.63,229.63
26009,Branson,MO,1244,8635.62,9549.29,3915.52,4496.69,1799.47,1894.57,1545.45,1666.07,444.11,475.47,484.73,592.38,446.43,443.52
26010,Brookfield,MO,464,7209.91,8186.72,3610.65,4348.29,1403.13,1482.94,1501.6,1606.8,183.03,197.58,142.92,176.85,364.25,368.27
26011,Butler,MO,501,8402.4,8825.65,4863.04,5105.56,1697.02,1803.51,1292.56,1321.11,112.87,114.32,212.62,239.6,208.1,213.81
26012,Cameron,MO,248,9398.94,9933.75,4894.68,5327.66,1807.68,1881.64,1790.01,1803.31,511.93,518.8,,,194.64,197.28
26013,Cape Girardeau,MO,3125,7554.02,8432.59,3683.78,4264.35,1925.2,2061.92,1130.55,1220.24,229.25,247.33,238.65,290.37,333,333.64
26014,Carrollton,MO,195,7831.86,9121.98,3716.66,4844.96,1606.99,1657.91,1799.39,1904.62,242.38,253.81,,,264.51,259.98
26015,Carthage,MO,600,7952.14,8322.34,3986.21,4179.13,1679.87,1799.34,1436.18,1449.53,406.01,412.74,210.21,236.24,245.59,252.66
26019,Chillicothe,MO,587,9127.74,9400.61,4583.35,4618.36,1904.06,1954.01,1831.26,1948.23,232.93,251.17,224.54,268.85,376.87,382.58
26020,Clinton,MO,1347,9204.09,9930.07,4885.31,5343.88,1654.52,1738.92,1691.17,1801.79,308.67,331.83,308.96,358.93,343.08,344.78
26021,Columbia,MO,4970,7474.21,8055.38,3681.57,3979.15,1882.55,2001.39,1118.3,1205.16,220.15,235.04,313,369.13,244.11,248.37
26022,Crystal City,MO,1111,11984.36,13245.73,6814.81,7886.13,2704.45,2758.91,1132.12,1183.92,617.96,647.74,489.05,536.71,245.89,249.86
26023,Dexter,MO,636,9608.4,10671.6,4824.27,5487.99,1794.15,1890.5,1837.22,1986.65,410.26,445.49,482.43,592.6,263.07,267.53
26025,El Dorado Springs,MO,309,6383.15,7102.73,2913.29,3443.3,933.36,1016.19,1525.42,1626.61,336.09,363.02,,,632.79,634.73
26026,Ellington,MO,114,6800.37,7464.89,2990.25,3460.02,2015.44,2074.17,945.96,1019.13,477.6,515.9,,,173.15,174.12
26027,Excelsior Springs,MO,532,9834.71,10915.78,4278.22,5130.75,2497.8,2678.78,1511.98,1533.5,637.83,645.67,556.27,581.09,347.09,351.36
26028,Fairfax,MO,239,10370.07,10949.02,5477.31,5837.04,2391.77,2457.74,1973.2,2069.99,200.39,215.49,,,201.24,207.75
26029,Farmington,MO,1809,9513.96,10425.33,4608.57,5237.78,2241.92,2310.18,1437.13,1535.23,482.16,511.05,436.44,532.72,305.62,308.78
26031,Fredericktown,MO,304,9562.66,10602.35,4670.72,5446.25,1967.69,2003.33,1922.49,2061.09,254.48,273.94,330.26,403.62,374.89,382.8
26033,Hannibal,MO,1101,8194.69,8739.95,3897.03,4212.43,2476.21,2587.47,1164.8,1256.9,215.87,233,44.62,54.34,405.27,405.47
26034,Harrisonville,MO,318,8204.78,8495.54,3630.07,3818.35,1927.93,1993.7,1611.97,1636.06,344.52,348.93,332.64,346.15,334.63,333.62
26035,Hayti,MO,295,10870.85,11847.12,6777.51,7524.73,2197.63,2298.07,1240.05,1342.43,258.31,278.73,,,368.77,374.58
26036,Hermann,MO,187,9087.39,9789.12,3924.67,4451.74,2297.5,2281.21,2172.88,2327.46,204.93,219.43,,,342.01,338.93
26037,Houston,MO,458,7751.49,8472.49,4037.8,4424.94,1356.31,1454.08,1432.24,1545.14,275.89,297.57,450.88,554.29,216.64,223.33
26038,Independence,MO,2252,8442.01,9053.48,3939.17,4461.97,2245.33,2289.11,918.26,934.33,489.4,496.13,569.4,589.01,274.69,279.95
26039,Jefferson City,MO,3868,8833.86,9636.75,4689.99,5234.44,2210.87,2341.68,1114.99,1173.95,279.13,292.41,271.7,318.56,253.21,255.6
26040,Joplin,MO,3475,9511.26,10095.04,5301.37,5682.44,1942.29,2079.16,1314.67,1331.45,485.53,505.72,180.89,200.53,297.53,300.87
26041,Kansas City,MO,9612,8661.95,9204.58,4138.6,4542.92,2382,2475.66,1093.83,1111.82,442.94,450.19,386.32,401.88,220.8,222.44
26042,Kennett,MO,561,10222.7,11327.84,5554.51,6303.29,2111.29,2201.34,1613.53,1748.38,373.5,406.81,185.94,228.16,372.36,428.82
26043,Kirksville,MO,1096,8323.28,8747.33,4424.09,4565.55,1849.54,1983.87,1189.49,1283.1,372.86,402.59,89.56,104.62,401.41,406.15
26045,Lake Saint Louis,MO,1220,8179.9,8978.5,3535.7,4156.94,2431,2495.91,1096.18,1147.42,418.41,437.78,433.6,489.67,235.43,237.81
26046,Lamar,MO,238,7744.87,8399.47,3580.41,3923.67,1531.77,1660.97,1755.33,1871.66,460.41,490.42,,,266.64,273.39
26048,Lees Summit,MO,1036,7959.7,8505.57,3471.51,3898.23,2320.61,2386.62,1088.92,1106.39,462.49,470.99,371.03,392.35,236.79,238.02
26049,Lexington,MO,484,9029.06,9493.72,4628.72,4986.51,1770.92,1785.52,1475.38,1516.5,333.5,339.84,459.8,497.36,347.33,351.11
26050,Liberty,MO,1653,9524.09,10295.84,4653.86,5316.34,2418.77,2459.74,1231.46,1253.09,452.2,459.07,524.46,566.9,236.97,240.1
26052,Louisiana,MO,421,6777.83,7411.65,3147.54,3522.52,1647.81,1748.58,1222.57,1310.74,337.83,358.92,194.94,239.77,219.55,224.26
26053,Macon,MO,329,7863.14,8813.79,3800.41,4473.48,1725.32,1828.58,1845.13,1993.27,199.38,215.33,,,297.24,296.49
26056,Marshall,MO,559,7877.57,8899.75,4089.32,4864.55,1958.33,2067.37,1279.36,1379.36,200.3,215.79,87.93,101.85,280.44,285.13
26057,Maryville,MO,483,8999.95,9113.03,4195.06,4091.28,1841.91,1870.77,2340.54,2477.42,210.94,227.19,172.62,206.49,247.63,250.77
26058,Memphis,MO,121,12534.35,13607.66,7879.02,8591.49,1344.62,1447.36,2723.25,2942.93,,,,,435.16,432.02
26059,Mexico,MO,1006,7299.03,8081.15,3586.5,4114.43,1618.08,1688.74,1417.27,1531.15,166.73,180.15,216.63,262.1,293.14,299.92
26060,Milan,MO,107,8571.83,9426.29,4927.53,5541.62,1266.37,1331.89,1709.54,1838.5,,,,,352.56,361.13
26064,Neosho,MO,829,8365.98,8869.46,4562.43,4875.52,1650.49,1769.37,1121.59,1132.41,387.62,397.01,295,330.47,358.46,370.31
26065,Nevada,MO,492,7070.32,7715.12,3655.57,4041.93,1521.96,1634.91,1077.61,1139.93,300.26,324.46,239.89,294.32,276.47,279.27
26066,North Kansas City,MO,3380,9846.71,10653.87,4758.41,5446.13,2541.5,2597.14,1046.41,1061.96,600.63,608.86,659.11,695.5,240.14,245.02
26067,Osage Beach,MO,1387,9225.53,9705.78,4893.2,5067.57,1962.54,2094.53,1425.1,1529.46,331.34,354.03,270.21,311.6,318.56,319.47
26068,Osceola,MO,291,8367.71,9174.14,4134.56,4636.23,1292.51,1381.92,1959.02,2095.41,412.17,444.47,,,316,317.73
26069,Perryville,MO,437,8289.25,8963.48,3955.94,4280.61,1438.06,1531.71,2188.39,2366.01,121.17,131,350.98,420.06,235.14,228
26070,Pilot Knob,MO,322,9030.07,9939.34,4756.04,5439.25,1983.76,2045.81,1208.16,1292.91,550.09,579.57,,,351.52,369.51
26071,Poplar Bluff,MO,2897,9725.69,10411.77,5209.24,5637.56,2132.39,2187.72,1287.04,1392.4,577.76,628.95,219.04,269.16,312.8,313.21
26072,Potosi,MO,314,10276.62,11189.95,4918.63,5670.55,2459.49,2459.05,1752.95,1835.11,325.73,341.82,477.1,556.41,304,308.96
26073,Richmond,MO,399,10487.3,11313.72,5796.26,6563.54,1782.83,1836.69,1789.37,1819.44,454.12,461.17,343.56,305.66,335.63,337.26
26074,Rolla,MO,2143,10140.87,10589.49,5598.16,5786.77,2142.42,2216.95,1498.93,1608.15,405.92,435.29,193.94,235.44,291.56,293.96
26075,Salem,MO,528,8755.62,9833,4690.89,5533.94,1748.64,1806.63,1684.28,1816.19,253.95,273.36,,,248.65,252.71
26076,Sedalia,MO,1325,7479.98,8418.81,4094.01,4773.55,1687.95,1817.13,1115.39,1198.24,182.21,195.64,121.88,144.67,273.94,278.2
26077,Sikeston,MO,1401,8506.37,9209.43,4343.71,4712.27,1737.16,1867.21,1401.47,1512.22,332.4,359.08,334.6,392.44,348.14,357.26
26078,Smithville,MO,364,7960.83,8553.09,3736.52,4203.99,1832.6,1876.2,975.19,990,480.46,487.12,763.23,838.78,230.49,229.8
26079,Springfield,MO,10788,7585.17,8356.04,3525.18,3953.04,1567.82,1696.92,1441.27,1548.08,328.43,352.07,462.06,543.22,253.4,256.88
26080,St. Charles,MO,2468,8971.67,9748.13,4225.37,4847.9,2572.26,2626.39,1155.24,1207.63,523.71,546.87,295.16,323.27,187.92,188.49
26081,St. Joseph,MO,3379,9679.72,9604,4800.1,4610.26,2089.18,2169.68,1363.52,1328.53,469.95,453.62,617.98,691.52,330.7,336.48
26082,St. Louis,MO,27262,9124.95,9855.73,4487.26,5039,2426.58,2491.4,1166.85,1219.6,510.16,532.17,314.35,347.99,220.42,221.62
26084,Ste Genevieve,MO,497,10074.09,11179.04,5449.8,6275.19,1980.15,2048.42,1701.03,1817.93,406.52,438.74,287.61,343.54,250.8,254.49
26088,Trenton,MO,458,9325.01,10233.61,4738.24,5411.68,1651.05,1688.37,2131.64,2275.83,221.15,237.76,150.96,183.45,431.47,434.44
26089,Troy,MO,700,10352.86,11079.56,4570.02,5054.85,2801.51,2889.09,1538.67,1610.75,520.37,543.37,508.62,574.12,386,387.13
26090,Unionville,MO,134,14324.92,14022.56,8099.42,7373.77,1872.06,1960.62,3625.51,3871.34,,,,,417.58,422.85
26091,Warrensburg,MO,661,8192.47,8432.33,4178.93,4178.72,1958.81,2061.86,1111.26,1180.72,186.42,199.36,496.93,547.07,233.9,233.79
26093,West Plains,MO,1406,7426.43,8113.4,3349.3,3718.52,1702.85,1799,1365.38,1481.92,295.98,321.4,398.11,479.15,298.01,302.86
25002,Ackerman,MS,164,11383.36,13526.83,5685.36,7104.04,1601.56,1754.75,1838.71,2094.99,1364.52,1554.4,,,272.68,279.78
25003,Amory,MS,478,10139.61,11666.88,4917.98,5837.08,2012.82,2159.88,1480.42,1680.82,540.38,614.28,887.02,1073.86,296.76,296.25
25004,Batesville,MS,474,10229.12,11699.93,5044.23,5898.23,2359.56,2520.21,900.03,1000.51,517.51,579.73,1082.44,1381.7,349.75,348.58
25006,Bay St Louis,MS,791,10632.84,11517.33,5172.42,5740.41,2513.34,2639.2,1279.03,1346.07,1013.13,1105.07,429.46,484.46,293.46,289.58
25007,Belzoni,MS,185,8574.95,9948.48,3960.28,4755.01,1435.51,1535.56,1163.13,1320.77,1058.24,1201.13,,,271.25,272.75
25008,Biloxi,MS,1257,9648.47,10577.66,4824.17,5437.38,2089.1,2257.63,1218.94,1307.93,930.85,990.6,293.36,287.34,323.37,327.95
25009,Booneville,MS,486,10568.86,12260.16,5255.86,6270.29,2607.66,2780.27,1364.24,1553.05,648.31,738.96,,,429,594.95
25011,Brookhaven,MS,971,8791.99,10039.18,3695.05,4393.03,1925.49,2064.58,1416.09,1605.41,997,1115.76,443.38,545.02,306.08,305.32
25012,Calhoun City,MS,171,9532.67,10454.46,4958.57,5368.24,1871.59,2002.43,1286.4,1464.87,505.92,576.61,,,410.88,412.04
25014,Carthage,MS,384,9326.12,11064.68,4080.29,5275.91,1893.6,1989.88,969.54,1098.39,1567.22,1779.69,,,393.61,394.02
25015,Centreville,MS,332,7758.66,9089.26,3197.12,4093.39,1535.96,1600.19,1524.58,1728.94,875.95,974.71,,,367.07,361
25016,Charleston,MS,138,8145.26,9124.94,2869.51,3207.56,1270.5,1344.61,1372.04,1565.6,1615.48,1837.6,,,521.23,527.11
25017,Clarksdale,MS,710,11404.36,12527.76,5595.4,6049.89,2101.95,2255.35,1187.6,1346.44,1031.64,1173.67,1110.1,1333.89,366.48,365.04
25018,Cleveland,MS,753,9710.07,11188.22,4740.8,5659.19,1996.86,2120.84,895.11,1014.27,916.49,1043.61,622.63,777.21,418.48,419.3
25020,Columbia,MS,640,10374.97,11709.01,4578.5,5371.61,2370.91,2458.24,1361.96,1552.01,1286.19,1463.9,372.04,451.84,392.97,393.97
25021,Columbus,MS,1430,7872.38,8949,3536.49,4142.3,1921.94,2076.09,1259.93,1432.11,384.74,437.53,409.28,503.84,359.47,355.24
25022,Corinth,MS,1193,10724.34,12106.75,5217.14,6002.86,2291.13,2466.25,1507.65,1712.18,577.4,652.78,707.06,876.2,456.79,450.81
25025,Eupora,MS,356,10199.87,11710.74,5262.56,6264.02,1957.71,2100.13,1148.76,1310.25,986.32,1123.21,567.72,650.85,350.36,352.85
25026,Fayette,MS,140,14205.37,16730.71,6636.41,8345.14,2893.52,3033.56,936.37,1066.95,2310.41,2616.68,,,509.46,508.39
25027,Forest,MS,239,9438.17,11255.57,3468.66,4548.55,1542.49,1633.89,1840.83,2083.28,1612.08,1822.39,,,270.68,273.62
25029,Greenville,MS,1109,8246.28,9310.24,4082.34,4642.57,1712.17,1876.94,902.12,1022.42,700.64,794.4,426.68,537.29,339.46,343
25030,Greenwood,MS,917,9074.04,10276.48,4030.12,4708.96,2087.04,2205.62,1164.74,1314.12,945.47,1075.54,368,453.73,398.5,404.25
25031,Grenada,MS,776,9596.99,10846.61,4194.2,4858.98,2085.97,2229.8,1153.6,1308.98,1484.78,1690.3,202.84,254.34,374.36,377.78
25032,Gulfport,MS,2417,10106.94,10970.6,4942.45,5533.84,2346.49,2511.17,1163.41,1226.9,857.43,922.98,472.03,437.71,350.5,358.54
25033,Hattiesburg,MS,3953,11183.09,12476.31,5679.91,6474.68,2462.8,2574.63,1166.44,1310.57,1128.23,1281.08,438.02,543.02,348.18,350.43
25034,Hazlehurst,MS,206,9300.24,10775.45,4096.63,5131.47,2012.04,2093.47,1431.53,1593.08,847.81,940.96,,,360.32,360
25036,Houston,MS,316,9052.82,10158.67,3787.26,4348.96,1936.78,2037.25,1801.41,2055.1,577.19,656.92,,,513.94,537.89
25037,Indianola,MS,372,11751.91,13582.75,5742.49,6846.1,1710.87,1795.63,1273.51,1447.95,1563.72,1779.89,866.01,1088.7,380.48,372.99
25038,Iuka,MS,530,9888.69,11265.58,4714.81,5484.36,2120.21,2284.78,1338.6,1514.7,720.11,820.82,675.95,847.43,334.98,336.99
25039,Jackson,MS,8723,8775.2,9967.27,4069.49,4842.25,1981.52,2106.56,1077.61,1199.33,977.58,1088.81,376,426.38,259.18,259.53
25040,Kilmichael,MS,176,10549.9,12278.75,5023.22,6186.46,1813.23,1884.86,1335.11,1517.22,1808.91,2055.47,,,326.58,340.04
25041,Kosciusko,MS,560,9589.16,10971.84,4355.1,5235.91,2177.14,2282.62,871.63,984.39,1153.55,1311.82,625.34,729.16,362.94,363.83
25042,Laurel,MS,2285,8454.9,9531.95,3576.72,4184.95,2287.26,2404.62,1049.49,1192.46,846.95,963.21,346.62,440.21,344.79,345
25044,Lexington,MS,209,10067.62,11394.46,3597.16,4172.17,1396.11,1464.52,1309.03,1468.61,1950.83,2196.45,570.22,717.03,733.96,726.3
25045,Louisville,MS,468,6830.04,7647.38,2363.34,2736.51,1916.56,1990.01,1361.41,1548,576.63,656.6,401.47,485.82,225.18,229.14
25046,Lucedale,MS,666,9355.1,10852.74,4244.9,5274.23,1750.18,1842.59,1160.94,1296.73,689.97,751.19,1277.69,1490.38,337.18,336.02
25048,Macon,MS,267,8004.05,9530.74,3934.13,4988.86,1526.75,1622.28,1114.94,1269.93,418.86,476.24,579.95,714.31,384.9,389.82
25050,Magee,MS,409,9749.37,11193.48,4336.08,5234.32,1670.47,1774.15,1381.35,1548.65,1394.73,1575.01,646.88,742.41,319.47,318.65
25051,Magnolia,MS,187,9547.24,10953.2,4328.67,5176.27,2086.03,2221.72,1362.65,1547.03,966.07,1087.27,,,344.15,344.58
25052,Marks,MS,95,13668.1,16811.6,6030.57,8218.19,2709.89,2806.06,1213.85,1371.13,1177.24,1341.56,1868.14,2311.31,497.81,504.14
25053,McComb,MS,993,10005.24,11413,4705.84,5558.95,2314.94,2468.75,1215.29,1379.59,1061.12,1194.84,380.18,468.76,301.21,308.62
25054,Meadville,MS,108,14603.91,16656.11,7908.4,9359.12,2933.61,3081.63,2083.7,2371.28,1330.24,1497.04,,,294.86,290.64
25055,Mendenhall,MS,293,9475.15,11304.03,4334.37,5675.98,1787.38,1899.35,1298.71,1435.88,1032,1159.75,696.99,835.51,394.39,396.24
25056,Meridian,MS,4285,9279.95,10684.33,4185.58,5002.89,2020.47,2156.38,1201.49,1365.57,776.33,883.16,801.86,971.92,291.21,292.81
25057,Monticello,MS,353,9693.89,11113.15,4759.77,5659.86,2072.16,2179.5,1168.7,1331.23,851.71,966.26,638.84,794.51,257.26,257.99
25059,Natchez,MS,1186,9205.12,10514.64,4231.13,5042.99,2278.17,2407.92,997.6,1128.16,1089.66,1235.38,250.06,314.54,281.12,284.91
25060,New Albany,MS,641,8082.57,8998.68,3788.07,4254.37,1816.31,1926.92,1012.01,1144.13,498.74,568.02,639.17,783.42,339.46,340.46
25063,Oxford,MS,1318,8036.01,9066.2,3719.58,4323.75,2131.08,2282.29,1080.14,1219.82,457.06,520.16,321.51,393.45,320.83,320.79
25064,Pascagoula,MS,2492,9641.51,10958.37,4726.77,5633.5,2125.48,2284.8,1312.61,1456.5,688.31,733.75,577.07,640.36,266.61,277.62
25066,Picayune,MS,949,10328.8,11455.53,5023.14,5757.01,2378.43,2465.91,979.59,1064.71,1144.23,1266.71,663.23,799.76,275.38,278.22
25070,Port Gibson,MS,157,13314.89,15478.5,7152.33,8636.1,1892.14,2027.74,1375.76,1550.37,1829.6,2069.89,,,278.72,283.25
25071,Prentiss,MS,174,8206.34,9816.91,3030.51,4020.5,1691.56,1775.9,1019.58,1160.58,1244.8,1417.27,,,432.89,429.86
25072,Quitman,MS,293,12217.63,14320.52,5806.53,7269.17,2661.63,2740.87,1669.83,1905.62,620.28,706.58,1159.17,1367.95,271.18,274.3
25075,Ripley,MS,592,8720.61,9995.82,4127.74,4887.87,1642.56,1795.71,1484.63,1684.48,666.38,759.04,498.1,580.43,332.95,332.93
25076,Rolling Fork,MS,156,9337.71,10652.97,3768.46,4391.4,1533.47,1659.38,1076.69,1227.5,1909.32,2171.77,,,427.38,425.23
25077,Ruleville,MS,133,15122.57,17489.21,9144.06,10877.48,2314.07,2412.53,1489.65,1691.57,668.59,760.75,925.62,1162.11,409.7,413.2
25082,Starkville,MS,652,6350.99,7372.93,2591.66,3138.63,1631.56,1782.48,1036.39,1179.99,392.27,446.44,504.92,630.69,208.57,209.97
25084,Tupelo,MS,4214,8707.73,9815.84,3942.81,4587.57,2022.68,2163.36,1236.88,1404.67,657.96,749.32,419.93,485.47,426.49,427.83
25085,Tylertown,MS,418,10612.17,12344.82,4517.63,5606.32,2322.4,2411.29,1292.05,1455.76,1052.5,1198.89,1029.22,1257.99,403.56,402.55
25087,Vicksburg,MS,1021,9425.1,10582.16,4796.31,5435.81,1838.51,1993.96,876.18,990.56,1223.91,1379.73,398.11,493.67,259.71,260.64
25089,Waynesboro,MS,430,8322.07,9650.16,3625.01,4375.65,1743.04,1870.85,1309.3,1491.54,583.86,665.13,839.99,1067.92,309.42,305.3
25090,West Point,MS,422,7848.02,9304.45,3773.5,4699.01,1578.8,1739.61,1141.51,1303.31,402.45,458.09,600.44,751.28,340.56,338.82
25093,Winona,MS,221,10243.45,11685.61,4710.92,5747.42,2430.02,2469.13,1600.87,1822.83,1083.57,1233.1,,,293.63,293.99
25094,Yazoo City,MS,454,9352.77,11181.79,3319.31,4496.3,1885.7,1962.45,1157.74,1306.93,1930.32,2156.95,611.66,738.77,245.15,243.98
27001,Anaconda,MT,311,6511.35,7408.71,3418.15,4127.88,1262.02,1314.55,1284.85,1368.3,147.97,157.92,,,215.71,220.51
27002,Baker,MT,120,7717.97,8222.56,3025.78,3355.81,1795.25,1820.17,2511.5,2659.75,,,,,354.62,357.97
27005,Billings,MT,3845,7549.92,8245.99,3409.28,3847.81,1827.02,1965.49,1500.38,1563.27,205.9,213.73,296.11,339.5,290.47,294.13
27006,Bozeman,MT,1206,6414.41,7128.81,2393.08,2808.97,1542.63,1660.92,1601.03,1702.75,269.54,287.45,375.86,436.32,209.75,213.8
27007,Butte,MT,915,7155.46,7551.74,3709.57,3863.73,1658.7,1772.25,1021.52,1083.41,255.3,271,188.61,225.52,320.16,328.93
27008,Chester,MT,74,5707.82,5518.99,,,880.69,950.75,1913.93,2042.5,,,,,539.14,546.31
27012,Conrad,MT,147,6861.49,7202.84,2521.66,2637.69,1663.91,1734.04,2013.43,2135.95,,,,,323.71,331.75
27014,Cut Bank/Browning,MT,121,6708.72,7291.52,2211.8,2610.44,1808.49,1843.89,2152.4,2290.43,,,,,342.1,338.3
27015,Deer Lodge,MT,133,7715.37,8596.6,3356.48,3959.34,1970.66,2047.16,1437.09,1524.26,,,,,228.26,237.28
27016,Dillon,MT,244,7859.73,8167.31,3025.03,3046.27,1419.15,1458.25,2400.15,2552.52,162.49,170.26,,,234.93,241.91
27017,Ennis,MT,114,6453.5,6808.61,3834.15,3985.33,886.52,972.71,1466.19,1555.42,,,,,161.19,174.14
27020,Glasgow,MT,215,6426.13,6015.95,3318.13,2734.96,1032.61,1093.13,1872.74,1978.28,,,,,193.94,203.01
27021,Glendive,MT,298,6672.11,6821.83,3048.65,2977.39,1048.56,1095.52,2074.92,2213.57,151.02,160.41,,,247.3,250.64
27022,Great Falls,MT,2201,7890.75,8491.93,3904.4,4263.18,2233.73,2384.55,873.51,928.31,326.03,346.98,310.41,317.82,227.14,233.85
27023,Hamilton,MT,783,5708.77,6297.73,2255.28,2624.31,1545.83,1659.15,1264.08,1335.13,182.18,194.1,204.91,227.59,227.43,232.54
27024,Hardin,MT,149,7988.65,8767.83,4809.57,5415.48,1353.92,1453.18,1168.64,1235.51,,,,,339.79,330.27
27026,Havre,MT,452,5622.9,6197.83,2603.6,2962.26,1109.54,1208.08,1396.79,1481.96,70.81,74.57,,,258.96,262.28
27027,Helena,MT,1376,5996.96,6594.34,2489.38,2838.95,1421.76,1538.79,1398.25,1488.53,191.88,203.78,238.39,264,240.4,246.09
27028,Kalispell,MT,1575,6558.46,7118.31,2614.97,2946.85,1891.52,2007.05,1264.78,1333.96,319.45,340.38,183.16,206.54,256.48,260.78
27029,Lewistown,MT,407,6184.35,7101.91,2708.04,3372.47,1428.84,1556.22,1426.07,1509.53,254.63,272.1,158.25,171.59,208.57,217.75
27030,Libby,MT,371,6304.2,6567.21,2686.23,2743.18,1221.18,1273.17,1708.73,1822.16,249.79,265.93,,,252.43,257.59
27031,Livingston,MT,377,7698.47,8071.48,3480.88,3579.82,1043.22,1091.69,2136.32,2267.59,368.47,393.36,385.94,450.57,287.09,293.09
27032,Malta,MT,96,6470.6,6980.73,3380.32,3713.65,837.58,887.31,1854.12,1968.73,,,,,262.45,262.89
27033,Miles City,MT,414,6410.09,6876.53,2900.04,3129.63,1505.43,1621.51,1395.6,1476.36,276.37,294.9,,,224.74,224.73
27034,Missoula,MT,2277,7217.71,7838.85,3580.02,3988.06,1843.36,1955.37,1032.81,1081.75,246.37,257.67,222.79,240.25,273.44,294.59
27036,Plains,MT,227,5934.85,6484.89,2486.06,2893.73,1156.79,1168.71,1754.77,1870.07,,,,,184.66,192.94
27037,Plentywood,MT,178,5555.02,6350.31,2553.75,3083.18,1240.62,1334.39,1641.83,1810.71,,,,,185.23,186.5
27038,Polson,MT,360,7345.69,7869.85,3287.51,3529.65,1371.76,1513.45,2047.51,2165.39,119.63,125.93,,,164.3,172.55
27039,Poplar,MT,52,8164.33,8566.72,4539.32,4818.9,1601.67,1637.71,1557.32,1642.3,,,,,,
27040,Red Lodge,MT,97,8001.89,8715.98,2018.96,2447.93,1277.96,1360.31,3946.8,4104.48,,,,,302.26,304.59
27041,Ronan,MT,153,7061.96,7639.78,3217.65,3553.67,1060.21,1150.02,2070.77,2188.45,295.54,312.97,,,235.91,229.87
27043,Scobey,MT,55,5985.46,6624.03,2635.48,3053.79,839.61,887.52,2310.35,2471.61,,,,,236.63,248.8
27044,Shelby,MT,131,6317.69,6728.1,3192.75,3363.34,910.12,981.66,1753.69,1868.05,,,,,182.78,188.69
27045,Sheridan,MT,71,9306.92,10028.91,4640.39,5059.51,1201.8,1301.14,3062.04,3266.61,,,,,467,469.39
27046,Sidney,MT,375,7698.76,8378.08,3509,3875.93,1149.56,1250.95,2349.26,2524.04,297.1,316.87,,,348.44,363.59
27047,Superior,MT,94,7451.19,8041.71,3544.42,3916.14,1141.08,1225.79,2195.21,2322.07,,,,,285.61,288.49
27049,Townsend,MT,185,4654.61,5070.93,1666.22,1906.23,1338.94,1431.92,951.49,1010.32,,,,,241.96,247.29
27051,White Sulphur Springs,MT,51,13588.95,14379.9,,,1255.27,1291.28,2431.1,2581.99,,,,,209.12,222.64
27052,Whitefish,MT,513,6315.15,6654.76,2657.99,2789.51,1789.34,1874.38,1255.21,1338.55,272.75,291,,,181.08,188.45
27053,Wolf Point,MT,119,10658.78,11289.65,5261.05,5585.72,2043.08,2139.3,2735.88,2919.48,,,,,273.05,273.99
27054,Browning,MT,99,12070.1,12649.24,7557.85,8018.58,1817.12,1866.11,1687.32,1777.4,,,,,272.87,287.86
34001,Ahoskie,NC,1127,7000.45,7286.97,3395.43,3466.6,1605.3,1703.01,1276.61,1351.26,203.3,216.55,270.31,296.17,249.47,256.66
34002,Albemarle,NC,1361,8549.27,8926.71,4069.12,4293.09,1980.13,2115.85,1343.46,1357.79,593.02,597.4,256.37,247.44,305.68,311.24
34003,Andrews,NC,555,7118.11,7552.9,3454.63,3747.47,2052.66,2110.2,917.26,977.41,267.15,285.48,,,310.66,321.25
34004,Asheboro,NC,1563,8695.33,9042.09,4111.21,4230.01,2065.46,2214.85,1150.18,1192.56,596.72,620.74,468.4,474.73,302.9,309.5
34005,Asheville,NC,6264,7595.49,7868.94,3721.14,3860.9,2178.07,2284.22,722.14,744.6,446.05,460.49,255.92,244.6,269.19,270.61
34006,Banner Elk,NC,235,8390.37,9358.05,4292.74,5046.7,1876.08,1982.42,1210.81,1293.55,549.92,587.75,,,351.26,353.83
