HSA #,HSA name,State,Medicare enrollees (2012),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2012)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2012)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2012)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2012)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2012)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2012)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2012)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2012)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2012)"
11034,Conyers,GA,5802,9006.77,9253.43,3636.35,3883.15,2813.5,2792.23,1168.05,1182.82,513.2,522.99,667.76,660.07,248.31,247.12
11035,Cordele,GA,2139,9299.07,10363.52,4465.03,5151.17,2360.33,2476.04,1545.78,1716.55,349.22,396.15,287.37,325.55,286.66,288.85
11036,Covington,GA,7271,9118.4,9495,3757.06,4154.91,2678.13,2666.8,1301.34,1315.73,506.86,514.41,638.93,599.38,271.51,272.58
11038,Cuthbert,GA,687,6430.45,7691.21,2883.66,3874.07,1600.56,1670.22,1590.26,1759.5,145.84,157.56,81.66,88.32,173.67,167.61
11039,Dahlonega,GA,3286,9050.56,9607.67,3512.69,3861.35,2825.43,2872.77,1121.48,1181.26,619.26,642.81,723.55,819.58,288.79,299.68
11040,Dallas,GA,4290,10245.73,10746.67,4140.42,4642.56,3081.26,3080.85,1229.12,1245.62,835.95,847.38,731.91,717.55,283.13,279
11041,Dalton,GA,13061,8270.7,9161.61,3301.96,3860.75,2306.85,2426.46,1142.41,1251.45,766.41,826.74,512.84,576.41,276.03,274.66
11043,Decatur,GA,8107,8743.21,8917.73,3763.94,3943.67,2693.2,2695.07,1133.98,1148.85,403.03,408.14,541.06,514.61,230.84,224.92
11044,Demorest,GA,4689,8459.04,9172.98,3299.75,3717.64,2540.47,2607.23,1208.73,1311.31,624.39,700.74,470.51,543.01,314.88,309.55
11045,Donalsonville,GA,1370,8401.27,9799.38,3576.26,4471.75,2316.36,2441.62,1288.94,1478.48,341.94,387.87,668.29,816.19,230.34,228.57
11046,Douglas,GA,3786,9624.82,11068.17,4232.49,5214.96,2693.71,2824.52,1420.82,1598.67,432.61,491.41,497.52,606.89,348.75,345.09
11047,Douglasville,GA,6586,9358.38,9857.96,3667.11,4128.41,3004.19,3018.37,1062.42,1076.9,547.95,554.67,831.53,840.47,306.79,305.27
11048,Dublin,GA,6385,9196.62,9849.71,3751.96,4081.39,3064.54,3166,1076.36,1188.35,428.02,475.93,647.29,708.06,263.89,264.99
11049,East Point,GA,5133,8197.07,8443.58,3439.8,3698.48,2582.27,2578.23,1083.5,1095.01,354.98,358.41,597.92,552.3,249.91,247.38
11050,Eastman,GA,1889,10772.77,11738.07,4392.79,4904.83,2938.33,3021.21,1295.34,1423.93,1197.15,1362.22,647.34,739.16,342.39,336.52
11051,Eatonton,GA,2621,9483.79,10201.14,3788.26,4193.25,2942.88,3024.21,1466.92,1601.16,431.85,468.53,582.58,663.64,268.06,262.16
11052,Elberton,GA,2106,7939.98,8717.89,3529,4010.48,2146.58,2213.83,1141.64,1248.77,474.45,538.86,452.52,506.81,193.92,192.81
11053,Ellijay,GA,3652,8538.08,9164.59,3049.15,3469.94,2711.9,2761.48,1315.89,1394.01,449.07,459.01,658.85,759.69,335.1,331.91
11054,Fitzgerald,GA,2157,8562.19,9740.43,3725.07,4457.59,2190.31,2286.41,1419.68,1596.12,380.21,427.96,548.15,685.68,310.95,306.09
11055,Folkston,GA,888,12158.43,13773.35,5866.56,7162.14,2837.55,2822.16,2152.07,2388.87,522.17,580.27,426.72,478.66,316.52,315.04
11056,Forsyth,GA,1709,10470.57,10961.9,4680.23,5050.31,2977.92,3048.84,1331.02,1360.17,521.11,531.38,717.56,731.58,282.38,280.62
11057,Fort Oglethorpe,GA,8399,9745.24,10740.93,4214.62,4879.59,2547.2,2700.05,1094.65,1164.98,734.24,781.65,853.25,923.29,330.77,329.93
11058,Fort Valley,GA,1395,10611.44,11646.48,5061.25,5862.08,3277.35,3366.97,1243.5,1338.3,370.12,382.4,448.4,490.98,259.25,257.11
11059,Gainesville,GA,20974,8765.42,9300.5,3380.99,3755.6,2987.51,3071.78,1083.04,1120.2,509.59,529.39,497.47,533.73,290.37,284.32
11060,Glenwood,GA,270,11345.92,12706.28,5223.77,6322.73,2671.36,2785.33,1944.48,2163.97,447.61,508.12,785.97,645.97,270.06,269.54
11061,Greensboro,GA,2592,8327.76,8913.13,3258.75,3593.38,2729.88,2829.26,1311.62,1419.5,399.14,420.49,385.87,410.72,208.74,206.87
11062,Griffin,GA,7496,9159.89,9625.63,3717.11,4201.08,2798.15,2833.65,1047.26,1064.9,477.74,485.2,929.89,849.1,244.73,240.86
11063,Hahira,GA,817,8138.46,8947.42,3279.1,3741.7,2467.19,2592.72,1206.59,1327.45,530.86,591.72,319.47,384.32,313.29,301.25
11064,Hartwell,GA,2411,8027.87,8818.94,3338.5,3819.66,2427.76,2527.45,983.81,1065.11,553,627.15,505.36,571.18,229.59,228.01
11065,Hawkinsville,GA,1940,9235.11,10077.3,3896.87,4392.35,2635.76,2718.06,1476.24,1619.62,512.2,558.2,436.23,517.81,277.21,274.16
11066,Hazlehurst,GA,1709,10312.09,11993.43,4552.66,5790.95,2639.71,2733.6,1406.35,1574.89,609.32,693.29,862.45,977.2,313.66,318.31
11067,Hiawassee,GA,2471,7905.98,8546.85,2859.8,3288.03,2666.55,2707.3,1305.54,1437.49,524.11,553.51,198.86,226.49,305.93,302.82
11068,Hinesville,GA,1737,8133.3,9003.03,3379.11,3930.16,2575.79,2721.53,1076.16,1180.91,376.41,409.77,390.31,434.05,342.78,338.96
11069,Homerville,GA,584,12654.44,13929.43,5853.67,6497.18,2315.04,2421.12,2921.27,3295.56,843.41,943.39,214.24,266.86,394.13,388.54
11070,Jackson,GA,2285,9378.91,9918.85,3575.15,4106.69,3064.93,3037.52,1199.68,1216.21,407.73,415.52,954.1,978.62,241.87,238.17
11071,Jasper,GA,4247,9318.84,9866.63,3357.99,3809.92,3118.8,3172.5,1308.53,1333.29,596.78,605.54,678.12,714.71,249.08,244.44
11072,Jesup,GA,3111,10400.73,11258.86,4992.02,5466.67,3018.31,3151.1,1226.63,1358.3,439.43,497.66,395.03,468.78,321.88,318.22
11073,La Grange,GA,7157,8309.58,8994.62,3395.25,3794.99,2462.33,2539.24,1202.7,1330.21,413.36,443.54,562.26,606.71,284.5,286.75
11074,Lakeland,GA,526,9788.41,11504.47,3872.54,5077.28,2250.31,2359.69,1882.18,2080.63,560.03,622.12,845.12,1020.61,428.03,425.68
11075,Lawrenceville,GA,24349,9623.37,10085.84,3722,4149.94,3186.32,3182.74,1103.26,1133.73,574.5,586.82,770.3,771.98,295.73,290.48
11077,Louisville,GA,948,8398.38,9179.62,3471.65,3909.75,2327.2,2346.52,1921.83,2118.95,213.6,236.01,356.63,437.12,180.83,179.55
11078,Macon,GA,21506,9726.41,10277.31,4355.35,4752.28,2979.9,3063.5,1145.57,1177.25,409.41,418.86,605.34,635.08,265.42,264.44
11080,Marietta,GA,32391,9375.82,9874.37,3620.96,4128.08,3139.68,3126.68,1126.25,1142.54,528.95,537.12,733.77,723.88,234.96,231.7
11081,McRae,GA,847,10780.85,12124.82,4410.29,5322.77,2964.39,3046.44,1519.98,1693.16,1149.97,1311.32,293.53,285.44,409.09,413.02
11082,Metter,GA,1891,10720.25,12089.09,4907.61,5728.83,2478.71,2598.92,1695.96,1901.52,376.52,425.95,1027.3,1215.28,285.8,283.38
11083,Milledgeville,GA,2599,9684.42,10443.62,4072.94,4501.23,2899.88,2989.78,1386.89,1522.19,453.84,465.56,612.69,716.2,280.61,275.37
11084,Millen,GA,923,8883.12,9288.41,4249.98,4424.29,2096.01,2130.88,1638.31,1782.37,350.06,382.94,292.98,313.15,247.62,243.82
11085,Monroe,GA,4411,9760.89,10299.37,4186.11,4685.23,2977.76,3008.11,1071.61,1088.05,596.93,605.83,693.48,682.64,267.49,264.84
11086,Montezuma,GA,820,7651.04,8320.19,3503.96,3887.72,1894.58,1966.81,1304.07,1442.63,413.56,433.82,292.92,346,224.21,219.58
11088,Moultrie,GA,4243,9491.01,10580.99,4393.69,5026.45,2201.47,2300.96,1735.75,1949.36,301.34,340.82,502.82,618.86,349.78,345.05
11089,Nashville,GA,1328,10180.31,11544.61,4898.99,5833.8,2393.88,2502.64,1682.24,1888.54,453.74,505.47,394.96,474.8,347.49,341.11
11090,Newnan,GA,10980,8729.03,9248.18,3225.74,3630.43,2706.93,2771.81,1150.26,1170.92,665.05,677.48,738.44,766.79,288.83,283.64
11091,Ocilla,GA,653,8230.67,9388.24,3290.59,3922.96,1925.58,2013.57,1648.69,1853.92,275.33,309.42,831.66,1038.89,275.5,272.98
11092,Perry,GA,2146,8952.51,9608.45,3977.58,4462.11,3027.01,3139.54,1116.9,1178.73,302.9,314.27,258.1,241.92,272.39,272.17
11093,Quitman,GA,1071,9768.58,11506.78,4661.76,5979.01,2427.56,2529.34,1787.01,1985.27,253.95,283.39,366.35,445.07,285.38,281.27
11094,Reidsville,GA,472,11318.11,11680.87,5465.59,5353.17,2567.17,2702.04,1273.13,1424.87,664.86,751.78,899.77,1024.95,532.8,526.21
11095,Richland,GA,457,8114.49,9377.25,3614.67,4522.28,1909.91,2034.35,1407.7,1518.42,375.02,384.18,599.43,697.84,217.31,215.63
11096,Riverdale,GA,9102,9218.89,9437.47,3779.46,4079.3,2940.62,2918.45,1023.26,1039.61,470.72,477.39,888.72,781.66,240,235.87
11098,Rome,GA,19525,9694.91,10545.98,4349.12,4917.38,2641.01,2738.42,1065.71,1137.98,752.93,798.86,633.89,715.69,285.64,280.75
11099,Roswell,GA,19122,9267.32,9704.56,3071.24,3488.87,3376.24,3383.65,1289.49,1315.15,659.19,673.63,589.93,578.16,257.24,253.35
11100,Royston,GA,3624,8226.51,8867.45,3422.72,3793.13,2478.56,2558.11,980.28,1056.16,676.86,757.3,421.87,469.7,258.2,255.98
11101,Sandersville,GA,2454,8675.11,9375.83,3773.16,4098.99,2341.25,2422.59,1308.3,1439.38,277.03,297.89,672.29,823.59,339.37,333.77
11102,Savannah,GA,30792,8813.1,9486.59,3738.98,4176.4,2779.88,2920.18,1073.21,1129.97,357.5,382.25,610.05,627.24,284.24,279.6
11103,Smyrna,GA,4105,9011.96,9411.07,3573.88,3952.83,2966.31,2964.53,1114.45,1131.07,489.17,497.28,644.53,643.05,225.86,224.73
11104,Snellville,GA,6442,9787.72,10218.44,4056.49,4511.81,3099.93,3078.17,1054.09,1068.64,533.14,542.13,769.42,752.3,289.59,283.88
11105,Sparta,GA,733,7740.41,8401.7,3255.63,3617.24,2294.18,2369.71,1305.39,1420.89,251.25,271.94,431.8,516.48,255.34,253.35
11107,St. Marys,GA,3154,10366.38,10412.75,4890.15,4729.92,3063.86,3095.09,1292.4,1411.1,344.14,357.58,503.22,548.93,267.72,264.25
11108,Statesboro,GA,4587,9535.29,10491.37,4217.93,4775.28,2860.62,3017.97,1272.96,1417.23,440.3,493.5,502.39,550.03,253.91,252.39
11109,Stockbridge,GA,12110,9199.75,9467.9,3356.08,3703.5,3269.23,3216.7,953.42,965.79,543.18,549.77,910.32,859.36,268.41,263.75
11111,Swainsboro,GA,1555,9091.3,9990.9,4159.3,4662.48,2201.85,2284.96,1224.57,1353.55,357.25,401.45,920.65,1069.81,278.36,278.72
11112,Sylvania,GA,1432,7792.18,8457.27,3288.98,3633.82,2235.83,2339.81,1333.41,1475.9,344.82,369.64,382.18,430.73,225.77,220.39
11114,Thomaston,GA,4106,8696.52,9304.83,3811.79,4179.59,2331.55,2391.93,1146.47,1247.47,492.37,504.83,684.51,756.3,251.91,249.21
11115,Thomasville,GA,6136,7964.44,9056.41,3553.27,4266.79,2200.34,2304.53,1520.54,1718.1,234.95,263.19,244.62,291.27,214.23,210.71
11116,Thomson,GA,1466,8241.37,8556.99,3261.69,3481.48,2564.24,2601.31,1184.34,1201.64,358.88,368.01,535.29,584.01,360.2,344.23
11117,Tifton,GA,5182,9197.58,10372.46,3846.48,4529.84,2279.65,2382.91,1733.24,1954.65,482.44,544.42,536.07,653.77,321.19,313.84
11118,Toccoa,GA,3812,8926.21,9915.9,3718.7,4302.22,2430.45,2537.15,1203.63,1318.15,841.24,945.69,463.3,557.5,283.39,279.28
11119,Valdosta,GA,8900,8774.19,9898.49,3483.66,4184.59,2583.77,2714.08,1343.25,1478.31,509.89,564.04,582.46,701.19,296.35,288.27
11120,Vidalia,GA,3797,8851.39,9963.89,3537.62,4213.28,2513.58,2657.92,1232.26,1378.72,378.18,429.24,1014.4,1119.1,240.88,239.83
11121,Vienna,GA,693,8944.56,9934.42,3777.18,4347.12,2290.46,2371.8,1584.79,1746.41,360.37,405.61,647.07,782.59,307.25,299.3
11122,Villa Rica,GA,2379,9076.54,9602.72,3360.84,3760.47,2766.87,2844.2,1311.41,1327.93,730.87,740.08,606.57,643.29,328.67,323.95
11124,Warner Robins,GA,9795,9809.4,10581.91,4323.24,4879.96,3410.56,3529.45,1050.37,1107.32,333.62,346.69,409.88,440.49,271.5,273.35
11125,Washington,GA,1627,8662.57,9619.13,4099.49,4793.96,2135.01,2180.96,1444.8,1566.83,454.68,512.35,241.02,268.24,265.32,263.99
11126,Waycross,GA,6516,9563.88,10558.45,4212.22,4886.54,3157.63,3266.19,1118.19,1249.48,516.75,586.02,209.83,225.57,339.97,335.34
11127,Waynesboro,GA,1302,7345.22,7669.66,3090.66,3320.75,2090.77,2113.52,1331.62,1362.04,325.46,345.66,306.09,321.91,208.77,206.8
11128,Winder,GA,5083,9063.35,9485.93,3643.45,3977.63,2867.6,2922.56,1129.26,1152.59,555.2,566,600.09,612.13,283.72,279.75
12001,Hilo,HI,9272,7347.13,6644.65,3680.16,3096.47,1957.59,1912.82,1183.55,1127.66,107.85,103.11,302.13,302.21,92.66,90.28
12003,Honolulu,HI,52949,7181.54,7111.86,3281.92,3223.13,2081.2,2116.24,1242.09,1202.96,123.74,120.08,368.99,361.83,110.93,108.63
12005,Kailua,HI,3634,7971.4,7567.88,3717.88,3446.92,2328.41,2295.52,1226.08,1158.6,244.93,230.94,344.57,326.11,99.18,96.76
12007,Kealakekua,HI,2969,8354.47,7094.19,4192.82,3065.03,2259.94,2229.11,1016.37,950.02,201.04,187.55,603.94,577.18,108.34,101.17
12008,Kohala,HI,412,6203.68,5982.84,2226.79,2036.38,1552.81,1580.67,1810.1,1721.77,164.19,162.93,,,132.85,135.42
12010,Lihue,HI,4121,6783.27,6238.32,3162.09,2668.77,1885.67,1901.17,1310.41,1244.14,116.72,112.91,168.84,167.67,107.28,105.97
12012,Wahiawa,HI,1641,8180.45,8292.64,4089.1,4221.39,2214.77,2245.74,1251.5,1224.16,127.93,124.93,324.17,319.59,175.48,178.23
12013,Wailuku,HI,6582,7981.14,6847.76,4052.36,3017.97,2357.07,2318.56,1099.45,1043.34,120.75,115.72,160.9,162.71,115.77,112.04
12014,Waimea,HI,772,9117.89,8018.56,4983.02,4018.51,1571.01,1582.09,2116.71,2048.71,214.42,206.93,,,65.63,65.22
16001,Albia,IA,1107,6905.14,6967.38,3300.98,3105.15,1073.79,1161.37,2029.85,2170.05,94.77,101.64,221.18,243.44,208.08,208.29
16002,Algona,IA,2020,7676.56,8095.86,3739.69,3929.74,1356.62,1411.85,2183.45,2338.91,111.84,120.09,143.41,156.31,196.18,192.37
16003,Ames,IA,7861,7443.58,7949.45,3197.84,3621.41,2503.66,2604.24,1171.6,1165.4,156.03,156.35,244,230.86,174.99,178.55
16005,Atlantic,IA,2851,7858.5,8110.51,3589.48,3585.24,1309.56,1377.2,2217.75,2357.43,211.6,226.07,329.91,361.16,225.7,228.38
16006,Audubon,IA,1101,8274.71,8271.61,3196.86,2881.59,1354.4,1413.82,3314.28,3541.55,100.04,108.13,237.8,270.73,177.58,176.24
16008,Bloomfield,IA,1355,7654.41,7754.87,3373.24,3193.65,1289.41,1371.07,2287.53,2449.52,69.69,73.89,347.49,378.79,276.83,275.1
16009,Boone,IA,3066,8664.69,9277.25,4108.06,4519.71,1984.3,2071.36,1783.58,1876.86,127.96,134.13,416.82,426.63,237.07,239.3
16010,Britt,IA,550,8136.32,8563.37,3791.41,3945.94,1433.04,1537.89,2587.34,2777.55,98.44,105.35,87.66,67.51,225.69,226.32
16011,Burlington,IA,8409,7625.58,8239.22,3691.54,4042.05,1613.25,1732.36,1700.24,1809.65,181.52,195.68,219.97,238.7,226.81,225.68
16012,Carroll,IA,2845,6582.43,7068.76,2775.67,2975.05,1682.58,1829.75,1378.37,1456.08,256.76,277.25,298.54,339.86,205.64,204.71
16013,Cedar Falls,IA,4570,7608.35,8252.83,3277.92,3644.89,1953.45,2059.52,1722.81,1841.99,143.29,154.48,313.71,352.89,209.3,209.32
16014,Cedar Rapids,IA,26748,7730.28,8428.24,3414.8,3869.37,1958.18,2060.73,1410.68,1493.84,223.77,238.17,469.91,513.37,233.69,230.98
16015,Centerville,IA,2074,7597.85,8479.72,3174.64,3794.69,1527.56,1619.62,2057.64,2181.65,160.24,172.46,427.81,464.71,243.25,239.79
16017,Charles City,IA,2677,8614.75,8947.91,4102.75,4133.86,1556.98,1672.14,2336.13,2504.75,142.74,153.63,188.39,194.49,323.21,325.21
16018,Cherokee,IA,1678,7374.68,8306.02,3486.01,4189.1,1681.68,1765.32,1705.24,1819.83,157.82,170.6,147.32,162.08,240.91,239.04
16019,Clarinda,IA,1383,9389.66,9720.72,4539.05,4530.77,1192.42,1265.39,3160.74,3381.16,102.24,110.15,246.93,286.2,216.62,213.22
16020,Clarion,IA,839,9809.36,9030.07,4716.84,3633.16,1441.39,1509.27,3115.15,3342.07,239.05,257.89,74.58,79.17,324.12,325.18
16021,Clinton,IA,7491,9080.27,9525.15,4607.5,4774.66,2488.99,2633.63,1178.69,1245.74,338.86,361.36,207.68,237.85,262.47,270.32
16022,Corning,IA,1491,8702.39,8796.85,3424.08,3161.4,1127.98,1180.78,3391.58,3639.16,138.78,149.82,423.47,476.51,237.6,238.16
16023,Corydon,IA,1192,9042.15,9459.34,4186.66,4275.23,1412.39,1513.43,2331.13,2490.26,409.32,443.09,488.94,523.52,216.48,214.85
16024,Council Bluffs,IA,10290,8199.44,8581.65,3840.64,4095.76,2086.62,2194.18,1358.02,1361.41,347.06,351.4,316.29,331.04,246.6,242.22
16025,Cresco,IA,1136,7390.36,7558.53,3308.64,3257.51,1412.31,1491.04,2362.56,2504.95,119.1,128.14,65.9,67.03,209.18,203.78
16026,Creston,IA,1892,6860.7,7152.06,2505.72,2478.58,1066.1,1131.48,2389.23,2556.27,114.15,121.79,540,617.5,223.35,222.15
16027,Davenport,IA,18927,8320.99,8984.48,3872.28,4311.91,2185.89,2297.55,1210.77,1253.99,483.29,501.52,331.19,375.92,239.71,243.29
16029,Decorah,IA,2789,6449.65,6573.4,2665.46,2544.95,1466.61,1575.77,1849.7,1955.18,132.41,142.55,183.98,209.96,205.02,204.46
16030,Denison,IA,1882,8005.82,7853.31,4039.98,3649.06,1296.64,1375.26,2165.95,2309.88,121.69,129.88,176.17,182.92,240.88,240.77
16031,Des Moines,IA,56525,7443.34,7732.03,3336.57,3501,2132.42,2228.4,1068.74,1089.03,284.82,288.77,386.2,392.21,222.12,220.16
16032,Dubuque,IA,12058,7163.37,7844.64,3197.82,3650.94,2025.13,2114.5,1214.4,1291.1,213.68,229.74,284.57,328.98,207.3,211.65
16033,Eldora,IA,596,8438.41,9035.59,3613.32,3911.14,2041.39,2126.48,1701.77,1791.84,69.94,74.17,699.94,799.03,242.59,248.58
16034,Elkader,IA,526,7225.46,7223.23,3268.54,3069.81,1355.2,1362.98,2197.4,2346.52,,,214.83,248.36,127.13,125.77
16035,Emmetsburg,IA,1352,7682.01,8357.04,3189.64,3594.13,1490.86,1574.7,2520.74,2697.22,70.93,76.27,217.35,230.49,260.13,256.51
16036,Estherville,IA,2009,9007.16,9037.98,4516.28,4312.82,1458.14,1523.33,2408.39,2559.03,183.24,195.71,265.52,272.44,216.67,216.36
16037,Fairfield,IA,2362,7943.44,8724.72,4028.1,4547.05,1366.79,1462.36,1844,1951.47,183.51,198.03,318.85,359.35,209.92,207.97
16039,Fort Dodge,IA,6817,7751,8207.37,3244.99,3453.44,1962.2,2052.84,1573.75,1675.28,254.94,274.96,413.27,449.47,298.14,299.14
16040,Fort Madison,IA,2843,6845.67,7407.06,2789.26,3055.33,1402.21,1509.98,1756.5,1867.39,352.12,380.36,342.26,393.57,208.61,206.7
16041,Greenfield,IA,953,8490.37,8510.87,3504.33,3174.17,1184.92,1253.28,3134.73,3355.97,79.36,85.24,440.59,498.39,172.66,173.83
16042,Grinnell,IA,3803,6562.4,6953.28,2886.06,3080.03,1642.9,1733.89,1363.11,1441.36,82.07,87.46,339.19,361.97,235.11,234.49
16044,Guthrie Center,IA,492,9694.6,9206.54,5197.35,4630.52,1674.31,1709.14,2034.6,2053.14,164.74,165.91,423.69,436.02,206.13,212.98
16045,Guttenberg,IA,815,8100.32,8334.75,4031.65,4000.95,1146.74,1192.79,2355.96,2528.14,142.41,153.97,269.71,298.43,156.52,157.52
16046,Hamburg,IA,1035,9239.31,9375.05,4259.48,4157.53,1718.67,1770.85,2551.54,2687.14,278.82,299.2,218.11,239.81,263.55,272.87
16047,Hampton,IA,1048,7870.59,8511.17,3779.09,4134.09,1362.05,1477.95,2177.77,2336.08,125.41,134.88,287.67,292.5,173.14,170
16048,Harlan,IA,2338,8074.82,8650.15,3773.52,4137.37,1401.8,1453.19,2363.33,2501.86,238.64,256.19,132.04,138.83,238.66,235.15
16050,Hawarden,IA,429,9469.23,9279.46,4458.01,3980.7,1481.25,1544.21,2191.8,2324.1,208.94,215.09,716.36,797.49,396.27,398.27
16051,Humboldt,IA,1320,8418.95,8757.74,3393.92,3461.5,1745.11,1816.52,2419.79,2576.13,269.9,290.64,347.22,378.14,274.75,272.67
16052,Ida Grove,IA,1073,9449.61,10507.88,4444.32,5230.1,1682.29,1725.93,2769.58,2962.53,116.66,125.92,291.53,314.37,184.39,183.33
16053,Independence,IA,1483,8394.11,8766.51,3725.98,3845.38,1894.73,1982.69,2088.65,2226.33,196.2,211.23,239.18,256.26,263.69,260.64
16054,Iowa City,IA,14966,6987.22,7001.41,3302.46,3188.72,1586.76,1693.56,1407.36,1417.19,113.63,115.91,361.54,371.31,210.03,207.07
16055,Iowa Falls,IA,1563,8546.75,9302.92,3542.2,4048.93,2048.95,2117.53,2389.94,2542.71,97.27,104.07,285.17,309.23,230.78,230.42
16056,Jefferson,IA,1488,7528.59,7653.04,2977.27,2866.04,1861.03,1938.54,2130.53,2259.05,125.47,134.23,286.91,316.34,211.59,211.01
16057,Keokuk,IA,3413,7889.46,8392.56,3954.32,4206.35,1758.77,1833.25,1352.54,1447.15,281.54,307,329.21,381.23,213.08,213.68
16058,Keosauqua,IA,1088,7407.43,7967.43,3724.6,4055.48,1230.68,1314.53,1999.86,2124.12,138.25,148.74,105.39,115.05,220.64,217.59
16059,Knoxville,IA,2020,8704.42,9053.78,3885.77,3974.25,1694.85,1772.14,2280.92,2423.51,250.54,266.24,365.57,389.06,225.63,227.84
16060,Lake City,IA,2368,8513.39,9163.02,3546.05,3886.33,1669.89,1735.55,2345.85,2505.27,203.58,219.63,522.23,588.97,226.55,224.69
16061,Le Mars,IA,2173,7931.14,8451.19,3462.88,3732.3,1655.49,1707.22,2089.23,2222.7,133.49,143.52,383.92,436.2,220.66,220.45
16062,Leon,IA,928,8705.37,9313.23,3776.5,4076.6,1426.83,1484.32,2503.82,2661.23,217.38,234.1,559.42,633.57,210.99,210.03
16063,Manchester,IA,2292,7430.96,7677.19,3377.37,3360.45,1304.63,1366.8,2122.96,2276.41,211.57,228.27,237.31,270.87,207.6,205.57
16064,Manning,IA,681,7366.07,7814.13,3420.42,3573.06,1425.24,1541.23,1991.55,2119.28,207.07,222.02,235.73,270.35,144.9,144.17
16065,Maquoketa,IA,1891,7751.25,8125.85,3288.24,3403.15,1935.91,2025.12,1740.19,1853.9,243.51,259.7,316.14,359.82,220.43,218.14
16067,Marshalltown,IA,7476,7261,7761.14,3151.62,3437.33,2099.31,2206.09,1374.54,1447.84,112.45,116.64,278.08,306.94,249.5,249.67
16068,Mason City,IA,15308,7422.96,7869.74,3415.78,3602.4,1555.44,1673.49,1866.33,1996.21,151.57,163.21,209.42,210.95,254.96,256.66
16069,Missouri Valley,IA,2192,10155.23,10005.36,4904.46,4674.91,1651.86,1703.69,2846.84,2855.97,260.22,261.86,208.93,223.25,320.68,318.21
16072,Mount Pleasant,IA,1786,7031.96,7290.49,3047.27,3031.2,1328.85,1439.47,2048.33,2174.23,145.43,156.69,209.56,237.55,283.7,283.64
16073,Muscatine,IA,3909,8186.66,8412.16,4077.99,4038.77,1945.46,2085.59,1434.25,1503.39,177.81,184.82,314.99,362.38,234.42,228.22
16075,New Hampton,IA,1959,8062.25,8121.03,3516.41,3288.33,1568.71,1660.42,2248.73,2395.53,194.16,209.93,272.76,307.19,269.42,268.31
16076,Newton,IA,2979,6857.6,7310.93,3306.64,3639.49,1785.1,1877.71,1095.28,1157.88,216.93,226.98,258.31,217.64,198.26,198.28
16077,Oelwein,IA,1593,8066.84,8586.49,3748.3,3995.66,1619.41,1712.25,2157.64,2316.52,196.93,212.08,121.44,130.2,261.57,259.12
16078,Onawa,IA,1749,8784.18,9373.06,4146.98,4475.47,1592,1666.24,2142.05,2266.89,314.66,337.33,331.19,369.13,276.77,273.02
16079,Orange City,IA,1295,8041.43,8764.04,3600.36,4039.62,1237.47,1317.43,2599.18,2774.62,180.21,193.81,319.86,336.33,147.4,145.52
16080,Osage,IA,2188,7141.18,7394.49,3617.33,3619.11,1048.07,1147.04,1990.66,2121.38,143.77,155.19,181.1,190.73,211.72,212.61
16081,Osceola,IA,1130,10013.94,9204.99,4673.76,3471.63,1679.29,1779.25,2537.77,2712.2,124.41,133.08,802.19,913.23,172.92,166.57
16082,Oskaloosa,IA,2376,7234.92,7758.56,3261.06,3525.1,1490.29,1585.04,1841.5,1961.85,134.96,145.73,285.06,318.43,246.96,245.24
16083,Ottumwa,IA,5126,8024.34,8562.97,4079.33,4352.2,1662.93,1784.45,1501.71,1594.73,184.12,198.52,322.46,350.57,281.57,283.94
16084,Pella,IA,2219,7713.62,7974.7,3335.36,3346.75,1555.65,1638.54,2132.06,2277.03,232.73,250.27,268.2,276.8,225.57,227.7
16085,Perry,IA,1097,8959.24,8929.79,4031.57,3850.23,1963.07,2063.15,1654.52,1672.66,141.87,143.94,834.94,865.69,285.77,283.63
16086,Pocahontas,IA,1121,7909.03,8228.78,3276.59,3310.17,1496.92,1574.01,2556.39,2735.07,122.31,130.25,285.96,318.64,210.3,204.24
16088,Primghar,IA,932,7863.91,8423.3,3363.3,3618.57,1561.7,1645.13,2486.3,2665.36,139.73,150.49,210.39,239.39,174.03,179.6
16089,Red Oak,IA,2220,8900.15,9269.12,4760.05,4891.59,1735.26,1816.02,1795.3,1902.93,135.33,145.03,247.36,277.31,249.33,248.46
16091,Rock Valley,IA,654,7353.25,7883.09,2789.98,3064.44,1046.77,1125.64,3185.24,3340.14,139.32,150.29,135.04,149.82,145.37,149.11
