HSA #,HSA name,State,Medicare enrollees (20% sample) (2006),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2006)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2006)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2006)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2006)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2006)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2006)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2006)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2006)"
23017,Charlevoix,MI,559,6937.08,6833.11,3284.45,3086.04,1757.49,1767.97,1238.04,1295.2,296.84,310.94,,,206.97,208.05
23018,Charlotte,MI,662,7592.84,7458.26,3811.01,3658.02,1957.77,1977.94,1242.3,1234.97,312.67,312.49,,,235.23,236.78
23019,Cheboygan,MI,558,7596.52,7836.14,3633.19,3782.6,1800.07,1783.09,1317.17,1375.83,183.96,192.83,410.77,452.23,239.64,241.54
23020,Chelsea,MI,556,7714.22,7389.59,3499.89,3416.77,1975.61,1853.14,1312.63,1222.64,435.04,407.73,321.63,321.3,174.06,172.79
23021,Clare,MI,1297,8030.56,8218.67,4156.38,4249.97,1918.77,1927.22,998.39,1036.62,327.07,328.37,367.64,423.13,277.52,275.66
23022,Coldwater,MI,1132,8149.2,8303.04,4311.36,4346.09,1749.79,1792.8,1333.01,1372.25,277.23,287.99,193.5,217.47,289.72,290.09
23023,Crystal Falls,MI,214,6114.36,6193.35,2928.06,2933.12,1337.17,1339.03,1404.64,1464.14,266.57,280.19,,,229.47,232.52
23024,Dearborn,MI,3929,9549.66,8964.5,4860.43,4520.05,2889.79,2703.78,942.03,903.25,524.66,524.63,134.4,117.17,214.81,214.02
23025,Deckerville,MI,152,7502.28,7764.95,3427.53,3573.55,1906.23,1945.72,1505.89,1568.05,376.21,395.88,,,322.03,318.06
23026,Detroit,MI,17306,10191.41,9541.04,4998.5,4522.45,2995.13,2803.95,924.05,905.2,794.67,815.37,132.4,117.72,285.11,290.51
23027,Dowagiac,MI,364,7855.1,7747.66,4078.41,3908.22,2107.75,2105.81,997.75,1032.41,232.42,233.44,,,176.71,177
23029,Escanaba,MI,1216,5830.79,6024.77,2623.92,2705.88,1327.42,1363.3,1179.95,1231.55,451.29,473.32,81.39,89.45,191.47,190.22
23030,Farmington Hills,MI,2066,9435.83,8962.16,4619.96,4337.99,2890.14,2699.06,936.29,942.37,577.52,591.73,202.73,186.5,214.67,212.32
23031,Flint,MI,10544,9445.88,8862.92,4766.24,4275.1,2821.91,2848.35,781.63,721.66,485.73,462.26,330.77,297.28,266.66,264.06
23032,Frankfort,MI,172,5610.44,5767.64,2547.18,2694.27,1495.35,1438.63,1134.86,1188.03,282.53,296.63,,,145.13,146.99
23033,Fremont,MI,687,8065,8031.56,3766.06,3714.6,1683.21,1644.72,1426.61,1436.28,534.34,539.14,412.01,462.4,268.52,269.14
23034,Garden City,MI,1856,10585.19,9518.57,5581.38,4810.3,2987.12,2751.93,977.72,942.97,576.94,575.06,232.87,214.38,223.43,221.09
23035,Gaylord,MI,853,6463.32,6774.45,2699.27,2897.22,1833.42,1857.76,1010.28,1053.32,359.07,375.25,349.19,391.8,206.62,206.92
23036,Gladwin,MI,656,8262.39,8323.96,4135.21,4093.11,1975.88,1992.53,1018.56,1053.32,456.59,473.39,385.81,430.55,322.67,320.88
23038,Grand Haven,MI,977,7811.98,7912.12,3880.19,3904.69,1832.1,1869.12,1143.73,1146.75,458.46,463.68,308.41,335.62,193.65,194.29
23039,Grand Rapids,MI,12402,7571.99,7302.18,3828.15,3528.31,1965.07,1970.23,883.97,893.31,384.93,389.74,276.74,288.43,233.15,233.02
23040,Grayling,MI,1490,7843.5,8112.18,3694.79,3902.77,1901.81,1868.26,1123.87,1165.85,462.04,481.5,444.3,495.5,254.18,255.69
23041,Greenville,MI,404,9484.01,9493.51,5421.39,5347.05,2122.14,2108.44,1171.22,1217.47,269.54,275.64,,,248.46,248.67
23042,Grosse Pointe,MI,1328,8292.82,7899.77,3830.08,3656.3,2680.05,2487.56,996.66,958.58,459.83,477.71,208.46,205.44,128.8,127.12
23044,Hancock,MI,532,5868.55,6074.55,2575.28,2629.78,1064.86,1109.99,1263.77,1321.2,751.85,789.86,,,132.2,131.17
23045,Harbor Beach,MI,242,8941.16,9029.12,4089.85,4010.88,1880.14,1901.82,1783.44,1851.41,479.94,502.72,,,236.43,232.47
23047,Hastings,MI,997,6789.19,6945.79,3368.43,3468.66,1720.12,1749.45,882.27,885.76,356.33,359.41,221.93,247.11,244.76,241.86
23049,Hillsdale,MI,939,7065.74,7255.85,3577.23,3668.34,1682.13,1709.89,1126.31,1164.93,280.82,293.17,135.44,157.35,258.18,258.1
23050,Holland,MI,1855,7280.38,7349.34,3497.17,3516.13,1910.55,1921.12,1005.29,1014.34,440.01,458.93,231.37,245.54,207,203.98
23051,Howell,MI,1244,8056.98,8042.41,3710.46,3744.7,2272.65,2218.63,1055.45,1056.82,414.37,418.29,370.64,376.7,229.48,230.32
23052,Ionia,MI,345,9756.82,9486.39,5995.41,5673.96,2108.56,2102.4,848.68,855.85,252.65,255.19,,,298.06,303.47
23053,Iron Mountain,MI,1337,6232.17,6667.75,3352.68,3706.4,1479.21,1513.19,943.18,975.07,234.11,245.12,,,205.39,206.36
23054,Iron River,MI,347,5685.61,5641.95,2843.27,2732.91,1125.71,1128.71,1307.13,1363.5,209.41,219.92,,,234.55,233.36
23055,Ironwood,MI,742,6158.46,6332.26,2820.74,2892.99,1519.86,1552.85,1364.89,1413.7,302.97,318.08,55.6,61.31,150.69,153.69
23056,Ishpeming,MI,394,4851.12,4900.09,1994.57,1892.93,1014.33,1071.96,1152.07,1205.43,467.08,490.52,,,123.4,125.24
23057,Jackson,MI,3934,7664.57,7778.94,3749.28,3847.09,2076.92,2065.21,999.53,1005.25,345.34,351.6,250.93,269.86,240.33,239.12
23058,Kalamazoo,MI,6208,8121.62,7832.02,4413.76,4157.8,2026.02,2050.97,904.88,864.31,259.39,247.44,291.27,282.43,221.89,222.51
23060,L'Anse,MI,311,5483.46,5494.18,2233.63,2117.77,1123.77,1163.89,1522.42,1582.82,473.15,495.09,,,98.81,102.65
23061,Lakeview,MI,129,7999.8,7754.01,4486.55,4144.98,1755.34,1781.63,1168.55,1214.88,232.25,245.1,,,327.04,328.1
23062,Lansing,MI,7858,8057.32,7923.57,4003.27,3826.46,2226.15,2259.84,1007.55,1001.37,330.39,332.36,235.91,249.22,252.52,252.36
23063,Lapeer,MI,1803,8971.81,8995.72,4480.97,4518.37,2595.24,2579.54,881.85,889.12,496.75,501.05,270.83,264.52,245.47,243.06
23064,Laurium,MI,426,7491.55,7548.49,3541.17,3420.75,1029.42,1051.23,1825.01,1909.11,601.65,630.75,307.13,352.76,226.75,226.85
23066,Livonia,MI,4658,8825.85,8398,4168.31,3959.75,2741.26,2563.43,969.69,948.8,564.87,573.55,165.06,142.18,218.96,216.91
23067,Ludington,MI,909,6918.33,7130.44,2919.42,3030.3,2061.27,2081.39,1134.04,1169.63,261.7,273.81,284.57,325.9,240.62,238.73
23068,Madison Heights,MI,1027,10015.29,9644.7,5008.05,4829.01,2924.35,2704.29,929.43,964.17,683.13,710.24,137.26,108.26,332.96,333.86
23069,Manistee,MI,859,6864.74,7096.61,3222.14,3360.98,1829.87,1847.1,1052.85,1095.62,339.74,355.76,176.8,201.75,230.13,228.25
23070,Manistique,MI,394,6666.51,6467.3,3039.28,2721.42,1107.64,1119.34,1770.14,1848.67,541.89,566.39,,,199.64,206.96
23071,Marlette,MI,229,7472.37,7671.92,2843.98,2978.22,2089.66,2097.45,1544.45,1592.2,399.59,407.99,,,334.68,332.05
23072,Marquette,MI,1430,6454.85,6466.26,2952.75,2823.03,1661.07,1712.81,1106.89,1156.46,364.19,381.9,205.02,229.78,173.81,174.44
23073,Marshall,MI,572,7715.53,7717.11,4099.75,4097.11,1798.85,1784.12,1113.14,1119.12,312.8,317.03,117.02,125.32,283.96,282.54
23074,Midland,MI,2311,6351.89,6459.72,3160.11,3165.36,1800.37,1862.22,610.67,622.65,311.48,319.85,227.73,248.4,241.09,240.37
23075,Milford,MI,2043,9021.72,8883.96,4067.53,4081.03,2921.33,2758.73,1010.79,1025.29,547.92,557.03,215.55,212.16,247.53,247.27
23076,Monroe,MI,2122,9591.81,9457.08,5142.69,5025.59,2619.19,2599.2,1022.24,1015.79,396.5,394.77,181.55,187.88,225.64,226.35
23078,Mount Clemens,MI,8929,10069.59,10005.67,4822.41,4987.31,3245.04,2995.27,977.48,1004.91,514.73,533.68,250.33,234.62,246.04,244.28
23079,Mount Pleasant,MI,682,8183.11,8344.31,4001.56,4069.5,2205.63,2220.66,1130.15,1177.63,319.53,322.58,223.06,251.58,312.49,310.49
23080,Munising,MI,225,9055.48,8814.8,4808.54,4442.43,1738.28,1780.74,1305.34,1365.95,967.93,1016.17,,,207.52,205.98
23081,Muskegon,MI,4336,7644.21,7666.89,3537.86,3536.16,1791.21,1808.51,1308.52,1298.58,436.84,434.39,321.89,341.26,250.54,251.32
23082,Newberry,MI,292,10015.15,8856.03,5257.25,3926.51,1472.54,1496.99,1968.88,2054.98,940.63,980.05,,,358.3,361.03
23083,Niles,MI,1538,6616.39,6932.39,3005.85,3209.18,2181.05,2229.68,755.03,788.16,279.83,289.85,223.6,240.99,165.8,170.53
23084,Northport,MI,118,5238.46,5412.47,1453.39,1576.18,1730.96,1716.54,1619.9,1689.06,,,,,188.37,190.9
23085,Ontonagon,MI,179,7778.61,7790.25,3849.3,3729.47,1245.25,1262.45,1711.62,1785.5,891.18,936.37,,,144.37,144.44
23086,Owosso,MI,1563,7512.85,7625.96,3621.9,3645.56,2079.18,2119.62,1055.24,1076.19,302.01,308.03,222.49,248.36,221.98,219.3
23087,Paw Paw,MI,686,6922.65,6561.31,3410.71,3099.84,1660.88,1670.96,910.54,862.67,377.53,360.22,306,310.54,261.63,260.9
23088,Petoskey,MI,2385,7582.79,7783.53,3799.71,3922.64,1917.69,1918.52,1095.2,1142.56,281.21,293.72,249.61,266.42,227.71,228.75
23089,Pigeon,MI,345,8159.56,8020.45,3756.89,3520.84,1660.46,1683.64,1907.27,1978.01,648.39,655.26,,,183.86,184.48
23091,Pontiac,MI,6584,10031.99,9710.74,4901.95,4749.39,3055.42,2848.03,977.1,1010.79,518.39,534.76,323.5,316.54,253.69,250.58
23092,Port Huron,MI,3634,8033.61,8395.67,3767.37,4078.16,2450.5,2448.08,827.78,862.03,508.65,533.69,205.11,205.51,274.2,272.51
23094,Reed City,MI,802,8039.03,8253.27,4020.33,4164.82,1718.34,1704.53,1440.92,1494.93,361.77,376.15,167.88,190.27,309.91,308.83
23095,Rochester,MI,2744,9306.05,9398.86,4238.69,4543.68,3203.39,2965.5,862.38,894.69,526.79,547.28,254.9,240.51,204.18,201.26
23097,Royal Oak,MI,8109,9251.72,8958.79,4213.17,4106.45,3095.89,2877.48,954.28,981.76,557.03,577.59,229.65,214.62,216.38,216.79
23098,Saginaw,MI,5844,8006.31,8211.04,3963.62,4126.55,2093.28,2141.02,1004.78,991.65,433.19,424.68,250.43,266.37,257.58,257.82
23099,Saline,MI,375,8028.44,7444.22,4464.14,4108.31,1719.37,1603.1,1202.65,1111.04,373.29,356.64,,,229.52,230.84
23100,Sandusky,MI,254,10528.78,10742.83,5473.75,5401.49,2463.46,2458.81,1478.24,1534.08,452.69,472.96,,,393.49,569.58
23101,Sault Ste Marie,MI,924,5917.54,6187.05,2414.78,2602.34,1541.49,1542.79,1085.96,1129.6,575.5,600.7,87.97,100.27,210.08,213.28
23104,South Haven,MI,550,8316.97,8197.66,4155.94,4092.68,2039.35,2031.96,1127.87,1082.03,343.21,326.51,401.66,414.31,246.13,248.16
23105,Southfield,MI,1387,9747.91,9520.54,4396.83,4323.42,3284.09,3071.05,975.78,995.31,692.68,714.1,205.23,187.73,240.8,236.81
23106,St. Clair,MI,751,7800.7,8110.86,3394.89,3687.23,2402.88,2362.77,994.16,1031.81,496.36,521.21,222.18,227.07,287.43,287.86
23108,St. Johns,MI,398,7902.5,7913.91,3969.69,3939.45,2075.32,2086.9,992.72,989.68,378.17,384.08,293.56,322.97,194.32,191.09
23109,St. Joseph,MI,2917,7530.06,7899.25,3453.58,3734.97,2467.88,2489.99,866.46,899.13,314.29,327.97,184.1,202.87,242.13,242.24
23110,Standish,MI,338,8635.49,8842.47,4094.36,4220.22,1963.39,1982.4,1588.26,1633.46,388.9,395.56,,,435.09,435.99
23111,Sturgis,MI,772,7662.02,7824.04,3783.09,3872.08,1987.15,1977.1,1113.82,1148.79,312.6,323.96,223.51,258.53,241.02,244.33
23112,Tawas City,MI,1609,7276.99,7546.91,3607.21,3775.55,1589.97,1600.91,1320.64,1362.92,333.34,347.69,194.66,238.62,220.55,221.78
23113,Taylor,MI,1255,12379.28,11784.63,6880.82,6614.46,3249.5,2988.19,952.3,911,728.42,723.43,298.54,282.58,306.69,304.77
23114,Tecumseh,MI,539,8385.54,8302.24,4375.76,4292.62,1839.57,1803.36,1045.03,1052.95,361.78,369.06,508.78,530.17,276.34,277.29
23115,Three Rivers,MI,694,6604.93,6667.07,3624.46,3604.49,1504.45,1541.49,804.09,808.36,183.84,182.47,279.4,320.16,210.83,211.38
23116,Traverse City,MI,4782,6563.22,6819.63,2965.81,3159.86,1917.45,1906.94,1053.46,1100.76,271.42,284.13,129.31,146.39,212.24,213.36
23117,Trenton,MI,2004,9997.19,9554.78,4940.46,4798.81,3056.35,2828.75,1005.98,961.14,586.86,580.09,196.76,184.15,195.43,192.54
23118,Troy,MI,2714,9545.35,9530.57,4695.88,4837.73,2923.48,2714.53,909.98,946.08,559.58,585.08,234.63,233.86,215.04,215.33
23119,Warren,MI,6118,10262.1,10053.68,5124.56,5132.49,3222.11,2977.42,903.78,926.73,605.53,627.77,174.26,158.72,229.18,232.31
23120,Watervliet,MI,352,7481.39,7655.36,3935.87,4037.51,1857.12,1903.41,878.33,890.69,368.19,375.57,,,326.05,323.23
23121,Wayne,MI,3161,10901.27,10287.3,5773.07,5429.49,3015.23,2791.89,992.65,949.53,646.98,648.72,200.57,188.5,264.95,270.95
23122,West Branch,MI,1401,8121.86,8588.05,3751.08,4131.3,1972.97,1963.56,1254.8,1297.58,397.39,416.25,462.53,510.94,299.67,301.66
23124,Wyandotte,MI,3093,10914.4,10449.84,5712.85,5540.9,3135.94,2891.99,937.54,898.23,657.93,653.71,203.06,190.58,263.24,269.17
23127,Zeeland,MI,392,7061.22,7242.54,3206.06,3318.29,1907.64,1934.17,856.42,863.64,427.86,445.15,472.68,491.8,193.46,197.31
24001,Ada,MN,70,5060.45,4924.98,1588.89,1386.58,1010.69,1051.43,2140.57,2172.07,,,,,236.69,234.21
24003,Aitkin,MN,411,8003.98,7626.03,3638.58,3238.23,1397.36,1413.01,2423.85,2424.55,,,,,144.53,150.89
24005,Albert Lea,MN,1234,5739.56,5885.45,2963.96,3022.21,1198.73,1266.46,1237.64,1242.15,46.88,47.51,137.31,143.12,169.14,175.7
24006,Alexandria,MN,1147,6794.6,7106.05,3874.19,4098.29,1679.11,1749.1,924.58,924.22,94.29,94.45,41.58,44.88,169.6,176.03
24007,Appleton,MN,108,5751.32,5694.79,2641.09,2499.18,1204.68,1238.05,1468.98,1479.49,,,,,204.34,216.12
24008,Arlington,MN,191,5846.27,5760.74,2922.26,2779.34,1163.53,1218.8,1527.53,1528.24,,,,,167.27,165.96
24009,Aurora,MN,192,5779.53,5840.12,2680.59,2730,1657.4,1695.59,1019.76,986.23,,,,,254.44,262.5
24010,Austin,MN,973,6372.66,6523.71,3395.04,3478.31,1280.97,1339.03,1371.47,1361.99,33.84,33.86,158.22,168.67,167.04,169.33
24011,Bagley,MN,214,6636.05,6755.43,3775.72,3833.45,1358.08,1380.76,1267.83,1284.29,,,,,174.11,183.77
24012,Baudette,MN,168,8146.28,7767.45,4837.06,4334.03,1267.1,1345.79,1609.09,1631.99,152.5,156.87,,,201.24,205.81
24013,Bemidji,MN,1000,7619.04,7741.49,4573.51,4609.12,1928.83,1985.82,631.26,633.14,169.07,170.77,110.16,121.76,188.78,197.85
24014,Benson,MN,172,4373.61,4616.62,2112.37,2268.38,1195.42,1261.45,815.64,824.37,,,,,119.7,127.08
24015,Bigfork,MN,139,7763.94,7369.11,4699.18,4232.86,886.37,923.77,1854.77,1860.8,,,,,120.33,127.92
24016,Blue Earth,MN,354,6008.67,5875.45,3299.16,3081.15,1229.6,1287.05,860.31,864.77,198.54,201.42,,,158.55,160.54
24017,Brainerd,MN,1792,6026.32,6264.42,3069.25,3252.45,1750.78,1807.52,807.96,798.38,133.57,133.75,25.67,27.33,213.29,217.28
24018,Breckenridge,MN,580,6065.75,6423.18,3155.29,3337.11,1651.59,1766.04,806.12,823.75,234.47,243.86,80.82,99.38,163.61,175.27
24019,Buffalo,MN,356,6496.41,6479.73,2810.45,2839.86,1550.15,1610.12,1027.84,954.48,229.53,214.31,,,258.08,254.04
24020,Burnsville,MN,1495,7896.57,7808.03,4418.38,4335.87,2076.24,2140.68,674.17,620.18,322.33,298.37,178.17,174.15,230.53,231.06
24021,Cambridge,MN,450,6512.88,6562.66,3759.38,3846.8,1310.19,1351.36,919.87,849.07,227.01,209.89,,,145.24,150.56
24022,Canby,MN,157,7657.21,7885.15,4088.65,4235.81,1034.16,1115.45,2167.91,2201.77,,,,,329.7,327.08
24023,Cannon Falls,MN,189,7267.84,6978.91,4104.07,3758.17,1550.31,1646.17,1364.74,1310.77,,,,,172.75,180.07
24024,Chisago City,MN,426,7369.73,7337.06,4042.28,4078.1,1407.29,1439.66,1255.17,1154.52,195.67,180.09,,,240.49,245.8
24025,Cloquet,MN,485,5336,5276.46,2426.43,2378.77,1276.54,1342.67,1242.78,1183.71,187.85,178.71,,,173.98,177.77
24027,Cook,MN,121,7385.24,7154.83,4441.81,4214.95,1096.64,1164.74,1593,1516.1,,,,,182.98,187.01
24028,Crookston,MN,353,6195.45,6159.31,2867.81,2734.33,1201.32,1241.13,1781.37,1827.33,172.5,177.56,,,181.73,187.87
24029,Crosby,MN,347,6140.04,5953.72,2808.87,2549.12,1405.71,1465.64,1312.12,1315.05,174.7,176,,,185.87,191.46
24030,Dawson,MN,78,7823.9,8203.43,4324.03,4574.12,1148.04,1239.2,2017.21,2033.77,,,,,221.97,229.79
24031,Deer River,MN,203,8096.89,7603.29,4911.53,4339.64,1465.76,1533.94,1231.2,1221.43,,,,,164.47,171.53
24032,Detroit Lakes,MN,733,6128.77,6585.2,3095.62,3498.97,1909.18,1941.57,590.68,596.45,181.14,183.06,102.02,111.94,230.3,233.67
24033,Duluth,MN,4252,6777.84,6779.75,3779.21,3774.79,1536.88,1596.7,894.59,853.92,197.54,189.07,208.3,193.03,159.05,165.91
24034,Elbow Lake,MN,98,4460,5059.92,2276.71,2801.25,763.1,834.4,1076.45,1080.19,,,,,152.77,161.67
24035,Ely,MN,217,6186.36,6197.38,3513.78,3505.57,1386.18,1445.33,995.72,947.88,,,,,158.36,163.43
24037,Fairmont,MN,709,5860.47,6023.63,3035.1,3132.55,1424.8,1483.95,1038.06,1043.35,71.11,72,,,233.69,235.67
24038,Faribault,MN,724,6429.09,6419.65,3491.01,3383.86,1555.99,1646.35,893.6,872.25,84.08,84.59,229.38,247,163.2,168.67
24039,Farmington,MN,167,6306.69,6314.81,3611.1,3602.16,1513.85,1575.59,689.57,645.92,275.13,261,,,142.26,143.67
24040,Fergus Falls,MN,984,6042.72,6604.99,3469.44,3946.51,1444.17,1507.49,729.18,736.13,135.1,137.27,92.82,95.58,169.21,172.34
24041,Forest Lake,MN,217,8277.15,8114.33,4542.4,4501.34,1959.27,1946.6,1035.55,948.43,261.06,239.13,,,274.77,274.9
24042,Fosston,MN,165,6559.34,6909.55,3811.07,3996.37,1211.87,1310.76,1050.45,1074.57,219.93,226.28,,,166.79,171.93
24043,Glencoe,MN,300,6137.9,6018.04,2881.08,2743.62,1201.57,1224.25,1635.5,1630.47,,,,,143.3,144.17
24044,Glenwood,MN,222,6236.34,6581.84,3386.01,3656.04,1276.99,1333.57,1197.78,1207.66,249.85,253.57,,,146.36,150.43
24045,Graceville,MN,72,3899.41,4079.65,1305.88,1403.74,956.9,1031.2,1540.21,1552.42,,,,,75.47,79.56
24046,Grand Marais,MN,136,9801.36,9761.33,6275.37,6136.33,1277.32,1365.36,1996.94,1985.93,,,,,188.02,196.07
24047,Grand Rapids,MN,820,6434.95,6460.7,3572.66,3522.43,1224.44,1274.85,1165.3,1163.05,167.89,170.02,156.36,172.74,142.07,147.82
24048,Granite Falls,MN,319,5704.3,6269.92,3349.17,3841.42,1311.46,1372.29,773.92,779.57,98.34,99.76,,,108.86,118.21
24050,Hallock,MN,85,4216.07,4498.87,2168.51,2378.28,1037.43,1086.62,873.5,888.9,,,,,87.95,92.54
24052,Hastings,MN,565,6708.55,6577.67,3933.54,3785.84,1474.19,1553.81,739.55,680.07,208.08,194.61,216.91,213.3,143.64,147.19
24053,Hendricks,MN,70,5411.95,5565.56,2759.87,2833.41,818.85,849.77,983.66,1011.17,,,,,239.99,239.93
24055,Hibbing,MN,754,5952.17,6041.32,3319.96,3412.35,1250.76,1314.45,1018.69,971.87,77.65,74.85,,,158.93,166.55
24056,Hutchinson,MN,569,6112.83,6256.02,3223.15,3328.07,1569.44,1605.38,1027.35,1020.18,,,,,168.11,174.26
24057,International Falls,MN,317,6891.64,6944.76,3656.03,3663.84,1632.26,1672.51,1220.75,1217.68,177.04,180.12,,,161.25,165.23
24058,Ivanhoe,MN,51,6347.95,6160.18,,,763.87,861.45,3450,3522.25,,,,,205.77,200.08
24059,Jackson,MN,165,5853.66,6086.13,2885,2978.36,1504.89,1610.17,1090.24,1117.25,,,,,264.28,268.76
24060,Karlstad,MN,51,7577.51,7803.01,,,1520.87,1545.99,1356.17,1372.92,,,,,50.46,52.31
24061,Lake City,MN,222,6766.37,6439.93,4015.08,3566,1191.69,1324.32,1066.05,1049.3,,,,,155.58,158.68
24062,Lakefield,MN,110,6408.76,6726.85,3392.37,3493.41,1307.98,1413.74,1156.98,1191.24,,,,,141.8,157.62
24063,Le Sueur,MN,135,4647.97,4747.53,1939.4,1918.04,932.97,1024.41,1621.81,1629.34,,,,,72.23,74.55
24064,Litchfield,MN,303,5056.04,4983.08,2786.97,2685.41,1269.75,1297.33,725.72,715.43,,,,,123.35,127.58
24065,Little Falls,MN,638,6094.51,5970.93,3234.96,3042.79,1568.36,1634.21,918.26,906.6,135.17,136.47,,,192.78,200.16
24066,Long Prairie,MN,129,4853.73,5151.18,1769.34,1976.25,1171.73,1225,1296.12,1302.77,,,,,173.73,179.57
24067,Luverne,MN,277,4540.44,4846.52,2147.96,2301.11,1140.2,1251.81,1025.26,1048.42,,,,,121.68,129.32
24068,Madelia,MN,88,5706.22,5967.41,3231.08,3356.67,1129.23,1239.48,1100.97,1103.84,,,,,133.05,140.96
24069,Madison,MN,131,6199.47,6387.12,3188.1,3309.15,1093.17,1128.66,1756.55,1779.63,,,,,173.07,177.61
24071,Mankato,MN,1378,6454.94,6521.7,3854.86,3865.61,1777.43,1825.95,613.91,614.7,25.86,26.07,15.81,10.36,165.95,170.31
24072,Maplewood,MN,1406,7162,7048.66,3672.07,3644.21,2117.72,2113.54,654.24,604.48,292.23,270.33,258.39,242.01,157.72,160.42
24073,Marshall,MN,403,5547.91,5630.21,2782.05,2741.58,1359.95,1458.84,994.15,1003.65,146.84,149.03,,,155.51,161.52
24074,Melrose,MN,140,4415.34,4607.67,1752.05,1924.23,1203.42,1254.36,1088.72,1074.03,,,,,245.35,243.29
24076,Minneapolis,MN,12410,6891.44,6746.16,3657.64,3554.36,1843.49,1884.17,751.66,690.91,244.75,225.14,234.37,221.36,154.03,160.04
24077,Montevideo,MN,307,6652.92,6528.86,3409.53,3209.36,1020.9,1067.62,1907.61,1928.68,161.9,164.31,,,124.52,129.42
24078,Monticello,MN,277,6934.47,6645.63,3134.81,2840.26,1639.03,1711.66,1384.92,1341.71,213.12,203.33,396.13,380.62,151.24,155.11
24080,Moose Lake,MN,188,6667.19,6667.71,3894.34,3902.08,1278.26,1311.04,1062.4,1022.4,277.73,264.93,,,153.75,158.95
24081,Mora,MN,380,6908.14,6810.26,4145.38,3979.6,1187.57,1261.15,1186.92,1176.83,223.33,213.72,,,133.12,132.16
24082,Morris,MN,307,7327.61,7736.59,3804.82,4172.39,1346.92,1363.14,1731.07,1745.13,150.93,153.29,,,305.17,311.36
24084,New Prague,MN,524,7222.75,7204.33,3821.55,3784.48,1488.98,1533.15,1374.67,1348.96,199.14,193.62,,,158.73,161.02
24085,New Ulm,MN,651,6122.48,6023.46,3338.99,3184.31,1271.17,1310.49,1201.6,1199.53,38.72,35.53,,,139.86,143.6
24086,Northfield,MN,398,5410.02,5517.07,2953.36,2958.54,1317.87,1417.52,792.74,779.69,108.43,109.52,,,185.4,189.89
24087,Olivia,MN,252,7838.3,7956.22,4304.32,4341.22,1693.57,1735.21,1176.45,1176.71,,,479.59,508.7,150.65,155.09
24088,Onamia,MN,248,5000.65,5038.87,2380.33,2376.5,1132.52,1177.82,1110.58,1104.11,,,,,142.44,148.95
24089,Ortonville,MN,188,5733.78,6162.98,2727.7,2925.24,1099.21,1293.79,1612.8,1638.73,,,,,240.17,245.42
24090,Owatonna,MN,574,5884.3,5714.75,3385.13,3145.08,1731.02,1791.94,470.45,463.74,64.8,60.09,122.32,134.02,91.46,93.65
24091,Park Rapids,MN,666,6285.76,6436.42,2984.07,3041.71,1787.67,1850.01,851.77,857.83,134.54,136.4,237.26,255.73,267.95,273.24
24093,Paynesville,MN,197,7079.37,6932.11,3485.16,3422.25,1216.55,1197.66,2004.11,1921.74,116.02,116.83,,,173.37,182.73
24095,Perham,MN,263,6332.7,6654.23,2902.08,3149.93,1695.23,1752.88,1321.21,1337.89,149.12,150.64,,,177.04,181.06
24096,Pipestone,MN,230,6815.56,7007.33,3739.3,3790.68,1349.12,1433.02,1278.64,1320.02,283.97,288.77,,,176.51,179.86
24097,Princeton,MN,475,6271.44,6418.12,2826.69,2924.34,1293.78,1359.58,1514.71,1492.63,226.18,207.56,,,176.68,179.18
24098,Red Wing,MN,530,6626.84,6529.46,3692.58,3591.98,1275.15,1362.16,1311.08,1215.67,96.7,96.31,,,207.02,206.96
24099,Redwood Falls,MN,328,4111.05,4071.69,1550.62,1467.64,1122.46,1191.58,1100.13,1092.76,,,,,181.5,186.61
24100,Robbinsdale,MN,1565,6431.3,6330,3471.33,3395.79,1748.45,1804,767.13,703.46,223.2,206.11,83.09,72.61,123.02,126.67
24101,Rochester,MN,4237,6770.98,6361.43,4053.8,3588.6,1520.08,1640.09,831.01,756.93,70.68,67.3,125.79,120.38,164.34,172.63
24102,Roseau,MN,268,6726.52,6765.15,3936.69,3931.92,913.37,927.49,1509.67,1528.42,,,,,338.58,347.57
24103,Rush City,MN,232,6141.92,6117.23,3253.04,3264.58,1206.18,1226.45,1048.39,1000.13,193.24,181.52,,,217.33,216.19
24104,Sandstone,MN,56,6571.53,6074.09,4816.85,4249.76,797.78,840.79,869.98,869.22,,,,,,
