HSA #,HSA name,State,Medicare enrollees (20% sample) (2003),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2003)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2003)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2003)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2003)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2003)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2003)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2003)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2003)"
27015,Deer Lodge,MT,161,5826.5,6365.51,3273.18,3684.62,1057.98,1095.5,1047.71,1117.02,199.03,215.38,,,259.85,264.45
27016,Dillon,MT,243,6814.78,6905.97,3463.7,3398.77,1637.62,1694.05,1168.66,1255.73,197.08,213.7,,,338.18,338.07
27017,Ennis,MT,123,4717.24,5131.89,2378.52,2672.5,862.57,917.44,1204.56,1257.64,,,,,142.41,146.71
27020,Glasgow,MT,276,6788.54,6622.26,3995.1,3623.3,1067.94,1150.65,1482.2,1592.44,,,,,199.61,205.67
27021,Glendive,MT,339,5145.25,5647.75,2470.89,2738.16,1070.64,1179.72,1233.88,1324.08,,,,,165.94,171.68
27022,Great Falls,MT,2684,5679.27,5987.64,2945.07,3156.45,1682.91,1743.93,438.93,458.11,190.73,200.62,145.24,136.67,274.21,290.43
27023,Hamilton,MT,833,4552.8,5096.81,2086.61,2519.8,1388,1443.94,499.36,522.59,217.49,235.88,154.99,169.95,205.52,208.7
27024,Hardin,MT,144,5608.28,6117.66,3563.26,3954.19,1151.81,1226.44,624.48,659.48,,,,,156.25,161.72
27026,Havre,MT,534,5736.5,6165.91,2878.07,3241.48,1537.32,1530.36,987.65,1053.69,113.69,122.12,,,153.29,146.04
27027,Helena,MT,1420,4692.89,5324.34,2232.87,2698.69,1215.4,1310.89,727.3,779.09,202.78,218.65,57.78,59.12,266.93,270.3
27028,Kalispell,MT,1663,5016.32,5449.19,2323.2,2635.07,1635.89,1689.85,560.12,597.16,201.32,217.74,75.62,87.39,209.84,215.79
27029,Lewistown,MT,488,5084.38,5816.71,2688.32,3222.8,1183.94,1298.43,780.66,831.59,133.74,145.44,,,204.33,208.4
27030,Libby,MT,383,4855.05,5135.06,1935.66,2090.78,1519.89,1569.41,738.76,794.36,263.41,273.6,,,274.83,281.53
27031,Livingston,MT,392,5062.56,4965.52,2552.92,2330.94,930.49,975.26,937.45,1005.35,213.74,230.48,78.84,77.39,382.95,383.17
27032,Malta,MT,113,6583.86,6502.95,4012.95,3759.48,832.7,888.82,1098.92,1179.5,363.49,395.43,,,295.72,307.62
27033,Miles City,MT,491,4894.17,5519.03,2581.53,3001.09,1177.14,1310.35,665.02,710.35,184.35,197.22,55.48,62.5,250.99,254.86
27034,Missoula,MT,2355,5470.63,5998.6,2665.3,3079.18,1731.91,1795.7,476.31,493.36,231.47,242.12,153.16,169,207.89,215.38
27036,Plains,MT,245,5204.7,5533.83,2686.68,2889.07,1128.78,1169.8,980.31,1048.51,184.02,198.66,,,184.57,186.5
27037,Plentywood,MT,212,4380.4,4657.99,1593.02,1700.99,1306.27,1381.25,1070.04,1165.99,,,,,351.53,351.27
27038,Polson,MT,453,4501.4,5039.89,1885.75,2329.33,1629.43,1659.2,564.06,598.66,134.07,144.71,,,185.9,193.67
27039,Poplar,MT,51,5739.81,6451.15,3545.06,4044.59,1191.68,1356.64,711.92,756.93,,,,,,
27040,Red Lodge,MT,106,4233.1,4607.43,1885.44,2096.19,1013.89,1085.79,646.39,687.75,456.98,496.36,,,189.5,194.2
27041,Ronan,MT,181,4668.39,5245.51,2521.74,2934.48,961.05,1046.45,802.79,859.11,173.87,187.16,,,177.35,183.81
27043,Scobey,MT,74,5485.9,5741.51,2572.45,2639.83,1095.43,1160.14,1493.43,1604.85,,,,,239.28,244.89
27044,Shelby,MT,166,5019.46,5254.25,2649.08,2712.45,872.13,959.38,1004.22,1080.41,,,,,202.6,209.42
27045,Sheridan,MT,79,5940.73,5962.6,2748.89,2699.56,1591.4,1651.3,1122.1,1206.25,,,,,253.72,258.16
27046,Sidney,MT,400,5012.3,5790.81,2410.78,2950.03,998.79,1108.36,902.1,972.53,235.58,256.36,,,236.99,244.87
27047,Superior,MT,104,8536.82,8399.36,4185.45,3959.05,2625.55,2608.03,1138.76,1220.14,,,,,152.74,162.34
27049,Townsend,MT,198,3686.94,4057.24,1609.37,1872.16,1116.34,1168.07,620.22,664.69,,,,,190.62,193.3
27051,White Sulphur Springs,MT,54,5929.24,6348.71,2517.12,2722.36,942.53,1012.12,1967.62,2118.31,,,,,581.78,588.9
27052,Whitefish,MT,526,4957.5,5460.43,2474.67,2809.04,1401.25,1490.9,479.25,512.83,286.11,311.08,,,143.41,152.84
27053,Wolf Point,MT,108,5048.51,5612.98,2137.34,2570.88,1279.99,1307.82,1257.93,1345.38,,,,,239.48,244.64
27054,Browning,MT,89,8996.55,8679.32,6235.79,5871.92,1588.85,1660.11,626.03,662.95,,,,,308.8,307.06
34001,Ahoskie,NC,1187,6094.52,6622.91,3076.95,3298.47,1590.88,1853.36,949.71,980.06,173.31,185.62,84.78,97.02,182.75,186.71
34002,Albemarle,NC,1489,5620.37,6122.29,2919.62,3120.43,1442.21,1733.77,661.29,654.68,296.99,295.93,110.77,120.86,190.36,195.1
34003,Andrews,NC,572,4866.29,5425.72,2534.48,2774.72,1246.57,1503.73,524.66,551.44,272.49,291.97,,,269.33,278.06
34004,Asheboro,NC,2123,5976.39,6626.93,3062.2,3439.86,1644.7,1881.7,581.78,595.17,333.08,344.24,95.93,98.92,263.3,269.9
34005,Asheville,NC,6891,5939.64,6135.04,2937.88,2989.56,1778.71,1956.55,446.96,443.9,332.03,331.9,196.86,156.76,246.8,255.85
34006,Banner Elk,NC,250,6147.47,6601.06,3468.78,3692.64,1329.11,1462.67,658.57,698.55,254.84,274.95,,,377.28,398.88
34007,Belhaven,NC,392,6908.28,7147.13,3492.97,3369.07,1919.74,2206.39,902.44,958.72,321.17,343.36,,,259.77,269.69
34008,Blowing Rock,NC,155,5411.2,5839.75,3001.25,3211.88,1431.84,1598.49,581.14,609.34,,,,,210.74,221
34010,Boone,NC,1154,5825.56,6450.2,2959.08,3283.64,1351.24,1544.61,675.46,725.24,410.77,448.75,194.87,204.27,251.25,261.4
34011,Brevard,NC,1166,4846.39,5268.81,2359.01,2596.18,1419.07,1545.3,497.23,521.58,312.93,335.84,68.51,77.21,191.79,195.77
34012,Bryson City,NC,294,6043.33,6849.43,3273.5,3599.61,1340.44,1720.42,553.61,586.24,514.55,552.26,,,322.72,336.17
34013,Burgaw,NC,382,7563.37,8225.68,3043.31,3209.51,2745.54,3157.65,1029.16,1073.55,284.9,287.07,,,302.96,307.85
34014,Burlington,NC,3466,5624.78,5894.03,3002.43,3041.68,1401.47,1636.36,702.46,715.33,222.54,226.88,114.14,92.09,177.42,179.97
34015,Chapel Hill,NC,1907,5604.65,5216.38,3036.26,2500.79,1362.47,1522.98,755.48,746.36,225.45,223.18,85.69,83.91,135.45,139.18
34016,Charlotte,NC,13414,5978.8,6276.75,2987.84,3123.31,1720.49,1880.42,626.46,621.75,246.16,245.92,161.47,168.3,235.61,238.11
34017,Clinton,NC,1384,6542.76,7287.04,3394.08,3737.91,1712.81,2003.06,673.67,707.83,210.82,223.77,338.91,388.03,221.8,244.58
34018,Clyde,NC,2158,5730.57,6344.51,3080.52,3517.79,1591.33,1726.77,455.27,477.81,187.18,196.28,149.23,150.27,267.92,274.63
34019,Columbus,NC,892,5331.57,5875.2,2873.95,3199.55,1412.25,1566.42,498.69,523.39,194.05,206.56,203.19,219.87,144.08,151.12
34020,Concord,NC,3178,6511.31,6891.19,3284.64,3479.4,1567.83,1745.22,960.92,950.98,286.02,286.03,128.41,141.65,284.54,289.01
34021,Crossnore,NC,368,6160.31,6961.86,3121.35,3627.9,1350.11,1556.7,707.74,746.85,394.45,423.1,175.68,179.39,448.86,466.35
34023,Dunn,NC,694,7833.29,8270,4162.31,3917.06,1853.17,2445.55,702.12,723.12,289.49,299.75,590.26,658.71,259.95,258.18
34024,Durham,NC,4827,5713.37,5678.88,3057.75,2920.68,1450,1564.61,665.87,657.33,238.12,237.68,122.19,122.6,167.72,172.38
34025,Eden,NC,831,6174.71,7103.86,3581.18,4109.42,1426.4,1784.27,564.97,594.07,240.55,248.95,92.72,93.48,268.86,274.15
34026,Edenton,NC,692,5219.91,5859.17,2798.27,3075.83,1378.02,1689.82,602.17,641.36,214.69,228.35,,,162,168.43
34027,Elizabeth City,NC,2482,5614.37,6310.37,2984.72,3367.82,1602.4,1852.36,576.1,612.82,216.47,231.48,54.74,62.36,174.11,179.62
34028,Elizabethtown,NC,748,6944.28,7592.48,3279.36,3372.99,1643.05,2051.95,878.09,922.32,285.77,300.33,611.42,702.24,258.1,267.78
34029,Elkin,NC,915,6400.13,6938.04,3403.07,3659.52,1681.05,1889.51,645.67,677.92,293.55,303.79,97.06,113.85,287.03,298.73
34030,Erwin,NC,257,7923.83,8604.72,4374.82,4399.38,1820.97,2412.19,744.13,764.23,346.67,358.35,,,167.65,172.71
34031,Fayetteville,NC,4643,6149.45,6591.78,3351.88,3407,1529.89,1858.06,574.33,603.13,173.38,180.55,353.9,382,201.06,206.36
34033,Franklin,NC,1063,5143.96,5737.51,2422.79,2680.64,1476.6,1732.34,557.63,590.3,229.5,245.79,186.83,207.54,272.78,280.78
34034,Gastonia,NC,3292,6182.92,6600.44,3003.89,3208.77,1757.34,1961.41,645.31,639.54,346.64,347.9,130.66,139.75,296.24,300.68
34035,Goldsboro,NC,2573,6468.93,6966.46,3574.14,3783.93,1876.21,2144.32,473.2,491.78,206.38,219.32,121.03,112.27,228.95,232.35
34036,Greensboro,NC,6509,4991.88,5512.68,2259.92,2516.11,1598.27,1848.4,572.39,586.77,229.04,236.03,160.55,150.31,176.4,181.41
34037,Greenville,NC,2754,6175.05,6242.33,3263.44,3026.31,1924.57,2200.15,456.74,474.72,215.36,225.65,113.74,121.87,221.11,224.83
34038,Hamlet,NC,343,5776.45,6723.27,2716.3,3230.98,1464.59,1741.13,511.12,542.28,267.37,286.84,651.33,765.25,198.02,197.84
34039,Henderson,NC,1563,4619.13,5071.14,2371.18,2613.62,1092.99,1308.06,629.89,623.21,170.22,170.67,68.31,79.54,243.64,249.25
34040,Hendersonville,NC,3537,5455.6,5964.51,2599.09,2862.08,1595.92,1834.37,626.33,651.79,221.63,230.83,220.85,183.11,189.23,198.7
34041,Hickory,NC,3958,5551.31,6045.64,2852.54,3045.47,1523.36,1779,563.15,584.43,271.48,284.84,120.35,122.25,221.85,226.86
34042,High Point,NC,2934,5661.09,6158.76,2748.45,3051.25,1862.89,2028.32,479.09,491.29,212.39,219.29,133.21,138.78,229.25,235
34043,Highlands,NC,276,4782.06,5122.36,2286.67,2468.02,1445.12,1541.56,626.51,659.18,147.37,157.18,,,158.79,165.83
34044,Jacksonville,NC,1795,5907.97,6423.59,2972.02,3204.94,1820.74,2028.06,510.2,543.84,258.4,274.96,109.49,129.16,228.18,233.26
34045,Jefferson,NC,785,4639.12,5189.06,2470.29,2716.21,1132.11,1365.94,470.45,497.72,264.31,283.18,,,292.61,307.1
34046,Kenansville,NC,838,6215.94,7467.07,3166.97,3518.9,1804.23,2660.76,703.41,743.88,266.54,282.28,54.49,61.74,211.92,219.64
34047,Kings Mountain,NC,596,6504.44,7126.53,3337.67,3669.63,1771.5,2052.13,618.03,625.93,281.41,293.74,,,263.74,266.32
34048,Kinston,NC,2186,6496.05,7104.46,3496.8,3781.52,2000.83,2283.5,494.54,523.16,235.49,251.67,59.67,61.06,220.52,226.41
34049,Laurinburg,NC,916,6246,7090.26,3196.84,3634.35,1508.45,1804.55,640.07,681.39,196.59,209.83,477.37,543.1,243.33,246.13
34050,Lenoir,NC,1516,6219.47,6689.14,3308.6,3618.51,1398.39,1522.26,737.58,767.43,249.88,262.13,321.84,306.85,220.73,228.53
34051,Lexington,NC,1623,6004.08,6521.23,3016.87,3229.12,1663.39,1939.14,591.06,604.98,358.29,369.68,95.63,95.46,280.06,282.67
34052,Lincolnton,NC,1182,6517.09,6994.38,3503.51,3751.98,1656.3,1867.81,608.48,609.31,332.77,337.84,165.15,169.82,258.92,263.08
34053,Louisburg,NC,745,6231.54,6777.79,3493.07,3638.49,1541.47,1968.29,585.08,577.45,343.43,338.94,,,176.51,184.41
34054,Lumberton,NC,2161,7312.13,8031.32,3908.06,4020.65,1618.25,2128.42,740.93,788.26,273.19,288.57,484.72,537.4,279.24,283.25
34055,Marion,NC,1195,4993.37,5530.35,2750.13,2985.61,1208.82,1419.83,351.48,366.18,168.59,180.92,300.05,350.33,226.96,237.68
34056,Mocksville,NC,781,5991.8,6496.37,3117.26,3247.03,1641.62,2004.32,652.27,668.75,260.95,270.02,125,108.69,195.96,200.72
34057,Monroe,NC,1724,6590.53,6994.46,3550.11,3569.83,1609.69,1988.92,686.11,680.68,276.01,277.5,104.27,114.62,355.68,356.73
34058,Mooresville,NC,1068,6668.61,7155.38,3252.63,3528.87,2000.66,2163.28,585.17,584.93,301.23,305.9,257.1,295.86,276.45,284.4
34059,Morehead City,NC,1984,5771.57,6503.22,3047.71,3445.84,1656.58,1927.87,582.71,613.25,222.96,236.27,49.87,60.15,200.54,203.59
34060,Morganton,NC,1440,5934.94,6408.24,3325.32,3597.83,1446.44,1599.79,578.83,601.49,206.54,216.77,132.83,139.38,247.02,253.95
34061,Mount Airy,NC,1335,7448.39,7915.62,4072.84,4293.77,1691.07,1875.88,574.59,590.89,349.74,362.82,448.27,470.45,333.08,340.87
34062,Murphy,NC,921,5153.07,5768.47,2250.09,2546.06,1497.98,1730.07,752.7,800.59,268.83,288.42,,,279.04,286.41
34063,New Bern,NC,3099,6109.06,6773.17,3153.98,3552.35,2083.99,2301.92,458,484.16,154.92,165.01,64.53,73.39,193.11,198.22
34064,North Wilkesboro,NC,1277,6244.44,6826.29,3502.26,3835.71,1393.66,1566.02,639.38,675.54,335,352.7,137.5,156.65,253.35,254.39
34065,Oxford,NC,700,5253.52,5781.38,2680.63,2949.8,1199.23,1430.18,839.24,865.93,186.8,191.3,,,219.94,223.5
34066,Pinehurst,NC,4132,5692.88,6339.6,2877.61,3024.82,1608.16,2035.02,671.07,709.98,195.11,208,156.94,176.82,181.46,183.53
34067,Plymouth,NC,408,6537.61,7033.09,3141.38,3203.49,1372.32,1667.84,1343.82,1432.79,221.3,236.87,,,269.06,274
34068,Raleigh,NC,11009,6306.9,6760.5,3224.86,3390.75,1801.67,2094.66,635.91,628.28,288.44,287.49,157.04,157.3,198.64,204.41
34069,Reidsville,NC,1033,6827.76,7425.5,3643.95,3931.14,1790.27,2073.54,761.57,784.12,326.92,337.16,,,242.81,247.64
34070,Roanoke Rapids,NC,1661,6201.22,6787.17,3375.63,3683.89,1764.43,1999.2,591.37,620.35,186.02,197.87,63.93,72.24,219.28,226.08
34071,Rockingham,NC,700,6012.13,7019.65,2979.76,3356.03,1421.85,1902.4,529.89,560.92,216.77,232.67,725.1,833.8,227.2,235.72
34072,Rocky Mount,NC,3040,6441.14,6625.37,3739.39,3695.33,1658.63,1880.69,520.76,537.64,212.94,220.76,76.42,77.01,224.41,228.41
34073,Roxboro,NC,817,5035.92,5507.72,2663.53,2772.06,1286.88,1610.76,587.56,612.55,217.3,230.93,31.5,37.57,229.25,233.41
34074,Rutherfordton,NC,1929,5143.87,5625.57,2706.76,2964.72,1386.22,1514.14,418.92,442.57,273.76,293.06,196.18,217.64,166.09,198.14
34075,Salisbury,NC,2502,6019.42,6418.82,3144.21,3337.91,1563.88,1765.34,674.37,668.69,267.65,268.83,78.18,85.16,292.92,295.6
34076,Sanford,NC,1580,5786.28,6477.43,2871.82,3180.33,1560.19,1876.17,646.67,678.98,203.29,202.26,358.09,389.91,153.47,160.64
34079,Shelby,NC,2228,5770.38,6274.99,3024.03,3300.83,1537.45,1723.88,551.14,577.29,248.76,262.32,184.58,184.33,225.72,228.05
34080,Siler City,NC,469,5356.72,5555.61,2809.78,2569.3,1226.83,1686.13,804.45,802.17,234,232.3,,,170.97,178.2
34081,Smithfield,NC,1529,7533.56,7831.52,4056.06,4012.85,1879.62,2225.19,765.89,763.76,312.7,320.07,255.84,243.61,265.41,268.61
34082,Southport,NC,698,7090.41,7602.63,3650.09,3909.39,1853.77,2137.43,821.39,823.75,357.33,362.84,175.93,121.78,234.02,238.89
34083,Sparta,NC,378,6324.34,7101.3,3572.92,3881.28,1438.26,1805.49,662.9,698.76,270.85,287.69,,,306.93,324.14
34084,Spruce Pine,NC,1183,5095.92,6012.2,2486.82,2752.81,1286,1831.91,487.73,507.68,265.25,281.96,334.31,383.27,246.81,256.32
34085,Statesville,NC,2388,6443.3,6886.44,3536.88,3739.14,1689.16,1872.55,541.9,570.81,336.73,356.34,114.18,116.38,225.99,232.3
34086,Supply,NC,1015,6589.96,7131.13,3453.65,3654.79,1822.6,2129.79,570.58,575.26,300.66,302.75,202.46,209.84,251.75,263
34087,Sylva,NC,746,5373.35,5991.68,2848.03,3231.67,1349.85,1503.54,506.95,535.6,232.27,247.82,178.06,204.46,266.93,276.67
34088,Tarboro,NC,776,6623.45,6956,3548.54,3464.44,1696.54,2083.19,844.96,875.13,208.4,215.86,,,205.42,206.88
34089,Taylorsville,NC,549,5701.88,6229.02,2905.62,3126.98,1518.1,1782.17,655.49,682.42,265.97,279.98,,,211.25,213.83
34090,Thomasville,NC,944,6687.83,7281.8,3542.94,3787.41,1767.21,2085.61,678.29,695.6,258.98,267.45,187.39,183.43,253.16,262.54
34091,Troy,NC,401,5871.55,6400.36,2961.77,3142.48,1410.91,1712.67,951.53,980.77,284.45,297.05,,,216.38,222.33
34092,Valdese,NC,688,6077.09,6542.72,3404.22,3720.17,1340.71,1474.31,553.65,572.97,234.11,246,311.53,279.64,265.49,276.96
34093,Wadesboro,NC,606,5961.82,6631.15,3290.09,3539.67,1502.82,1907.78,707.22,727.53,181.24,189.93,,,215.07,220.79
34094,Washington,NC,289,4816.86,5254.17,2604.33,2657.68,1281.64,1618.32,436.62,464.31,197.34,210.96,,,213.88,216.96
34095,Whiteville,NC,1077,7397.68,7934.25,3786.74,4006.57,2140.22,2411.66,625,658.34,404.87,425.37,57.27,46.9,372.76,379.21
34096,Williamston,NC,1253,6169.03,6713.04,3183.79,3378.51,1716.76,1976.38,718.79,762.9,265.82,283,80.67,95.45,190.06,207.17
34097,Wilmington,NC,5811,6649.58,6873.25,3216.54,3228.69,2194.32,2410.44,604.4,609.51,283.73,287.46,119.12,95.09,231.94,240.56
34098,Wilson,NC,2200,6167.95,6550.99,3246.18,3309.78,1684.1,1931.87,629.12,663.43,300.99,318.72,56.86,63.98,234.39,250.79
34099,Windsor,NC,305,5468.61,6191.01,2269.23,2362.46,1769.82,2298.16,808.78,862.94,191.75,205.21,,,214.53,225.41
34100,Winston-Salem,NC,6619,6033.98,6425.52,3138.57,3294.84,1675.61,1907.85,586.94,601.79,237.17,244.17,180.52,161.29,215.54,219.35
34102,Cherokee,NC,115,8686.82,9175.64,5501.6,5841.78,1464.47,1632.37,515.05,540.17,519.05,521.74,,,461.36,453.28
35001,Ashley,ND,108,4432.81,5638.57,2263.9,3218.83,1149.29,1255.49,725.63,816.57,,,,,223.36,245.23
35002,Bismarck,ND,2874,4962.69,5675.77,2493.45,2960.89,1514.32,1659.75,587.4,654.29,120.69,135.89,48.77,54.73,193.92,206.29
35003,Bottineau,ND,203,5127.65,5541.11,3101.8,3273.61,928.29,1041.44,886.93,997.07,,,,,149.11,158.23
35004,Bowman,ND,94,7643.12,8703.2,4578.09,5277.54,1293.8,1432.91,1695.03,1908.18,,,,,127.84,137
35005,Cando,ND,104,4457.28,5522.18,2729.51,3562.75,675.52,764.1,1022.21,1146.19,,,,,63.17,71.12
35006,Carrington,ND,351,4553.28,5262.98,2190.07,2656.36,989.37,1084.5,1155.65,1290.9,63.5,70.49,,,126.56,137.2
35007,Cavalier,ND,262,4755.19,5377.91,2562.98,2966.83,1153.07,1269.7,999.59,1093.57,,,,,73.68,81.17
35008,Cooperstown,ND,115,4307.57,4899.97,2000.14,2393.53,1147.82,1218.02,1058.06,1173.36,,,,,96.39,107.58
35009,Crosby,ND,66,4829.54,5289.5,2867.93,3107.63,784.98,864.38,1065.71,1200.13,,,,,114.53,116.35
35010,Devils Lake,ND,450,3682.95,4226.05,1856.77,2200.7,1159.88,1290.11,519.76,569.94,55.99,62.35,,,88.99,99.14
35011,Dickinson,ND,855,4833.77,5673.67,2437.07,2902.81,1369.65,1618.68,676.58,758.56,176.26,201.2,27.5,33.76,166.85,179.17
35012,Elgin,ND,99,5722.33,6752.03,2930.67,3646.78,1127.42,1242.1,1269.64,1426.17,,,,,377.07,412.22
35014,Fargo/Moorhead MN,ND,4139,5046.46,5337.32,2610.01,2796.14,1549.53,1628.69,500.3,503.3,138.83,140.65,98.89,105.43,147.72,160.83
35017,Grand Forks,ND,1880,4939.1,5336.1,2720.65,2922.33,951.18,1064.87,960.43,1014.71,113.38,119.63,60.95,67.37,157.25,170.23
35019,Harvey,ND,176,3951.68,4658.05,1999.2,2454.43,1052.95,1183.98,541.21,605.75,,,,,93.73,102.13
35020,Hazen,ND,197,5416.8,6174.54,2658.21,3196.47,1740.63,1850.1,596.28,668.35,109.45,124.82,,,245.79,263.26
35021,Hettinger,ND,482,4390.49,5244.84,2270.77,2890.93,1018.01,1114.93,819.12,915.86,175.49,198.46,,,122.28,137.72
35022,Hillsboro,ND,73,3983.38,4378.02,1898.5,2155.82,1264.48,1314.46,814.3,896.63,,,,,52.17,55.34
35023,Jamestown,ND,801,4770.56,5389.76,2714.02,3123.55,1273.88,1383.98,517.64,574.37,117.9,134.41,,,139.54,159.09
35025,Langdon,ND,209,4769.03,5286.58,2337.58,2636.14,935.79,1003.09,1285.29,1425.58,,,,,229.19,243.91
35026,Linton,ND,231,6001.85,6843.4,3466.62,4105.55,1340.9,1405.23,822.69,924.15,151.61,172.99,,,232.57,244.44
35027,Lisbon,ND,139,5551.29,6041.84,2420.02,2526.79,1229.17,1340.77,845.27,915.54,248.1,275.79,,,125.04,135.47
35029,Mayville,ND,255,4546.66,4836.88,2551.36,2654.39,1087.3,1206.27,675.16,726.8,,,,,151.99,163.01
35030,McVille,ND,75,7443.55,7652.54,4316.22,4239.55,1170.44,1291.74,1662.73,1829.69,,,,,197.91,182.93
35031,Minot,ND,2215,5265.89,5909.61,2973.15,3371,1049.16,1149.03,963.42,1082.06,83.62,94.56,45.35,50.36,170.42,179.49
35034,Northwood,ND,88,4490.53,4969.66,2147.45,2468.43,879.9,963.89,1334.28,1400.8,,,,,125.16,126.02
35035,Oakes,ND,180,5479.4,5885.53,2306,2432.82,1454.52,1518.82,1305.88,1461.25,,,,,211.16,229.11
35036,Park River,ND,158,4125.88,4839.62,2003.43,2488.08,749.4,829.98,1091.85,1197,,,,,97.63,109.57
35038,Rolla,ND,193,5952.37,6458.62,3712.88,3980.54,942.98,1038.58,908.64,1017.1,,,,,209.58,231.61
35039,Rugby,ND,230,4556.1,5072.77,2597.78,2922.74,996.44,1060.68,695.9,780.68,,,,,185.73,204.42
35040,Stanley,ND,86,5883.87,6844.87,3234.76,3870.64,990.69,1114.14,1450.19,1636.09,,,,,260.53,272.01
35041,Tioga,ND,154,4523.72,5236.4,2250.44,2699.39,874.02,958.8,1002.86,1131.44,,,,,187.13,189.33
35042,Turtle Lake,ND,66,5464.05,6437.28,2754.02,3400.91,1482.82,1650.78,1110.59,1247.3,,,,,156.79,173.31
35043,Valley City,ND,368,5149.94,5588.87,2600.35,2809.11,1411.48,1523.48,767.25,839.78,261.12,295.86,,,114.51,122.73
35044,Watford City,ND,123,3856.19,4429.65,1764.73,2090.22,911.18,1018.17,959.59,1078.2,,,,,166.48,179.03
35045,Williston,ND,630,4109.55,4736.74,2032.89,2405.87,1098.55,1221.91,614.07,686.4,146.72,166.94,,,139.95,160.8
35046,Wishek,ND,208,4800.03,5571.76,2103.92,2638.81,1213.64,1274.33,1281.02,1444.04,,,,,137.1,141.75
28001,Ainsworth,NE,161,5948.02,6437.41,3488.5,3733.35,1183.62,1310.63,1008.51,1107.1,,,,,148.06,158.14
28002,Albion,NE,317,4694,5028.83,2325.75,2451.24,1168.38,1264.45,976.46,1065.33,,,,,103.43,108.09
28003,Alliance,NE,351,5216.8,6047.4,2741.42,3103.17,1147.32,1488.46,866.35,946.83,69.87,77.54,149.65,167.24,251.18,271.64
28004,Alma,NE,119,6170.68,6730.85,3692.99,3998.12,1271.31,1397.31,921.05,1011.51,,,,,201.11,223.72
28005,Atkinson,NE,133,6504.51,6915.08,3892.7,4056.48,1111.31,1219.26,1297.43,1421.97,,,,,232.66,242.87
28006,Auburn,NE,215,4079.2,4252.71,1784.43,1790.02,1296.18,1388.53,785.57,853.44,,,,,156.57,161.98
28007,Aurora,NE,289,5484.77,6048.82,2816.45,3171.87,1466.09,1565.89,881.06,959.47,,,,,202.67,212.12
28008,Bassett,NE,54,7161.7,7803.16,4363.02,4775.01,1486.1,1580.15,1181.69,1295.22,,,,,,
28009,Beatrice,NE,817,5067.46,5601.83,2825.06,3144.52,1283.02,1418.46,646.13,693.47,110.29,121.5,59.51,71.85,151.92,156.56
28010,Benkelman,NE,67,5838.36,5922.63,3345.47,3229.66,686.39,726.01,1706.02,1872.56,,,,,156.33,155.94
28011,Blair,NE,486,5766.05,5826.43,3010.4,2950.91,1332.86,1447.7,959.14,944.08,252.87,252.72,,,183.71,195.53
28013,Broken Bow,NE,315,4802.87,5616.16,2738.02,3309.33,1174.28,1299.09,547.43,599.25,91.05,100.97,,,149.15,162.53
28014,Callaway,NE,69,6929.78,7589.21,3796.6,4225.62,1674.68,1759.2,1273.11,1399.85,,,,,107.72,119.03
28015,Cambridge,NE,200,5413.83,5879.92,2748.52,3007.6,1080.17,1159.25,1301.09,1410.19,,,,,211.71,224.01
28016,Central City,NE,175,6101.91,6715.16,3299.05,3669.7,1410.43,1509.31,1050.11,1143.14,,,,,142.45,155.68
28017,Chadron,NE,250,4512.97,5138.29,2437.12,2816.05,958.7,1097.86,803.96,876.86,89.79,98.95,,,237.35,256.07
28018,Columbus,NE,940,4810.48,5067.88,2672.39,2761.11,1276.98,1370.01,537.63,581.33,41.94,46.14,105.02,123.32,181.12,188.11
28019,Cozad,NE,191,5348.6,5809.81,3095.88,3330.67,1306.47,1432.87,643.86,707.87,145.91,162.15,,,144.11,156.89
28020,Crawford,NE,63,3370.43,3606.71,,,613.12,705.98,1039.11,1123.19,,,,,32.72,38.57
28021,Creighton,NE,158,8223.32,8598.07,4431.03,4703.77,2485.89,2458.81,946.62,1036.84,,,,,173.48,179.93
28022,Crete,NE,187,5564.79,5832.81,2590.72,2817.3,1755.11,1778.28,811.74,820.29,220.4,219.66,,,200.09,209.07
28023,David City,NE,298,3635.04,3935.75,2078.13,2213.03,823.3,925.91,568.76,611.96,,,,,82.82,89.73
28024,Fairbury,NE,347,3454.08,3715.89,1509.04,1585.56,815.73,904.79,1036.09,1123.89,,,,,100.96,108.96
