HRR #,HRR name,State,Medicare enrollees (20% sample) (2003),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2003)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2003)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2003)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2003)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2003)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2003)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2003)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2003)"
309,Asheville,NC,19719,5567.44,6014.3,2794.72,3006.26,1569.04,1782.06,500.54,515.65,272.97,281.88,191.32,178.69,241.7,250.49
311,Charlotte,NC,40824,6081.96,6488.44,3119.04,3317.18,1659.25,1848.82,630.52,632.13,265.7,269.42,153.09,164.25,252.56,256.23
312,Durham,NC,29620,5618.8,5985.22,2937.04,3038.84,1463.48,1692.19,645.18,665.44,219.42,227.47,141.94,152.05,203.95,207.82
313,Greensboro,NC,11366,5468.9,6037.19,2672.98,2951.21,1589.73,1858.75,614.81,630.66,259.12,267.06,126.2,120.05,205.35,210.81
314,Greenville,NC,17958,6106.8,6640.48,3170.45,3352.77,1822.82,2119.13,606.41,638.31,216.86,230.12,79.2,89.37,208.24,213.97
315,Hickory,NC,6711,5766.5,6255.22,3014.73,3248.84,1476.08,1690.24,608.94,632.43,262.54,275.55,186.15,180.26,225.13,231.22
318,Raleigh,NC,29735,6414.52,6853.76,3429.34,3546.04,1735.23,2033.16,605.21,616.89,249.19,255.21,184.73,192.7,213.42,220.14
319,Wilmington,NC,9731,6820.31,7181.32,3330.11,3413.92,2106.17,2364.75,659.28,672.27,304.42,311,164.55,154.32,255.75,264.01
320,Winston-Salem,NC,22042,6084.15,6567.42,3191.44,3421.8,1629.28,1844.48,574.46,595.27,287.11,300.02,151.94,150.71,250.64,255.75
321,Bismarck,ND,6130,5038.12,5816.04,2589.53,3099.32,1383.84,1531.11,727.37,813.81,121.28,137.12,36.91,42.32,187.05,199.44
322,Fargo/Moorhead MN,ND,13749,4921.86,5324.46,2616.83,2896.91,1368.13,1436.74,574.16,599.2,133.29,140.01,80.09,88.21,153.2,165.04
323,Grand Forks,ND,4427,5056.03,5423.74,2842.47,3037.18,955.86,1042.51,990.06,1052,83.75,88.08,59.37,66.51,142.2,152.7
324,Minot,ND,3584,4984.3,5610.77,2765.57,3146.23,1033.73,1135.73,895.1,1005.18,85.17,96.56,53.87,62.67,166.67,178.07
277,Lincoln,NE,14723,5601.18,6072.47,3004.8,3290.32,1426.39,1539.21,773.28,819.34,148.47,153.98,88.84,99.44,171.43,179.88
278,Omaha,NE,27886,5748.7,6008.47,3087.99,3202.39,1502.26,1596.93,731.33,758.58,145.59,149.33,94.57,104.04,192.75,201.5
281,Lebanon,NH,10879,5704.65,5375.6,3079.28,2729.19,1044.06,1066.88,1041.06,1033.54,343.45,345.59,67.33,70.28,157.77,156.69
282,Manchester,NH,17422,5865.8,5675.95,3094.47,2996.09,1482.73,1468.2,701.32,651.79,359.44,337.25,86.72,79.06,151.49,151.72
283,Camden,NJ,65098,8148.62,7605.79,4462.61,4155.01,2547.06,2369.1,541.7,509.44,290.12,274.96,130.33,122.59,174.34,172.11
284,Hackensack,NJ,26490,8747.37,7474.94,4983.2,4113.51,2582.09,2321.73,641.14,556.37,310.31,271.76,95.57,80.29,138.82,135.61
285,Morristown,NJ,20363,7240.2,6510.73,3758.95,3352.72,2410.22,2176.26,530.26,480.87,281.55,257.74,113.88,101.52,138.76,136.36
288,New Brunswick,NJ,18877,8356.62,7369.2,4606.34,3961.77,2693.61,2421.6,517.73,477.29,271.96,257.13,109.52,98,147.42,144.6
289,Newark,NJ,26738,8570.76,7434.44,4991.51,4192.94,2487.96,2247.37,597.52,543.07,274.49,251.81,108.16,94.62,134.68,133.35
291,Paterson,NJ,7270,8076.52,7021.88,4480.03,3788.61,2476.36,2238.64,616.15,544.55,289.54,255.26,90.1,72.4,132.44,131.03
292,Ridgewood,NJ,8519,8375.46,7321.05,4462.15,3843.94,2692.62,2412.27,602.09,515.75,358.64,305.54,99.6,86.65,157.29,154.52
293,Albuquerque,NM,23417,4877.74,5068.09,2290.41,2389.09,1329.07,1369.86,585.93,601.32,226.95,233.85,216.38,226.82,224.87,240.55
279,Las Vegas,NV,19363,7999.36,7658.55,4034.33,3920.46,2703.04,2594.02,442.29,403.7,319.9,293.19,223.02,165.57,270.74,267.97
280,Reno,NV,12353,5812.38,5653.85,2837.73,2794.3,1699.49,1630.66,570.05,543.51,301.93,287.14,120.77,120.8,283.19,280.09
295,Albany,NY,41374,6011.85,6196.75,3020.64,3207.01,1869.89,1839.96,576.5,602.67,233.89,245.16,131.9,126.47,176.51,174.15
296,Binghamton,NY,10886,5043.01,5486.11,2590.17,2889.32,1324.91,1397.77,672.84,726.14,172.48,188.29,84.21,88.52,205.16,202.84
297,Bronx,NY,12785,10244.5,6885.45,6728.92,3964.61,2344.55,2008.46,635.89,500.76,341.07,268.97,62.09,47.48,140.09,140.07
299,Buffalo,NY,25078,5890.27,6053.21,3127.42,3242.25,1659.65,1688.28,565.44,584.3,254.75,263.13,90.45,83.4,196.34,195.48
300,Elmira,NY,9985,5574.45,6216.93,2958.59,3479.81,1643.48,1697.68,569.67,613.81,170.95,185.43,39.2,45.65,197.86,196.39
301,East Long Island,NY,79703,9168.3,7317.38,4999.92,3752.02,3063.49,2652.49,516.82,422.15,342.47,279.37,93.42,66.2,154.76,150.26
303,Manhattan,NY,60702,10322.7,7251.23,6331.05,3917.74,2708.12,2320.02,628.44,496.56,432.3,342.52,77.3,54.04,150.64,147.3
304,Rochester,NY,17512,5674.96,5862.35,2949.9,3050.78,1468.78,1514.21,642.18,668.04,324.28,338.64,112.67,115.86,180.2,177.4
307,Syracuse,NY,25643,5544.9,5763.57,2771.08,2909.87,1748.88,1812.96,503.39,513.71,229.42,234.97,68.78,71.01,222.85,220.53
308,White Plains,NY,21726,8042.26,6537.64,4305.21,3318.87,2611.9,2285.98,610.8,495.27,296.4,238.19,93.34,79.19,131.73,128.69
325,Akron,OH,12846,6751.8,6921.66,3730.4,3881.87,1704.97,1724.7,743.35,751.77,231.19,234.57,145.66,133.9,196.28,193.46
326,Canton,OH,13652,6358.12,6875.15,3388.77,3845.58,1820.62,1829.75,668.57,700.5,180.87,190.27,98.83,108.51,199.32,197.76
327,Cincinnati,OH,29988,6223.73,6489.43,3115.76,3369.09,1774.04,1804.72,640.59,655.37,203.65,210.68,293.63,254.55,194.59,193.69
328,Cleveland,OH,45307,6825.32,7036.72,3599.56,3766.34,1776.77,1809.78,779.78,784.81,290.07,293.48,190.51,195.2,185.44,183
329,Columbus,OH,56246,6445.76,6769.11,3497.6,3751.82,1680.1,1712.36,670.2,691.08,251.66,261.06,130.25,137.25,216.95,216.23
330,Dayton,OH,25092,6189.26,6538.63,3244.83,3541.67,1707.35,1738.24,634.66,652.21,235.19,243.6,153.86,150.43,212.64,211.58
331,Elyria,OH,5471,7588.7,7951.19,4219.06,4579.03,1961.43,1980.72,782.14,784.4,247.43,250.15,168.34,150.92,210.03,203.71
332,Kettering,OH,8412,6332.41,6599.77,3223.94,3483.12,1880.67,1896.22,537.59,549.86,285.21,294.35,200.5,176.63,200.93,196.79
334,Toledo,OH,20953,6994.31,7051.32,3729.32,3777.6,1879.61,1896.95,781.98,787.13,229.85,233.28,186.79,172.73,185.31,181.69
335,Youngstown,OH,16218,7023.47,7367.02,3796.31,4059.87,1897.46,1930.57,776.25,806.56,251.06,261.15,79.74,87.3,225.76,222.53
336,Lawton,OK,4714,6376.4,7056.73,3430.19,3864.7,1538.28,1622.06,567.36,627.46,400.9,451.04,191.43,235.76,254.63,262.51
339,Oklahoma City,OK,38573,6950.79,7714.17,3621.76,4133.42,1719.4,1807.81,550.11,593.51,435.97,474.58,375.73,447.76,252.94,261.28
340,Tulsa,OK,25480,6379.16,7145.27,3211.67,3733.56,1627.32,1699.51,518.53,572.39,458.16,511.56,315.99,371.58,252.66,257.72
341,Bend,OR,3578,5317.21,5222.78,2476.93,2375.4,1599.05,1625.46,541.33,522.09,303.18,295.16,196.2,193.9,204.58,216.55
342,Eugene,OR,12331,4930.03,4885.78,2470.32,2433.94,1430.82,1448.98,474.01,446.93,252.5,239.78,110.06,109.43,194.17,208.75
343,Medford,OR,10317,5298.09,5309.64,2590.05,2603.27,1502.12,1516.24,574.01,550.82,249.07,240.69,158.5,163.58,227.22,239.06
344,Portland,OR,26316,5365.02,5161.32,2710.74,2544.82,1391.48,1398.32,675.79,644.03,231.26,222.14,172.39,164.99,186.89,190.85
345,Salem,OR,3173,4668.22,4693.23,2180.43,2159.38,1374.06,1451.65,607.91,579.27,234.15,225.47,116.63,120.62,162.81,165.87
346,Allentown,PA,28042,7205.4,7183.05,3969.61,3941.39,2006.73,2014.02,667.62,665.55,270.39,274.07,107.6,104.32,181.98,180.25
347,Altoona,PA,6552,6694.12,7155.91,3633.66,3966.02,1587.87,1648,846.22,890.04,352.58,375.61,68.55,71.73,221.41,218.52
350,Danville,PA,13040,5599.76,5958.18,2992.62,3199.45,1376.71,1447.28,739.24,791.69,220.09,237.96,64.93,75.18,219.65,218.95
351,Erie,PA,18440,6333.98,6843.1,3402.42,3771.51,1673.47,1738.32,705.94,756.38,269.75,288.29,70.33,77.93,219.39,216.06
352,Harrisburg,PA,24342,6182.41,6386.61,3373.23,3501.31,1766.14,1798.86,625.13,651.23,163.3,170.84,87.78,98.26,162.09,159.97
354,Johnstown,PA,4026,7266.38,7719.14,4106.28,4390.78,1654.54,1715.14,781.84,844.8,405.67,444.13,79.23,85.38,252.05,247.14
355,Lancaster,PA,14244,5925.19,6291.67,3050.17,3361.73,1722.6,1754.87,619.49,633.04,177.14,182.99,203.42,206.17,146.13,145.5
356,Philadelphia,PA,59484,8459.04,7813.9,4652.77,4247.34,2425.82,2261.27,699.4,661.25,342.13,325.45,164.92,148.67,177.03,175.17
357,Pittsburgh,PA,57099,7465.79,7723.53,4113.67,4274.65,1840.19,1886.78,730.77,757.43,420.94,437.26,131.69,138.69,225.9,223.08
358,Reading,PA,13822,6241.6,6616.03,3374.3,3684.05,1769.85,1806.09,568.3,582.49,250.72,260.55,106.49,109.95,171.14,169.28
359,Sayre,PA,5579,5151.26,5640.42,2726.22,3102.16,1342.28,1384.47,613.92,660.82,178.78,194.19,92.61,103.86,200.67,198.26
360,Scranton,PA,9166,6623.31,7085.07,3408.31,3805.74,1899.41,1912.5,621.07,658.79,337.62,364.18,142.48,132.21,215.15,212.77
362,Wilkes-Barre,PA,7699,6991.18,7643.43,3517.48,4079.94,2078.67,2094.17,580.99,618.33,500.21,539.92,112.21,111.62,199.62,196.06
363,York,PA,10430,5550.79,5610,2906.51,2920.15,1630.76,1640.07,548.09,568.44,181.95,191.19,112.22,120.17,165.83,164.76
364,Providence,RI,18584,6974.41,6455.34,3762.38,3404.56,1916.37,1839.52,715.55,665.18,366.41,343.48,80.1,67.69,139.61,143.68
365,Charleston,SC,20088,6475.03,6888.38,3242.62,3504.64,1902.52,2006.35,649.8,674.49,268.71,279.99,161.63,177.24,247.23,245.06
366,Columbia,SC,23958,6047.25,6501.24,3111.49,3392.22,1720.38,1845.16,549.93,577.58,257.22,269.42,189.87,200.99,223.34,223.06
367,Florence,SC,7829,6490.56,7084.94,3624.08,4014.17,1620.39,1769,571,605.88,245.09,259.56,128.89,146.05,285.52,285.43
368,Greenville,SC,19352,5901.6,6328.71,3126.6,3394.3,1678.54,1812.53,488.69,509.26,212.24,222.2,157.53,153.97,239.53,237.68
369,Spartanburg,SC,8727,6221.51,6674.94,3475.14,3754.35,1513.01,1636.75,500.35,520.49,226.57,235.51,250.78,275.22,260.84,259.59
370,Rapid City,SD,4731,4770.86,5216.09,2451.83,2669.09,1227.96,1375.28,682.33,728.98,135.42,147.49,50.53,57.65,221.75,236.17
371,Sioux Falls,SD,22326,5001.29,5615.92,2686.9,3083.5,1273.03,1409.55,723.19,775.16,107.42,116.7,62.44,67.81,162.26,174.81
373,Chattanooga,TN,15312,6508.18,7167.64,3246.01,3674.14,1706.74,1915.52,621.46,657.24,379.63,403.05,269.07,231.7,294.15,293.39
374,Jackson,TN,8925,6345.45,7288.45,3326.55,3770.69,1584.27,2007.83,590.16,622.52,459.09,496.17,87.53,95.26,293.37,293.77
375,Johnson City,TN,5930,6233.63,6808.2,3283.79,3577.77,1588.12,1758.54,534.01,579.48,386.74,425.51,164.88,183.91,288.82,295.11
376,Kingsport,TN,10943,6057.69,6746.45,3081.05,3556.67,1442.55,1551.46,577.32,625.75,565.92,619.89,121.66,131.9,305.1,302.67
377,Knoxville,TN,29410,6436.51,7259.57,3256.63,3768.77,1758.1,1980.21,563.41,600.88,470.17,510.96,109.57,121.04,290.86,290.37
379,Memphis,TN,34615,6617.58,7301.12,3417.37,3816.15,1845.77,2018.47,517.54,557.46,372.37,404.46,197.99,237.62,263.8,266.52
380,Nashville,TN,46829,6642.5,7327.88,3553.85,3908.71,1728.09,1998.71,581.87,609.28,418.9,442.4,108.11,114.74,257.91,258.32
382,Abilene,TX,8318,6147.53,6970.11,3068.5,3691.49,1613.52,1715.37,597.41,663.88,447.73,473.33,136.09,148.31,291.6,286.36
383,Amarillo,TX,10065,6387.16,7014.44,3187.3,3522.09,1761.15,1997.99,575.25,607.47,301.68,315.36,293.51,301.88,271.23,271.2
385,Austin,TX,18281,6940.49,7204,3505.31,3726.6,2099.4,2127.33,582.06,590.33,331.57,337.99,190.33,194.89,231.52,227.86
386,Beaumont,TX,10660,7685.82,8270.61,3691.07,4117.64,2156.39,2211.01,628.74,678.27,575.56,617.62,139.7,163.1,487.55,475.15
388,Bryan,TX,3651,6423.43,6881.3,3087.31,3402.3,1715.93,1789.59,653.17,693.57,478.78,509.16,64.81,75.32,409.35,395.82
390,Corpus Christi,TX,10003,7358.18,7966.12,3629.25,4041.64,2161.4,2263.52,641.89,687.04,518.44,557.23,120.76,139.15,270.3,264.91
391,Dallas,TX,59449,7530.88,7781.46,3708.46,3946.04,2079.03,2088.35,567.07,569.07,591.34,597.8,258.36,263.47,330.2,321.13
393,El Paso,TX,18828,5776.17,5955.69,3045.71,3101.69,1504.69,1571.83,550.33,574.37,338.89,354.84,131.83,149.59,199.73,201.04
394,Fort Worth,TX,25993,7204.53,7544.83,3546.99,3880.05,1998.08,2002.16,538.46,550.92,501.49,509.64,348.77,339.7,287.78,282.11
396,Harlingen,TX,9198,7802.97,7832.66,4087.12,3954.5,2190.89,2249.31,568.55,607.06,562.89,608.76,115.05,133.8,251.32,247.62
397,Houston,TX,77248,7952.12,8054.74,4223.01,4339.49,2119.78,2103.43,649.62,659.46,451.08,454.56,178.03,178.54,327.11,317.77
399,Longview,TX,4815,6346.55,6978.03,2983.24,3429.91,1780.57,1889.26,538.93,571.58,443.05,472.85,171.96,197.49,426.17,415.07
400,Lubbock,TX,15165,6904.07,7555.59,3267.81,3677.85,1711.46,1864.91,742.58,760,476.91,486.69,400.49,464.39,311.55,311.02
402,McAllen,TX,8304,9221.09,9278.07,4562.8,4376.77,2776.72,2838.88,553.52,604.06,961.71,1056.32,31.89,37.47,270.23,273.37
406,Odessa,TX,6885,6598.79,7068.41,3232.37,3482.45,1777.09,1938.12,566.29,589.82,425.33,440.96,369.45,389.97,248.71,248.71
411,San Angelo,TX,4132,6057.1,6795.07,3144.03,3601.95,1504.71,1648.39,543.88,593.22,330.62,357.46,307.37,370.91,226.4,224.14
412,San Antonio,TX,37223,6670.87,7152.06,3277.72,3559.61,1931.98,2035.28,609.44,657.08,383.55,411.81,241.17,269.32,228.23,222.87
413,Temple,TX,4271,6395.04,6481.65,3445.68,3432.38,1245.5,1350.42,827.9,807.66,313.57,315.44,329.73,349.79,231.61,226.77
416,Tyler,TX,14317,7146.37,7601.71,3569.09,3906.23,1960.71,2045.69,623.66,652.97,472.98,490.66,116.17,108.43,403.14,397.14
417,Victoria,TX,3896,7353.11,8108.21,3900.12,4448.98,1814.63,1912.67,822.31,887.6,399.96,430.94,122.06,146.22,290.81,281.92
418,Waco,TX,7240,5604.11,6184.85,2825.74,3259.18,1465.1,1533.11,614.58,664.23,244.88,260.54,149.1,168.5,301.59,294.28
420,Wichita Falls,TX,5715,6960.27,7896.78,3481.72,4229.69,1904.84,2004.22,653.89,707.89,530.44,575.98,117.15,110.48,279.71,278.35
999,United States,US,5372448,6755.61,6755.61,3513.61,3513.61,1907.23,1907.23,638.66,638.66,314.93,314.93,158.4,158.4,222.78,222.78
421,Ogden,UT,6168,5497.15,5640.53,2454.01,2571.55,1462.18,1489.76,497.39,492.55,293.17,291.76,583.92,580.06,237.84,249.79
422,Provo,UT,5555,5911.47,6028.85,2635.4,2737.6,1452.19,1473.26,526.9,519.96,702.19,698.95,359.22,356.55,268.74,281.02
423,Salt Lake City,UT,28284,5389.15,5557.56,2583.17,2675.19,1318.6,1391.84,609.36,610.04,395.27,396.65,237.07,225.02,265.73,279.69
426,Arlington,VA,23060,6049.41,5820.57,2933.45,2857.85,1968.27,1886.71,545.6,516.79,269.03,255.73,195.86,166.4,134.95,134.39
427,Charlottesville,VA,12795,5941,5907.72,3370.94,3244.4,1294.61,1363.17,749.6,757.62,199.39,201.17,146.96,160.3,180.17,180.44
428,Lynchburg,VA,6415,5066.11,5475.7,2666.53,3004.75,1453.23,1498.34,513.64,528.2,128.04,132.98,83.22,90.41,219.36,219.7
429,Newport News,VA,11423,5118.96,5649.95,2489.48,2879.77,1668.45,1749.27,534.93,573.08,193.62,208.35,53.31,60.54,178.48,176.99
430,Norfolk,VA,23511,5944.44,6636.53,2882.82,3367.56,1814.08,1939.66,669.94,718.31,249.47,268.93,109.17,124.4,217.42,215.07
431,Richmond,VA,32756,5556.16,5961.04,2919.24,3209.36,1566.4,1668.28,526.16,534.28,238.58,243.59,114.41,117.65,191,190.27
432,Roanoke,VA,18612,5605.36,6250.69,2966.02,3413.95,1504.6,1618.73,575.85,619.59,239.84,260.68,93.32,111.27,226.66,227.58
435,Winchester,VA,8839,5622.17,5837.4,3177.5,3262.14,1339.26,1431.36,582.56,600,205.12,212.57,159.39,167.64,166.23,168.58
424,Burlington,VT,14481,5747.66,5674.74,3014.1,2861.38,1373.65,1417.62,765.34,783.86,361.71,372.22,89.43,97.56,156.79,154.87
437,Everett,WA,8267,5703.58,5411.61,2929.41,2716.89,1552.23,1540.28,688.61,637.98,209.8,191.01,154.31,152.84,167.19,169.21
438,Olympia,WA,6073,5424.1,5231,2796.67,2670.76,1564.59,1532.18,549.14,519.56,225.78,216.22,104.72,104.38,183.09,188.04
439,Seattle,WA,38678,5752.11,5340.43,2858.06,2592.17,1679.42,1614.88,730.29,667.93,218.43,202.03,115.3,108.83,151.17,155.47
440,Spokane,WA,30957,5449.61,5396.58,2688.84,2587.04,1626.91,1691.94,671.32,649.51,170.93,166.75,80.25,79.74,209.91,220.39
441,Tacoma,WA,10592,5868.1,5521.66,3035.61,2785.08,1761.91,1726.24,531.03,493.93,196.91,185.22,164.68,148.13,172.73,177.2
442,Yakima,WA,5465,5191.89,4981.62,2535.66,2377.68,1639.74,1623.93,590.61,558.92,132,125.91,118.21,111.75,174.57,183.13
446,Appleton,WI,7478,4696.74,5087.75,2359.51,2675.53,1303.57,1339.21,699.52,721.35,78.92,82.37,101.16,109.18,154.93,160.03
447,Green Bay,WI,13183,4989.46,5367.42,2628.75,2945.41,1351.34,1380.59,626.51,640.42,143.48,148.36,98.42,105.47,141.8,146.34
448,La Crosse,WI,7913,4743.71,4925.29,2680.36,2734.89,1124.93,1207.93,639.13,659.43,76.21,79.4,88.09,95.56,141.96,152.54
449,Madison,WI,21479,5183.4,5238.16,2907.82,2904.59,1218.98,1267.9,625.87,621.29,172.64,170.89,105.34,109.32,158.14,166.76
450,Marshfield,WI,10148,5598.55,5846.6,2959.37,3132.91,1535.36,1576.19,694.54,709.65,136.14,138.88,108.33,116.89,163.69,169.39
451,Milwaukee,WI,54678,6144.06,6226.77,3376.44,3454.46,1613.55,1617.23,698.04,698.98,166.79,164.83,128.77,127.48,160.4,162.54
452,Neenah,WI,5737,4785.26,5122.69,2424,2712.01,1391.06,1400.73,639.87,662.03,114.9,119.82,79.69,87.61,134.23,139.18
456,Wausau,WI,5269,5364.56,5585.16,2883.46,3065.47,1490.12,1520.85,623.53,629.32,111.62,114.43,109.88,103.59,140.47,144.64
443,Charleston,WV,22689,6294.48,6954.96,3477.56,3932.02,1581.9,1707.31,635.83,690,231.77,255.01,91.08,92.31,281.19,281.84
444,Huntington,WV,9593,6673.97,7072.78,3706.64,3891.55,1626.81,1814.3,578.82,585.64,290.56,300.91,186.04,190.79,302.08,300.2
445,Morgantown,WV,9760,6221.29,6831.61,3384.16,3754.03,1406.94,1502.74,693.71,765.17,243.67,268.48,246.93,296.71,258.87,257.38
457,Casper,WY,4709,5624.5,5792.5,2992.4,3018.17,1263.93,1345.97,800.35,820.03,169.04,175.37,75.43,75.36,324.64,357.09
