HSA #,HSA name,State,Medicare enrollees (2013),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2013)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2013)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2013)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2013)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2013)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2013)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2013)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2013)"
35043,Valley City,ND,1783,8596.31,9027.41,4182.92,4483.39,1556.25,1580.81,2254.48,2280.66,168.08,165.06,300.83,366.58,168.36,165.72
35044,Watford City,ND,563,7551.88,7443.59,3543.53,3437.14,1446.58,1505.96,2208.06,2167.99,,,,,290.6,277.13
35045,Williston,ND,2494,7131.38,7268.65,3268.11,3390.17,1371.14,1418.1,2169.2,2134.63,86.94,85.4,52.71,60.04,224.29,219.07
35046,Wishek,ND,675,6909.79,7609.07,2917.94,3611.01,1347.8,1366.1,2560.89,2521,87.88,86.14,,,118.56,119.39
28001,Ainsworth,NE,810,8776.28,8820.79,4002.99,3760.98,1073.02,1135.72,3259.04,3455.24,51.06,54.06,257.82,279.01,180.29,185.38
28002,Albion,NE,1380,9145.79,9591.42,4029.95,4214.89,1549.04,1588.95,3092.2,3278.74,73.72,77.96,282.5,319.86,230.16,221.73
28003,Alliance,NE,1590,8752.85,9194.69,4357.14,4529.09,1431.26,1513.37,2580.97,2746.9,38.28,40.22,138.15,158.97,245.78,242.14
28004,Alma,NE,653,10235.72,10370.33,4617.41,4447.99,1818.17,1872.52,2917.35,3103.11,295.24,316.84,407.75,454.84,183.09,176.88
28005,Atkinson,NE,716,10972.06,10626.93,5641.43,5011.93,1409.78,1451.21,3319.73,3525.55,64.49,68.74,252.12,282.9,330.49,327.26
28006,Auburn,NE,1061,10149.04,10155.1,4611.5,4364.35,2093.49,2149.86,2454.66,2578.35,439.35,468.26,364.44,414.24,209.81,201.63
28007,Aurora,NE,1164,8252.37,8549.92,3525.65,3573.37,1678.04,1755.99,2405.18,2541.32,93.81,96.46,345.49,386.66,217.64,208.87
28008,Bassett,NE,255,9797.37,10264.29,4377.82,4503.67,1264.05,1338.81,3321.84,3517.34,,,,,315.22,306.02
28009,Beatrice,NE,3679,8848.25,9070.54,3815.46,3780.35,1721.83,1798.76,2660.02,2805.07,135.57,142.97,308.6,349.15,246,234.34
28010,Benkelman,NE,299,12838.45,12334.58,5392.39,4531.42,1212.97,1197.55,6184.73,6588.4,,,,,219.89,210.96
28011,Blair,NE,2487,9675.34,9366.72,4085.87,3700.65,1745.28,1830.77,2968.07,2969.56,350.98,349.51,261.3,254.49,287.62,288.1
28013,Broken Bow,NE,1449,8551.76,9096.89,3880.25,4135.92,1800.84,1903.95,2294.61,2438.15,166.98,177.34,252.55,287.09,182.59,178.2
28014,Callaway,NE,500,9594.89,9371.07,4654.07,4130.53,1739.38,1821.69,2435.25,2588.1,141.38,149.56,439.64,499.03,186.43,181.06
28015,Cambridge,NE,908,10578.26,11015.45,4936.41,5084.1,1696.22,1733.34,3327.07,3540.76,155.77,166.17,300.41,336.2,213.42,203.55
28016,Central City,NE,874,7396.84,8025.19,3177.48,3586.84,1515.49,1580.85,2283.44,2428.94,94.81,98.29,112.89,128.71,210.13,200.7
28017,Chadron,NE,1039,6169.51,6221.89,2916.69,2794.13,1153.58,1240.83,1811.87,1894.65,54.82,58.01,119.97,127.44,151.28,148.67
28018,Columbus,NE,4859,7492.12,7748.65,3430.77,3467.89,1993.56,2090.64,1424.41,1496.7,106,110.55,339.72,384.96,190.62,187.31
28019,Cozad,NE,762,10083.71,10870.11,4590.5,5077.96,1499.44,1552.72,2959.17,3148.27,220.62,234.74,549.11,603.93,278.13,267.36
28020,Crawford,NE,326,6626.77,6458.07,3512.9,3144.07,1011.48,1074.1,1556.03,1632.96,,,331.99,379.17,148.22,149.69
28021,Creighton,NE,616,8933.64,9170.04,4670.6,4676.6,1529.68,1619.67,2333.43,2449.3,84.23,88.29,180.85,202.97,203,195.39
28022,Crete,NE,875,9264.01,9703.18,3594.4,3823,2182.09,2239.34,2699.48,2835.08,290.31,294.6,256.27,285.77,273.84,262.41
28023,David City,NE,1490,8330.81,8106.81,4426.66,4056.08,1778.02,1830.14,1796.38,1881.99,52.68,53.37,101.13,112.07,221.48,216.55
28024,Fairbury,NE,1389,6992.75,7394.02,2942.89,3138.76,1352.39,1405.29,2246.62,2372.76,77.92,82.33,230.8,261.59,179.28,170.15
28025,Falls City,NE,1310,9430.47,9322.45,4794.91,4446.01,1409.82,1479.87,2621.69,2767.11,234.13,249.65,151.38,168.36,254.94,246.12
28026,Franklin,NE,566,8586.71,8758.38,3679.6,3609.45,1665.86,1710.24,2817.05,3000.05,201.03,215.36,,,176.26,173.21
28027,Fremont,NE,6302,7821.04,8161.89,3579.4,3778.26,2140.06,2185.45,1495.38,1569.14,192.86,198.78,240.92,261.13,180.54,175.07
28030,Geneva,NE,765,11033.62,10596.66,5563.86,4787.34,1575.05,1698.9,3408.8,3610.82,144.5,147.75,229.63,256.52,210.73,201.89
28031,Genoa,NE,244,9989.9,10082.55,4650.96,4503.75,1194.57,1264.34,2665.11,2838.48,,,,,1111.4,1052.15
28032,Gordon,NE,804,9134.51,8867.38,5027.7,4572.15,1532.69,1609.37,2151.9,2246.37,78.56,82.14,135.36,150.11,197.42,193.42
28033,Gothenburg,NE,736,9242.55,9765.84,3986.36,4205.76,1534.28,1595.68,3127.76,3330.78,209.13,223.53,271.5,301.37,153.2,150.57
28034,Grand Island,NE,8558,7888.33,8625.35,3388.63,3864.37,2108.88,2222.99,1720.35,1825.73,155.29,164.51,303.38,341.97,208.87,202.85
28035,Grant,NE,606,7951.22,8582.26,3671.46,4067.12,1350.31,1416.55,2516.59,2668.58,222.6,235.73,,,208.38,200.62
28036,Hastings,NE,5886,7556.73,8133.83,3226.9,3605.26,2043.32,2124.32,1664.11,1765.54,166.38,177.7,235.61,250.79,235.67,226.52
28037,Hebron,NE,1018,9580.08,9854.07,4214.5,4230.11,1439.06,1475.71,3466.21,3674.75,116.23,124.25,186.89,211.85,299.25,284.95
28038,Henderson,NE,379,5554.17,5930.7,1492.07,1673.79,1297.21,1349.64,2677.05,2834.44,,,,,130.11,123.98
28039,Holdrege,NE,2213,9217.2,9173.51,4668.2,4400.12,2065.84,2135.46,1759.79,1868.03,278.59,297.6,250.56,278.81,211.48,206.06
28040,Humboldt,NE,391,10180.44,10737,4693.36,4901.67,1646.72,1727.86,2788.99,2949.28,180.33,190.54,669.62,756.59,187.58,185.99
28041,Imperial,NE,783,8958.97,9229.72,3896.55,3895.99,1271.91,1324.92,3508.21,3731.84,74.45,78.82,,,254.17,247.12
28042,Kearney,NE,5483,8025.25,8217.17,3642.56,3663.17,2329.28,2366.93,1239.74,1316.34,269.13,286.94,327.02,367.38,209.7,205.84
28043,Kimball,NE,740,9049.51,8720.06,4178.12,3682.31,1501.09,1508.75,2956.73,3111.42,47.28,48.05,100.29,112.46,281.38,270.76
28044,Lexington,NE,1170,7949.12,8594.33,3842.62,4258.96,1933.5,2017.56,1649.24,1762.15,140.7,150.38,196.57,223.54,200.37,195.08
28045,Lincoln,NE,32735,8063.12,8624.43,3363.02,3758.48,2414.25,2534.16,1350.84,1376.51,343.8,347.9,338.35,364.84,245.47,235.27
28046,Lynch,NE,352,9128.64,8483.44,4230.33,3332.99,1552.44,1618.5,2660.33,2797.93,,,393.65,447.45,275.74,272.65
28047,McCook,NE,2448,9445.89,9279.76,4333.17,3890.23,1632.61,1697.11,3130.66,3328.46,122.33,130.35,88.88,96.79,222.38,229.65
28048,Minden,NE,644,8293.52,8534.9,3536.64,3493.26,1809.8,1896.75,2290.3,2443.99,231.14,247.4,283.59,319.17,214.01,210.77
28049,Nebraska City,NE,1369,8881.78,9084.37,3836.61,3784.69,1707.13,1790.44,2526.09,2662.48,434.39,443.98,258.1,291.54,171.62,164.62
28050,Neligh,NE,1104,10392.48,10672.9,5023.89,4992.76,1445.59,1508.24,3348.29,3564.07,147.57,157,236.89,265.85,232.97,224.54
28051,Norfolk,NE,5366,8061.47,8308.68,3665.11,3677.46,2185.16,2288.05,1615.62,1709.15,86.7,91.8,301.87,341.4,222.65,213.35
28052,North Platte,NE,5025,8623.74,9117.63,4033.87,4311.09,2080.33,2162.7,2019.68,2144.51,152.75,162.64,86.88,95.27,265,255.24
28053,O'Neill,NE,1375,10593.07,10298.55,5189.58,4573.29,1253.02,1316.46,3652.4,3886.58,61.38,64.52,266.3,296.91,263.21,258.79
28054,Oakland,NE,710,8774.66,8663.64,3960.39,3655.61,1464.27,1505.39,2985.44,3152.24,189.47,190.24,84.38,87.91,199.28,193
28055,Ogallala,NE,1734,7798.42,8053.81,3675.04,3738.13,1581.07,1647.03,1983.47,2089.6,165.73,174.5,143.46,160.36,234.61,226.31
28056,Omaha,NE,54811,8487.41,8825.63,3971.98,4208.13,2219.76,2318.17,1335.46,1327.06,475.27,472.17,317.22,321.93,170.37,179.83
28057,Ord,NE,1352,9685.23,10282.07,3954.93,4239.45,1567.79,1647.18,3578.94,3813.91,187.42,200.43,180.7,179.37,229.58,220.72
28058,Osceola,NE,749,8932.62,9095.13,4118.7,3966.91,2040.48,2141.21,2270.74,2403.62,58.58,60.4,347.82,393.58,114.64,148.25
28059,Oshkosh,NE,494,9759.31,9724.38,4738.29,4447.66,1519.2,1565.92,3077.16,3265.87,119.75,126.41,,,210.14,204.56
28060,Osmond,NE,918,8723.71,8570.47,4241.29,3902.27,1773.15,1808.83,2334.02,2465.42,,,206.12,231.92,194.68,189.82
28062,Pawnee City,NE,561,8998.39,9535.83,4166.99,4398.55,1222.62,1293.35,2857.44,3023.25,129.98,138.13,451.53,511.81,209.64,197.2
28063,Pender,NE,672,9686.68,9402.46,4696.68,4285.04,1747.88,1679.57,2737.82,2911.79,127.19,133.99,199.02,213.76,180.36,184
28064,Plainview,NE,426,10921.55,10384.91,5299.42,4436.3,1434.9,1486.42,3382.48,3594.86,147.38,156.75,454.22,514.15,240.65,235.36
28065,Red Cloud,NE,344,11135.18,11065.42,5248.58,4863.29,1649.06,1691.73,3612.75,3826.38,,,433.95,492.1,235.14,231.7
28066,Sargent,NE,310,9286.14,10062.01,4100.88,4579.42,1687.04,1778.35,2872.32,3047.01,253.84,271.23,,,252.12,248.33
28067,Schuyler,NE,598,10856.19,10701.85,5444.41,5055.01,2154.78,2196.49,2827.88,2987.48,83.2,83.83,258.45,290.5,148.75,146.74
28068,Scottsbluff,NE,6204,7720.94,7933.52,3898.41,3872.06,1804.68,1934.98,1532.09,1621.46,97.53,103.51,118.99,136.54,289.89,282.56
28069,Seward,NE,1368,8477.83,8933.06,3800.13,4171.32,1930.85,1965.28,1985.96,2013.77,259.5,262.31,297.45,320.8,226.85,216.22
28070,Sidney,NE,1639,8561,8469.97,4024.06,3702.91,1332.02,1385.23,2592.85,2733.91,222.68,237.03,211.71,242.11,238.55,231.82
28071,St. Paul,NE,942,9350.53,10062.98,3865.07,4277.62,1568.09,1620.33,3052.39,3250.59,446.89,478.3,248.92,276.77,193.1,188.12
28072,Superior,NE,1137,9720.66,9423.74,4692.63,4088.02,1172.33,1236.39,3492.27,3719.74,107.94,115.93,128.22,146.6,206.62,200.65
28073,Syracuse,NE,672,9896.54,9821.23,4142.03,3828.93,1763.19,1797.89,3398.37,3596.89,368.03,390.36,181.69,201.53,239.66,221.89
28074,Tecumseh,NE,859,10175.9,9995.14,4886.34,4439.3,1473.06,1512.9,3135.02,3314.51,181.23,192.8,312.57,355.77,235.09,225.78
28076,Valentine,NE,921,8864.89,9447.56,3789.49,4111.89,1268.55,1305.17,3267.56,3468.15,140.1,148.81,,,300.77,292.85
28077,Wahoo,NE,765,9795.31,10044.59,4101.96,4260.21,1644.78,1721.11,3420.65,3414.29,283.95,282.37,295.14,308.52,194.49,201.01
28078,Wayne,NE,1304,8798.7,8802.47,4370.98,4164.98,1513.92,1565.72,2514.04,2670.76,86.27,91.43,135.34,144.34,256.45,247.14
28079,West Point,NE,1389,8260.6,7835.55,4029.22,3446.94,1317.77,1313.97,2676.84,2837.76,67.87,72.02,112.23,123.01,157.42,153.51
28080,York,NE,1981,8950.59,9385.12,4119.98,4272.29,1909.96,2023.74,2197.39,2312.46,237.92,252.15,325.05,369.31,174.94,165.75
30001,Berlin,NH,2842,8542.58,7722.68,3791.29,3254.61,914.18,915.26,3234.41,2982.18,411.46,380.48,106.39,102.59,174.98,172.54
30002,Claremont,NH,2834,9049.14,8078.49,4491.13,3700.64,1113.97,1121.14,2734.65,2570.5,402.98,376.72,160.86,159.07,189.02,182.38
30003,Colebrook,NH,1325,8449.98,7379.58,4135.4,3313.29,898.11,869.23,2651.35,2445.88,492.04,462.22,132.64,139.94,152.53,150.44
30004,Concord,NH,15303,8741.55,8277.88,4047.26,3851.34,1914.09,1876.02,1558.19,1432.16,690.83,637.46,372.2,326.89,179.04,171.08
30005,Derry,NH,5667,9695.73,9226.41,4549.15,4351.2,2320.14,2278.67,1781.72,1603.75,511.52,463.42,311.11,296.97,224.55,230.39
30006,Dover,NH,9365,8431.05,8222.62,3668.17,3666.99,1820.39,1821.61,1872.23,1726.03,571.52,529.55,356.92,330.87,155.35,159.94
30007,Exeter,NH,13511,8738.08,8433.83,4003.83,3919.87,2126.25,2115.75,1664.78,1508.6,480.13,436.64,306.43,285.23,161.6,168.87
30008,Franklin,NH,3657,8611.78,7893.89,4056.19,3600.06,1456.97,1422.56,2250.24,2068.8,458.96,422.85,192.43,184,209.72,201.61
30010,Keene,NH,8368,8361.69,7657.26,3796.11,3314.3,1270.16,1279.53,2357.27,2168.74,546.03,501.97,244.83,245.59,177.65,171.2
30011,Laconia,NH,8889,8658.58,8169.21,3961.1,3746.96,1779.59,1728.9,2115.29,1939.05,403.71,373.24,206.72,194.72,196.62,188.22
30012,Lancaster,NH,2568,10408.48,9554.18,5348.19,4784.57,1121.8,1100.97,3079.55,2842.31,549.2,512.51,168.23,165.55,178.18,172.14
30013,Lebanon,NH,10196,8438.19,7369.71,3887.76,2968.01,1248.12,1265.86,2433.49,2259.96,404.51,403.71,340.01,347.31,147.83,142.8
30014,Littleton,NH,2729,8392.57,7447.91,3814.47,3096.58,1298.66,1298.79,2595.82,2397.18,364.69,338.36,156.12,150.78,157.69,152.36
30015,Manchester,NH,21833,9026.77,8775.23,4302.19,4260.95,2021.3,2007.83,1744.96,1596.52,508.28,468.61,280.9,272.23,185.11,179.62
30016,Nashua,NH,20755,8792.99,8441.12,4059.58,3949.46,2133.51,2113.56,1706.84,1547.6,450.67,411.77,244.33,225.01,197.8,190.32
30017,New London,NH,4634,8100.33,7268.23,3541.31,2945.47,1282.25,1281.74,2492.82,2292.41,382.1,353.74,254.22,250.86,161.27,154.02
30019,North Conway,NH,3346,8850.53,8422.99,3837.47,3623.67,1505.59,1525.41,2560.52,2368.8,444.47,410.46,297.44,296.12,194.34,187.32
30020,Peterborough,NH,4870,8486.02,7694.83,3510.91,3010.22,1401.89,1390.59,2813.76,2572.32,380.52,351.71,212.07,209.22,178.96,171
30021,Plymouth,NH,2861,8258.71,7435.68,3566.62,2996.2,1452.09,1437.63,2403.69,2210.08,415.45,384.75,226.7,216.77,175.17,166.78
30022,Portsmouth,NH,5137,8358.34,8189.26,3776.55,3812.11,2109.51,2077.76,1697.97,1559.5,446.86,409.24,226.44,223.05,108.01,112.28
30023,Rochester,NH,6407,8013.74,7811.2,3369.52,3373.04,1625.24,1633.4,1935.26,1781.73,533.49,492.69,334.94,306.86,225.36,232.85
30024,Wolfeboro,NH,5777,8246.61,7715.56,3566.31,3299,1518.98,1492.49,2372,2179.07,386.12,356.96,192.5,184.49,192.23,185.15
30025,Woodsville,NH,2576,9116.78,8268.37,4648.46,3980.52,1069.55,1081.26,2749.31,2558.6,357.16,351.41,164.86,163.36,162.6,158.11
31001,Atlantic City,NJ,21512,11378.41,10545.66,5192.63,4793.39,3713.54,3513.78,1358.56,1206.51,446.03,402.25,453.54,427.69,227.27,216.76
31002,Bayonne,NJ,5689,12155.12,10783.52,5739.74,5034.12,3613.83,3336.57,1708.89,1455.75,651.96,549.86,215.41,182.05,249.49,249.65
31003,Belleville,NJ,5802,10682.05,9648.79,4906.31,4329.6,3827.11,3535.22,1338.92,1208.36,311.89,288.7,160.36,145.47,174.33,176.33
31004,Bridgeton,NJ,9271,11227.34,10390.47,5545.65,5000.59,3396.81,3241.25,1308.59,1217.83,387.12,363.2,332.13,324.73,263.5,252.42
31005,Camden,NJ,51390,11080.08,10344.96,5304.22,4859.69,3467.31,3302.18,1276.47,1191.21,433.4,404.02,398.54,386.89,205.36,208.07
31006,Cape May Court House,NJ,13307,11052.31,10536.07,4823.56,4640.97,3735.73,3564.4,1467.94,1350.58,369.56,345.4,391.8,382.38,231.47,223.5
31007,Denville,NJ,14344,10061.92,9470.9,4513.13,4330.99,3365.86,3119.61,1268.58,1164.65,408.78,374.56,310.82,284.03,175.18,178.58
31008,Dover,NJ,15096,10240.47,9714.81,4612.1,4503.92,3481.05,3218.11,1240.37,1144.02,411.43,377.18,311.96,284.87,163.52,169.66
31010,Edison,NJ,17629,10569.4,9754.73,4697.54,4303.56,3682.82,3392.64,1505.49,1401.39,276.61,258.87,240.38,225.05,193.19,198.45
31011,Elizabeth,NJ,13072,10068.63,9306.3,4735.56,4383.6,3420.63,3146.68,1335.62,1230.42,263.62,244.54,234.46,217.15,169.31,171.38
31012,Elmer,NJ,4053,11083.85,10437.92,5127.61,4764.31,3459.79,3303.69,1422.6,1329.43,419.8,391.68,423.4,412.19,222.57,228.42
31013,Englewood,NJ,18192,10614.07,9432.39,4528.44,3921.76,3697.51,3461.4,1681.44,1428.46,380.2,322.52,185.55,152.64,183.03,185.49
31014,Flemington,NJ,13162,9307.05,8772.1,4005.67,3858.98,3223.99,2967.84,1274.91,1177.03,349.72,324.08,281.08,273.27,147.02,150.38
31015,Freehold,NJ,14928,11198.17,10564.35,4808.97,4565.62,4110.17,3868.04,1292.17,1193.5,408.16,380.74,362.01,337.2,211.28,215.02
31016,Hackensack,NJ,14992,12238.76,10734.31,5891.71,5053.43,3692.33,3411.24,1637.65,1380.71,492.57,415.14,293.99,245.41,256.7,257.12
31017,Hackettstown,NJ,5043,10328.96,9953.18,4809.76,4803.3,3332.87,3079.64,1395.11,1288.41,316.51,293.69,302.15,309.77,165.9,169.68
31019,Hammonton,NJ,3221,11801.68,11077.35,5615.54,5290.32,3580.34,3411.79,1477.62,1330.02,563.43,506.84,349.41,330.06,213.18,202.5
31020,Hoboken,NJ,6201,12866.49,11040.04,7012.21,5776.66,3507.09,3252.54,1562.26,1330.47,409.26,347.97,213.34,182.86,219.31,221.84
31021,Holmdel,NJ,11447,11915.34,11425.03,5777.19,5662,3816.99,3591.37,1431.16,1324.08,389.87,364.12,296.56,273.95,187.01,193.14
31022,Irvington,NJ,2466,11719.73,10049.48,6032.63,4891.44,3885.9,3555.56,1272.96,1166.72,235.62,215.95,234.52,200.97,178.77,181.05
31023,Jersey City,NJ,11972,12024.36,10333.44,6225.76,5103.47,3290.99,3077.11,1586,1358.9,419.04,357.46,267.23,229.96,240.51,242.75
31024,Kearny,NJ,5697,11255.77,9919.05,5668.12,4820.54,3492.09,3227.87,1325.16,1179.18,345.79,293.56,229.24,190.83,216.72,225.36
31025,Lakewood,NJ,18075,11548.08,11012.65,5143.81,5030.97,4241.17,3965.69,1301.91,1202.44,371.19,345.64,273.31,247.66,211.45,216.43
31026,Livingston,NJ,13214,10801,9565.32,4772.94,4007.54,3882.08,3578.24,1365.88,1252.27,316.4,293.49,328.05,301.41,192.54,193.86
31027,Long Branch,NJ,8907,11358.3,10366.03,5278.81,4663.06,3842.96,3620.35,1262.31,1165.01,381.38,354.55,418.65,386.81,178.13,182.94
31028,Manahawkin,NJ,17447,10174.1,9694.09,4162.58,4068.08,3636.82,3410.3,1471.37,1356.11,299.31,278.83,331.67,311.47,193.83,201.6
31030,Montclair,NJ,16759,10988.25,9796,5131.79,4402.23,3736.79,3462.7,1465.48,1323.79,325.25,299.53,234.38,212.79,155.61,158.52
31031,Morristown,NJ,23730,9777.45,9070.02,4230.54,3933.85,3566.75,3292.97,1157.49,1064.12,378.89,350.16,272,255.65,173.58,175.8
31032,Mount Holly,NJ,18594,10101.47,9742.58,4597.37,4526.95,3341.43,3170.91,1211.47,1130.6,401.2,373.87,379.09,365.04,170.38,173.93
31033,Neptune,NJ,16970,10387.06,9712.99,4569.46,4261.33,3829.08,3601.8,1191.26,1098.68,352.98,328.49,286.02,262.02,195.21,198.36
31034,New Brunswick,NJ,27777,11177.37,10059.47,5356.29,4660.05,3846.55,3547.53,1220.3,1133.23,326.03,304.9,239.59,223.27,202.81,206.86
31035,Newark,NJ,14390,12863.44,11207.86,6873.03,5745.16,3865.02,3563.78,1514.8,1390.27,244.38,224.87,260.29,232.66,196.91,197.86
31036,Newton,NJ,10149,9603.61,9174.39,4235.26,4206.92,3326.86,3059.09,1115.56,1026.56,264.85,245.97,442.37,420.53,182.74,185.36
31037,North Bergen,NJ,8253,11644.38,10112.08,5935.47,4951.82,3554.78,3303.11,1462.12,1251.21,362.94,308.84,209.97,180.11,194.2,198.15
31038,Orange,NJ,3271,11993.21,10698.68,6315.79,5551.27,3963.7,3630.43,1278.28,1170.1,234.8,215.31,121.37,105.35,235.38,233.8
31039,Paramus,NJ,4214,12202.05,10824.76,5850.21,5092.47,3816.54,3538.78,1553.49,1319.37,403.93,343.72,326.25,277.48,270.34,275.01
31040,Passaic,NJ,19370,11622.9,10218.88,5860.79,5024.61,3613.94,3347.28,1357.15,1162.92,456.04,385.42,203.36,168.55,169.56,173.12
31041,Paterson,NJ,10737,12153.7,10525.17,5941.73,4927.14,4046.64,3724.52,1487.05,1288.31,342.32,289.01,196.11,161.19,208.21,212.52
31042,Perth Amboy,NJ,3048,11850.36,10866.72,6125.98,5555.74,3612.82,3331.44,1580.76,1477.42,256.54,240.49,205.27,194.07,195.62,198.2
31043,Phillipsburg,NJ,9851,10513.36,10137.81,4822.83,4768.05,3085.89,2905.05,1879.96,1741.79,289.17,268.62,246.55,256.14,191.27,197.59
31044,Plainfield,NJ,12246,9550.27,8958.27,4022.21,3840.92,3605.3,3323.11,1301.29,1198.95,279.8,259.77,242.85,223.14,181.9,185.79
31045,Point Pleasant,NJ,17665,10073.42,9674.44,4121.49,4114.91,3915.96,3664.61,1200.72,1108.54,299.02,278.82,336.04,308.28,174.48,179.78
31046,Pompton Plains,NJ,14671,11352.64,10407.95,5193.73,4808.61,3716.3,3421.31,1397.84,1241.58,408.27,357.93,395.94,339.12,232.97,233.61
31047,Princeton,NJ,28745,10238.14,9478.11,4353.53,3998.39,3967.68,3674.65,1202.59,1116.91,285.78,267.5,265.18,255.05,181.87,182.9
31048,Rahway,NJ,7260,10954.85,10375.19,4998.02,4866.01,3895.76,3580.77,1450.47,1339,299.75,278.74,205.1,189.74,194.89,200.07
31049,Red Bank,NJ,14405,9974.91,9541.97,4254.59,4182.2,3579.61,3362.99,1228.93,1129.05,375.59,349.6,328.84,307.72,197.05,202.28
31050,Ridgewood,NJ,24759,10853.2,9778.74,4708.51,4262.78,3744.08,3452.63,1493.92,1268.28,455.93,385.23,275.28,232.01,186.81,189.57
31051,Riverside,NJ,5780,9831.6,9244.83,4552.54,4244.76,3211,3045.09,1099.9,1027.74,411.55,382.85,337.82,325.82,215.88,215.86
31053,Salem,NJ,6305,10355.5,9940.68,4945.29,4740.37,3181.07,3082.75,1318.01,1237.06,360.39,339.71,347.77,332.91,210.07,216.16
31054,Secaucus,NJ,1937,13717.74,11936,6845.15,5702.45,4293.11,3996.06,1520.25,1290.89,531.3,447.48,278.56,244.71,246.48,250.37
31055,Somers Point,NJ,9748,10216.37,9617.11,4245.22,4034.79,3631.63,3436.99,1307.98,1169.09,369.26,340.68,454.63,436.35,190,182.84
31056,Somerville,NJ,15976,9781.32,9318.63,4059,3986.84,3563.24,3292.51,1249.5,1158.37,384.74,359.75,337.87,329.6,185.57,189.06
31057,South Amboy,NJ,5540,11714.38,10615.97,5792.57,5126.17,3698.59,3404.68,1343.3,1242.82,345.14,323.15,276.12,258.75,253.22,253.37
31058,Stratford,NJ,16626,11391.85,10539.69,5491.29,4941.63,3495.08,3330.61,1301.05,1212.42,442.83,411.95,458.13,432.37,205.26,211.32
31059,Summit,NJ,18342,9393.29,8704.35,3908.47,3623.62,3477.9,3219.22,1276.3,1166.64,334.72,310.37,245.78,231.84,184.58,185.78
31060,Sussex,NJ,5477,10010.77,9533.22,4471.02,4445.46,3433.98,3148.02,1081.04,979.79,322.12,296.21,465.81,433,203.13,207.27
31061,Teaneck,NJ,16921,11764.15,10475.08,5586.55,4915.95,3744.77,3486.39,1683.25,1424.18,405.02,342.59,209.39,171.07,190.66,192.84
31062,Toms River,NJ,47372,11074.07,10646.89,4769.25,4764.34,4150.33,3865.51,1309.48,1210.93,376.12,350.04,281.99,261.39,203.58,210.32
31063,Trenton,NJ,28987,11010.39,10602.46,5282.97,5198.83,3566.48,3381.69,1377.86,1279.14,333.24,310.02,303.79,289.66,181.53,176.62
31064,Union,NJ,10210,10059.4,9286.48,4661.96,4305.22,3517.86,3232.9,1199.37,1102.41,334.72,311.02,223.78,206.87,169.94,173.2
31065,Vineland,NJ,7729,11314.57,10370.27,5351.8,4737.97,3641.19,3447.04,1326.7,1235.36,419.42,390.24,363.79,354.41,228.21,222.12
31066,Wayne,NJ,12156,11786.72,10149.31,5804.42,4779.09,3758.93,3458.77,1351.75,1165.59,374.83,316.28,312.16,250.63,206.97,210.12
31067,Westwood,NJ,14474,10948.08,9784.24,4887.4,4353.6,3658.9,3374.95,1503.63,1274.56,425.13,360.45,313.63,260.8,162.49,163.56
31068,Willingboro,NJ,8487,9782.67,9586.07,4212.13,4300.23,3273.85,3109.19,1273.02,1183.98,413.13,383.13,455.13,440.77,226.11,229.22
31069,Woodbury,NJ,14274,10694.64,10067.09,5031.98,4680.92,3439.14,3265.07,1147.46,1070.97,413.76,385.09,441.06,437.69,215.03,220.85
32001,Alamogordo,NM,6753,8010.78,8036.1,3608.93,3468.54,2077.29,2139.9,1513.93,1595.59,313.99,331.19,162.16,177.74,296.97,282.6
32002,Albuquerque,NM,44768,7381.94,7432.97,3111.23,3071.84,1914.82,1971.83,1139.09,1135.05,409.5,408.24,668.62,692.02,170.19,186.22
32003,Artesia,NM,1941,7895.87,8140.34,3653.01,3696.85,1811.33,1859.93,1290.63,1367.76,512.75,546.24,384.68,431.19,246.89,242.89
32005,Carlsbad,NM,4502,9272.65,9689.9,3990.07,4206.37,2430.89,2467.27,1331.37,1410.61,808.55,860.39,426.56,467.34,272.39,264.81
32006,Clayton,NM,587,8297.39,8570.98,3674.85,3678.68,1616.6,1716.64,2596.32,2775.68,180.24,191.74,,,190.89,186.13
32007,Clovis,NM,4882,8414.74,9023.88,3690.23,4074,2023.03,2079.59,1437.26,1521.82,502.87,533.45,515.83,582.02,257.24,250.95
