STATE,COUNTY,TRACT,AREANAME,STUSAB,INTPTLAT,INTPTLON,LANDSQMI,PCSA,PCSA_L,TP12CI2,TP12CI3,TP12CI4,TP12CI5,TP12CI6,TP12CI7,TP12CI8,TP12CI9,TP12CI10,TP12CI11,TP12CI12,TP12CI13,TP12CI14,TP12CI15,TP12CI16,TP12CI17,TP12CI18,TP12CI19,TP12CI20,TP12CI21,TP12CI22,TP12CI23,TP12CI24,TP12CI25,TP12CI26,TP12CI27,TP12CI28,TP12CI29,TP12CI30,TP12CI31,TP12CI32,TP12CI33,TP12CI34,TP12CI35,TP12CI36,TP12CI37,TP12CI38,TP12CI39,TP12CI40,TP12CI41,TP12CI42,TP12CI43,TP12CI44,TP12CI45,TP12CI46,TP12CI47,TP12CI48,TP12CI49,TP12DI2,TP12DI3,TP12DI4,TP12DI5,TP12DI6,TP12DI7,TP12DI8,TP12DI9,TP12DI10,TP12DI11,TP12DI12,TP12DI13,TP12DI14,TP12DI15,TP12DI16,TP12DI17,TP12DI18,TP12DI19,TP12DI20,TP12DI21,TP12DI22,TP12DI23,TP12DI24,TP12DI25,TP12DI26,TP12DI27,TP12DI28,TP12DI29,TP12DI30,TP12DI31,TP12DI32,TP12DI33,TP12DI34,TP12DI35,TP12DI36,TP12DI37,TP12DI38,TP12DI39,TP12DI40,TP12DI41,TP12DI42,TP12DI43,TP12DI44,TP12DI45,TP12DI46,TP12DI47,TP12DI48,TP12DI49,TP12EI2,TP12EI3,TP12EI4,TP12EI5,TP12EI6,TP12EI7,TP12EI8,TP12EI9,TP12EI10,TP12EI11,TP12EI12,TP12EI13,TP12EI14,TP12EI15,TP12EI16,TP12EI17,TP12EI18,TP12EI19,TP12EI20,TP12EI21,TP12EI22,TP12EI23,TP12EI24,TP12EI25,TP12EI26,TP12EI27,TP12EI28,TP12EI29,TP12EI30,TP12EI31,TP12EI32,TP12EI33,TP12EI34,TP12EI35,TP12EI36,TP12EI37,TP12EI38,TP12EI39,TP12EI40,TP12EI41,TP12EI42,TP12EI43,TP12EI44,TP12EI45,TP12EI46,TP12EI47,TP12EI48,TP12EI49,TP12FI2,TP12FI3,TP12FI4,TP12FI5,TP12FI6,TP12FI7,TP12FI8,TP12FI9,TP12FI10,TP12FI11,TP12FI12,TP12FI13,TP12FI14,TP12FI15,TP12FI16,TP12FI17,TP12FI18,TP12FI19,TP12FI20,TP12FI21,TP12FI22,TP12FI23,TP12FI24,TP12FI25,TP12FI26,TP12FI27,TP12FI28,TP12FI29,TP12FI30,TP12FI31,TP12FI32,TP12FI33,TP12FI34,TP12FI35,TP12FI36,TP12FI37,TP12FI38,TP12FI39,TP12FI40,TP12FI41,TP12FI42,TP12FI43,TP12FI44,TP12FI45,TP12FI46,TP12FI47,TP12FI48,TP12FI49,TP12GI2,TP12GI3,TP12GI4,TP12GI5,TP12GI6,TP12GI7,TP12GI8,TP12GI9,TP12GI10,TP12GI11,TP12GI12,TP12GI13,TP12GI14,TP12GI15,TP12GI16,TP12GI17,TP12GI18,TP12GI19,TP12GI20,TP12GI21,TP12GI22,TP12GI23,TP12GI24,TP12GI25,TP12GI26,TP12GI27,TP12GI28,TP12GI29,TP12GI30,TP12GI31,TP12GI32,TP12GI33,TP12GI34,TP12GI35,TP12GI36,TP12GI37,TP12GI38,TP12GI39,TP12GI40,TP12GI41,TP12GI42,TP12GI43,TP12GI44,TP12GI45,TP12GI46,TP12GI47,TP12GI48,TP12GI49
51,51740,211700,Census Tract 2117,VA,36.817397,-76.336438,0.86,51550021602,VA02_CHESAPEAKE,5,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,1,0,0,3,0,4,5,0,1,0,2,0,0,0,0,0,0,0,0,16,1,1,3,1,0,0,0,1,0,1,2,0,2,1,1,1,1,0,0,0,0,0,0,16,5,3,0,0,1,1,1,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,27,7,1,2,3,0,0,0,1,3,0,1,0,1,1,1,1,1,0,1,2,1,0,0
51,51740,211800,Census Tract 2118,VA,36.825393,-76.320853,0.6,51550021602,VA02_CHESAPEAKE,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,26,5,5,5,2,0,0,0,1,3,0,1,1,2,0,0,1,0,0,0,0,0,0,0,45,8,7,3,1,1,0,0,6,4,3,2,1,2,4,1,0,0,1,0,0,1,0,0
51,51740,211900,Census Tract 2119,VA,36.817736,-76.317906,0.34,51550021602,VA02_CHESAPEAKE,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,1,4,0,1,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,1,0,2,19,5,1,1,0,1,1,0,0,2,0,1,0,1,1,2,0,0,0,0,0,1,1,1
51,51740,212000,Census Tract 2120,VA,36.822718,-76.309379,0.32,51550021602,VA02_CHESAPEAKE,3,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,23,4,1,0,0,0,0,0,1,2,1,2,2,0,7,0,1,1,1,0,0,0,0,0,21,3,1,1,0,0,0,1,0,2,2,2,1,3,2,0,2,0,1,0,0,0,0,0
51,51740,212100,Census Tract 2121,VA,36.82581,-76.301613,0.44,51550021602,VA02_CHESAPEAKE,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,15,7,3,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,22,6,0,5,0,0,0,0,3,1,0,0,0,0,0,1,0,2,0,1,1,0,0,2
51,51740,212300,Census Tract 2123,VA,36.803043,-76.312698,1.06,51550021602,VA02_CHESAPEAKE,16,2,3,0,0,1,0,1,0,2,2,0,1,1,0,1,0,0,0,1,1,0,0,0,17,0,0,1,0,0,1,0,2,2,2,0,2,3,1,0,0,0,1,1,1,0,0,0,37,1,2,0,3,0,0,2,1,5,5,2,2,5,3,3,0,1,0,2,0,0,0,0,45,3,3,2,2,1,0,0,3,7,1,4,2,5,5,2,0,2,0,0,0,0,2,1,5,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,54,5,5,6,1,3,3,4,6,9,4,3,2,2,1,0,0,0,0,0,0,0,0,0,20,3,1,0,1,0,0,0,2,5,3,2,0,1,1,1,0,0,0,0,0,0,0,0,87,15,18,16,7,3,3,1,3,4,4,3,3,2,1,1,1,1,0,1,0,0,0,0,99,17,10,19,7,7,2,2,7,7,4,5,3,1,1,1,2,0,1,1,0,0,0,2
51,51740,212400,Census Tract 2124,VA,36.804649,-76.325937,0.78,51550021602,VA02_CHESAPEAKE,6,2,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,6,0,0,0,0,0,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,1,4,1,3,0,0,2,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,18,4,0,1,0,1,1,0,0,1,2,1,2,1,1,3,0,0,0,0,0,0,0,0,14,2,0,2,0,1,0,0,2,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0,51,14,7,9,3,2,1,0,3,2,2,2,3,1,1,1,0,0,0,0,0,0,0,0,45,12,7,4,1,1,2,0,4,5,2,0,3,2,0,2,0,0,0,0,0,0,0,0
51,51740,212500,Census Tract 2125,VA,36.799746,-76.340208,0.84,51550021602,VA02_CHESAPEAKE,10,1,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,0,1,0,0,0,0,10,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,3,0,0,0,1,0,0,0,11,2,2,1,0,0,0,1,0,1,1,0,0,0,0,1,0,2,0,0,0,0,0,0,18,1,0,0,0,1,1,0,1,1,0,2,0,1,2,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,0,0,1,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1,2,0,0,0,0,0,1,3,2,0,1,0,0,0,0,0,0,0,0,0,0,40,7,14,3,0,0,0,0,0,1,5,3,1,2,2,0,1,0,0,0,0,0,1,0,34,6,6,3,1,0,0,0,1,4,2,1,1,1,0,1,1,0,0,3,0,0,1,2
51,51740,212600,Census Tract 2126,VA,36.809198,-76.345369,0.89,51550021602,VA02_CHESAPEAKE,8,0,0,1,0,2,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,5,1,1,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,1,0,0,0,0,17,3,2,1,1,0,0,0,0,4,1,0,0,1,1,1,0,1,0,0,1,0,0,0
51,51740,212701,Census Tract 2127.01,VA,36.797934,-76.369929,1.63,51550021602,VA02_CHESAPEAKE,11,3,0,2,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,11,2,0,1,1,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,1,1,39,0,1,0,0,0,0,1,1,4,11,6,9,2,1,2,0,0,0,1,0,0,0,0,7,1,0,0,0,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0,4,2,0,4,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,1,4,1,1,6,6,4,18,47,47,20,25,9,3,1,1,1,0,0,0,0,1,0,32,2,1,0,0,0,0,1,4,5,6,7,1,3,0,1,0,1,0,0,0,0,0,0,47,7,4,2,0,4,0,2,4,3,5,4,7,2,3,0,0,0,0,0,0,0,0,0,30,3,2,3,2,0,0,0,1,3,3,2,0,4,2,1,1,1,0,0,0,1,1,0
51,51740,212702,Census Tract 2127.02,VA,36.793986,-76.355321,0.68,51550021602,VA02_CHESAPEAKE,6,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,3,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,19,2,2,1,1,2,1,0,1,2,3,0,0,1,1,0,0,0,0,0,1,1,0,0,16,1,3,0,0,0,1,0,0,1,3,1,1,2,1,0,0,0,0,1,0,1,0,0
51,51740,212801,Census Tract 2128.01,VA,36.81196,-76.373061,0.92,51550021602,VA02_CHESAPEAKE,5,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,12,3,0,1,1,2,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,31,1,4,1,1,0,1,0,3,1,5,2,3,2,2,1,1,1,1,0,0,0,1,0,27,0,6,1,0,0,0,0,0,4,6,3,2,0,2,1,0,0,1,0,1,0,0,0,5,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,15,3,2,0,1,0,0,0,2,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,17,2,2,0,0,0,1,0,0,1,1,2,2,5,0,0,0,1,0,0,0,0,0,0,50,13,7,7,1,1,3,1,1,6,2,4,2,1,1,0,0,0,0,0,0,0,0,0,63,14,7,6,6,2,3,0,7,5,3,3,0,2,2,2,1,0,0,0,0,0,0,0
51,51740,212802,Census Tract 2128.02,VA,36.811584,-76.391498,1.24,51550021602,VA02_CHESAPEAKE,5,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,1,0,2,0,0,3,1,0,2,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,0,1,0,0,0,2,2,0,5,0,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,8,1,1,0,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,7,1,1,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,12,3,1,0,1,0,0,0,1,1,1,1,0,2,1,0,0,0,0,0,0,0,0,0,22,4,3,0,2,0,0,0,1,1,1,0,0,3,3,2,0,0,0,0,0,0,1,1,37,7,3,6,1,3,1,0,3,0,2,0,1,3,3,1,0,0,0,0,0,1,2,0
51,51740,212900,Census Tract 2129,VA,36.82604,-76.374227,1.68,51550021602,VA02_CHESAPEAKE,20,1,0,2,3,1,1,0,0,1,2,0,1,1,4,1,1,1,0,0,0,0,0,0,15,3,0,0,0,0,0,1,2,2,1,0,2,1,1,0,0,0,1,0,1,0,0,0,21,1,0,2,1,1,0,0,2,2,0,2,4,1,1,0,1,1,0,0,1,1,0,0,29,4,1,0,1,0,0,0,2,1,3,4,2,2,2,0,1,1,1,0,3,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,1,2,2,0,0,0,0,0,2,1,1,1,1,2,0,0,0,0,0,0,0,0,14,3,2,3,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,72,7,13,14,4,1,0,1,1,6,2,7,5,1,3,2,1,1,0,0,1,1,1,0,90,14,12,15,5,3,1,0,4,5,6,3,2,2,7,4,2,0,0,1,2,0,1,1
51,51740,213001,Census Tract 2130.01,VA,36.898886,-76.369361,9.06,51550021602,VA02_CHESAPEAKE,19,2,0,1,0,0,0,0,0,1,1,1,2,2,3,2,0,0,1,2,0,0,1,0,11,0,0,2,0,1,0,0,0,0,0,3,0,1,1,1,1,1,0,0,0,0,0,0,54,2,0,1,1,1,0,1,2,4,6,2,6,2,4,4,2,8,0,5,0,2,1,0,84,3,4,5,2,1,1,0,5,2,4,3,9,7,6,9,4,5,0,1,6,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,21,0,2,2,2,3,1,0,1,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,18,1,1,1,0,2,0,0,1,2,2,1,3,1,1,0,1,0,1,0,0,0,0,0,87,11,10,12,5,2,5,0,5,5,3,7,5,4,6,2,2,0,1,1,0,0,0,1,89,12,12,17,5,4,0,1,5,2,7,6,4,4,2,3,3,0,0,1,0,0,1,0
51,51740,213002,Census Tract 2130.02,VA,36.852178,-76.38064,1.45,51550021602,VA02_CHESAPEAKE,7,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,27,4,1,3,1,0,0,0,0,1,3,2,3,2,0,0,1,1,0,1,2,2,0,0,41,4,2,1,0,0,0,0,0,4,4,8,2,1,3,3,2,0,0,4,0,1,0,2,5,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,1,0,1,0,1,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,1,47,4,5,2,4,2,1,1,2,8,2,5,2,2,1,0,2,0,1,0,0,1,2,0,54,13,10,3,3,1,0,1,4,3,3,3,6,0,2,0,0,1,0,1,0,0,0,0
51,51740,213101,Census Tract 2131.01,VA,36.868428,-76.403442,0.94,51550021602,VA02_CHESAPEAKE,10,2,2,0,0,1,0,0,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,17,1,3,1,0,1,0,2,3,1,2,0,1,0,1,0,0,1,0,0,0,0,0,0,22,1,2,1,0,0,0,0,0,5,4,4,1,3,0,1,0,0,0,0,0,0,0,0,26,3,0,3,1,0,1,0,3,3,0,6,1,2,1,1,0,0,0,1,0,0,0,0,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,36,1,1,4,0,2,5,1,8,4,3,1,2,3,0,0,0,0,0,1,0,0,0,0,26,0,1,1,0,1,2,1,8,3,1,3,1,2,0,1,0,0,0,0,0,0,0,1,83,25,13,9,3,3,2,3,6,3,6,2,2,1,1,0,1,0,0,1,0,1,1,0,109,25,19,8,4,3,4,3,4,15,5,4,2,3,2,2,0,1,0,0,2,1,2,0
51,51740,213103,Census Tract 2131.03,VA,36.880089,-76.386164,1.67,51550021602,VA02_CHESAPEAKE,8,0,1,0,0,1,0,0,0,1,1,0,2,0,1,0,0,1,0,0,0,0,0,0,13,0,0,2,2,0,0,0,2,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,57,3,4,0,1,2,4,1,0,4,2,7,4,2,3,3,2,2,2,1,4,4,2,0,65,3,3,1,1,0,0,1,2,11,1,7,4,3,9,5,2,2,3,1,4,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,25,0,1,6,0,0,0,0,3,3,5,3,2,0,0,2,0,0,0,0,0,0,0,0,30,4,3,0,1,1,5,0,1,3,3,2,1,3,2,0,0,0,0,0,1,0,0,0,114,27,19,16,9,3,2,1,5,5,6,2,4,4,5,3,0,0,0,0,0,1,0,2,116,25,15,14,5,6,2,2,6,11,8,5,6,7,2,1,1,0,0,0,0,0,0,0
51,51740,213104,Census Tract 2131.04,VA,36.887842,-76.401235,1.04,51550021602,VA02_CHESAPEAKE,6,1,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,27,0,2,2,2,0,1,1,0,3,3,3,5,2,0,0,2,0,0,0,0,1,0,0,24,3,1,0,0,1,0,0,3,1,4,2,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,1,1,2,3,0,0,1,0,0,0,0,0,0,0,0,9,1,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,72,11,18,14,8,1,1,1,1,3,2,4,3,2,1,1,0,0,0,1,0,0,0,0,72,14,16,7,4,2,1,0,2,5,4,6,3,4,1,2,0,0,0,1,0,0,0,0
51,51740,213200,Census Tract 2132,VA,36.848111,-76.309967,0.5,51550021602,VA02_CHESAPEAKE,5,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,25,0,0,0,0,3,0,0,7,6,5,1,1,1,0,0,0,0,0,0,0,1,0,0,21,1,0,0,1,0,0,0,1,5,4,3,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,1,3,0,3,2,2,1,1,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,27,6,0,0,1,3,2,0,3,3,3,1,0,2,1,1,0,0,0,0,0,1,0,0,24,4,2,3,0,0,2,2,3,4,0,0,0,1,0,2,0,1,0,0,0,0,0,0
51,51740,980100,Census Tract 9801,VA,36.811277,-76.296563,1.06,51550021602,VA02_CHESAPEAKE,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,51750,10101,Census Tract 101.01,VA,37.124057,-80.546795,1.99,51750010200,VA00_RADFORD,6,0,0,0,0,0,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,43,1,1,1,0,1,2,9,9,3,2,4,2,1,1,0,2,2,0,0,1,1,0,0,38,1,2,2,0,0,3,8,7,3,3,3,1,0,0,3,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,1,3,7,7,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,18,1,0,0,1,3,3,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,4,4,2,4,8,2,14,4,2,1,0,0,1,1,0,0,0,0,0,0,0,0,48,7,3,1,1,7,4,10,10,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0
